task,contrast,condition_A,condition_B,subjects,delta_future_BA_pp,delta_future_BA_CI95_low_pp,delta_future_BA_CI95_high_pp,delta_WS_BA_pp,delta_WS_BA_CI95_low_pp,delta_WS_BA_CI95_high_pp
OpenBMI_MI,adaptation_loss,M11_ADAPTED,M00_ORIGINAL,14,-0.028571428571427804,-0.614285714285714,0.5857142857142854,-0.028571428571427804,-0.8285714285714276,0.7714285714285697
OpenBMI_MI,state_restoration,M10_RESTORE_STATE,M11_ADAPTED,14,-0.11428571428571598,-0.5285714285714299,0.2714285714285717,-0.25714285714285895,-0.6428571428571449,0.14285714285714218
OpenBMI_MI,state_transplant,M01_TRANSPLANT_STATE,M00_ORIGINAL,14,0.08571428571428341,-0.3142857142857177,0.49999999999999806,-0.08571428571428659,-0.5857142857142871,0.4142857142857123
OpenBMI_MI,parameter_only_retained,M10_RESTORE_STATE,M00_ORIGINAL,14,-0.14285714285714377,-0.7142857142857147,0.39999999999999963,-0.28571428571428675,-1.0285714285714278,0.4142857142857138
WBCIC_MI,adaptation_loss,M11_ADAPTED,M00_ORIGINAL,10,-0.15000000000000013,-0.5402500000000034,0.2300000000000002,0.07000000000000117,-1.080000000000004,1.1000000000000054
WBCIC_MI,state_restoration,M10_RESTORE_STATE,M11_ADAPTED,10,0.029999999999998916,-0.39000000000000584,0.44000000000000145,-0.16000000000000125,-0.8400000000000029,0.7999999999999987
WBCIC_MI,state_transplant,M01_TRANSPLANT_STATE,M00_ORIGINAL,10,0.10999999999999677,-0.3200000000000025,0.5099999999999949,0.37000000000000255,-0.5502500000000002,1.0200000000000033
WBCIC_MI,parameter_only_retained,M10_RESTORE_STATE,M00_ORIGINAL,10,-0.12000000000000122,-0.6400000000000051,0.4199999999999993,-0.09000000000000008,-0.7899999999999985,0.6200000000000017
