epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7624107141950413,0.7479128740471044,0.6271849445785569,0.9121343239594624,0.6017401317755381
1,0.7443132642063914,0.7479057628854249,0.5702436774054929,0.9147903523282566,0.545572410027186
2,0.731684059569823,0.7526702412106041,0.526263570986211,0.9161183665126538,0.523159846663475
3,0.7268507096434839,0.7560587097508249,0.508373251096422,0.916120168083205,0.49187376101811725
4,0.7227424695061792,0.7520729036295369,0.4993712162384196,0.9167832886505809,0.5032986203829447
5,0.723882784255495,0.7514115655933553,0.5014534700016431,0.9187833171714866,0.4955087900161743
