epoch,loss,clean_ce,branch_ce,consistency,drift
0,0.8179195573774435,0.40731753080578176,0.41060065364433546,1.3445087692377718e-05,3.2019398303545405e-06
1,0.8165554606308372,0.40700881107378817,0.40954570649033883,8.724070767129888e-06,7.17729639969332e-06
2,0.8466322967561625,0.4224581339601743,0.42417368393833355,3.6399830597952516e-06,1.1519834292118766e-05
3,0.8129394801996522,0.4059532254429187,0.40698596784624,1.3073364798555751e-06,1.5751569585749384e-05
4,0.792170972642252,0.3958095847550085,0.3963611691685046,4.2914512055446367e-07,1.7985080360677647e-05
