benchmark,method_id,subjects,mean_subject_BA,mean_subject_NLL,reference_method_id,Delta_BA,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,target_future_labels_used_for_fit,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,41,0.8208170115792067,0.34914188264869106,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.0,0.0,1.0,0.0,False,False
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__HISTORY_EA_EEGNET_FIXED_CALIBRATION,41,0.8173985279625523,0.36206008731986916,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.0034184836166543595,0.4146341463414634,0.5365853658536586,-0.05499999999999994,False,False
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__HISTORY_EA_EEGNET_FROZEN,41,0.8145936499137719,0.3680912173528557,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.006223361665434839,0.34146341463414637,0.4146341463414634,-0.06499999999999995,False,False
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__HISTORY_EA_EEGNET_FIXED_HEAD,41,0.8143497474747475,0.3621533796477493,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.00646726410445923,0.3902439024390244,0.5609756097560976,-0.07499999999999996,False,False
WBCIC_S1S2_to_S3_authorized_development,HISTORY_EA_EEGNET_FIXED_CALIBRATION,41,0.7564090601133284,0.45648877664448734,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.06440795146587829,0.0975609756097561,0.14634146341463414,-0.47,False,False
WBCIC_S1S2_to_S3_authorized_development,HISTORY_EA_EEGNET_FROZEN,41,0.7547017430401576,0.4757583212317377,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.06611526853904902,0.0975609756097561,0.12195121951219512,-0.46499999999999997,False,False
WBCIC_S1S2_to_S3_authorized_development,HISTORY_EA_EEGNET_FIXED_HEAD,41,0.7534783813747228,0.4606743298779111,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.06733863020448387,0.12195121951219512,0.1951219512195122,-0.42999999999999994,False,False
