benchmark,method_id,subjects,mean_subject_BA,mean_subject_NLL,reference_method_id,Delta_BA,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,target_future_labels_used_for_fit,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,MI_SPECIFIC_BACKBONE_ADAPTED,54,0.8320370370370371,0.41366674555612915,MI_SPECIFIC_BACKBONE_ADAPTED,0.0,0.0,1.0,0.0,False,False
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__FBCVARIANCE_FIXED_HEAD,54,0.8294444444444444,0.3821013370817407,MI_SPECIFIC_BACKBONE_ADAPTED,-0.002592592592592597,0.4074074074074074,0.5555555555555556,-0.10999999999999999,False,False
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__FBCVARIANCE_FROZEN,54,0.8283333333333333,0.3938807318307012,MI_SPECIFIC_BACKBONE_ADAPTED,-0.003703703703703705,0.37037037037037035,0.5370370370370371,-0.13,False,False
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__FBCVARIANCE_FIXED_CALIBRATION,54,0.827962962962963,0.37683925680576785,MI_SPECIFIC_BACKBONE_ADAPTED,-0.0040740740740740815,0.4074074074074074,0.5185185185185185,-0.07999999999999996,False,False
OpenBMI_MI_S1_to_S2,FBCVARIANCE_FIXED_HEAD,54,0.7612962962962962,0.5090667450556405,MI_SPECIFIC_BACKBONE_ADAPTED,-0.07074074074074074,0.16666666666666666,0.18518518518518517,-0.24,False,False
OpenBMI_MI_S1_to_S2,FBCVARIANCE_FIXED_CALIBRATION,54,0.7516666666666666,0.5033730187563773,MI_SPECIFIC_BACKBONE_ADAPTED,-0.08037037037037037,0.09259259259259259,0.1111111111111111,-0.21000000000000008,False,False
OpenBMI_MI_S1_to_S2,FBCVARIANCE_FROZEN,54,0.7483333333333334,0.5546440315273733,MI_SPECIFIC_BACKBONE_ADAPTED,-0.0837037037037037,0.12962962962962962,0.14814814814814814,-0.26,False,False
