benchmark,method_id,subjects,mean_subject_BA,mean_subject_NLL,reference_method_id,Delta_BA,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,target_future_labels_used_for_fit,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,11,0.8363636363636363,0.3987809264580518,MI_SPECIFIC_BACKBONE_ADAPTED,0.0018181818181818197,0.36363636363636365,0.7272727272727273,-0.010000000000000009,False,False
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,11,0.8354545454545454,0.4000219617062377,MI_SPECIFIC_BACKBONE_ADAPTED,0.0009090909090909098,0.2727272727272727,0.8181818181818182,-0.010000000000000009,False,False
OpenBMI_MI_S1_to_S2,MI_SPECIFIC_BACKBONE_ADAPTED,11,0.8345454545454545,0.3933564552612829,MI_SPECIFIC_BACKBONE_ADAPTED,0.0,0.0,1.0,0.0,False,False
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,11,0.8309090909090908,0.4021594224093849,MI_SPECIFIC_BACKBONE_ADAPTED,-0.00363636363636365,0.36363636363636365,0.5454545454545454,-0.030000000000000027,False,False
OpenBMI_MI_S1_to_S2,CONFORMER_CCALIGN_FIXED_HEAD,11,0.5399999999999999,0.6903889249007727,MI_SPECIFIC_BACKBONE_ADAPTED,-0.29454545454545455,0.0,0.0,-0.3999999999999999,False,False
OpenBMI_MI_S1_to_S2,CONFORMER_CCALIGN_FIXED_CALIBRATION,11,0.52,0.6902637160567704,MI_SPECIFIC_BACKBONE_ADAPTED,-0.3145454545454545,0.0,0.0,-0.41999999999999993,False,False
OpenBMI_MI_S1_to_S2,CONFORMER_CCALIGN_FROZEN,11,0.5072727272727273,0.692101707242439,MI_SPECIFIC_BACKBONE_ADAPTED,-0.32727272727272727,0.0,0.0,-0.44999999999999996,False,False
