benchmark,method_id,subjects,mean_subject_BA,mean_subject_NLL,reference_method_id,Delta_BA,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,target_future_labels_used_for_fit,OUTER_TEST_USED
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_NORM_FIXED_HEAD,41,0.8249672025129341,0.34293484989109985,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.004150190933727504,0.5121951219512195,0.5609756097560976,-0.04500000000000004,False,False
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_NORM_FIXED_CALIBRATION,41,0.8226462798718897,0.34696143544884245,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.0018292682926829204,0.4878048780487805,0.7073170731707317,-0.04999999999999993,False,False
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_NORM_FROZEN,41,0.8219145725548167,0.3534492192834223,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.0010975609756097517,0.4634146341463415,0.5609756097560976,-0.07499999999999996,False,False
WBCIC_S1S2_to_S3_authorized_development,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,41,0.8208170115792067,0.34914188264869106,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.0,0.0,1.0,0.0,False,False
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_NORM_FIXED_HEAD,41,0.8137452266568119,0.37598755474213763,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.007071784922394681,0.2926829268292683,0.3902439024390244,-0.10999999999999999,False,False
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_NORM_FIXED_CALIBRATION,41,0.8082484910076373,0.38514423072211446,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.012568520571569354,0.3170731707317073,0.3902439024390244,-0.17999999999999994,False,False
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_NORM_FROZEN,41,0.8070289788125155,0.40493342287194983,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,-0.013788032766691306,0.3170731707317073,0.34146341463414637,-0.17000000000000004,False,False
