fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
0,1,mi,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0002605526685743247,"[8.156608003280429e-05, 0.0004636194327041461]",0.999,-0.0055623637414883645,"[-0.006251806790859344, -0.004894768099932512]",0.0,-0.00048828124999999995,-0.009109903971354166,"{'mean': 0.0002605526685743247, 'ci95': [8.156608003280429e-05, 0.0004636194327041461], 'sign_probability': 0.999, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0055623637414883645, 'ci95': [-0.006251806790859344, -0.004894768099932512], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.00036420597399836096,"[-0.001349546222072088, 0.0006884000971973627]",0.2402,-0.005314203666334821,"[-0.006412269301402546, -0.004179385005521365]",0.0,0.0010091145833333332,-0.0073800048828125,"{'mean': -0.00036420597399836096, 'ci95': [-0.001349546222072088, 0.0006884000971973627], 'sign_probability': 0.2402, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.005314203666334821, 'ci95': [-0.006412269301402546, -0.004179385005521365], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,2,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0003513725034387286,"[-0.0015713379479949134, 0.0008630701938306686]",0.2794,-0.019080047718337146,"[-0.02125533648500394, -0.016885550742475074]",0.0,-0.0016520182291666669,-0.028368815104166663,"{'mean': -0.0003513725034387286, 'ci95': [-0.0015713379479949134, 0.0008630701938306686], 'sign_probability': 0.2794, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.019080047718337146, 'ci95': [-0.02125533648500394, -0.016885550742475074], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,3,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.008846931549653197,"[0.003831573250033958, 0.014548839551607845]",0.9999,-0.01730614280361695,"[-0.02311575768432307, -0.011291329707382268]",0.0,-0.017232259114583332,-0.03753401692708333,"{'mean': 0.008846931549653197, 'ci95': [0.003831573250033958, 0.014548839551607845], 'sign_probability': 0.9999, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.01730614280361695, 'ci95': [-0.02311575768432307, -0.011291329707382268], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,4,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.010684563565945212,"[0.006082812231966473, 0.015409044580343069]",1.0,-0.014539391060149233,"[-0.02005617194281511, -0.009267318168557134]",0.0,-0.021728515625,-0.036556477864583325,"{'mean': 0.010684563565945212, 'ci95': [0.006082812231966473, 0.015409044580343069], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.014539391060149233, 'ci95': [-0.02005617194281511, -0.009267318168557134], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,5,4,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.05215468064248725,"[0.04363633829047955, 0.06130061558135089]",1.0,0.03579913421077249,"[0.02714443163437078, 0.04519077287714116]",1.0,-0.07659505208333334,-0.025325439453125,"{'mean': 0.05215468064248725, 'ci95': [0.04363633829047955, 0.06130061558135089], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.03579913421077249, 'ci95': [0.02714443163437078, 0.04519077287714116], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,mi,6,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.056055530932099584,"[0.04686857600515542, 0.06602712880783503]",1.0,0.04442048699770128,"[0.03458580455789898, 0.0544494716643434]",1.0,-0.07185058593749999,-0.0185587158203125,"{'mean': 0.056055530932099584, 'ci95': [0.04686857600515542, 0.06602712880783503], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': 0.04442048699770128, 'ci95': [0.03458580455789898, 0.0544494716643434], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,0,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0007419557304226758,"[-9.343465633482582e-05, 0.0015540588162715747]",0.9572,-0.0014495984961216718,"[-0.0021755808752330665, -0.0007328027997608123]",0.0,0.0004557291666666668,-0.003109334309895834,"{'mean': 0.0007419557304226758, 'ci95': [-9.343465633482582e-05, 0.0015540588162715747], 'sign_probability': 0.9572, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.0014495984961216718, 'ci95': [-0.0021755808752330665, -0.0007328027997608123], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,1,1,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-4.3586147560043326e-05,"[-0.00040809686048193304, 0.00029423345628719214]",0.404,-0.002554415998361666,"[-0.003159650552832324, -0.0019527378358975187]",0.0,0.0018595377604166666,-0.0037682698567708334,"{'mean': -4.3586147560043326e-05, 'ci95': [-0.00040809686048193304, 0.00029423345628719214], 'sign_probability': 0.404, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.002554415998361666, 'ci95': [-0.003159650552832324, -0.0019527378358975187], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
0,1,erp,2,3,True,32,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0014623353632133888,"[0.00026545110339523605, 0.0025211372741975003]",0.9903,-0.006154905295820088,"[-0.007286949522293334, -0.0050432798107336975]",0.0,-0.0045410156249999995,-0.012351399739583335,"{'mean': 0.0014623353632133888, 'ci95': [0.00026545110339523605, 0.0025211372741975003], 'sign_probability': 0.9903, 'draws': 10000, 'n_unique_subjects': 32}","{'mean': -0.006154905295820088, 'ci95': [-0.007286949522293334, -0.0050432798107336975], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 32}",100
