dataset,fold,model_fit_subjects,inner_train_subjects,inner_validation_subjects,selected_epoch,initial_seed,refit_seed,a_train_rows,descriptor_rows,query_rows,normalizer_mean_sha256,normalizer_std_sha256,inner_train_subjects_sha256,inner_validation_subjects_sha256,initial_history,checkpoint_sha256
OpenBMI,0,34,27,7,52,51267668377304640,4098334947928972794,6800,1152,324,6afaa82d8a5d38df0e88cfbcfca1ee4091bdde2538bb6629c1bd86e1283b91a4,0ead81d5266e796804102040552688bd839536753c652150f1a68fb670776edc,9d990cd10922859c02ecedd03558c5d22cf069f6cd9ba818224747285f3655ac,4578d80f4aa784a74e861d91b1cdbccd1d322c8a6228b093baea97489442e81f,"[{""epoch"":1,""train_loss"":0.6927384250304278,""inner_validation_mean_subject_BA"":0.65,""inner_validation_mean_subject_NLL"":0.6160452889999853},{""epoch"":2,""train_loss"":0.6237002902171191,""inner_validation_mean_subject_BA"":0.6742857142857143,""inner_validation_mean_subject_NLL"":0.5876512671246191},{""epoch"":3,""train_loss"":0.5896679878234863,""inner_validation_mean_subject_BA"":0.6828571428571429,""inner_validation_mean_subject_NLL"":0.5763850101079131},{""epoch"":4,""train_loss"":0.5712894180241753,""inner_validation_mean_subject_BA"":0.7,""inner_validation_mean_subject_NLL"":0.5668543144913926},{""epoch"":5,""train_loss"":0.5507733713178073,""inner_validation_mean_subject_BA"":0.6942857142857143,""inner_validation_mean_subject_NLL"":0.5660877776449825},{""epoch"":6,""train_loss"":0.53958059128593,""inner_validation_mean_subject_BA"":0.7014285714285714,""inner_validation_mean_subject_NLL"":0.5764525069144042},{""epoch"":7,""train_loss"":0.5212034958250382,""inner_validation_mean_subject_BA"":0.6842857142857143,""inner_validation_mean_subject_NLL"":0.5755023533033078},{""epoch"":8,""train_loss"":0.5179069767980015,""inner_validation_mean_subject_BA"":0.6957142857142856,""inner_validation_mean_subject_NLL"":0.5686359091111204},{""epoch"":9,""train_loss"":0.5032592489438898,""inner_validation_mean_subject_BA"":0.7042857142857143,""inner_validation_mean_subject_NLL"":0.5709645665865656},{""epoch"":10,""train_loss"":0.49126086410354164,""inner_validation_mean_subject_BA"":0.6828571428571429,""inner_validation_mean_subject_NLL"":0.5810050504256973},{""epoch"":11,""train_loss"":0.48952993084402646,""inner_validation_mean_subject_BA"":0.7014285714285714,""inner_validation_mean_subject_NLL"":0.5760925537614714},{""epoch"":12,""train_loss"":0.478634228776483,""inner_validation_mean_subject_BA"":0.6900000000000001,""inner_validation_mean_subject_NLL"":0.5927320449441738},{""epoch"":13,""train_loss"":0.4711861137081595,""inner_validation_mean_subject_BA"":0.7057142857142856,""inner_validation_mean_subject_NLL"":0.5838166454979993},{""epoch"":14,""train_loss"":0.4641943360076231,""inner_validation_mean_subject_BA"":0.702857142857143,""inner_validation_mean_subject_NLL"":0.625834087384763},{""epoch"":15,""train_loss"":0.458159921800389,""inner_validation_mean_subject_BA"":0.6985714285714286,""inner_validation_mean_subject_NLL"":0.5979480429081577},{""epoch"":16,""train_loss"":0.45124038457870486,""inner_validation_mean_subject_BA"":0.7028571428571428,""inner_validation_mean_subject_NLL"":0.5943797079215274},{""epoch"":17,""train_loss"":0.4385241964284112,""inner_validation_mean_subject_BA"":0.7142857142857143,""inner_validation_mean_subject_NLL"":0.5868994984207879},{""epoch"":18,""train_loss"":0.44882498383522035,""inner_validation_mean_subject_BA"":0.7014285714285714,""inner_validation_mean_subject_NLL"":0.6060043031147241},{""epoch"":19,""train_loss"":0.4341089672902051,""inner_validation_mean_subject_BA"":0.6957142857142856,""inner_validation_mean_subject_NLL"":0.6037424836610202},{""epoch"":20,""train_loss"":0.4335806336473016,""inner_validation_mean_subject_BA"":0.6957142857142856,""inner_validation_mean_subject_NLL"":0.5871182745131291},{""epoch"":21,""train_loss"":0.42666667419321397,""inner_validation_mean_subject_BA"":0.6842857142857142,""inner_validation_mean_subject_NLL"":0.63314195822875},{""epoch"":22,""train_loss"":0.4127993874690112,""inner_validation_mean_subject_BA"":0.7057142857142856,""inner_validation_mean_subject_NLL"":0.6050198382134566},{""epoch"":23,""train_loss"":0.4221578292986926,""inner_validation_mean_subject_BA"":0.7071428571428572,""inner_validation_mean_subject_NLL"":0.6139146844617104},{""epoch"":24,""train_loss"":0.4093677850330577,""inner_validation_mean_subject_BA"":0.7114285714285715,""inner_validation_mean_subject_NLL"":0.6049721608048085},{""epoch"":25,""train_loss"":0.3993711254175972,""inner_validation_mean_subject_BA"":0.7171428571428572,""inner_validation_mean_subject_NLL"":0.5828352549306046},{""epoch"":26,""train_loss"":0.40006503182298997,""inner_validation_mean_subject_BA"":0.6900000000000001,""inner_validation_mean_subject_NLL"":0.6257047749173025},{""epoch"":27,""train_loss"":0.39626525430118337,""inner_validation_mean_subject_BA"":0.7157142857142856,""inner_validation_mean_subject_NLL"":0.6108527959498353},{""epoch"":28,""train_loss"":0.3848639940514284,""inner_validation_mean_subject_BA"":0.7157142857142859,""inner_validation_mean_subject_NLL"":0.5855412810265493},{""epoch"":29,""train_loss"":0.3819341664805132,""inner_validation_mean_subject_BA"":0.71,""inner_validation_mean_subject_NLL"":0.6043652135725202},{""epoch"":30,""train_loss"":0.3703821629285812,""inner_validation_mean_subject_BA"":0.72,""inner_validation_mean_subject_NLL"":0.5916146115945272},{""epoch"":31,""train_loss"":0.3628569017438328,""inner_validation_mean_subject_BA"":0.7085714285714285,""inner_validation_mean_subject_NLL"":0.5912000945536313},{""epoch"":32,""train_loss"":0.36198186330935533,""inner_validation_mean_subject_BA"":0.7242857142857143,""inner_validation_mean_subject_NLL"":0.5828299271911754},{""epoch"":33,""train_loss"":0.3653294224949444,""inner_validation_mean_subject_BA"":0.7242857142857143,""inner_validation_mean_subject_NLL"":0.5808125074251305},{""epoch"":34,""train_loss"":0.3580114376895568,""inner_validation_mean_subject_BA"":0.7185714285714286,""inner_validation_mean_subject_NLL"":0.5904545561562893},{""epoch"":35,""train_loss"":0.3620091785402859,""inner_validation_mean_subject_BA"":0.7342857142857143,""inner_validation_mean_subject_NLL"":0.5809578451517411},{""epoch"":36,""train_loss"":0.348210909261423,""inner_validation_mean_subject_BA"":0.7314285714285714,""inner_validation_mean_subject_NLL"":0.5717797654371058},{""epoch"":37,""train_loss"":0.3476622884764391,""inner_validation_mean_subject_BA"":0.7414285714285714,""inner_validation_mean_subject_NLL"":0.5666197015569733},{""epoch"":38,""train_loss"":0.34151210504419666,""inner_validation_mean_subject_BA"":0.7371428571428572,""inner_validation_mean_subject_NLL"":0.5772614512098622},{""epoch"":39,""train_loss"":0.3398855836952434,""inner_validation_mean_subject_BA"":0.7257142857142858,""inner_validation_mean_subject_NLL"":0.5733347127423547},{""epoch"":40,""train_loss"":0.33727307459887335,""inner_validation_mean_subject_BA"":0.7314285714285714,""inner_validation_mean_subject_NLL"":0.5889350981335316},{""epoch"":41,""train_loss"":0.33381946262191325,""inner_validation_mean_subject_BA"":0.7342857142857142,""inner_validation_mean_subject_NLL"":0.5780743799029084},{""epoch"":42,""train_loss"":0.33177635862546806,""inner_validation_mean_subject_BA"":0.737142857142857,""inner_validation_mean_subject_NLL"":0.5782161909863921},{""epoch"":43,""train_loss"":0.3285563619697795,""inner_validation_mean_subject_BA"":0.7357142857142857,""inner_validation_mean_subject_NLL"":0.5802283724329184},{""epoch"":44,""train_loss"":0.32365979797699873,""inner_validation_mean_subject_BA"":0.7414285714285713,""inner_validation_mean_subject_NLL"":0.554992252365915},{""epoch"":45,""train_loss"":0.31565141853164225,""inner_validation_mean_subject_BA"":0.7400000000000001,""inner_validation_mean_subject_NLL"":0.5821341447996774},{""epoch"":46,""train_loss"":0.31928302698275624,""inner_validation_mean_subject_BA"":0.7099999999999999,""inner_validation_mean_subject_NLL"":0.6322929420220109},{""epoch"":47,""train_loss"":0.3222987942835864,""inner_validation_mean_subject_BA"":0.7385714285714285,""inner_validation_mean_subject_NLL"":0.5683443415470498},{""epoch"":48,""train_loss"":0.31710227745420794,""inner_validation_mean_subject_BA"":0.7328571428571429,""inner_validation_mean_subject_NLL"":0.572344655943117},{""epoch"":49,""train_loss"":0.30959167129853193,""inner_validation_mean_subject_BA"":0.7342857142857142,""inner_validation_mean_subject_NLL"":0.6008084234898716},{""epoch"":50,""train_loss"":0.3168720329509062,""inner_validation_mean_subject_BA"":0.7357142857142857,""inner_validation_mean_subject_NLL"":0.6011522582748714},{""epoch"":51,""train_loss"":0.3017114413135192,""inner_validation_mean_subject_BA"":0.74,""inner_validation_mean_subject_NLL"":0.5835168662707805},{""epoch"":52,""train_loss"":0.3030145643388524,""inner_validation_mean_subject_BA"":0.7585714285714286,""inner_validation_mean_subject_NLL"":0.5409640311694861},{""epoch"":53,""train_loss"":0.3075689403449788,""inner_validation_mean_subject_BA"":0.7528571428571428,""inner_validation_mean_subject_NLL"":0.5464673104386529},{""epoch"":54,""train_loss"":0.29558393701034436,""inner_validation_mean_subject_BA"":0.7471428571428572,""inner_validation_mean_subject_NLL"":0.5826893966157743},{""epoch"":55,""train_loss"":0.2986815790919697,""inner_validation_mean_subject_BA"":0.7371428571428572,""inner_validation_mean_subject_NLL"":0.5860794600032542},{""epoch"":56,""train_loss"":0.29194611302193474,""inner_validation_mean_subject_BA"":0.7528571428571429,""inner_validation_mean_subject_NLL"":0.5664410087614068},{""epoch"":57,""train_loss"":0.29219882207758285,""inner_validation_mean_subject_BA"":0.7485714285714284,""inner_validation_mean_subject_NLL"":0.5592554829667944},{""epoch"":58,""train_loss"":0.29241066066657795,""inner_validation_mean_subject_BA"":0.75,""inner_validation_mean_subject_NLL"":0.5566235210052974},{""epoch"":59,""train_loss"":0.28408883547081665,""inner_validation_mean_subject_BA"":0.7471428571428572,""inner_validation_mean_subject_NLL"":0.5498461565925502},{""epoch"":60,""train_loss"":0.29113031748463125,""inner_validation_mean_subject_BA"":0.7457142857142858,""inner_validation_mean_subject_NLL"":0.5776472473147309}]",26ef9facf5f8758896c9bc46a9398200c9c6658aa909fff68e541a12e6f4fb7f
OpenBMI,1,34,27,7,25,6943267539355216287,7637603345661678742,6800,1152,324,5a1971b029152776dfdf1020cb510314ab4626bb8d6ac46a84665b5e1b159e9d,124c2ce47b3c822770a8e157395abfdc47ae108a3d1dfad0f17e61eb8ca982d2,4c031d824c3a430ce198dfeba29274b86644fe1b3f807ab7ea834b1ee9495aa6,b3cd31a7f4a4998563c93feaa9fca4d3b684feeedd2760e7846332f2f472311f,"[{""epoch"":1,""train_loss"":0.7021034598350525,""inner_validation_mean_subject_BA"":0.6457142857142858,""inner_validation_mean_subject_NLL"":0.6211402226695377},{""epoch"":2,""train_loss"":0.6482589732198154,""inner_validation_mean_subject_BA"":0.6742857142857143,""inner_validation_mean_subject_NLL"":0.5948168529008927},{""epoch"":3,""train_loss"":0.6334456626106711,""inner_validation_mean_subject_BA"":0.7042857142857143,""inner_validation_mean_subject_NLL"":0.5686322006453193},{""epoch"":4,""train_loss"":0.6083680005634532,""inner_validation_mean_subject_BA"":0.7185714285714286,""inner_validation_mean_subject_NLL"":0.5464417506651094},{""epoch"":5,""train_loss"":0.5849762969157275,""inner_validation_mean_subject_BA"":0.7099999999999999,""inner_validation_mean_subject_NLL"":0.5245343840496106},{""epoch"":6,""train_loss"":0.5656429052352905,""inner_validation_mean_subject_BA"":0.7657142857142858,""inner_validation_mean_subject_NLL"":0.4922907598289528},{""epoch"":7,""train_loss"":0.5520125396111433,""inner_validation_mean_subject_BA"":0.7514285714285716,""inner_validation_mean_subject_NLL"":0.4833384815176728},{""epoch"":8,""train_loss"":0.5374896656064426,""inner_validation_mean_subject_BA"":0.7514285714285714,""inner_validation_mean_subject_NLL"":0.4760168419581495},{""epoch"":9,""train_loss"":0.5082186057287104,""inner_validation_mean_subject_BA"":0.7799999999999999,""inner_validation_mean_subject_NLL"":0.4456879683037234},{""epoch"":10,""train_loss"":0.5041379651602577,""inner_validation_mean_subject_BA"":0.8028571428571428,""inner_validation_mean_subject_NLL"":0.41785681769731103},{""epoch"":11,""train_loss"":0.47598023204242484,""inner_validation_mean_subject_BA"":0.8128571428571428,""inner_validation_mean_subject_NLL"":0.43575114822800576},{""epoch"":12,""train_loss"":0.46996583097121297,""inner_validation_mean_subject_BA"":0.7985714285714286,""inner_validation_mean_subject_NLL"":0.4347721280227205},{""epoch"":13,""train_loss"":0.44871588349342345,""inner_validation_mean_subject_BA"":0.82,""inner_validation_mean_subject_NLL"":0.4142585426921431},{""epoch"":14,""train_loss"":0.43890843917341793,""inner_validation_mean_subject_BA"":0.8271428571428573,""inner_validation_mean_subject_NLL"":0.39937200913105786},{""epoch"":15,""train_loss"":0.4313419569941128,""inner_validation_mean_subject_BA"":0.8099999999999999,""inner_validation_mean_subject_NLL"":0.40145200610609993},{""epoch"":16,""train_loss"":0.4089189599542057,""inner_validation_mean_subject_BA"":0.8257142857142857,""inner_validation_mean_subject_NLL"":0.4136687196238342},{""epoch"":17,""train_loss"":0.40618456882589005,""inner_validation_mean_subject_BA"":0.8142857142857143,""inner_validation_mean_subject_NLL"":0.43259283811166604},{""epoch"":18,""train_loss"":0.3992912874502294,""inner_validation_mean_subject_BA"":0.8399999999999999,""inner_validation_mean_subject_NLL"":0.4049111038236702},{""epoch"":19,""train_loss"":0.3931944745428422,""inner_validation_mean_subject_BA"":0.8385714285714284,""inner_validation_mean_subject_NLL"":0.3846967602556273},{""epoch"":20,""train_loss"":0.38495024565388175,""inner_validation_mean_subject_BA"":0.8442857142857143,""inner_validation_mean_subject_NLL"":0.3748987133593925},{""epoch"":21,""train_loss"":0.380687638240702,""inner_validation_mean_subject_BA"":0.8300000000000001,""inner_validation_mean_subject_NLL"":0.39922506617451303},{""epoch"":22,""train_loss"":0.3785261574913474,""inner_validation_mean_subject_BA"":0.8514285714285714,""inner_validation_mean_subject_NLL"":0.3734766748989889},{""epoch"":23,""train_loss"":0.3640933217371211,""inner_validation_mean_subject_BA"":0.8457142857142858,""inner_validation_mean_subject_NLL"":0.3821196375520473},{""epoch"":24,""train_loss"":0.35573751645929674,""inner_validation_mean_subject_BA"":0.84,""inner_validation_mean_subject_NLL"":0.39862191825293797},{""epoch"":25,""train_loss"":0.36510649305932663,""inner_validation_mean_subject_BA"":0.8600000000000001,""inner_validation_mean_subject_NLL"":0.351912295322021},{""epoch"":26,""train_loss"":0.35469125456669753,""inner_validation_mean_subject_BA"":0.8542857142857142,""inner_validation_mean_subject_NLL"":0.37375533989312865},{""epoch"":27,""train_loss"":0.35506161889609167,""inner_validation_mean_subject_BA"":0.8271428571428572,""inner_validation_mean_subject_NLL"":0.4248590906716466},{""epoch"":28,""train_loss"":0.35030765884062826,""inner_validation_mean_subject_BA"":0.8499999999999999,""inner_validation_mean_subject_NLL"":0.37866574187431506},{""epoch"":29,""train_loss"":0.3399121894555933,""inner_validation_mean_subject_BA"":0.8442857142857143,""inner_validation_mean_subject_NLL"":0.36651749643240705},{""epoch"":30,""train_loss"":0.34673816316268025,""inner_validation_mean_subject_BA"":0.8300000000000001,""inner_validation_mean_subject_NLL"":0.42790485821043467},{""epoch"":31,""train_loss"":0.34632299945634953,""inner_validation_mean_subject_BA"":0.8542857142857142,""inner_validation_mean_subject_NLL"":0.3499165170005912},{""epoch"":32,""train_loss"":0.33524771806071785,""inner_validation_mean_subject_BA"":0.8542857142857143,""inner_validation_mean_subject_NLL"":0.36330514288093163},{""epoch"":33,""train_loss"":0.3267062655266593,""inner_validation_mean_subject_BA"":0.8514285714285715,""inner_validation_mean_subject_NLL"":0.3753581154595214}]",fba6097aa834c1237674a7535d21e00615db07f468bcf143cc7c849146aa7e87
OpenBMI,2,34,27,7,11,2473314931946703286,2359211150150749494,6800,1152,324,cea2677166f98b669f81f765c0527228c350667228a52104a64bd0145b57dba6,fe7bdc1915513ada911ab0b1c3e70bb4a6f10c7105d48df17d74ff82a187970b,aac7a0f08f47052169e77f314d823601037f40f69c933d02a434e3d281729857,7287d9abbcc4af08bd7d1f54a8d4f4436a0f4d9b0f1b46a1b91901f9199bc371,"[{""epoch"":1,""train_loss"":0.697477626099306,""inner_validation_mean_subject_BA"":0.6328571428571428,""inner_validation_mean_subject_NLL"":0.6534022665440455},{""epoch"":2,""train_loss"":0.604431417759727,""inner_validation_mean_subject_BA"":0.6742857142857143,""inner_validation_mean_subject_NLL"":0.6079910219335781},{""epoch"":3,""train_loss"":0.5844427445355583,""inner_validation_mean_subject_BA"":0.6771428571428572,""inner_validation_mean_subject_NLL"":0.5988907473418899},{""epoch"":4,""train_loss"":0.5566345053560594,""inner_validation_mean_subject_BA"":0.6771428571428572,""inner_validation_mean_subject_NLL"":0.6051377947031578},{""epoch"":5,""train_loss"":0.5422640330651227,""inner_validation_mean_subject_BA"":0.67,""inner_validation_mean_subject_NLL"":0.6448569547836476},{""epoch"":6,""train_loss"":0.5334186645115123,""inner_validation_mean_subject_BA"":0.6685714285714287,""inner_validation_mean_subject_NLL"":0.604782038572616},{""epoch"":7,""train_loss"":0.5209401516353382,""inner_validation_mean_subject_BA"":0.6699999999999999,""inner_validation_mean_subject_NLL"":0.6408666717342678},{""epoch"":8,""train_loss"":0.5130744906032787,""inner_validation_mean_subject_BA"":0.6985714285714286,""inner_validation_mean_subject_NLL"":0.5897375927772599},{""epoch"":9,""train_loss"":0.5002557197037865,""inner_validation_mean_subject_BA"":0.6942857142857143,""inner_validation_mean_subject_NLL"":0.6158610291559288},{""epoch"":10,""train_loss"":0.49621269562665155,""inner_validation_mean_subject_BA"":0.7000000000000001,""inner_validation_mean_subject_NLL"":0.6034977760778393},{""epoch"":11,""train_loss"":0.49325376503607804,""inner_validation_mean_subject_BA"":0.7085714285714285,""inner_validation_mean_subject_NLL"":0.5884715272113812},{""epoch"":12,""train_loss"":0.48430432747392094,""inner_validation_mean_subject_BA"":0.7071428571428571,""inner_validation_mean_subject_NLL"":0.5968162892971441},{""epoch"":13,""train_loss"":0.4854477535275852,""inner_validation_mean_subject_BA"":0.7042857142857143,""inner_validation_mean_subject_NLL"":0.627766069860043},{""epoch"":14,""train_loss"":0.47271936220281263,""inner_validation_mean_subject_BA"":0.7014285714285714,""inner_validation_mean_subject_NLL"":0.6269822916719396},{""epoch"":15,""train_loss"":0.4653653548044317,""inner_validation_mean_subject_BA"":0.6985714285714286,""inner_validation_mean_subject_NLL"":0.655934285814236},{""epoch"":16,""train_loss"":0.46513441660824945,""inner_validation_mean_subject_BA"":0.7071428571428572,""inner_validation_mean_subject_NLL"":0.6202678950252886},{""epoch"":17,""train_loss"":0.45454958817538094,""inner_validation_mean_subject_BA"":0.7071428571428571,""inner_validation_mean_subject_NLL"":0.6077748328969526},{""epoch"":18,""train_loss"":0.45050638668677384,""inner_validation_mean_subject_BA"":0.6942857142857142,""inner_validation_mean_subject_NLL"":0.6605131097410847},{""epoch"":19,""train_loss"":0.43760206979863786,""inner_validation_mean_subject_BA"":0.7057142857142856,""inner_validation_mean_subject_NLL"":0.6416690607515464}]",3a7b224c4cbe23f6cd326cab389b13fae22b1072128bc364c22c36bcd1a4b7dd
