fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
4,0,0,0.4851950282232023,0.8807308043898653,0.17268833698289957,True,0.00020081120870265603,0.015701589433976766,-0.015500778225274112,-0.019386203949070095,-0.011968489167059835,False,0.029690782262568237,0.28269079879641645,0.1050291781302385,False,False,False,False
4,0,1,0.1996463200607554,0.8530645820417437,0.05640272448695922,True,0.0024904678192701427,0.013781661750676476,-0.011291193931406332,-0.014248641553666973,-0.008416618674472374,False,0.12649293259633876,0.27442428895652415,0.4609392742796848,False,False,False,False
4,0,2,0.18663912390173942,0.8206837094425696,0.07032302643517042,True,0.005592777844813416,0.010067529925445327,-0.004474752080631912,-0.00771298670814547,-0.001377099487575795,False,0.19983564447280935,0.23747094057573398,0.8415162039966654,False,False,False,False
4,0,3,0.14333342696280163,0.7547604044623831,0.044648880692076905,True,0.026017585812962808,0.013731268122428104,0.0122863176905347,0.003831671727542596,0.0207417273320422,True,0.5267554605042496,0.28305196043279024,1.8609850279744873,True,True,False,False
4,0,4,0.09577677819087088,0.7665308436099418,0.026483983638080247,True,0.01895679018157166,0.015312129198195877,0.003644660983375786,-0.0021579132635652573,0.009543733480464592,False,0.38507386969348545,0.2996720458370226,1.2849842854642133,True,False,False,False
4,0,5,0.08432253192365229,0.8331945152119885,0.026609496134356994,True,0.1285847101044952,0.03119430516782051,0.0973904049366747,0.07879217849878212,0.11617482247053693,True,1.0559166698454074,0.4530670788232928,2.330596768557622,True,True,False,False
4,0,6,0.06784561076405526,0.8429090969858757,0.02249367006839572,True,0.08293224282608706,0.01446138137450339,0.06847086145158368,0.05723204083918425,0.07980557021666888,True,0.6723583954700475,0.28483633391056484,2.3605078265090995,True,True,False,False
4,0,7,0.05697323377638093,0.8685928020990653,0.022842662647326855,True,0.1034456228090742,0.02000410712373437,0.08344151568533983,0.072096899285129,0.09433570495597998,True,0.8292596039859902,0.34120165886072407,2.4304090629421227,True,True,False,False
4,0,8,0.046872975592206365,0.5791718117795372,0.019690436132294403,True,0.001350601233032379,0.011365475991081883,-0.010014874758049505,-0.011997189140573794,-0.008055746881094578,False,0.11494181655826607,0.2447686550032932,0.4695936926920631,False,False,False,False
4,0,9,0.04185144581079177,0.5409457482698241,0.0216622341837194,True,0.007953094892815036,0.012524397860100438,-0.004571302967285401,-0.009134787186478801,-6.10491716558488e-05,False,0.276454014546689,0.25670386355068064,1.0769374902380817,True,False,False,False
