epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7672609734454033,0.7470483641536273,0.626723625838905,0.9280109303436777,0.6193472842375437
1,0.7571601826030859,0.7391891891891892,0.6022926909417221,0.9299986676783467,0.5676018049319586
2,0.74607608598267,0.7379623044096728,0.5716149947548691,0.9286509587834679,0.539212554693222
3,0.7386193042496131,0.7451813655761024,0.540709798915585,0.9299667482571521,0.5191319932540258
4,0.732645580624621,0.7520981507823613,0.5199346570442739,0.9259039340472278,0.5139793753623962
5,0.7322949162781535,0.7623044096728306,0.5113718229041595,0.9232085162574705,0.5192148834466934
