epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7490426898836432,0.7012533890395128,0.5984019886363636,0.9474726919750532,0.3438764338692029
1,0.7417821064994731,0.7033823725498911,0.573828125,0.948135821948528,0.3141803443431854
2,0.7332908219564312,0.7033290368460821,0.5503551136363637,0.9461883153868481,0.30030278613169986
3,0.7266241944149892,0.6978887950575581,0.5357599431818182,0.9462238450055913,0.2923763146003087
4,0.7198090947718351,0.693853060136006,0.52265625,0.9429179741794991,0.28894153734048206
5,0.7168341264010786,0.6911596070936487,0.5170809659090909,0.9422618062004965,0.2848694324493408
