fold,seed,candidate_order,eigenvalue,P_cross_session,U_signed_loss,U_signed_BA,D_finite,D_finite_random_mean,D_finite_ratio,D_jacobian_energy,D_jacobian_random_mean,D_jacobian_ratio,D_flip_control,pass_P,pass_PU,pass_PU_Dfinite,pass_PU_Djac,final_certified_before_cap,old_Exp4_pass,P_margin,U_margin,Dfinite_ratio_margin,Djac_ratio_margin,source_subjects,target_future_used_for_certification
0,0,0,1.3125061861269598,0.821725621737642,0.00021342139731439502,-0.002903225806451637,0.01802481896508322,0.13561720478802167,0.13290953012383022,8.867768407992497e-05,0.007289682504235475,0.012164821174091076,0.002903225806451613,True,True,False,False,False,True,0.7717256217376419,0.00020342139731439502,-0.8670904698761698,-0.9878351788259089,31,False
0,0,1,0.3153134766961119,0.820329884037236,0.010040474259501941,0.007096774193548372,0.22590283123030164,0.11773148388515448,1.9187971116601816,0.01848247848501413,0.007289682504235475,2.5354298317211184,0.03870967741935484,True,True,True,True,True,True,0.7703298840372359,0.010030474259501942,0.9187971116601816,1.5354298317211184,31,False
0,0,2,0.23139775870933263,0.7766981770108772,0.0030599899096550587,0.002903225806451637,0.15242545217982348,0.1152513170434853,1.322548462698366,0.008780622117441659,0.007289682504235475,1.2045273730837953,0.022903225806451613,True,True,True,True,True,True,0.7266981770108771,0.0030499899096550587,0.3225484626983659,0.20452737308379532,31,False
0,0,3,0.19998550482354752,0.7698166692467,0.08989156517494445,0.04322580645161289,1.0557317254687388,0.18701294493380122,5.645233413347116,0.15998007792704755,0.007289682504235475,21.946096806561247,0.14903225806451612,True,True,True,True,True,True,0.7198166692467,0.08988156517494446,4.645233413347116,20.946096806561247,31,False
0,0,4,0.14938424843517986,0.816096483205642,-9.663641786916699e-05,-0.001612903225806539,0.020728948377287698,0.0933019915662496,0.2221704813510759,0.0002477848841230564,0.007289682504235475,0.033991176430398395,0.004193548387096774,True,False,False,False,False,False,0.7660964832056419,-0.00010663641786916699,-0.7778295186489241,-0.9660088235696016,31,False
0,0,5,0.10126232634710526,0.731184336074527,0.00202063705158817,0.002903225806451637,0.09799820627434301,0.09645225049447954,1.0160281981181138,0.00518219343297207,0.007289682504235475,0.7108942577349693,0.017741935483870968,True,True,True,False,False,True,0.681184336074527,0.00201063705158817,0.016028198118113846,-0.2891057422650307,31,False
0,0,6,0.06303743836549504,0.7255971028837226,0.0004452050147212283,-0.002258064516129088,0.07454798467781944,0.08835852999709244,0.8436987881110352,0.0035733614493634815,0.007289682504235475,0.4901943873806953,0.01,True,True,False,False,False,True,0.6755971028837225,0.0004352050147212283,-0.15630121188896484,-0.5098056126193047,31,False
0,0,7,0.055051555710283244,0.882617933223115,0.001107964478584078,-0.002580645161290418,0.09557997102553346,0.0849503727921736,1.125127152288838,0.006354850062318492,0.007289682504235475,0.8717595119713618,0.015483870967741935,True,True,True,False,False,True,0.832617933223115,0.001097964478584078,0.12512715228883797,-0.1282404880286382,31,False
0,0,8,0.048284494725631864,0.7071615650304526,0.003333504776667273,-0.001935483870967758,0.1880431783850153,0.09821622651439228,1.9145836188021341,0.018401396137359322,0.007289682504235475,2.5243069402086693,0.027096774193548386,True,True,True,True,True,True,0.6571615650304525,0.003323504776667273,0.9145836188021341,1.5243069402086693,31,False
0,0,9,0.03541737810550476,0.6677855296794656,0.0008419383752730214,-0.003225806451612856,0.10810019197754402,0.07591898913145673,1.4238887163047478,0.010177806599841008,0.007289682504235475,1.396193399908359,0.013548387096774193,True,True,True,True,True,True,0.6177855296794655,0.0008319383752730214,0.4238887163047478,0.3961933999083589,31,False
0,0,10,0.03311942750809849,0.8043898778858164,0.00025434628796927594,0.000645161290322549,0.01612805848165266,0.06614516673953136,0.2438282232345451,0.0002984489430462569,0.007289682504235475,0.04094128144440463,0.0032258064516129032,True,True,False,False,False,True,0.7543898778858164,0.0002443462879692759,-0.7561717767654549,-0.9590587185555953,31,False
0,0,11,0.03038997925690951,0.605950595470831,0.0015400582287927178,0.0,0.10088031558159534,0.08143203949254892,1.2388283065270145,0.00770414303984,0.007289682504235475,1.0568557732608677,0.011612903225806452,True,True,True,True,True,True,0.5559505954708309,0.0015300582287927178,0.23882830652701448,0.05685577326086766,31,False
0,0,12,0.025832553793101613,0.6408946009212014,0.0008390668328904782,-0.001290322580645209,0.07364424161622805,0.07252008339988146,1.0155013365076802,0.005176820371704163,0.007289682504235475,0.7101571801921839,0.012903225806451613,True,True,True,False,False,True,0.5908946009212014,0.0008290668328904782,0.015501336507680152,-0.2898428198078161,31,False
0,0,13,0.021871264777418374,0.7091078914059342,-0.00024726576683309354,-0.00064516129032266,0.016044570829817407,0.06646792847416033,0.24138815814088138,0.0002925054882492337,0.007289682504235475,0.04012595721134374,0.001935483870967742,True,False,False,False,False,False,0.6591078914059342,-0.00025726576683309356,-0.7586118418591186,-0.9598740427886563,31,False
0,0,14,0.020789517415211314,0.6662174507567921,0.0006794485158856389,-0.001612903225806539,0.10270713662694793,0.08018859864714961,1.2808196970604968,0.008235274745783332,0.007289682504235475,1.1297165193406498,0.016451612903225808,True,True,True,True,True,True,0.616217450756792,0.0006694485158856389,0.2808196970604968,0.12971651934064976,31,False
0,0,15,0.015274544056706973,0.6267204678434517,-0.00032746582641257627,-0.003548387096774186,0.022852734074859115,0.06093886902686298,0.37501080082049454,0.000705975532346602,0.007289682504235475,0.09684585466327426,0.004193548387096774,True,False,False,False,False,False,0.5767204678434517,-0.0003374658264125763,-0.6249891991795055,-0.9031541453367258,31,False
0,0,16,0.014129769786563006,0.6763258936425932,4.92683044442388e-05,-0.00064516129032266,0.04549849926968878,0.06031369432895102,0.7543643243197783,0.0028566983240639414,0.007289682504235475,0.3918824067309013,0.005806451612903226,True,True,False,False,False,True,0.6263258936425932,3.92683044442388e-05,-0.2456356756802217,-0.6081175932690988,31,False
0,0,17,0.01272203335057349,0.6939664074943158,0.00043264989157942857,-0.00032258064516133,0.06364577757486323,0.06489768888179223,0.9807094624092193,0.00482817305993279,0.007289682504235475,0.6623296772016489,0.007419354838709678,True,True,False,False,False,True,0.6439664074943158,0.00042264989157942854,-0.0192905375907807,-0.3376703227983511,31,False
0,0,18,0.009179539180153328,0.5844921083111191,-0.0002171954297525147,-0.001290322580645209,0.015188428659776845,0.06553399325302242,0.23176412585046244,0.00026964633656086773,0.007289682504235475,0.036990134536613484,0.001935483870967742,True,False,False,False,False,False,0.534492108311119,-0.0002271954297525147,-0.7682358741495375,-0.9630098654633865,31,False
0,0,19,0.008270467910532717,0.6425319213862379,0.00017317445116127317,-0.000967741935483879,0.022488930638366024,0.06205013706015848,0.36243160295621407,0.0006594080078147688,0.007289682504235475,0.09045771299801293,0.004193548387096774,True,True,False,False,False,True,0.5925319213862379,0.00016317445116127317,-0.637568397043786,-0.909542287001987,31,False
0,0,20,0.007231131336132841,0.47657034906532414,-2.249430433298727e-05,-0.00032258064516133,0.03824518501764037,0.06152981116897718,0.6215716299308793,0.0019394762471425788,0.007289682504235475,0.2660577118435128,0.007419354838709678,True,False,False,False,False,False,0.42657034906532415,-3.249430433298727e-05,-0.37842837006912067,-0.7339422881564872,31,False
0,0,21,0.005679288570579972,0.5004854539427184,-2.5607297436835985e-05,-0.002258064516129088,0.013037128191907863,0.059765386755113975,0.2181384393165047,0.0002388726901028698,0.007289682504235475,0.032768599999256375,0.002903225806451613,True,False,False,False,False,False,0.4504854539427184,-3.5607297436835984e-05,-0.7818615606834953,-0.9672314000007436,31,False
0,0,22,0.004490587503981724,0.4645431223766451,5.4923301883502695e-05,-0.000967741935483879,0.028843028288541954,0.0573342408119607,0.5030681121799193,0.001270444439142441,0.007289682504235475,0.17427980414843627,0.004193548387096774,True,True,False,False,False,True,0.4145431223766451,4.4923301883502696e-05,-0.4969318878200807,-0.8257201958515638,31,False
0,0,23,0.0038129734369830547,0.5917403316160432,0.000603265078394255,-0.001290322580645098,0.06744480952775711,0.053258646719130734,1.2663635612718385,0.00805042685142984,0.007289682504235475,1.104359050857476,0.01032258064516129,True,True,True,True,True,True,0.5417403316160432,0.000593265078394255,0.26636356127183847,0.1043590508574761,31,False
0,0,24,0.003601419152665398,0.6214966736510124,0.00032682956713236955,-0.00064516129032266,0.06494717362367759,0.05786375847421187,1.1224154001787248,0.0063242543895807605,0.007289682504235475,0.8675623919020097,0.012258064516129033,True,True,True,False,False,True,0.5714966736510123,0.0003168295671323695,0.12241540017872476,-0.13243760809799032,31,False
0,0,25,0.002717543125478647,0.49789216208778553,0.00027994531215580487,-0.004193548387096735,0.04343902050907646,0.046012534730376045,0.9440692794609156,0.004474142669395551,0.007289682504235475,0.6137637224660978,0.01064516129032258,True,True,False,False,False,True,0.44789216208778554,0.00026994531215580484,-0.05593072053908443,-0.3862362775339022,31,False
0,0,26,0.002181158492761813,0.3836209598691317,0.00010601807100407701,-0.001612903225806539,0.017637967842192997,0.04823851202344939,0.36564079409453887,0.0006711373119568732,0.007289682504235475,0.09206674111896189,0.002903225806451613,True,True,False,False,False,True,0.3336209598691317,9.601807100407701e-05,-0.6343592059054611,-0.9079332588810382,31,False
0,0,27,0.001469006315911637,0.3906807913643629,0.00037796796899003393,-0.000967741935483879,0.08636837360449533,0.050717027572587024,1.7029462832947677,0.014558076437374522,0.007289682504235475,1.9970796298626095,0.015161290322580645,True,True,True,True,True,True,0.3406807913643629,0.0003679679689900339,0.7029462832947677,0.9970796298626095,31,False
0,0,28,0.0009680445322814923,0.26825248203824825,0.0007636100495201359,-0.001290322580645209,0.0877020405016015,0.04955288481656786,1.7698675026943858,0.015724744850833274,0.007289682504235475,2.1571234195312115,0.014193548387096775,True,True,True,True,True,True,0.21825248203824826,0.0007536100495201359,0.7698675026943858,1.1571234195312115,31,False
