fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
1,2,0,0.6592083850607452,0.9079335230730505,0.19488359568394406,True,0.0007719413287777287,0.06720650388437324,-0.0664345625555955,-0.08779673096230066,-0.04795975871135655,False,0.12058242930199545,0.6844745106015862,0.17616788855441132,False,False,False,False
1,2,1,0.23319298977151742,0.7382750721252653,0.0944980072233874,True,0.0002661358286838465,0.02412131672896215,-0.023855180900278307,-0.027656729972347253,-0.020463094832207984,False,0.017897766277344674,0.4244000998928641,0.042171918154267164,False,False,False,False
1,2,2,0.21414508626124698,0.850853708308462,0.06279941342540468,True,0.001347352880304552,0.008410213961126227,-0.007062861080821674,-0.008679290031329194,-0.00558551845878072,False,0.10886206497109371,0.2526649543130315,0.4308554198467208,False,False,False,False
1,2,3,0.13099192925563688,0.7223518886604665,0.03639032401040177,True,-0.0009433722978461322,0.006787167429973423,-0.007730539727819556,-0.008680830086385392,-0.006816847217280255,False,0.039465960628754904,0.24199962144142065,0.1630827370459676,False,False,False,False
1,2,4,0.11286566416017747,0.8102514617950213,0.03212813328221957,True,0.01785757554414281,0.012879389462065724,0.004978186082077087,-0.0004866002396278356,0.010427655723030905,False,0.4359922520127011,0.32789803612390334,1.329658015542222,True,False,False,False
1,2,5,0.10216946138841419,0.7234182996580074,0.029620634889573012,True,0.002565345141938144,0.009397050115747228,-0.006831704973809085,-0.009738287764725065,-0.004126972166029648,False,0.18637603612149137,0.2605444676944838,0.715332924819717,False,False,False,False
1,2,6,0.08981745839579935,0.76306072551752,0.035246268820395874,True,0.060492174431567604,0.027398566129291653,0.03309360830227595,0.02070483368647367,0.04672101803364369,True,0.8075038117432297,0.4761830575381057,1.6957844235745634,True,True,False,False
1,2,7,0.06496357068428543,0.8813426644358696,0.02197616370046828,True,0.2188217234681698,0.04848417386853479,0.17033754959963504,0.15023722931639663,0.1903504153925895,True,1.5088244607764512,0.705795606166705,2.1377640319569733,True,True,False,False
1,2,8,0.059823067072316105,0.8660478496367858,0.019803854825509445,True,0.06723143332783227,0.02431103635190166,0.04292039697593061,0.03358654905166193,0.05191003877051584,True,0.8428706302712478,0.4524869467857202,1.862751260027834,True,True,False,False
1,2,9,0.05390158225619325,0.6168715642986274,0.02177470072911383,True,0.012963482688232282,0.010788392378094341,0.0021750903101379424,-0.0019160115973647649,0.006178805471921683,False,0.33798648460636643,0.2911727785423127,1.160776382663295,True,False,False,False
1,2,10,0.045241954288093744,0.590907769105985,0.019047314031838253,True,0.004848911398423922,0.011898468968571788,-0.007049557570147865,-0.010206661893059734,-0.004026129470328156,False,0.23484183547593104,0.30276882301456937,0.7756473507994922,False,False,False,False
1,2,11,0.03727208208063954,0.43785537625440585,0.016746545218808646,True,0.0004726227786582334,0.007071530575205816,-0.0065989077965475824,-0.007529606884274659,-0.005677455062320507,False,0.03864471261347729,0.23227521189800748,0.16637467380912888,False,False,False,False
1,2,12,0.030844301405840022,0.7465921713448239,0.009414340496890007,True,0.02825787945486474,0.011115003166251431,0.017142876288613308,0.011725617457619538,0.02277072322104472,True,0.4606689891579132,0.29460636367958404,1.5636763015035888,True,True,False,False
1,2,13,0.02972282278052308,0.7677616621289339,0.00955687441906782,True,0.041916500642424845,0.022323308386184917,0.019593192256239934,0.010583044820516653,0.028883290707131668,True,0.6142452958110662,0.41359859158716195,1.4851242443885835,True,True,False,False
1,2,14,0.022714976338080423,0.5444204978374392,0.010332474776978871,True,0.006440153493552248,0.011693913886905334,-0.005253760393353085,-0.007888828526720779,-0.0024532480162565914,False,0.25563172472416107,0.2949186844969794,0.8667871456166735,False,False,False,False
1,2,15,0.019504397308629337,0.4434307723135523,0.010137315605827361,True,0.00029333250304977235,0.007500834750966914,-0.007207502247917141,-0.00835577838033886,-0.006174161394856506,False,0.018476768103060072,0.23473351421328342,0.0787138051632104,False,False,False,False
1,2,16,0.017960719495121073,0.49359695326151287,0.007524784685094228,True,0.000723259506634827,0.005941884213085738,-0.00521862470645091,-0.006997076238075995,-0.0035815087242721754,False,0.10115218124660735,0.20985680386056293,0.4820057266945551,False,False,False,False
1,2,17,0.012186008408010564,0.5494814929062245,0.006481824102816241,True,0.011131507683385257,0.012875532755294457,-0.0017440250719092016,-0.00652163022545012,0.002911811783452281,False,0.3615098470688909,0.316533775894209,1.142089326952943,True,False,False,False
1,2,18,0.007851117861949844,0.3837827767687841,0.005917963887619495,True,0.005012295842681189,0.012076475108782934,-0.007064179266101746,-0.0091388250446043,-0.00502806764933964,False,0.16968604504029494,0.296488910055002,0.5723183541968443,False,False,False,False
