subject,session,target_block,context_n,ctx_mean_0,ctx_mean_1,ctx_mean_2,ctx_mean_3,ctx_mean_4,ctx_mean_5,ctx_mean_6,ctx_mean_7,ctx_mean_8,ctx_mean_9,ctx_mean_10,ctx_mean_11,ctx_mean_12,ctx_mean_13,ctx_mean_14,ctx_mean_15,ctx_mean_16,ctx_mean_17,ctx_mean_18,ctx_mean_19,ctx_mean_20,ctx_mean_21,ctx_mean_22,ctx_mean_23,ctx_mean_24,ctx_mean_25,ctx_mean_26,ctx_mean_27,ctx_var_0,ctx_var_1,ctx_var_2,ctx_var_3,ctx_var_4,ctx_var_5,ctx_var_6,ctx_var_7,ctx_var_8,ctx_var_9,ctx_var_10,ctx_var_11,ctx_var_12,ctx_var_13,ctx_var_14,ctx_var_15,ctx_var_16,ctx_var_17,ctx_var_18,ctx_var_19,ctx_var_20,ctx_var_21,ctx_var_22,ctx_var_23,ctx_var_24,ctx_var_25,ctx_var_26,ctx_var_27,ctx_eigen_0,ctx_eigen_1,ctx_eigen_2,ctx_predprop_0,ctx_predprop_1,ctx_predprop_2,ctx_predprop_3,ctx_agreement_0,ctx_agreement_1,ctx_agreement_2,ctx_agreement_3,ctx_cross_run_agreement
10,1,0,160,0.020134103565942495,0.6741721171187237,0.4559434742783196,-0.6339039112208411,0.49584666692923846,0.5442081419411539,0.5788496589770296,0.3827913566321324,0.7951111244010118,0.868562038286018,0.7312953985249927,0.7055857055495196,0.4326746330450607,0.29907714437390476,0.5350273797324766,0.555404214019976,0.020134103565942495,0.6741721171187237,0.4559434742783196,-0.6339039112208411,0.5,0.55,0.61875,0.3375,0.5,0.55,0.61875,0.3375,4.506883999346096,12.632112819093559,1.867108639496331,1.3593274071218935,0.11019421622822163,0.15443244832487193,0.06409202950782263,0.047567745920668314,0.023120890658588848,0.02054883207321696,0.016811736849781288,0.019040129674510513,0.04140399882631199,0.057682879680402734,0.023808252524294388,0.023386290189827734,4.506883999346096,12.632112819093559,1.867108639496331,1.3593274071218935,0.25,0.2475,0.23589843749999995,0.22359375000000004,0.25,0.2475,0.23589843749999995,0.22359375000000004,1.165478433814536,2.90835364590556,37.218892196157285,0.49584666692923846,0.5442081419411539,0.5788496589770296,0.3827913566321324,1.0,0.925,0.83125,0.675,0.5
10,1,1,160,-0.2143659440916963,0.2909074204275385,0.28801754822488873,-0.719639309332706,0.46360072183796336,0.5124587571656993,0.5514776942898403,0.37477506509381875,0.7941264065602975,0.8666965081164679,0.7311510448958075,0.7094217582456194,0.4327942289294547,0.3052749405030054,0.5344463319375459,0.5484467251871921,-0.2143659440916963,0.2909074204275385,0.28801754822488873,-0.719639309332706,0.45625,0.5125,0.58125,0.325,0.45625,0.5125,0.58125,0.325,4.709989630080817,12.947262795201691,1.9840313689430182,1.6208007748268045,0.10824200906508248,0.15423893118634494,0.0679568808353532,0.04784897469523257,0.023056573479726318,0.01992782275164794,0.017176028288327826,0.019672786190803253,0.044011332916179036,0.05688010079718829,0.02364484981590484,0.027643714897594217,4.709989630080817,12.947262795201691,1.9840313689430182,1.6208007748268045,0.24808593749999996,0.24984375,0.24339843749999995,0.21937500000000001,0.24808593749999996,0.24984375,0.24339843749999995,0.21937500000000001,1.4028399396677922,3.57415538102551,37.897100777987916,0.46360072183796336,0.5124587571656993,0.5514776942898403,0.37477506509381875,1.0,0.93125,0.85,0.66875,0.45625
10,1,2,160,-0.11284344374435022,0.4852349081076682,0.35891882228897887,-0.7109217894729227,0.4800896251971012,0.5228290043151123,0.5620021421652671,0.3799923017512616,0.8091996485828318,0.8740433389343594,0.7358236606563298,0.7143389110496556,0.41001147468249294,0.28657273414040774,0.5294388614043557,0.540304475121477,-0.11284344374435022,0.4852349081076682,0.35891882228897887,-0.7109217894729227,0.48125,0.525,0.58125,0.35625,0.48125,0.525,0.58125,0.35625,5.205831371788284,14.046614135796466,2.035898897660702,1.7887326124394751,0.11817232589248024,0.15989012667814295,0.06885250562264036,0.05235620752161849,0.02296432623352553,0.020502870714998324,0.017083972330370643,0.020816886370626526,0.044565528945474685,0.05879385306630778,0.02423556359526636,0.029817606569933118,5.205831371788284,14.046614135796466,2.035898897660702,1.7887326124394751,0.24964843750000001,0.24937499999999996,0.2433984375,0.2293359375,0.24964843750000001,0.24937499999999996,0.2433984375,0.2293359375,1.3598678167216063,3.9177909447748966,41.39073520557633,0.4800896251971012,0.5228290043151123,0.5620021421652671,0.3799923017512616,1.0,0.93125,0.8625,0.6875,0.48125
10,1,3,160,-0.4468298365944065,-0.09132969814818352,0.15416478557744995,-0.8023299778345973,0.42632269754327445,0.4618101654367509,0.5234455126329024,0.3600346620690632,0.8050822517531276,0.8719587526935232,0.7250669932731647,0.7239981250863469,0.41825458912587454,0.29736894618655657,0.5420483167464767,0.532441979892955,-0.4468298365944065,-0.09132969814818352,0.15416478557744995,-0.8023299778345973,0.425,0.4625,0.525,0.2875,0.425,0.4625,0.525,0.2875,4.7646411218394515,12.747597556861376,1.8915994203462703,1.738700394626799,0.11013756541319808,0.15597677535401006,0.06695565398029421,0.05066845305874632,0.022490729975739122,0.01908192511265685,0.016850194581891027,0.02008358883866897,0.04330342203970239,0.055651939826134464,0.022228704647803504,0.02982078125469755,4.7646411218394515,12.747597556861376,1.8915994203462703,1.738700394626799,0.24437499999999995,0.24859375,0.24937499999999999,0.20484375,0.24437499999999995,0.24859375,0.24937499999999999,0.20484375,1.3555434899976218,3.8883315772707485,37.51566220707977,0.42632269754327445,0.4618101654367509,0.5234455126329024,0.3600346620690632,1.0,0.9375,0.85,0.7,0.425
10,1,4,160,-0.2883695722091943,0.2245161392958835,0.27052090716315436,-0.80125528331846,0.4566527508586341,0.5004294749986012,0.5478184830910026,0.3610253076054194,0.8137489475227542,0.8757861599167235,0.7293172937840184,0.7202473390474331,0.4054286744455256,0.28678659732838796,0.5357415593184589,0.5347311001513734,-0.2883695722091943,0.2245161392958835,0.27052090716315436,-0.80125528331846,0.4625,0.5,0.56875,0.29375,0.4625,0.5,0.56875,0.29375,4.9895880718728405,13.356864163058827,1.9747025321013418,1.715993897948725,0.11898770189810266,0.16079764032759916,0.06773694955957935,0.04984701985024697,0.022428283834590453,0.019582586791416317,0.017437135656278063,0.02065209461894033,0.04241620703133082,0.05670143880128468,0.023710217669071897,0.030270278752896878,4.9895880718728405,13.356864163058827,1.9747025321013418,1.715993897948725,0.24859375000000003,0.25,0.2452734375,0.20746093750000005,0.24859375000000003,0.25,0.2452734375,0.20746093750000005,1.331837143460692,3.5866568545935005,39.699047020168095,0.4566527508586341,0.5004294749986012,0.5478184830910026,0.3610253076054194,1.0,0.95,0.85625,0.69375,0.4625
10,2,0,160,0.40680096845608205,0.8512996547389775,0.1974290602374822,-0.037697705533355476,0.5649274432924092,0.5937826320194359,0.5373532247638446,0.49764829916962067,0.7581893678254884,0.8353799186914277,0.7059924323658746,0.658880718031782,0.491062209918827,0.3593698031114735,0.5573830932405194,0.6109027970617416,0.40680096845608205,0.8512996547389775,0.1974290602374822,-0.037697705533355476,0.59375,0.625,0.55625,0.54375,0.59375,0.625,0.55625,0.54375,2.952866124300634,8.722962558549993,1.6623415423445256,0.9049507895021179,0.08326700035442651,0.12653448951747354,0.05939383417269835,0.0378439615018733,0.02082082358879021,0.0228499817244978,0.0183562153809472,0.012606409436374272,0.03374834023617422,0.055644041360881545,0.021338073754974363,0.011825215653605978,2.952866124300634,8.722962558549993,1.6623415423445256,0.9049507895021179,0.2412109375,0.234375,0.2468359375,0.24808593749999996,0.2412109375,0.234375,0.2468359375,0.24808593749999996,1.0321317221194262,2.619482283102564,25.25958204791349,0.5649274432924092,0.5937826320194359,0.5373532247638446,0.49764829916962067,1.0,0.91875,0.825,0.725,0.59375
10,2,1,160,0.18448538249358534,0.4924960537813604,0.06369212816935033,-0.12352527985349297,0.5258720197025853,0.5535017376935536,0.5102165358392308,0.48236121050589703,0.7585337720573163,0.8390453310857321,0.7114359060940826,0.6622596435594145,0.4974755580652306,0.36175696128358603,0.553725960979792,0.6062963330153875,0.18448538249358534,0.4924960537813604,0.06369212816935033,-0.12352527985349297,0.54375,0.58125,0.525,0.51875,0.54375,0.58125,0.525,0.51875,2.883881426102028,8.734198528859656,1.7371944991509054,0.9887093118681209,0.08474241317622626,0.1322685508453049,0.06233110647100761,0.03936510766239847,0.018572063285532858,0.020179250250500956,0.017730341689736185,0.013348042629187516,0.03027256586832937,0.05240749121281487,0.02137995744963754,0.013592082203215833,2.883881426102028,8.734198528859656,1.7371944991509054,0.9887093118681209,0.24808593749999996,0.2433984375,0.24937499999999999,0.24964843749999996,0.24808593749999996,0.2433984375,0.24937499999999999,0.24964843749999996,1.1794719673847194,2.967098777622849,25.034757412654777,0.5258720197025853,0.5535017376935536,0.5102165358392308,0.48236121050589703,1.0,0.925,0.81875,0.7125,0.54375
10,2,2,160,0.2784593402175233,0.6823863138910383,0.13810916980728508,-0.12546762460842728,0.5487913865362832,0.5846010445432215,0.5270718475332306,0.48370157140209713,0.7648767952886347,0.838342296186568,0.7028495275715076,0.6616253458439081,0.4934944597595008,0.3590319741510373,0.5672507458847703,0.6040936632698941,0.2784593402175233,0.6823863138910383,0.13810916980728508,-0.12546762460842728,0.56875,0.6125,0.5375,0.53125,0.56875,0.6125,0.5375,0.53125,2.666155247046641,7.694761835258104,1.4654927092706498,1.0433053928033127,0.08532627932600753,0.1291591418037447,0.05635001849599317,0.0401501779836076,0.017547162043763286,0.02184096915274954,0.01593497258887179,0.014293064339205668,0.02757758837227107,0.052127988756578515,0.01727319685408129,0.01517153010539998,2.666155247046641,7.694761835258104,1.4654927092706498,1.0433053928033127,0.24527343749999994,0.23734375000000002,0.24859375,0.2490234375,0.24527343749999994,0.23734375000000002,0.24859375,0.2490234375,1.0581047877013654,2.5144497893891513,22.5783825158103,0.5487913865362832,0.5846010445432215,0.5270718475332306,0.48370157140209713,1.0,0.93125,0.83125,0.7375,0.56875
10,2,3,160,0.10904670467134565,0.34106142562814057,-0.025949412561021745,-0.12296800520271063,0.5120218956803015,0.535048174724252,0.49163222002200857,0.4815637695497096,0.7491380260934248,0.8279034751164251,0.6969997694690262,0.6653271418956891,0.5088375649924304,0.3777091879381942,0.571112013133573,0.6053091295481304,0.10904670467134565,0.34106142562814057,-0.025949412561021745,-0.12296800520271063,0.525,0.5625,0.4875,0.50625,0.525,0.5625,0.4875,0.50625,2.619494106469869,7.58783032403811,1.4308359577731868,0.9907104482119756,0.08081192927399224,0.12824781601654256,0.055229054520818346,0.039858974294473715,0.018886699204012265,0.021955501574616197,0.016490165091728966,0.012865805040292621,0.0281261780050307,0.05133010713372131,0.017447306194803315,0.01327909821723026,2.619494106469869,7.58783032403811,1.4308359577731868,0.9907104482119756,0.24937499999999996,0.24609375,0.24984374999999998,0.24996093750000004,0.24937499999999996,0.24609375,0.24984374999999998,0.24996093750000004,0.9727816488071368,2.49967952302622,22.237995415090868,0.5120218956803015,0.535048174724252,0.49163222002200857,0.4815637695497096,1.0,0.9125,0.8,0.71875,0.525
10,2,4,160,0.17910114291589707,0.5145924907643348,0.04506786814890802,-0.15639019617810845,0.5198831609747112,0.5467416217198859,0.504365921113884,0.47623082636488834,0.7607758082533158,0.8363465623845068,0.7093057854615064,0.6699238901695136,0.4895597577843455,0.3600170007558633,0.5552362552337634,0.5972644860711229,0.17910114291589707,0.5145924907643348,0.04506786814890802,-0.15639019617810845,0.51875,0.56875,0.49375,0.5,0.51875,0.56875,0.49375,0.5,3.100592882065408,9.088719948175813,1.717427351613977,1.1158380787777875,0.08779585894470157,0.1330434081889002,0.0617998539011783,0.042904021119939996,0.02018717686487769,0.022099177362030178,0.01801000334069284,0.014594866284895197,0.03338724466901519,0.05499007105059811,0.021018269844445155,0.015962016099646294,3.100592882065408,9.088719948175813,1.717427351613977,1.1158380787777875,0.24964843749999993,0.24527343750000002,0.24996093750000004,0.25,0.24964843749999993,0.24527343750000002,0.24996093750000004,0.25,1.166695863893277,2.7080807970283693,26.50005029941648,0.5198831609747112,0.5467416217198859,0.504365921113884,0.47623082636488834,1.0,0.9125,0.825,0.70625,0.51875
