task,subject_equal_BA_mean,subject_equal_BA_std,subject_equal_macro_F1_mean,subject_equal_macro_F1_std,trial_accuracy_mean,trial_accuracy_std
OpenBMI_MI,0.522857142857143,0.0,0.505249169993671,0.0,0.5228571428571429,0.0
OpenBMI_ERP,0.7546320346320347,0.0,0.6755020482037042,0.0,0.7588455988455989,0.0
OpenBMI_SSVEP,0.27757142857142864,0.0,0.2642402425321951,0.0,0.2775714285714286,0.0
WBCIC_MI,0.6779999999999998,0.0,0.674444182188745,0.0,0.6779999999999999,0.0
