model,task,fold,epoch,trajectory_provenance,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_to_C_rep,C_to_P_norm,C_to_P_rep,C_to_P_true_margin,C_total_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_to_C_norm,P_to_C_rep,P_to_C_true_margin,P_to_P_rep,P_total_norm,interaction_main_ratio,interaction_norm,pair_count,session,subject
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5391251756809652,0.0625,0.375,8.835061401128769,0.19323179649654776,1.3094981899484992,-0.015546458307653666,0.5391251612454653,0.5625,0.5148545145057142,0.0,0.4375,0.167203766759485,1.3028520680963993,-0.1379261906258762,1.7738929390907288,0.5148545077536255,0.055240799701095966,0.04871225029546622,16,1,1
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5943083357997239,0.0625,0.375,8.84193667769432,0.22025488479994237,1.9599985517561436,0.012320169247686863,0.5943083455786109,0.5625,0.591102042235434,0.0,0.1875,0.17246909075038275,1.3079882841557264,-0.14372581243515015,1.8192650154232979,0.5911020298954099,0.07812222663778812,0.08391804690472782,16,2,1
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6219586546649225,0.125,0.4375,8.743895679712296,0.31347957137040794,1.9571007080376148,-0.35827981447800994,0.6219586177321617,0.75,0.45646980009041727,0.0,0.3125,0.1577754410682246,1.093599658459425,-0.13777079433202744,1.4862917475402355,0.45646980474703014,0.04207434585259762,0.042254764201061334,16,1,10
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.30057599395513535,0.0,0.125,8.409690856933594,0.21469328555394895,1.3331762310117483,-0.11774143064394593,0.3005759911611676,0.3125,0.3280442713876255,0.0,0.1875,0.10213282037875615,0.7983314897865057,0.09814627980813384,1.0855697598308325,0.3280442561372183,0.05261563224485144,0.027044862232287414,16,2,10
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.4282867736183107,0.0625,0.25,9.110152512788773,0.27535102888941765,1.9995167180895805,-0.047336761839687824,0.4282867587171495,0.8125,0.5038294673431665,0.0,0.5625,0.13865319942124188,1.0319836400449276,0.01759299635887146,1.59503710642457,0.5038294270634651,0.03637123623047955,0.03574964255676605,16,1,16
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,1.099009845405817,0.0625,0.4375,9.868350118398666,0.2678017229773104,1.7740427888929844,-0.157102532684803,1.0990097881294787,0.5625,0.6494494886137545,0.0,0.125,0.20832594286184758,1.5294255651533604,-0.09176519233733416,2.047709472477436,0.6494495025835931,0.06679153617005795,0.11610732914414257,16,2,16
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6682012832025066,0.1875,0.375,9.4764484167099,0.21011108243692433,1.7130113206803799,0.00886372895911336,0.6682013059034944,0.75,0.8588327672332525,0.0,0.5,0.26315494964364916,1.4838265255093575,-0.30218867352232337,2.3164933621883392,0.8588327936595306,0.06710610594018362,0.11168085300596431,16,1,2
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.7291672908468172,0.0,0.4375,10.03713744878769,0.289010948035866,1.8787711188197136,0.16281866282224655,0.7291672856081277,0.5,0.6898117084056139,0.0,0.3125,0.21930135693401098,1.3430676981806755,-0.25346004171296954,1.8996999971568584,0.689811751479283,0.06734321045223624,0.10417058109305799,16,2,2
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5958270009141415,0.0625,0.4375,10.15341591835022,0.27755451945995446,1.8908049501478672,-0.014439237769693136,0.5958269755356014,0.5625,0.6666616087313741,0.0,0.375,0.20814702153438702,1.127821489237249,-0.17380075249820948,1.7456417549401522,0.666661637602374,0.04347596151637845,0.060332552558975294,16,1,20
EEGNet,OpenBMI_MI,0,6,RETRAINED_REPLICA_TRAJECTORY,0.534984715282917,0.0,0.3125,9.121956139802933,0.2865429390221834,1.6793067529797554,-0.05260242708027363,0.5349846901372075,0.4375,0.6626012937631458,0.0,0.375,0.21553631161805242,1.4921642988920212,-0.21953686606138945,2.0865659452974796,0.662601261632517,0.07308317301794887,0.08086829376406968,16,2,20
