stage,c_rank,draw,final_subset,final_subset_sha256,mapping_sha256,outer_error_association_subjects,outer_subject_error_association,p_rank,train_concentration_ratio,train_max_interaction,train_top10,train_top10_mass
classifier_input,16,10,"[0, 2, 7, 10]",3e5e5d8594c58a32bc8c723b7a697d418af664ea32da5158f2a5dc4a79900086,69195db6760d098d87fb692d94db29752c31d8b913797919f7e8d6e0bcb959e3,8,-1.0851145698653753e-08,4,0.17007185610032788,4.72632351034008e-08,"[[2, 3], [1, 3], [1, 1], [2, 0], [1, 0], [1, 6], [1, 10], [0, 3], [2, 6], [0, 15]]",4.5838497442218795e-07
classifier_input,16,11,"[9, 12, 13, 18]",6b826cd1c1b0fccfe942e300601e5b039fd8112bfe52f069643a5b885ec8e503,3a1e865bf6946ba7a4e2a49bef85fc4b152259ff8ec4ffd02a70a880dbc8b65b,8,-1.1740734407600372e-08,4,0.1684195687173764,4.681839627096451e-08,"[[0, 0], [1, 0], [2, 0], [3, 0], [2, 8], [0, 1], [2, 9], [0, 13], [1, 8], [0, 14]]",4.475379604684804e-07
classifier_input,16,12,"[4, 12, 17, 19]",4c2bc86e270b1b98e1b3a9e5bd2d06b951ab741eebe05336792fd4806cd89910,80193a9ada955f9dc8ea4a8646e91d5b1779da160e14f694112ca4ec941b722d,8,-1.1928111706693834e-08,4,0.1662203367524742,4.7234738786983144e-08,"[[0, 0], [0, 1], [1, 1], [3, 0], [1, 0], [0, 12], [0, 6], [1, 5], [1, 10], [2, 0]]",4.3749279754479176e-07
classifier_input,16,13,"[2, 3, 4, 7]",57fef117d60b8b1f5786e8b3923d7536f7ccb6d80a03d03f878bc4faf20231a7,69355a22456d5db11be587c0b742d1ae6206270cccd675e7659240898baca84c,8,-1.1316463646715568e-08,4,0.16686204155119702,4.825738741942587e-08,"[[0, 5], [0, 11], [3, 1], [0, 0], [0, 1], [0, 9], [1, 11], [0, 4], [2, 4], [0, 3]]",4.5122645531137096e-07
classifier_input,16,14,"[1, 9, 11, 15]",43507dfcaa94c238c01402ebf6c679351f2d101917e0275ce27459641d348d02,53133cc3e0df88a2c570e479ce2753e283cc8aafc0d6e7e32d35dbb3c3e0792e,8,-1.0260874674927755e-08,4,0.16795330207925163,4.672578768349922e-08,"[[2, 0], [1, 0], [1, 1], [3, 0], [0, 0], [1, 3], [2, 3], [1, 4], [1, 7], [2, 10]]",4.4375451935252386e-07
classifier_input,16,15,"[8, 9, 15, 19]",53c882693753c8a3a473c78140c1658a1c83b127d3dfb20701d5281b8cfbc57d,755e4b1e032ee73bbb7cebeecd52565766a51a475036295844dcbbea5a4b1571,8,-7.520800326954457e-09,4,0.1669495676198051,4.526860664100241e-08,"[[2, 0], [3, 0], [0, 0], [1, 0], [3, 1], [2, 1], [3, 7], [2, 14], [1, 10], [3, 9]]",4.3807061089751187e-07
classifier_input,16,16,"[2, 4, 6, 13]",11552a756632c559f5ab9c1ab67fdc86b1acdb4d489804e4ca968a1191727058,3697ddd891c982a073a1d844f0e22eb9322a39ffb88f8e021030fa306ae74590,8,-1.0674369546603836e-08,4,0.16887895658975177,5.135855829507818e-08,"[[0, 0], [1, 0], [0, 2], [0, 4], [3, 0], [1, 1], [1, 7], [0, 11], [0, 10], [0, 6]]",4.544139073914266e-07
classifier_input,16,17,"[6, 7, 13, 15]",b079ed4b419c82008353535fcdfc4bad4486462a5605f4f29c0aa6709c19ac86,d18a141b1be8f02408e95b6cb9e85ffd0fc8887a4ebb8ac689f42ef12b108f77,8,-1.107665310029482e-08,4,0.1699115573807111,4.924361718394721e-08,"[[1, 0], [3, 0], [2, 0], [0, 0], [1, 9], [1, 6], [0, 13], [1, 5], [1, 3], [2, 5]]",4.5717236218933976e-07
classifier_input,16,18,"[5, 8, 12, 15]",a76951e30ef8338bf9b28b23fd2f95e679af6953bd4ac4ccc327ef79123605bc,6e9f610b4fe7e3ea08896ce98676ef215ae0d8232ed04795679f9e3d61cb53f7,8,-9.664410353937835e-09,4,0.16773825941508466,4.7510187783927904e-08,"[[0, 0], [0, 1], [2, 0], [2, 1], [1, 0], [3, 0], [0, 12], [0, 14], [3, 14], [3, 7]]",4.417590950822614e-07
classifier_input,16,19,"[2, 12, 14, 16]",94d6e7f4ff883c90652f5d551dccd5259383ea7f425df8bdfbd8128f2bd10c59,cb37c161626ab9ca9906049e3397d7a5b1e47d9d23d98634824f663c924123ea,8,-5.776813269409153e-09,4,0.1670996737402858,4.7430244620727535e-08,"[[0, 1], [0, 10], [0, 12], [0, 2], [0, 3], [0, 15], [1, 1], [0, 0], [0, 8], [0, 14]]",4.4840707502658006e-07
depth_point_elu_pool2,16,0,"[3, 5, 11, 15]",b3554d72338386d834c8aa72435f6f238f8e252c0ba36cb95710c2d3b675b6a5,13f9e43bb1c3cfda614f33b6624594385acdf3a3e37ae800717448b1956eedc9,8,-0.0027241365920417596,4,0.43870924166865094,0.050015825778245926,"[[0, 1], [0, 4], [0, 0], [2, 1], [0, 2], [1, 1], [0, 5], [1, 4], [0, 11], [0, 6]]",0.2395806023851037
depth_point_elu_pool2,16,1,"[0, 6, 12, 17]",c12a8ffa7c15ffeb1ba179ac113f2aa41f1f8c732203903662fac07f77455091,26ad7f4ab601f696ca7216cb6cd2e3f94c06c96a9beade700773391a2853038c,8,-0.0017857641554655855,4,0.4617478805725695,0.0359969362616539,"[[2, 1], [2, 2], [2, 4], [2, 0], [2, 3], [0, 1], [0, 0], [2, 12], [2, 7], [2, 13]]",0.19895577616989613
depth_point_elu_pool2,16,2,"[1, 7, 9, 11]",189b16d716c326abec00b386f5f3936faeffdd19c7a3ace205b93f793d628b87,9a9665eb8d7b2a694f6737fd9ce6209b5991524da0cda2d15d73c79e55dbca81,8,-0.001676475088970619,4,0.3854565262702524,0.042118318378925323,"[[1, 1], [1, 4], [1, 3], [1, 0], [0, 4], [0, 1], [1, 11], [2, 1], [0, 0], [0, 5]]",0.2202936690300703
depth_point_elu_pool2,16,3,"[1, 2, 7, 18]",e56a6866dcaff74c3d68fc1580c42f358cd5e8056f72e5c62d49276bee21df61,62c86e23a51127e1a76bf328d3757135af2391cbd45f78a4318d59df8a1f8ed3,8,0.0005863881258846965,4,0.5404536439556499,0.04072481021285057,"[[0, 0], [0, 5], [0, 4], [0, 1], [0, 2], [1, 0], [0, 3], [0, 11], [0, 13], [0, 7]]",0.265640489757061
depth_point_elu_pool2,16,4,"[0, 3, 5, 9]",a77606c862b5e450f5a60065d10a8368b9a714f0f260b00d74ba3439ea383877,25e9c59a4cb267ceef575d2a6d5ba6aebc60c299d1442567432613996af759b7,8,-0.003218872048819321,4,0.4873504294345863,0.04060637950897217,"[[1, 1], [1, 4], [1, 2], [1, 6], [1, 0], [2, 4], [2, 2], [2, 1], [0, 1], [1, 11]]",0.2487536035478115
depth_point_elu_pool2,16,5,"[9, 14, 15, 16]",e1fc4304eb04e66e63b9e0795ffec4dd2e9153b718957e656b837ea24fc6b9c0,c64ab212f08c5fc597466f94cd1aeb111ea18fe826451e31be1dcd67fc143587,8,-0.0012188993728670995,4,0.4623791960644394,0.031602032482624054,"[[0, 1], [0, 4], [0, 0], [0, 2], [0, 10], [0, 3], [0, 11], [1, 1], [3, 1], [3, 0]]",0.15423739235848188
depth_point_elu_pool2,16,6,"[1, 5, 15, 19]",e63228b657fafd50683c81fec21042409b0e15885cb37b66ecb4b2bb370b1dfc,d1c9ad41b7882b65cbf998c651dcd3284ac1b8f20c619685a234c96070473d76,8,-0.0004520960306763299,4,0.4419127465879686,0.026535214856266975,"[[1, 4], [1, 1], [1, 0], [1, 2], [1, 5], [1, 11], [0, 4], [1, 14], [1, 6], [1, 3]]",0.14691948890686035
depth_point_elu_pool2,16,7,"[3, 4, 7, 9]",a48f5bbbbfeea02eca8fe7ab686e664529fe69b3f3fcaa9e6ccac84a6883f017,748b83ba1edb9ca568b3844f027b89ecb66f8ae62ae165cff33907418fe54c8a,8,-0.000699215364511474,4,0.5323113887706856,0.039423346519470215,"[[0, 5], [0, 1], [0, 6], [0, 3], [0, 2], [0, 0], [0, 11], [0, 8], [0, 9], [0, 4]]",0.2316083749756217
depth_point_elu_pool2,16,8,"[2, 5, 9, 19]",579fd7dba49200838ccddf289e4f58a3409200c6d42fdedbe037a25c5c16306d,186f538718157e76502d81af2171d75892ef32ff167182cf23816b5be59a7b92,8,1.862266653915876e-05,4,0.5845586132794718,0.055596694350242615,"[[0, 0], [0, 4], [0, 5], [0, 1], [0, 10], [0, 9], [0, 11], [0, 3], [0, 15], [0, 14]]",0.26630774792283773
depth_point_elu_pool2,16,9,"[5, 10, 18, 19]",3047cc73fab8039f8032552da5ad3164cf4479e07ac4340a20a900e0c703d728,55e6a08e95b968f1dccc831fdd21b9c2c98d91e44efa61fe3856bc12f32ab81f,8,-0.0015968464450679676,4,0.42960483629299506,0.024762233719229698,"[[0, 4], [0, 1], [1, 1], [0, 11], [0, 2], [1, 4], [0, 0], [1, 0], [1, 3], [0, 3]]",0.1592190656810999
depth_point_elu_pool2,16,10,"[0, 2, 7, 10]",3e5e5d8594c58a32bc8c723b7a697d418af664ea32da5158f2a5dc4a79900086,e4bdc54be5ef2a9077025e044386bb25b0ebf03cba1e3976c2de5d8ada349faf,8,0.0009773446990948291,4,0.5425494638160095,0.05423792079091072,"[[0, 4], [0, 0], [0, 1], [0, 11], [0, 7], [0, 14], [0, 3], [0, 13], [0, 9], [0, 2]]",0.26188656874001026
depth_point_elu_pool2,16,11,"[9, 12, 13, 18]",6b826cd1c1b0fccfe942e300601e5b039fd8112bfe52f069643a5b885ec8e503,139e7c7e9cbdafea87339faa78019a1d1c0f380203a314ba62a3d963deb1a76e,8,-0.001518147578281059,4,0.38891909139065706,0.03684411197900772,"[[0, 1], [1, 1], [0, 0], [0, 3], [0, 11], [0, 4], [0, 2], [0, 15], [0, 5], [1, 2]]",0.1956572625786066
depth_point_elu_pool2,16,12,"[4, 12, 17, 19]",4c2bc86e270b1b98e1b3a9e5bd2d06b951ab741eebe05336792fd4806cd89910,f25f326aed9907d34482af411853e1fbdf381e058fe86b91d67c414e7bd9180a,8,-0.0014656016665867354,4,0.3996804669866004,0.030057214200496674,"[[0, 1], [0, 4], [0, 0], [0, 3], [0, 2], [2, 1], [0, 11], [0, 5], [1, 1], [2, 4]]",0.18213400524109602
depth_point_elu_pool2,16,13,"[2, 3, 4, 7]",57fef117d60b8b1f5786e8b3923d7536f7ccb6d80a03d03f878bc4faf20231a7,8d04f71373558ef1de3cb5d1cc66989e813a43b2462e5bd1ac548eb9f8b0cf11,8,0.0014820635208707246,4,0.5858159435172441,0.05015100538730621,"[[0, 0], [0, 4], [0, 5], [0, 6], [0, 1], [0, 11], [0, 2], [0, 3], [0, 8], [0, 14]]",0.271257895976305
depth_point_elu_pool2,16,14,"[1, 9, 11, 15]",43507dfcaa94c238c01402ebf6c679351f2d101917e0275ce27459641d348d02,4cbf60ba9d0a5689421b8b8ff44c8567ee0ceaf8c4533c10148284f5ec86a7be,8,-0.0019613974424316895,4,0.4462965716759234,0.040893517434597015,"[[1, 1], [1, 0], [1, 4], [0, 4], [1, 11], [0, 1], [1, 10], [1, 3], [2, 1], [1, 2]]",0.209782755933702
depth_point_elu_pool2,16,15,"[8, 9, 15, 19]",53c882693753c8a3a473c78140c1658a1c83b127d3dfb20701d5281b8cfbc57d,b61291eedfb826868b6e0f9385bb65680a4fb464a515f4c35601277270884ab6,8,-0.0008387491863686585,4,0.47086484633819375,0.03042014315724373,"[[0, 1], [0, 4], [0, 2], [0, 0], [0, 11], [2, 4], [2, 2], [0, 9], [0, 3], [0, 5]]",0.17330700065940619
depth_point_elu_pool2,16,16,"[2, 4, 6, 13]",11552a756632c559f5ab9c1ab67fdc86b1acdb4d489804e4ca968a1191727058,92e189bd39fc514db0f644555f4b3462c175ffb9fa7a491c38456e2016513403,8,0.0003507891138724514,4,0.5173217263182055,0.055142708122730255,"[[0, 0], [0, 5], [0, 4], [0, 2], [0, 13], [0, 12], [0, 3], [0, 1], [0, 10], [0, 7]]",0.22961726691573858
depth_point_elu_pool2,16,17,"[6, 7, 13, 15]",b079ed4b419c82008353535fcdfc4bad4486462a5605f4f29c0aa6709c19ac86,3ad11d331f48f7b50a944c8c83260429e6acadf5e0309cda6f0e1135e8ed63b8,8,-0.0006740456723491658,4,0.4228664122417701,0.040429893881082535,"[[0, 1], [2, 1], [0, 0], [0, 7], [0, 2], [0, 12], [2, 0], [0, 11], [2, 2], [0, 4]]",0.1991443643346429
depth_point_elu_pool2,16,18,"[5, 8, 12, 15]",a76951e30ef8338bf9b28b23fd2f95e679af6953bd4ac4ccc327ef79123605bc,9dfa53292ead3f428b3b343785fe6eae780f5c145481c373da7dad7c0db9e4e5,8,-0.0015514642610014564,4,0.37032332737991697,0.022065063938498497,"[[0, 4], [0, 1], [1, 4], [2, 1], [0, 2], [1, 2], [1, 1], [2, 4], [0, 0], [2, 2]]",0.17991100251674652
depth_point_elu_pool2,16,19,"[2, 12, 14, 16]",94d6e7f4ff883c90652f5d551dccd5259383ea7f425df8bdfbd8128f2bd10c59,2d1870d4f72466ebb1cde70b024da76febddf367c19e3063e76e2afaed9613e8,8,-0.0010704879714467101,4,0.5577823559021784,0.061426933854818344,"[[0, 0], [0, 4], [0, 1], [0, 2], [0, 3], [0, 14], [0, 6], [3, 1], [0, 11], [0, 5]]",0.2849560007452965
embedding_64d,16,0,"[3, 5, 11, 15]",b3554d72338386d834c8aa72435f6f238f8e252c0ba36cb95710c2d3b675b6a5,4bf7ff713e35d26b6f401e4ad16917d0de4ef112ec3121af9182124e67667a00,8,-7.782418146029535e-09,4,0.1666565225339271,4.592476798848111e-08,"[[0, 0], [1, 0], [2, 0], [1, 5], [2, 6], [3, 0], [2, 4], [3, 3], [3, 4], [1, 15]]",4.422664474645899e-07
embedding_64d,16,1,"[0, 6, 12, 17]",c12a8ffa7c15ffeb1ba179ac113f2aa41f1f8c732203903662fac07f77455091,35a74b6a8c8cef8a2aae336c169ed2fca5f75f65dccb9df33613d020289f2365,8,-8.866380525607287e-09,4,0.16611378092690157,4.486413729409833e-08,"[[0, 0], [1, 6], [1, 0], [3, 0], [0, 8], [0, 15], [2, 0], [0, 1], [0, 6], [0, 4]]",4.3392699922151223e-07
embedding_64d,16,2,"[1, 7, 9, 11]",189b16d716c326abec00b386f5f3936faeffdd19c7a3ace205b93f793d628b87,4f93cbc76ed026020926a408eef5ddd1d76ec46d67c9c48e62446d62aec40329,8,-1.0164801887008189e-08,4,0.16553896698165846,4.445808698960718e-08,"[[1, 0], [0, 0], [3, 3], [0, 14], [2, 0], [2, 15], [3, 0], [0, 3], [1, 3], [2, 5]]",4.3147170813995217e-07
embedding_64d,16,3,"[1, 2, 7, 18]",e56a6866dcaff74c3d68fc1580c42f358cd5e8056f72e5c62d49276bee21df61,437559763eb7bb7e472c53991e6f147a5a235735327f87c230ae9e967b66776e,8,-1.1263400215288933e-08,4,0.16609230740457756,4.6739248915628195e-08,"[[2, 0], [3, 4], [2, 5], [3, 0], [2, 2], [2, 1], [1, 7], [0, 8], [0, 14], [0, 1]]",4.3565409413304224e-07
embedding_64d,16,4,"[0, 3, 5, 9]",a77606c862b5e450f5a60065d10a8368b9a714f0f260b00d74ba3439ea383877,7545d0850438d6fcf541c59af705718b2bc844c8123896e1e0e6d9ebc812883a,8,-9.661776570468738e-09,4,0.16814431707877378,4.93908416387967e-08,"[[1, 0], [0, 0], [3, 0], [2, 0], [1, 14], [1, 11], [1, 1], [3, 8], [3, 6], [0, 9]]",4.400129789416951e-07
embedding_64d,16,5,"[9, 14, 15, 16]",e1fc4304eb04e66e63b9e0795ffec4dd2e9153b718957e656b837ea24fc6b9c0,8e53c9f536a5c6f067e1aa928dc78302c997281c05439dc0dae1e419ba0e98fe,8,-9.026861930855335e-09,4,0.16838301750136503,4.7461110597168954e-08,"[[3, 0], [0, 0], [1, 0], [2, 0], [3, 14], [1, 1], [3, 2], [2, 2], [2, 7], [0, 7]]",4.44650517295031e-07
embedding_64d,16,6,"[1, 5, 15, 19]",e63228b657fafd50683c81fec21042409b0e15885cb37b66ecb4b2bb370b1dfc,f7407f46bfc48afaaf9b75c0409a6d677903d1fd91205344f50eef345c0be00a,8,-9.523234650865575e-09,4,0.1679414069419272,4.6964824917949954e-08,"[[2, 0], [3, 0], [0, 0], [1, 0], [0, 7], [0, 2], [3, 7], [0, 3], [0, 6], [1, 3]]",4.42924982024806e-07
embedding_64d,16,7,"[3, 4, 7, 9]",a48f5bbbbfeea02eca8fe7ab686e664529fe69b3f3fcaa9e6ccac84a6883f017,a8b63774745a83995a78457f086f91c80455ad10762ffdb58f3c449e8fe948eb,8,-1.0880465491081014e-08,4,0.16916599080459604,4.671867159800058e-08,"[[1, 0], [3, 0], [0, 0], [2, 0], [3, 8], [2, 7], [2, 9], [1, 10], [2, 11], [1, 4]]",4.488155092019497e-07
embedding_64d,16,8,"[2, 5, 9, 19]",579fd7dba49200838ccddf289e4f58a3409200c6d42fdedbe037a25c5c16306d,4dd7c3e5e22e8a7c1ff6f5ce819476e44bda82d9c8e0ff0a4e5848914c710e7c,8,-1.2385990342742015e-08,4,0.16478158587317007,4.493141858574745e-08,"[[0, 0], [1, 5], [1, 8], [3, 0], [1, 0], [3, 1], [0, 1], [1, 1], [0, 9], [0, 15]]",4.4173931712521153e-07
embedding_64d,16,9,"[5, 10, 18, 19]",3047cc73fab8039f8032552da5ad3164cf4479e07ac4340a20a900e0c703d728,866781d35d8ef315ebe11a44a4fd6eab21500b41ad5d15c369aa7f315b5d5a7a,8,-1.128222996693573e-08,4,0.16730160292715293,4.629282557289116e-08,"[[2, 0], [0, 0], [3, 0], [1, 0], [3, 7], [0, 10], [3, 10], [2, 1], [2, 2], [1, 9]]",4.33144972333821e-07
embedding_64d,16,10,"[0, 2, 7, 10]",3e5e5d8594c58a32bc8c723b7a697d418af664ea32da5158f2a5dc4a79900086,92553787e3d60218967f49a5f4aacd3599a1de3e01ef8bb76e38a984618effc6,8,-9.732890116076475e-09,4,0.1650355526336389,4.605220738085336e-08,"[[3, 0], [1, 1], [1, 0], [3, 1], [3, 6], [1, 5], [2, 6], [2, 8], [2, 0], [0, 12]]",4.4090026918297553e-07
embedding_64d,16,11,"[9, 12, 13, 18]",6b826cd1c1b0fccfe942e300601e5b039fd8112bfe52f069643a5b885ec8e503,39da5b6f02d0a5424dddbb0525a63b50d28ff16f1ad6f981c1d710cd27f08435,8,-7.920247011017344e-09,4,0.16682254069435568,4.572293832438845e-08,"[[3, 0], [1, 0], [0, 0], [3, 11], [2, 0], [3, 2], [1, 10], [0, 1], [1, 8], [1, 11]]",4.436160025989011e-07
embedding_64d,16,12,"[4, 12, 17, 19]",4c2bc86e270b1b98e1b3a9e5bd2d06b951ab741eebe05336792fd4806cd89910,a2d0a71ed63d9ab57a6d7e7b0066d56d82704dc0ca532d03c2ec859bfaf4d9a3,8,-1.1510397378289294e-08,4,0.1682881571184767,4.6924455432417744e-08,"[[0, 0], [2, 0], [3, 0], [1, 0], [0, 15], [3, 6], [2, 5], [3, 15], [0, 4], [0, 3]]",4.406303624193697e-07
embedding_64d,16,13,"[2, 3, 4, 7]",57fef117d60b8b1f5786e8b3923d7536f7ccb6d80a03d03f878bc4faf20231a7,236d953c941646109c8c6c6246ec9a366079256c1c82a855429891585f2de8c0,8,-9.830122663784246e-09,4,0.16865755822972026,4.7313100992596446e-08,"[[3, 10], [3, 1], [3, 15], [3, 4], [3, 0], [2, 0], [3, 14], [2, 15], [3, 2], [0, 0]]",4.4943604393665737e-07
embedding_64d,16,14,"[1, 9, 11, 15]",43507dfcaa94c238c01402ebf6c679351f2d101917e0275ce27459641d348d02,da56808afecca101877f46d6f008486eaefc15df2c8a29df50e4df5bd1f6316e,8,-1.331726083020346e-08,4,0.16549938128134972,4.549180943058673e-08,"[[0, 0], [3, 0], [3, 14], [2, 14], [1, 0], [3, 10], [2, 8], [2, 0], [0, 1], [3, 2]]",4.376115398940783e-07
embedding_64d,16,15,"[8, 9, 15, 19]",53c882693753c8a3a473c78140c1658a1c83b127d3dfb20701d5281b8cfbc57d,0ee10eeea7f0a34b779db4fb4444603e85543a46577514b5b15feeca6189d34a,8,-1.0077256194784833e-08,4,0.1673177458140059,4.675982623325581e-08,"[[3, 0], [0, 0], [2, 0], [1, 0], [2, 1], [1, 3], [0, 12], [3, 12], [1, 2], [1, 10]]",4.40757037978301e-07
embedding_64d,16,16,"[2, 4, 6, 13]",11552a756632c559f5ab9c1ab67fdc86b1acdb4d489804e4ca968a1191727058,e19ad5ce198fe7350a833da06236dbe113894cfd640e979c1d7ba9b1d9aec8ef,8,-7.932749977734854e-09,4,0.1659491027157565,4.9503235288739234e-08,"[[2, 0], [2, 11], [3, 15], [3, 9], [2, 1], [0, 0], [2, 7], [3, 11], [1, 12], [2, 14]]",4.4246908004197394e-07
embedding_64d,16,17,"[6, 7, 13, 15]",b079ed4b419c82008353535fcdfc4bad4486462a5605f4f29c0aa6709c19ac86,bdf8551c197fe5fba8d31ad083e87d40b63528e194526771451cd5cd1dc669b7,8,-1.209142036356914e-08,4,0.16620767386360477,4.609415782397264e-08,"[[2, 0], [1, 0], [0, 0], [2, 10], [0, 3], [3, 0], [1, 5], [0, 13], [0, 1], [2, 4]]",4.371920248047445e-07
embedding_64d,16,18,"[5, 8, 12, 15]",a76951e30ef8338bf9b28b23fd2f95e679af6953bd4ac4ccc327ef79123605bc,99ea57f73e223e99f59d394f825d254e6edb9aa8af39c2dcdde6a713eaf7eda0,8,-1.2387895477472543e-08,4,0.16768434979046623,4.838877032398159e-08,"[[0, 0], [1, 0], [2, 0], [3, 0], [2, 3], [2, 1], [1, 11], [0, 3], [1, 7], [0, 9]]",4.4142664989976765e-07
embedding_64d,16,19,"[2, 12, 14, 16]",94d6e7f4ff883c90652f5d551dccd5259383ea7f425df8bdfbd8128f2bd10c59,323385d3b772006d120be012e5bae6628242603ecedf0ff0e2b79213e19dad29,8,-1.1218046588878927e-08,4,0.16684576687986902,4.6333983760860065e-08,"[[3, 0], [0, 0], [1, 0], [0, 4], [2, 0], [0, 2], [0, 14], [0, 13], [0, 5], [2, 11]]",4.405860707379361e-07
spatial_elu_pool1,16,0,"[3, 5, 11, 15]",b3554d72338386d834c8aa72435f6f238f8e252c0ba36cb95710c2d3b675b6a5,941d930aef1047b89f19658473676f9d5b9d46c3067306a218f0d60c3d143239,8,-0.0021561373338045086,4,0.4899961877989814,0.04892304912209511,"[[0, 3], [0, 0], [2, 3], [0, 7], [2, 0], [1, 0], [1, 3], [0, 11], [0, 2], [0, 8]]",0.240579005330801
spatial_elu_pool1,16,1,"[0, 6, 12, 17]",c12a8ffa7c15ffeb1ba179ac113f2aa41f1f8c732203903662fac07f77455091,3c1d8fea5c1c006a9641a2e47ce692bde808f7bfe10be652c90e16017537e991,8,-0.0016979007506051857,4,0.4364774472061126,0.032267846167087555,"[[2, 3], [2, 0], [2, 5], [2, 10], [2, 4], [2, 2], [2, 11], [2, 1], [2, 7], [0, 3]]",0.1734610041603446
