C_effect_norm,C_to_C_norm,C_to_P_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_oppose_C_support_rate,P_support_C_oppose_rate,P_to_C_norm,P_to_P_norm,final_C_true_margin,final_P_true_margin,functional_pair_count,interaction_norm,interaction_random_excess,local_C_context_sensitivity,local_P_context_sensitivity,local_sensitivity_definition,outer_scope,protected_top10_interaction_norm,rank_matched_random_draws,rank_matched_random_interaction_norm,session,signature_stage,split,subject
1.4669873360544443,0.9904595613479614,0.5651638507843018,0.375,2.3770822528749704,0.125,0.28125,1.250698447227478,1.1263835430145264,0.4767958791926503,1.8378992453217506,16,0.4199135050585028,0.0037927315663546304,0.1249999962747097,-3.725290298461914e-09,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.05172337591648102,20,0.04793064435012639,1,depth_point_elu_pool2,TRAIN,2
1.3512323908507824,0.9156800508499146,0.6052297949790955,0.4375,1.928584680892527,0.21875,0.21875,0.9650818109512329,0.963502824306488,0.807824432849884,1.1557316365651786,16,0.34797522937878966,0.002039931411854913,0.12499998137354851,1.862645149230957e-08,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.0349770326167345,20,0.03293710120487959,2,depth_point_elu_pool2,TRAIN,2
1.5109342280775309,1.2230628728866577,0.427554190158844,0.5625,2.6222108732908964,0.15625,0.28125,1.3303927183151245,1.3155510425567627,0.6023214086890221,1.2805691619869322,16,0.5240708878263831,0.0010342299938201904,0.2500000074505806,-3.725290298461914e-09,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.014585854299366475,20,0.013551624305546284,1,depth_point_elu_pool2,TRAIN,3
1.6901434641331434,1.128334879875183,0.6050398945808411,0.5,2.923422370105982,0.03125,0.1875,1.3681046962738037,1.555317759513855,0.7831174351740628,2.0159921795129776,16,0.6316291318507865,0.002184418723918495,0.1250000186264515,-2.60770320892334e-08,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.024232677835971116,20,0.02204825911205262,2,depth_point_elu_pool2,TRAIN,3
1.5248877075500786,1.0855984687805176,0.5911594033241272,0.5,1.1642501423011709,0.28125,0.1875,0.5870219469070435,0.5877109169960022,0.5920770638622344,1.0522977494401857,16,0.18534345412626863,0.0027865917375311244,0.1250000074505806,0.12499998137354851,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.031092054583132266,20,0.02830546284560114,1,depth_point_elu_pool2,TRAIN,7
1.3393530822359025,0.9743178486824036,0.4234867990016937,0.5,1.9387674445752054,0.125,0.34375,0.9888633489608765,0.9517923593521118,0.014735215343534946,0.9559774391818792,16,0.3935595628936426,0.0037634846381843085,-1.862645149230957e-08,-1.862645149230957e-08,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.028870361484587194,20,0.025106876846402885,2,depth_point_elu_pool2,TRAIN,7
1.5100890926551074,1.0901176929473877,0.5072817206382751,0.4375,1.9573172461241484,0.28125,0.21875,1.0097956657409668,0.9570373892784119,1.0137420389801264,0.9479871522635221,16,0.3701720838434994,0.003691718308255071,-1.4901161193847656e-08,0.1249999850988388,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.04984976015985012,20,0.04615804185159505,1,depth_point_elu_pool2,TRAIN,9
1.6607689764350653,1.4498075246810913,0.40239524841308594,0.6875,1.3855950175784528,0.34375,0.4375,0.6840275526046753,0.7117893099784851,0.03856474347412586,0.3574261637404561,16,0.24458491732366383,0.0032280930550769027,3.725290298461914e-09,-3.3527612686157227e-08,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.037684566155076024,20,0.03445647309999912,2,depth_point_elu_pool2,TRAIN,9
1.6290149502456188,1.2644821405410767,0.6611402630805969,0.4375,1.3435121402144432,0.21875,0.40625,0.6508853435516357,0.6926268339157104,0.5919356252998114,1.0889778486452997,16,0.2670644359313883,0.003683234560303391,-2.60770320892334e-08,7.450580596923828e-09,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.02450560489669442,20,0.02082237033639103,1,depth_point_elu_pool2,TRAIN,10
1.568477467953926,1.2030291557312012,0.660256028175354,0.5,1.1395480977371335,0.28125,0.34375,0.5738652944564819,0.5673410296440125,0.5858094934374094,0.4701859671622515,16,0.24021950524183922,0.0021480992482975116,0.12499994784593582,-7.450580596923828e-09,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.022154973074793815,20,0.020006873826496303,2,depth_point_elu_pool2,TRAIN,10
1.8109598606824875,1.304149866104126,0.5177096724510193,0.75,4.458050288259983,0.03125,0.125,2.2460570335388184,2.211993455886841,1.2857843851670623,3.2659427653998137,16,0.9164098449982703,0.0011316633410751835,-5.960464477539063e-08,-1.4901161193847656e-08,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.026227927301079035,20,0.02509626396000385,1,depth_point_elu_pool2,TRAIN,15
1.0804389379918575,1.0474462509155273,0.36426347494125366,0.5625,2.409731741063297,0.1875,0.3125,1.1858513355255127,1.2251170873641968,0.6451599635183811,1.4266229434870183,16,0.24642992549343035,0.0031320191174745507,0.1250000149011612,-7.450580596923828e-09,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.04778409879654646,20,0.04465207967907191,2,depth_point_elu_pool2,TRAIN,15
1.668853939510882,1.2057583332061768,0.4740375280380249,0.6875,1.639954725280404,0.40625,0.21875,0.8297234177589417,0.8102313280105591,0.7421102598309517,0.5223036960233003,16,0.2620095283491537,0.0021252239751629563,-1.1175870895385742e-08,7.450580596923828e-09,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.017092493688687684,20,0.014967269713524727,1,depth_point_elu_pool2,TRAIN,16
1.366749331005849,1.050985336303711,0.473641037940979,0.625,2.8081532157957554,0.03125,0.5,1.4200975894927979,1.3880555629730225,0.15513734426349401,2.281418821774423,16,0.5036073727533221,0.0008864601526875045,-4.0978193283081055e-08,-7.450580596923828e-09,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.007598907616920769,20,0.0067124474642332645,2,depth_point_elu_pool2,TRAIN,16
