epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7748322129278673,0.7480993393026051,0.6178137726939597,0.9585835267870368,0.47411247591177624
1,0.7728601543960183,0.754652973849469,0.6040141753175067,0.9599133140210794,0.4524384339650472
2,0.7678139213206183,0.7525460674636759,0.590311986863711,0.9605837096344678,0.4282047649224599
3,0.7653794268967173,0.7545391831248356,0.5823522863265703,0.959246811238746,0.4218239188194275
4,0.7633648227947322,0.7545960784871524,0.5769113022181404,0.9585870876789037,0.4156871438026428
5,0.7609712316799406,0.7539648955614506,0.5703617117994675,0.9585870876789037,0.4051586488882701
