backbone,fold,seed,run_id,direction_id,direction_rank,source_pool_index,persistence,geometry_strength,identity_score,identity_full,identity_erased,D_finite,C_train_BA_harm,C_train_CE_harm,C_validation_BA_harm,C_validation_CE_harm,U_pseudo_BA,U_pseudo_BA_median_subject,U_pseudo_BA_ci_low,U_pseudo_BA_ci_high,U_pseudo_F1,U_pseudo_CE,U_pseudo_positive_subjects,U_pseudo_negative_subjects,U_pseudo_tied_subjects,U_pseudo_subject_count,model_SHA,direction_SHA,direction_construction_SHA,pseudo_subject_count,future_subject_count,outcome_loaded,U_future_BA,U_future_BA_median_subject,U_future_BA_ci_low,U_future_BA_ci_high,U_future_F1,U_future_CE,U_future_positive_subjects,U_future_negative_subjects,U_future_tied_subjects,U_future_subject_count,global_source_freeze_SHA
eegnet,1,1,eegnet|fold-1|seed-1,0,1,2,0.8130899322096732,1.7916462757992653,0.0103374569390648,0.0713558963526295,0.0610184394135646,0.423684279557984,0.0035,0.0190032124731028,0.0149999999999999,-0.0311253641721746,-0.00375,-0.005,-0.01875,0.0112499999999999,-0.0044012657087439,0.0128403967302979,3,4,1,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,7f0c916a87fbb8ddd9cad7dc300f4af3dd4d076a8e3f8f434b3abbf2b7d33bd2,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,-1.3877787807814457e-17,0.005,-0.02125,0.0212499999999999,0.0005969722776593,0.0254873021057122,4,3,1,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,1,eegnet|fold-1|seed-1,1,2,0,0.7678672335988396,2.2312230584539074,0.0219747797413569,0.0713558963526295,0.0493811166112725,0.0713160881106793,0.0055,0.0011268384533886,2.775557561562892e-17,0.0036602300295985,0.0,0.0,-0.005,0.0062499999999999,-3.1708145364253704e-05,-0.0020980730597378,2,2,4,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,08e4adbbfbe04151d9a290a8605e9cc94fd2a57e918e656323af48ecb2729460,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,0.005,0.0,0.0,0.0125,0.005338001188126,-0.0030292398566928,2,0,6,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,1,eegnet|fold-1|seed-1,2,3,3,0.7172948086960368,1.6692793273314666,0.0059849162545044,0.0713558963526295,0.065370980098125,0.0410401826447799,-0.0004999999999999,-0.0005132580100737,-0.0025,-0.0013171844929877,1.3877787807814457e-17,0.0,-0.0062499999999999,0.00625,3.0200026117227496e-05,0.0003497834912959,3,3,2,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,fabfd725848fcf5199df015197cb20a76398ea4c856a3ef4b79d11b0dbca88ba,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,0.00125,0.0,0.0,0.00375,0.0012940825503906,0.0004650748756266,1,0,7,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,1,eegnet|fold-1|seed-1,3,4,1,0.6880539288434949,1.8530193731436693,0.0126100428541795,0.0713558963526295,0.0587458534984499,0.1247765282933827,0.0015,0.0035306595048356,0.0025,0.0002817498965547,-0.0075,-0.01,-0.01625,0.0012499999999999,-0.0076945615490654,-0.0066818048914545,2,5,1,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,07e9e63f1ce016fba1f5500ab05fc648c2661b66b2e3ba11b18e15044b8e84f9,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,0.0024999999999999,0.005,-0.0075,0.01125,0.0021250210584775,-0.0087289015706584,4,3,1,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,1,eegnet|fold-1|seed-1,4,5,9,0.6202177230415521,1.0481812493119964,0.0055621654224431,0.0713558963526295,0.0657937309301863,0.0049904135759627,0.0005,4.347490749690552e-05,-0.0,0.0002036197092074,-0.0012499999999999,0.0,-0.0037499999999999,0.0,-0.0012215103958223,-4.172768274593353e-05,0,1,7,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,a699937c726bb3807a9014740f2e932cad913ce4bf9b9dfde46c82f2b6d8a64d,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,0.0,0.0,0.0,0.0,0.0,-2.2351520740552136e-05,0,0,8,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,1,eegnet|fold-1|seed-1,5,6,4,0.5707605567550248,1.6213212405126276,0.008005007453274,0.0713558963526295,0.0633508888993554,0.0750057136238829,0.001,0.0022566637684406,2.775557561562892e-17,0.0061593015370524,-0.0025,-0.0099999999999999,-0.0125,0.0087499999999999,-0.0026474679176525,-0.0025058798613765,3,5,0,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,6b25200271f3d0e3f5b98d44898661a79f3481a05f67a7144f61fa051fd07bea,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,-0.00125,0.0,-0.01125,0.0062499999999999,-0.0018018551228195,-0.0047291817918926,3,2,3,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,1,eegnet|fold-1|seed-1,6,7,6,0.5293592946659493,1.3099346555951838,0.0051887399592658,0.0713558963526295,0.0661671563933636,0.1848883418718203,-0.0019999999999999,0.0037046972873431,0.0075,-0.0074429628451889,-0.0124999999999999,-0.01,-0.02125,-0.0037499999999999,-0.0123457161848044,-0.0061424618462281,1,6,1,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,c239e674830c3d35c1436ea661ae9e1f163ba5bf5cd595759ea4a1f2d317a8a2,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,0.00125,0.0,-0.0075,0.00875,0.0013319463192027,0.0083677360065016,3,2,3,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,1,eegnet|fold-1|seed-1,7,8,7,0.4909427551095919,1.5460184604834253,0.0037530860760861,0.0713558963526295,0.0676028102765433,0.2415324391313645,0.0005,0.0012051396186162,-0.0024999999999999,-0.0249738359751097,-0.01125,-0.0099999999999999,-0.0225,0.0012499999999999,-0.0113789148198405,0.0059875982738894,1,5,2,8,d0813add84cef27e90a78b88ba4e037fb5e6145a8a76ee611cadb0111093d1bd,d6caa91f80fef316c42402c272606c96938c3d17b6cbf75d9fb81618a2964f6d,a852a72491ebf30273212266e83091c0e6d69376c7aeb40c2a6150c66ab6c5c4,8,8,False,-0.0025,0.0,-0.01,0.00375,-0.002997717993644,0.0136541994411811,2,3,3,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,0,1,0,0.8577821290855869,3.2191355647941124,0.0324306092875068,0.0781529242941381,0.0457223150066312,0.0903207689831973,-0.001,0.0008449305688622,0.005,0.0035465524737573,-0.0025,0.0,-0.01125,0.00625,-0.001835712521235,-0.000501294483343,2,3,3,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,307e79ca60d0d9567147c222bb721b1a335fc13f990e7605121b3e2056c6eb4d,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,0.0062499999999999,0.0,-0.00125,0.015,0.0063529667650076,-0.0026212713394128,3,1,4,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,1,2,2,0.8241253200458676,1.573200345966342,0.008504453965703,0.0781529242941381,0.069648470328435,0.1738580492848008,0.0039999999999999,0.0037916029326426,0.0025,0.0036461521513079,-0.0075,-0.005,-0.01875,0.0025,-0.0079090660779135,0.0002394525665413,2,4,2,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,acb7df1c566d776653f7e01f9edfcfbc4c650f81b4de6ff5631b4aacffb606dd,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,0.0037499999999999,0.005,-0.005,0.0124999999999999,0.0040771445661322,0.0067869062039541,4,3,1,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,2,3,1,0.7265619075319063,1.5165112393802938,0.014521214492126,0.0781529242941381,0.063631709802012,0.1093617984087129,0.0005,-0.0010858266163404,0.005,-0.0124579837495893,0.0,0.0,-0.005,0.005,0.0003109184309316,0.0072126400422829,2,2,4,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,7fe03f1796582be893c769459303e4b530d0db55b6a5447a5df31c704947f919,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,0.00625,0.0,-0.0012499999999999,0.015,0.0063269457078296,0.0119530226696418,3,1,4,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,3,4,4,0.6902478972130711,1.1360437927973273,0.0089716978654432,0.0781529242941381,0.0691812264286948,0.0290438917038151,0.0044999999999999,0.0009603382416561,-0.0,0.0007854450839317,-0.0025,0.0,-0.00875,0.0025,-0.0025910442876458,-0.0012415545078703,1,2,5,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,4394b4ac7c5060b98353192274ae17aab5a6b6c76303cb7cbc2d11082e447811,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,0.0,0.0,-0.00375,0.00375,0.0001544373375443,-0.0008982384053244,1,1,6,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,4,5,9,0.6596019330178001,0.9949624904313386,0.0043163706471778,0.0781529242941381,0.0738365536469602,0.0425953395297322,0.0025,0.0006811538120511,0.0125,0.0005096777859827,-0.0062499999999999,0.0,-0.015,0.00125,-0.0063709962988146,1.7586774445415123e-05,1,3,4,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,d8504a1a299deb6a1f117e5989b97c4d0ae317e0bc8c09544e67daeb93adcbae,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,0.0025,0.0,-0.0025,0.0075,0.0025747920969537,-7.331317121732459e-05,3,1,4,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,5,6,6,0.5797154248194216,1.1937346544773395,0.0042500784261512,0.0781529242941381,0.0739028458679869,0.0919973225098852,0.0014999999999999,0.0006330279444382,-0.0,-0.0002226901280363,-0.005,-0.0049999999999999,-0.0112499999999999,0.0012499999999999,-0.0052424877018067,0.0006535801453435,1,4,3,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,8cb1f3df4ed7c953a452c06518392a9f05f8ae4f794c99e80c2b442938e4787e,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,0.00375,0.0,-0.00375,0.0125312499999998,0.0036502747074311,-0.0007120042457344,2,2,4,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,6,7,8,0.4684100996897514,1.1264265265243498,0.0048882983928753,0.0781529242941381,0.0732646259012628,0.0685479627509296,0.0004999999999999,0.0012567841440604,-0.0,0.0007165052169054,-1.3877787807814457e-17,0.0,-0.00875,0.0087499999999999,-8.505170905241666e-05,-0.0011983108340691,3,3,2,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,6a924bf499d04c77c67f6e110e6efbb6106948a821b1b78288931593c1c5c856,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,-0.0024999999999999,0.0,-0.0099999999999999,0.00375,-0.0025197637244382,-0.0030938797201764,2,3,3,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,1,2,eegnet|fold-1|seed-2,7,8,11,0.3795526419449205,0.9545235653636392,0.0027842299318752,0.0781529242941381,0.0753686943622629,0.0389732455592929,0.0024999999999999,0.0003572322965336,-0.0,-0.0003676558529829,-0.00125,0.0,-0.00375,0.0,-0.0012468746874687,-0.001235937052097,0,1,7,8,66a42c43d91bbfb594a90011c21f078c3d5b01b8df9cfcc9ea39fbb99cf65377,ddc7edb80beee9f247363320435156842f2757d9aa17d358372098fada5bbe20,1eee62b42c9ae08dff57a3be71665107d8dff569807cd15e9cd3d55e367a4e6c,8,8,False,-0.0025,0.0,-0.00625,0.0025,-0.0025646557042249,0.0008958280409075,1,3,4,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,0,1,4,0.8632266951729691,1.61126467254337,0.0082684615751011,0.0651233620373801,0.0568549004622789,0.386088688928806,0.0014999999999999,0.0114545560817682,-5.551115123125783e-17,0.0046233424868326,-0.01,-0.01,-0.02503125,0.0062499999999999,-0.009460325368175,0.0044899830655223,2,5,1,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,5b5e7d1388b755c241fa815a8f9d13187113871f674b61f2a1e08bd4a09dced9,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,-0.0099999999999999,-0.01,-0.0374999999999999,0.0137499999999999,-0.0092712415309432,-0.0043701554669835,2,6,0,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,1,2,0,0.7653994311513465,2.1608513371775357,0.0174764247101859,0.0651233620373801,0.0476469373271941,0.0193913588357527,-0.0,0.0003152395765584,0.0025,0.0008132501864323,0.0049999999999999,0.005,0.0012499999999999,0.0087499999999999,0.0050711609146855,-0.0010417043577469,4,1,3,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,b62c4e3369ed564beb2a4e7da949191ba8948a0487017cb7dcfb41599d56caa8,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,0.0,0.0,-0.00375,0.00375,-6.251901691151085e-05,-0.0015037821629913,1,1,6,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,2,3,1,0.7350889987196548,2.2732135348124336,0.0112796656464084,0.0651233620373801,0.0538436963909716,0.462038584466881,0.0159999999999999,0.0245817175871641,0.0049999999999999,0.0099696821468976,-0.00875,-0.015,-0.0225,0.0074999999999999,-0.0072425847355075,0.0071714294264995,1,6,1,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,330cd89645414383249b755752ae63e78e3a64d8fbc628cbcf906f8fb007cbbf,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,0.0124999999999999,0.0199999999999999,-0.005,0.0274999999999999,0.0152623287752833,0.0174375884669802,6,2,0,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,3,4,3,0.6842751635482236,1.4327824101894069,0.0069170097606363,0.0651233620373801,0.0582063522767437,0.2841563040176483,0.0114999999999999,0.0186586091533795,0.0074999999999999,0.0225581790039615,-0.00875,-0.0099999999999999,-0.02,0.0012499999999999,-0.0077465968527923,-0.002291583826419,2,5,1,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,ec9620a4943389b62426e49a360c8cab64f3da719ba7159a5a0019d98d1da866,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,-0.0075,-0.005,-0.0275,0.0074999999999999,-0.0069847183732229,0.0003170152556299,3,5,0,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,4,5,8,0.6045948038374875,1.0605389130648435,0.0048803937243198,0.0651233620373801,0.0602429683130603,0.1328333781516927,0.0069999999999999,0.0063534919498366,0.0049999999999999,0.0055237600437724,-0.0025,-0.01,-0.0174999999999999,0.0149999999999999,-0.002626978637182,-0.0019727070508261,3,5,0,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,d7b8156dfe383bbace92ea4add33f92beeaff5c27fc8c1b97b091bd81edbe6e6,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,0.0137499999999999,0.01,0.00375,0.0262499999999999,0.0140766304523934,-0.0039974350416887,6,0,2,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,5,6,6,0.5944711403984203,1.3637849474208523,0.0047760176652227,0.0651233620373801,0.0603473443721573,0.2426290137763516,0.0039999999999999,0.0088619367575768,0.0149999999999999,0.0056804285325354,-0.0025,-0.005,-0.015,0.0099999999999999,-0.0023365950974245,0.0020444788213252,3,4,1,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,592cac726661211216810613ca6f83070650fa1b8e07c86b3c601f67cb49a5c7,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,0.0025,5.551115123125783e-17,-0.0125625,0.0199999999999999,0.0040135671581665,0.0094926604025915,4,4,0,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,6,7,15,0.5768777484655815,1.0551870102397158,0.0018638598733775,0.0651233620373801,0.0632595021640025,0.042197899492841,0.0025,0.0003512909223851,0.0025,0.0002922268636843,0.0037499999999999,0.0049999999999999,-0.00125,0.0087499999999999,0.0038946333349515,-0.0002590077488522,4,1,3,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,1c495d30cb8c14e383067838baeb7fb594c874bedcfd48656e827c5beb158510,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,0.00125,0.0,-0.00375,0.00625,0.0017819329899191,0.000410143064513,3,2,3,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,0,eegnet|fold-2|seed-0,7,8,5,0.5419039160699701,1.3766756558306903,0.0068506535822783,0.0651233620373801,0.0582727084551017,0.2091397227753027,0.004,0.0060021618922488,-0.0025,-0.0050372655366401,0.0012499999999999,0.0049999999999999,-0.01625,0.0175,0.0015329956952086,0.0009293453006677,4,3,1,8,e4c507878c1343989477ec802d12b55ab3fef0d9decb26f6007b102a6c30e7af,95286ca818fb5941afaec6693838237b9abe504f4531c1e8cb1d9d94607d4d32,801719480abe8acf01eee21f084aa3206807afcf22acdd9d234fce07f07c04c2,8,8,False,0.00625,0.005,0.0,0.0125,0.0068670763795751,-0.0032981467921126,5,1,2,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,0,1,4,0.8762644755088417,1.594984090905838,0.0093885188338851,0.0686543409846307,0.0592658221507456,0.3432226705745552,0.0049999999999999,0.0108922623770357,0.01,0.0155554106332496,-0.01625,-0.0199999999999999,-0.03375,0.0024999999999999,-0.0166487610195363,-0.0075930183246996,3,5,0,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,5e5afe6c4874b661051f35e1c883b9b35866a8c4f022dbe6c7a7fcb437e928fb,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,0.0025,0.0099999999999999,-0.01753125,0.0237499999999999,0.0025521322842054,0.0185652590846551,5,3,0,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,1,2,2,0.8421467973211759,1.2117185615035708,0.0108986538754589,0.0686543409846307,0.0577556871091717,0.0990129365786694,-0.001,-0.0012833165860396,0.0074999999999999,0.0041149927469061,0.00375,0.005,-0.005,0.0125,0.0025345332319831,0.0040789327198666,4,2,2,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,dd7269d632965cfab9d4a8c7a6061662d3a2a3b2941fd8364976face113bcfff,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,0.00375,0.0,-0.0062499999999999,0.015,0.0034425346856944,0.0029475526313318,3,3,2,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,2,3,1,0.7693308005798022,2.3266103777256046,0.0092267618346129,0.0686543409846307,0.0594275791500178,0.7258113832598999,0.0289999999999999,0.0446742531621427,0.0174999999999999,0.0741803052996118,-0.0424999999999999,-0.03,-0.0649999999999999,-0.0225,-0.0438855975243384,-0.0141193227311376,0,8,0,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,25880e46f6941b5f7cc3128ef942f0d41a2becd78210684674332c3cc12db0dd,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,-0.0262499999999999,-0.0249999999999999,-0.0512499999999999,-0.0075,-0.0309443117347473,0.0148954172251774,1,5,2,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,3,4,6,0.7084469211791653,0.980909445474488,0.0062287529673275,0.0686543409846307,0.0624255880173032,0.0624429254195568,0.001,0.0012626886212638,-0.0075,0.0013402024837649,0.0024999999999999,0.0,-0.00503125,0.0124999999999999,0.0016513384370339,-0.0005225022630611,2,2,4,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,a6781ccacd5758665e766e7d99d1b6600ae4676bb1290bf4aae092b53647fce5,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,-0.0049999999999999,0.0,-0.0099999999999999,-0.00125,-0.0050753597508964,-0.0013412169235438,0,3,5,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,4,5,0,0.707011861923032,1.8293394208059872,0.0158690748446652,0.0686543409846307,0.0527852661399654,0.0518938012732379,-0.0035,0.0002761033808962,-0.0025,-0.0002540883289382,0.0012499999999999,0.0,-0.00875,0.0124999999999999,0.0005125141579045,-0.003761441983116,4,4,0,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,e68fc7719b9d31d6642b644c0384ffa8184c6ac3098dfbf2e1723a047b018808,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,0.0037499999999999,0.0099999999999999,-0.00375,0.0112499999999999,0.0038950675423352,0.0013435190637286,5,3,0,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,5,6,5,0.6234053495740084,1.212367753420541,0.0047924303480055,0.0686543409846307,0.0638619106366251,0.0410889471660015,0.0019999999999999,0.0007856647288536,0.0025,0.0018620526544159,0.0025,0.0,-0.00375,0.00875,0.0024395980465966,-0.0006680363268809,3,2,3,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,e2e52ad8ecc6b98578f1da5519bf8d8176b1cfef15277e6d8a979e03dae8c479,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,0.0,0.0,-0.00625,0.0075,0.0007903469054547,0.0001532113109262,2,3,3,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,6,7,13,0.6161024981120016,1.047464421501595,0.0027640711848397,0.0686543409846307,0.0658902697997909,0.1040512499879299,0.0024999999999999,0.0037302422817763,0.0025,0.0044781128143819,-0.0062499999999999,-0.01,-0.0174999999999999,0.005,-0.0058035684384926,0.0020038951462855,2,6,0,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,9f467273818c8e3013ee34d9a51e734f3f80ad736085e824b8f165c76a63fa6b,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,0.0074999999999999,0.0099999999999999,-0.00375,0.0174999999999999,0.0082770061125128,0.0012815406528534,5,2,1,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,1,eegnet|fold-2|seed-1,7,8,8,0.5967440198553406,1.0795043780192566,0.0041793431895158,0.0686543409846307,0.0644749977951149,0.0214893162900609,0.0019999999999999,-6.722440367995534e-05,-0.0,0.0009520281008151,-0.0049999999999999,-0.0099999999999999,-0.00875,1.3877787807814457e-17,-0.0053853222442691,0.0012995099612374,1,5,2,8,37440a1a3c0bc6bf408229c07175d5aaa0afd0e95b035253b12d372c8f509607,c2e6db47ba43024b8c41292ce8bdd24eb2bd9467fd7722d2b0aae25cda266a8b,bfd4874e1a42001a0421334f88939fb55940b7c0a9d3f4c9ff5cfd9f9e7d163b,8,8,False,-0.00125,0.0,-0.0075,0.005,-0.0011523234626649,-0.000416235640588,2,2,4,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,2,eegnet|fold-2|seed-2,0,1,0,0.8477414209579927,1.6927404431957056,0.0190251092043269,0.0656494789627115,0.0466243697583845,0.0547558773614726,-0.0035,-0.0003819275465733,2.775557561562892e-17,0.0030617023818901,0.005,0.0099999999999999,-0.00125,0.01125,0.0050034917766068,0.000871940830856,5,2,1,8,f0dcf8034ccf8d7603145d0a684c1878c014d6a86186c40aed4df0beac852943,25697d2f5de524222f3a37eb7faddbfbf393e5a4721bd74986f608f0162ffac3,23acfe77bc59b417e19f51d09cfa2bdafed9daae09f29acd638d2aadaa5f459b,8,8,False,0.0,0.0,-0.00375,0.00375,3.005735810436561e-05,-0.0030072464135779,1,1,6,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
eegnet,2,2,eegnet|fold-2|seed-2,1,2,1,0.8199689768416751,2.155500826953207,0.0136888925210014,0.0656494789627115,0.05196058644171,0.386878989946701,0.0099999999999999,0.0107604950720206,0.0074999999999999,-0.0054494008771386,-0.0049999999999999,-0.0099999999999999,-0.0212499999999999,0.01125,-0.0057952660579651,-0.0031652175352451,4,4,0,8,f0dcf8034ccf8d7603145d0a684c1878c014d6a86186c40aed4df0beac852943,04497014829783f4363e8af1c105dd9c820ce42991af586894017bb059a77403,23acfe77bc59b417e19f51d09cfa2bdafed9daae09f29acd638d2aadaa5f459b,8,8,False,-0.01875,-0.015,-0.04,0.00125,-0.0211192638937292,-0.0111651694127332,2,6,0,8,23dffb9fc16ee080014c735149732492ec252fe5e5feac505f5ec1b06ff17522
