run_id,backbone,fold,seed,Random,Highest Identity,Lowest D,Lowest Source Consequence,PseudoUtility-Top1,Oracle Top1,Top1_minus_Random,regret,recovery_fraction,recovery_denominator_unstable
eegconformer|fold-0|seed-0,eegconformer,0,0,-0.0004687499999999858,0.0,0.0,0.0,-0.005,0.00375,-0.004531250000000014,0.00875,-1.0740740740740813,False
eegconformer|fold-0|seed-1,eegconformer,0,1,-0.004843750000000025,0.01,-0.00375,-0.00125,-0.00125,0.01,0.003593750000000025,0.01125,0.242105263157896,False
eegconformer|fold-0|seed-2,eegconformer,0,2,0.0025,0.00125,0.0,0.00625,0.00125,0.0075,-0.00125,0.0062499999999999995,-0.25000000000000006,False
eegconformer|fold-1|seed-0,eegconformer,1,0,-0.0014062499999999627,-0.0025,0.0,-0.0025,-0.00125,0.00375,0.00015624999999996263,0.005,0.03030303030302327,False
eegconformer|fold-1|seed-1,eegconformer,1,1,-0.002812500000000004,-0.0025,-0.0025,-0.005,-0.00125,-2.775557561562892e-17,0.0015625000000000038,0.0012499999999999723,0.5555555555555616,False
eegconformer|fold-1|seed-2,eegconformer,1,2,0.00015624999999995002,0.0049999999999999,-0.00125,0.0049999999999999,-0.0025,0.0049999999999999,-0.00265624999999995,0.007499999999999901,-0.5483870967741888,False
eegconformer|fold-2|seed-0,eegconformer,2,0,-0.0026562500000000162,-1.3877787807814457e-17,0.0,-0.005,-1.3877787807814457e-17,0.0024999999999999,0.0026562500000000024,0.0024999999999999137,0.515151515151524,False
eegconformer|fold-2|seed-1,eegconformer,2,1,-1.2468324983583301e-17,0.00125,0.0012499999999999,0.0012499999999999,0.0049999999999999,0.0062499999999999,0.0049999999999999125,0.0012499999999999994,0.7999999999999973,False
eegconformer|fold-2|seed-2,eegconformer,2,2,-0.0010937500000000125,-0.0025,-0.00125,-0.00125,-0.00125,0.0062499999999999,-0.00015624999999998756,0.0074999999999999,-0.02127659574467941,False
eegconformer|fold-3|seed-0,eegconformer,3,0,0.0021875,0.00375,0.0,0.0,0.0075,0.00875,0.0053124999999999995,0.0012500000000000011,0.8095238095238094,False
