comparison,task,seed,fold,subject_id,method,historical_BA,replay_BA,abs_BA_diff,historical_macro_F1,replay_macro_F1,abs_macro_F1_diff,historical_accuracy,replay_accuracy,abs_accuracy_diff,checkpoint_sha256,normalizer_sha256,status
X,OpenBMI_ERP,0,0,47,LiteBN_BASELINE,0.8054545454545454,0.8054545454545454,0.0,0.7528296883504766,0.7528296883504766,0.0,0.8373737373737373,0.8373737373737373,0.0,28a3a3391845429b3068a60d65718cddfa31f46d98e01c40f947c61ce3c7b794,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
X,OpenBMI_ERP,0,0,47,LiteBN_X,0.8878787878787879,0.8878787878787879,0.0,0.8500109882059923,0.8500109882059923,0.0,0.908080808080808,0.908080808080808,0.0,d7cb37b6d157154a0cf019578f46678ec502e33a318db647a5d13cdd6c236cee,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
X,OpenBMI_ERP,0,0,5,LiteBN_BASELINE,0.6463636363636364,0.6463636363636364,0.0,0.56605291005291,0.56605291005291,0.0,0.646969696969697,0.646969696969697,0.0,28a3a3391845429b3068a60d65718cddfa31f46d98e01c40f947c61ce3c7b794,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
X,OpenBMI_ERP,0,0,5,LiteBN_X,0.6751515151515151,0.6751515151515151,0.0,0.6340787285159859,0.6340787285159859,0.0,0.7494949494949495,0.7494949494949495,0.0,d7cb37b6d157154a0cf019578f46678ec502e33a318db647a5d13cdd6c236cee,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
X,OpenBMI_ERP,0,0,6,LiteBN_BASELINE,0.8821212121212121,0.8821212121212121,0.0,0.7882878228596301,0.7882878228596301,0.0,0.85,0.85,0.0,28a3a3391845429b3068a60d65718cddfa31f46d98e01c40f947c61ce3c7b794,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
X,OpenBMI_ERP,0,0,6,LiteBN_X,0.8845454545454545,0.8845454545454545,0.0,0.8063216975690708,0.8063216975690708,0.0,0.8681818181818182,0.8681818181818182,0.0,d7cb37b6d157154a0cf019578f46678ec502e33a318db647a5d13cdd6c236cee,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,PASS
X,OpenBMI_ERP,0,1,14,LiteBN_BASELINE,0.7593939393939394,0.7593939393939394,0.0,0.724335625841986,0.724335625841986,0.0,0.8252525252525252,0.8252525252525252,0.0,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,14,LiteBN_X,0.7454545454545454,0.7454545454545454,0.0,0.7126269956458635,0.7126269956458635,0.0,0.8181818181818182,0.8181818181818182,0.0,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,2,LiteBN_BASELINE,0.9766666666666668,0.9766666666666667,1.1102230246251565e-16,0.9447705618082642,0.9447705618082642,0.0,0.9671717171717172,0.9671717171717171,1.1102230246251565e-16,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,2,LiteBN_X,0.9754545454545456,0.9754545454545455,1.1102230246251565e-16,0.9416241409942354,0.9416241409942354,0.0,0.9651515151515152,0.9651515151515152,0.0,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,26,LiteBN_BASELINE,0.9412121212121212,0.9412121212121212,0.0,0.8992510981613617,0.8992510981613617,0.0,0.9383838383838384,0.9383838383838384,0.0,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,26,LiteBN_X,0.9445454545454546,0.9445454545454546,0.0,0.8811767861933292,0.8811767861933292,0.0,0.9237373737373736,0.9237373737373737,1.1102230246251565e-16,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,28,LiteBN_BASELINE,0.9187878787878788,0.9187878787878788,0.0,0.8680609279617217,0.8680609279617217,0.0,0.9171717171717172,0.9171717171717172,0.0,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,28,LiteBN_X,0.9257575757575758,0.9257575757575758,0.0,0.8617553512307939,0.8617553512307939,0.0,0.9106060606060606,0.9106060606060606,0.0,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,31,LiteBN_BASELINE,0.9272727272727272,0.9272727272727272,0.0,0.8722786647314948,0.8722786647314948,0.0,0.9191919191919192,0.9191919191919192,0.0,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,31,LiteBN_X,0.916060606060606,0.9157575757575758,0.00030303030303024947,0.8480974799354007,0.8474645118817691,0.0006329680536316662,0.9005050505050505,0.9,0.0005050505050504528,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PROTOCOL_FAIL_FOR_CELL
X,OpenBMI_ERP,0,1,35,LiteBN_BASELINE,0.87,0.87,0.0,0.8230706807521133,0.8230706807521133,0.0,0.8883838383838384,0.8883838383838384,0.0,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,35,LiteBN_X,0.8721212121212121,0.8721212121212121,0.0,0.8411239739784551,0.8411239739784551,0.0,0.904040404040404,0.9040404040404041,1.1102230246251565e-16,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,40,LiteBN_BASELINE,0.7966666666666666,0.7966666666666666,0.0,0.7543442937847247,0.7543442937847247,0.0,0.842929292929293,0.842929292929293,0.0,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,40,LiteBN_X,0.826060606060606,0.826060606060606,0.0,0.780202052469752,0.780202052469752,0.0,0.8595959595959596,0.8595959595959596,0.0,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,43,LiteBN_BASELINE,0.936060606060606,0.936060606060606,0.0,0.8698073648256244,0.8698073648256244,0.0,0.9156565656565656,0.9156565656565656,0.0,d3fe53de2dd98ce38952d6944d559e093ad46ac345a4dc763f4aeecdd137fc22,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,1,43,LiteBN_X,0.9330303030303032,0.9330303030303031,1.1102230246251565e-16,0.8495781361794479,0.8495781361794479,0.0,0.8984848484848484,0.8984848484848484,0.0,11753c8d96656f728acfed0316ef5bf3567e9908006c285bc570352eece82657,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,PASS
X,OpenBMI_ERP,0,2,1,LiteBN_BASELINE,0.7560606060606061,0.7560606060606061,0.0,0.7329853687677996,0.7329853687677996,0.0,0.8378787878787879,0.8378787878787879,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,1,LiteBN_X,0.7645454545454546,0.7645454545454546,0.0,0.7436103182518121,0.7436103182518121,0.0,0.8459595959595959,0.8459595959595959,0.0,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,11,LiteBN_BASELINE,0.9687878787878788,0.9687878787878788,0.0,0.93641125687754,0.9364112568775401,1.1102230246251565e-16,0.9621212121212122,0.9621212121212122,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,11,LiteBN_X,0.9684848484848484,0.9684848484848485,1.1102230246251565e-16,0.9478232455346712,0.9478232455346711,1.1102230246251565e-16,0.9696969696969696,0.9696969696969697,1.1102230246251565e-16,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,23,LiteBN_BASELINE,0.5533333333333333,0.5533333333333333,0.0,0.5590526203724424,0.5590526203724424,0.0,0.7929292929292929,0.7929292929292929,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,23,LiteBN_X,0.5442424242424242,0.5442424242424242,0.0,0.5483191583002864,0.5483191583002864,0.0,0.8,0.8,0.0,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,30,LiteBN_BASELINE,0.9393939393939394,0.9393939393939394,0.0,0.9030020051657937,0.9030020051657937,0.0,0.9414141414141414,0.9414141414141414,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,30,LiteBN_X,0.9172727272727272,0.9172727272727272,0.0,0.8695756236767007,0.8695756236767007,0.0,0.9186868686868688,0.9186868686868687,1.1102230246251565e-16,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,48,LiteBN_BASELINE,0.8078787878787879,0.8078787878787879,0.0,0.7853396526644312,0.7853396526644312,0.0,0.8717171717171717,0.8717171717171717,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,48,LiteBN_X,0.7887878787878788,0.7887878787878788,0.0,0.7822514508714655,0.7822514508714655,0.0,0.8762626262626263,0.8762626262626263,0.0,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,50,LiteBN_BASELINE,0.5118181818181818,0.5118181818181818,0.0,0.5117733521630112,0.5117733521630112,0.0,0.7277777777777777,0.7277777777777777,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,50,LiteBN_X,0.5257575757575758,0.5257575757575758,0.0,0.5267500585417363,0.5267500585417363,0.0,0.751010101010101,0.751010101010101,0.0,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,52,LiteBN_BASELINE,0.8178787878787879,0.8178787878787879,0.0,0.819814992320218,0.819814992320218,0.0,0.9005050505050505,0.9005050505050505,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,52,LiteBN_X,0.81,0.81,0.0,0.8044444444444445,0.8044444444444445,0.0,0.8893939393939394,0.8893939393939394,0.0,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,8,LiteBN_BASELINE,0.7648484848484849,0.7648484848484849,0.0,0.7585365853658537,0.7585365853658537,0.0,0.8626262626262626,0.8626262626262626,0.0,3fe001253eab8f62281fa809e5f2bbae23c980eab7f1b1ed09acbba70c193222,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,2,8,LiteBN_X,0.7381818181818182,0.7381818181818182,0.0,0.7347497393117831,0.7347497393117831,0.0,0.8505050505050505,0.8505050505050505,0.0,b5478f2be6b9572a90c931551d9546bd3df49c7022f31e4881d5a68fa79786ac,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,PASS
X,OpenBMI_ERP,0,3,10,LiteBN_BASELINE,0.7981818181818181,0.7981818181818181,0.0,0.7699506499759268,0.7699506499759268,0.0,0.8595959595959596,0.8595959595959596,0.0,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,10,LiteBN_X,0.7815151515151515,0.7815151515151515,0.0,0.7544814053252893,0.7544814053252893,0.0,0.85,0.85,0.0,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,16,LiteBN_BASELINE,0.8378787878787879,0.8378787878787879,0.0,0.8143208700824169,0.8143208700824169,0.0,0.8893939393939394,0.8893939393939394,0.0,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,16,LiteBN_X,0.8154545454545454,0.8154545454545454,0.0,0.7989606824198451,0.7989606824198451,0.0,0.8823232323232323,0.8823232323232323,0.0,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,19,LiteBN_BASELINE,0.9566666666666668,0.9566666666666667,1.1102230246251565e-16,0.9037905195973428,0.9037905195973428,0.0,0.93989898989899,0.9398989898989899,1.1102230246251565e-16,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,19,LiteBN_X,0.966060606060606,0.9660606060606061,1.1102230246251565e-16,0.9265697486244472,0.9265697486244471,1.1102230246251565e-16,0.9555555555555556,0.9555555555555556,0.0,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,22,LiteBN_BASELINE,0.8918181818181818,0.8918181818181818,0.0,0.7889731962179611,0.7889731962179611,0.0,0.847979797979798,0.847979797979798,0.0,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,22,LiteBN_X,0.9348484848484848,0.9348484848484848,0.0,0.9029153120503116,0.9029153120503117,1.1102230246251565e-16,0.941919191919192,0.9419191919191919,1.1102230246251565e-16,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,27,LiteBN_BASELINE,0.9609090909090908,0.9609090909090909,1.1102230246251565e-16,0.9139084447989148,0.9139084447989148,0.0,0.946969696969697,0.946969696969697,0.0,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,27,LiteBN_X,0.9718181818181818,0.9718181818181818,0.0,0.9382400332257854,0.9382400332257854,0.0,0.9631313131313132,0.9631313131313132,0.0,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,34,LiteBN_BASELINE,0.8587878787878788,0.8587878787878788,0.0,0.7597259301553988,0.7597259301553988,0.0,0.8252525252525252,0.8252525252525252,0.0,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,34,LiteBN_X,0.8903030303030304,0.8903030303030304,0.0,0.7975721418430666,0.7975721418430666,0.0,0.8575757575757575,0.8575757575757575,0.0,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,45,LiteBN_BASELINE,0.8309090909090909,0.8309090909090909,0.0,0.7896319654301522,0.7896319654301522,0.0,0.8676767676767677,0.8676767676767677,0.0,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,45,LiteBN_X,0.8345454545454545,0.8345454545454545,0.0,0.8204551217038539,0.8204551217038539,0.0,0.895959595959596,0.895959595959596,0.0,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,49,LiteBN_BASELINE,0.8693939393939394,0.8693939393939394,0.0,0.7801412411498223,0.7801412411498223,0.0,0.8449494949494949,0.8449494949494949,0.0,039a9f8973a650797b3bfb4673ebe9b6c28618b10d2a5c67722707fe5e412e51,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,3,49,LiteBN_X,0.8957575757575758,0.8957575757575758,0.0,0.8038278627377844,0.8038278627377844,0.0,0.8626262626262626,0.8626262626262626,0.0,c5dc7306a498b2cb8903e2e166a7d4b1c979f32f90b256bcfaa0b24376b0db41,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,PASS
X,OpenBMI_ERP,0,4,20,LiteBN_BASELINE,0.8845454545454545,0.8845454545454545,0.0,0.8185645933014354,0.8185645933014354,0.0,0.8803030303030303,0.8803030303030303,0.0,c3fb4b011f1ba42b8e0ded81ece46b36d9b6c05fbb97dd532871c1f0a79d2aaa,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,20,LiteBN_X,0.8854545454545455,0.8854545454545455,0.0,0.8355587808417997,0.8355587808417997,0.0,0.895959595959596,0.895959595959596,0.0,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,21,LiteBN_BASELINE,0.8636363636363636,0.8636363636363636,0.0,0.7883021102497847,0.7883021102497847,0.0,0.8555555555555555,0.8555555555555555,0.0,c3fb4b011f1ba42b8e0ded81ece46b36d9b6c05fbb97dd532871c1f0a79d2aaa,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,21,LiteBN_X,0.8381818181818181,0.8381818181818181,0.0,0.7711947359834683,0.7711947359834683,0.0,0.8454545454545455,0.8454545454545455,0.0,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,41,LiteBN_BASELINE,0.8906060606060606,0.8906060606060606,0.0,0.8419770091659493,0.8419770091659493,0.0,0.9005050505050505,0.9005050505050505,0.0,c3fb4b011f1ba42b8e0ded81ece46b36d9b6c05fbb97dd532871c1f0a79d2aaa,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,41,LiteBN_X,0.8736363636363637,0.8736363636363637,0.0,0.8176780448940248,0.8176780448940248,0.0,0.8823232323232323,0.8823232323232323,0.0,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,44,LiteBN_BASELINE,0.8993939393939394,0.8993939393939394,0.0,0.7932432947299054,0.7932432947299054,0.0,0.8505050505050505,0.8505050505050505,0.0,c3fb4b011f1ba42b8e0ded81ece46b36d9b6c05fbb97dd532871c1f0a79d2aaa,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,44,LiteBN_X,0.9081818181818182,0.9081818181818182,0.0,0.8194150429861321,0.8194150429861321,0.0,0.8752525252525253,0.8752525252525253,0.0,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,46,LiteBN_BASELINE,0.7048484848484848,0.7048484848484848,0.0,0.6499009820959463,0.6499009820959463,0.0,0.7525252525252525,0.7525252525252525,0.0,c3fb4b011f1ba42b8e0ded81ece46b36d9b6c05fbb97dd532871c1f0a79d2aaa,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
X,OpenBMI_ERP,0,4,46,LiteBN_X,0.7124242424242424,0.7124242424242424,0.0,0.674058420041282,0.674058420041282,0.0,0.7853535353535354,0.7853535353535354,0.0,8018a3b66123c5367420465a92937afa834a2589de74754e436ef996ea237840,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,PASS
