epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7856905827774217,0.76,0.6455708106074853,0.9515009377247795,0.5262088080247244
1,0.7628408463065796,0.7446666666666667,0.5943469733200785,0.9495088989329936,0.47207873066266376
2,0.7485149613792276,0.7366666666666666,0.5593693185380227,0.9495088989329936,0.43597878019014996
3,0.7447386102222177,0.7386666666666666,0.5426977260718092,0.9528514379281772,0.4260357891519864
4,0.7444413786908344,0.7453333333333334,0.5357836947079001,0.95220710803127,0.40715669343868893
5,0.7423236492656038,0.75,0.5254081696624484,0.9515627781343627,0.4022723063826561
