method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A2_DUAL_CONTROL,2,0,9,0.0,0.17617560923099518,0.0,0.15566328794343812,0.8327573744845302,0.6399999999999999,0.05999999999999983,0.029999999999999916,0.0,0.05197972579505123,0.0,881256059,False,False,False,,,,
A6_PUD_ALL_ADAPT,2,0,9,0.15370091795921326,0.23301878571510315,0.20970872530804013,0.11369759566540734,1.3005313360234103,0.5800000000000001,0.050000000000000044,-0.019999999999999907,0.047647129046464044,0.05060317120093724,69.28774015435559,881256059,False,False,False,1.0471458330065555,0.5141607363618386,1.047778898761607,0.528367054452171
A7_IDENTITY_PROTECTED,2,0,9,0.0,0.22248151898384094,0.0,0.2419736569431025,0.26189883030643296,0.6499999999999999,0.019999999999999907,0.05999999999999994,0.0,0.05393951708284558,0.0,881256059,False,False,False,,,,
A8_RANDOM_PROTECTED,2,0,9,0.0,0.21294496953487396,0.0,0.2529034211497791,0.5815434972758683,0.63,0.019999999999999907,0.020000000000000018,0.0,0.05717594630977814,0.0,881256059,False,False,False,,,,
A10_FULL_PUD_FREEZE,2,0,9,0.0,0.24458852410316467,0.0,0.1282929880647931,1.2195614091472042,0.54,0.0,-0.06999999999999995,0.0,0.051484102655449955,0.0,881256059,False,False,False,1.0471458330065555,0.5141607363618386,1.0471458330065555,0.5141607363618386
A3_P_ONLY,2,0,9,0.0,0.1853552609682083,0.0,0.1265378692976321,1.29462334163718,0.5800000000000001,-0.020000000000000018,-0.009999999999999898,0.0,0.049987666523498384,0.0,881256059,False,False,False,,,,
A4_P_PLUS_U,2,0,9,0.0,0.24458852410316467,0.0,0.1282929880647931,1.2195614091472042,0.54,0.0,-0.06999999999999995,0.0,0.051484102655449955,0.0,881256059,False,False,False,,,,
A5_P_PLUS_D,2,0,9,0.0,0.2363087236881256,0.0,0.1601897515568866,1.2583647388928607,0.58,0.019999999999999907,-0.01000000000000012,0.0,0.05040093217046338,0.0,881256059,False,False,False,,,,
A9_PCA_PROTECTED,2,0,9,0.0,0.17408795654773712,0.0,0.14783020211053666,1.4399220995068105,0.55,-0.050000000000000044,0.0,0.0,0.05350322885717838,0.0,881256059,False,False,False,,,,
A2_DUAL_CONTROL,2,0,10,0.0,0.30275753140449524,0.0,0.3873744762332004,0.8202309724736397,0.6799999999999999,0.029999999999999916,0.12,0.0,0.04802804061722888,0.0,509982948,False,False,False,,,,
A6_PUD_ALL_ADAPT,2,0,10,0.13436086475849152,0.3387414515018463,0.32248496597938137,0.3765318858513671,1.1442496687761634,0.6799999999999999,0.010000000000000009,0.0,0.04720619414792338,0.04779738060981564,69.28499639599754,509982948,False,False,False,0.8731398425087068,0.505958748218785,0.9598439603850515,0.4538884768773542
A7_IDENTITY_PROTECTED,2,0,10,0.0,0.37004345655441284,0.0,0.7867568966303191,0.17934202732773086,0.64,-0.039999999999999925,0.06999999999999995,0.0,0.04722308765832074,0.0,509982948,False,False,False,,,,
A8_RANDOM_PROTECTED,2,0,10,0.0,0.32979732751846313,0.0,0.4410490153883469,0.3457479704255623,0.66,0.05999999999999994,0.040000000000000036,0.0,0.05202412575524979,0.0,509982948,False,False,False,,,,
A10_FULL_PUD_FREEZE,2,0,10,0.0,0.3304153084754944,0.0,0.3325231127308227,0.9007449299056675,0.6699999999999999,-1.1102230246251565e-16,0.06999999999999995,0.0,0.047360669913549265,0.0,509982948,False,False,False,0.8731398425087068,0.505958748218785,0.8731398425087068,0.505958748218785
A3_P_ONLY,2,0,10,0.0,0.2527441680431366,0.0,0.18447772409311655,0.9319652014281495,0.69,0.039999999999999925,0.04999999999999993,0.0,0.04937081207213449,0.0,509982948,False,False,False,,,,
A4_P_PLUS_U,2,0,10,0.0,0.3304153084754944,0.0,0.3325231127308227,0.9007449299056675,0.6699999999999999,-1.1102230246251565e-16,0.06999999999999995,0.0,0.047360669913549265,0.0,509982948,False,False,False,,,,
A5_P_PLUS_D,2,0,10,0.0,0.36295655369758606,0.0,0.28468565359619563,0.8135354350753895,0.63,0.010000000000000009,0.010000000000000009,0.0,0.04990789749757368,0.0,509982948,False,False,False,,,,
