epoch,loss,clean_ce,branch_ce,consistency,drift
0,0.8085377279080843,0.40100252942035075,0.40753023613963213,4.9124472226187786e-05,4.987175468214189e-06
1,0.8033338372121778,0.3994290773805819,0.4039022697691332,2.310801679222526e-05,1.677649591632265e-05
2,0.7567236036585089,0.37688282106006354,0.37983945247374085,1.0396615886763852e-05,2.8461293192792748e-05
3,0.7667147559032106,0.3824517813168074,0.38426219423611957,4.397243140119188e-06,3.4695785711447936e-05
4,0.7434213354922178,0.37127467388646646,0.37214613535947966,1.0696615863468508e-06,4.107376742212453e-05
