cross_entropy,epoch,fold,gqa1_entropy,gqa2_entropy,grad_norm,inner_val_BA,lr_B,lr_N,lr_S,seed,selected,task,train_loss
5.604193210601807,11,1,4.066488265991211,4.068597793579102,3.0055031078617747,0.93,4.861880363643872e-05,0.00029171282181863226,9.723760727287744e-06,2,False,OpenBMI_SSVEP,0.06337588210022305
5.597265720367432,12,1,4.065068244934082,4.067317962646484,2.7693549714437347,0.9366666666666666,4.812668676147769e-05,0.0002887601205688661,9.625337352295538e-06,2,False,OpenBMI_SSVEP,0.056108499536427055
5.629427909851074,1,2,4.074747085571289,4.073295593261719,1.5813604796805032,0.8666666666666666,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_SSVEP,0.018047494359496163
5.6319260597229,2,2,4.075005054473877,4.073408126831055,1.6125977486371994,0.8666666666666666,2e-05,0.00011999999999999999,4.000000000000001e-06,2,False,OpenBMI_SSVEP,0.018016303236391848
5.636464595794678,3,2,4.074697971343994,4.072987079620361,1.6144362190147725,0.8733333333333334,3e-05,0.00017999999999999998,6e-06,2,True,OpenBMI_SSVEP,0.018458825280526427
5.620556354522705,4,2,4.074286460876465,4.072290897369385,1.6641426175469305,0.8683333333333332,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_SSVEP,0.01832690310278317
5.61705207824707,5,2,4.07445764541626,4.072177886962891,1.3058087980238402,0.8683333333333332,5e-05,0.0003,1e-05,2,False,OpenBMI_SSVEP,0.01427768698961633
5.611747741699219,6,2,4.073817729949951,4.071331024169922,1.484761645881141,0.8666666666666666,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_SSVEP,0.015678699020432625
5.610337734222412,7,2,4.073447227478027,4.071000099182129,1.477640411657531,0.8633333333333333,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_SSVEP,0.01450745503577154
5.608404159545898,8,2,4.072573184967041,4.069525241851807,1.3007551353515647,0.8633333333333333,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_SSVEP,0.014357385742364497
5.609162330627441,9,2,4.071975231170654,4.0692033767700195,1.2448436370710048,0.8683333333333332,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_SSVEP,0.013891235823038875
5.608962059020996,10,2,4.071346759796143,4.068309307098389,1.0175059092480963,0.8616666666666667,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,False,OpenBMI_SSVEP,0.010100132564264463
5.602600574493408,11,2,4.071116924285889,4.067600250244141,1.3023341505265817,0.8616666666666667,4.861880363643872e-05,0.00029171282181863226,9.723760727287744e-06,2,False,OpenBMI_SSVEP,0.01234997444354543
5.636126518249512,1,3,4.074708938598633,4.073439121246338,1.8023646313969681,0.8566666666666666,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_SSVEP,0.017968937646733914
5.631772994995117,2,3,4.074727535247803,4.073352813720703,1.7465261286351739,0.8599999999999999,2e-05,0.00011999999999999999,4.000000000000001e-06,2,True,OpenBMI_SSVEP,0.01766990630024272
5.626639366149902,3,3,4.074551105499268,4.072801113128662,1.5224454726387815,0.8583333333333334,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_SSVEP,0.016300485049169963
5.629774570465088,4,3,4.074349403381348,4.072470664978027,1.3545175320128116,0.8533333333333332,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_SSVEP,0.013162121324368366
5.625544548034668,5,3,4.07389497756958,4.072080135345459,1.5395219682193384,0.8516666666666666,5e-05,0.0003,1e-05,2,False,OpenBMI_SSVEP,0.015339241726551114
5.625882148742676,6,3,4.07363748550415,4.071214199066162,1.5595648197866068,0.8466666666666666,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_SSVEP,0.01325269651076779
5.622507095336914,7,3,4.073478698730469,4.070800304412842,1.578997123532179,0.8483333333333333,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_SSVEP,0.013157770912185675
5.6197967529296875,8,3,4.072856426239014,4.071147441864014,1.1296567306285952,0.8566666666666668,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_SSVEP,0.010226656921298765
5.621926784515381,9,3,4.0725483894348145,4.070382118225098,1.551003746688366,0.8583333333333334,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_SSVEP,0.014438327722728433
5.620584964752197,10,3,4.072108745574951,4.069883823394775,1.081086492393075,0.8483333333333333,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,False,OpenBMI_SSVEP,0.010831249485973542
5.631131649017334,1,4,4.072758674621582,4.075385093688965,2.7136208880238417,0.9333333333333335,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_SSVEP,0.03579809876703998
5.632456302642822,2,4,4.072751522064209,4.0752763748168945,2.8873354240161615,0.93,2e-05,0.00011999999999999999,4.000000000000001e-06,2,False,OpenBMI_SSVEP,0.03872050254083261
5.636126518249512,3,4,4.072548866271973,4.074812412261963,2.948265370072388,0.93,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_SSVEP,0.038409688828013294
5.6342082023620605,4,4,4.07270622253418,4.074282646179199,2.2612573359070756,0.9300000000000002,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_SSVEP,0.0301184307034241
5.631484508514404,5,4,4.07285213470459,4.0739617347717285,2.449289035869808,0.9316666666666668,5e-05,0.0003,1e-05,2,False,OpenBMI_SSVEP,0.03437129299088222
5.627608776092529,6,4,4.072757244110107,4.073810577392578,2.4768457572634626,0.93,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_SSVEP,0.030555957269559546
5.626190185546875,7,4,4.071537494659424,4.0738091468811035,2.9040129889802233,0.93,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_SSVEP,0.0349000499856363
5.623324871063232,8,4,4.0713887214660645,4.073000431060791,2.5715853506472053,0.9266666666666667,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_SSVEP,0.03212685643399998
5.622633934020996,9,4,4.0704665184021,4.0725555419921875,2.6157167553901672,0.9250000000000002,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_SSVEP,0.03253707979101597
5.619724273681641,10,4,4.069636821746826,4.071961402893066,2.704441117440782,0.9366666666666666,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,True,OpenBMI_SSVEP,0.0344361813352784
5.621643543243408,11,4,4.068789482116699,4.071856498718262,2.368259675619079,0.9283333333333333,4.861880363643872e-05,0.00029171282181863226,9.723760727287744e-06,2,False,OpenBMI_SSVEP,0.02857321409917459
5.620128154754639,12,4,4.067460536956787,4.070920467376709,2.556579005427477,0.9283333333333333,4.812668676147769e-05,0.0002887601205688661,9.625337352295538e-06,2,False,OpenBMI_SSVEP,0.03265632607224511
5.6166253089904785,13,4,4.066035747528076,4.07098388671875,2.193504433624628,0.9316666666666668,4.756321268141976e-05,0.0002853792760885185,9.512642536283953e-06,2,False,OpenBMI_SSVEP,0.026834195502465817
5.6131391525268555,14,4,4.063411712646484,4.070209503173828,2.3439832620504424,0.93,4.693021933159471e-05,0.0002815813159895682,9.386043866318943e-06,2,False,OpenBMI_SSVEP,0.02834239198894399
5.610882759094238,15,4,4.06218957901001,4.069362640380859,2.1708435270844437,0.9266666666666667,4.6229771404740555e-05,0.0002773786284284433,9.245954280948111e-06,2,False,OpenBMI_SSVEP,0.02437554581499681
5.60960054397583,16,4,4.060305118560791,4.068699359893799,2.0138779509721734,0.93,4.5464153616405e-05,0.00027278492169842996,9.092830723281e-06,2,False,OpenBMI_SSVEP,0.022434994822549747
5.605442523956299,17,4,4.05839204788208,4.067560195922852,1.9697755306232265,0.9333333333333335,4.463586325267821e-05,0.00026781517951606924,8.927172650535642e-06,2,False,OpenBMI_SSVEP,0.021021609592092472
5.60029935836792,18,4,4.057598114013672,4.0674333572387695,2.7044929018834742,0.9249999999999999,4.374760202456461e-05,0.00026248561214738765,8.749520404912924e-06,2,False,OpenBMI_SSVEP,0.032799705817568595
5.600071430206299,1,0,2.6508982181549072,2.646897792816162,3.525568245138441,0.8737878787878787,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_ERP,0.217846850703777
5.582526683807373,2,0,2.6480753421783447,2.644951343536377,3.495700720452374,0.8713131313131314,2e-05,0.00011999999999999999,4.000000000000001e-06,2,False,OpenBMI_ERP,0.21449490784210448
5.568945407867432,3,0,2.643878698348999,2.6408274173736572,3.4733714950751073,0.8688383838383839,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_ERP,0.20989696257140325
5.592700004577637,4,0,2.626734495162964,2.631415367126465,3.5446776706979883,0.870909090909091,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_ERP,0.20881309260307632
5.545436382293701,5,0,2.5754551887512207,2.60150408744812,3.6379931203326823,0.8708080808080808,5e-05,0.0003,1e-05,2,False,OpenBMI_ERP,0.20729526352623234
5.550039291381836,6,0,2.4750123023986816,2.5440902709960938,3.4973187585795147,0.8722222222222222,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_ERP,0.20465846413873737
5.515300273895264,7,0,2.303642749786377,2.4474337100982666,3.603903248961668,0.8687878787878787,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_ERP,0.20342732101030972
5.434661388397217,8,0,2.1155686378479004,2.2816388607025146,3.591568100230294,0.868939393939394,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_ERP,0.1970667259987467
5.424945831298828,9,0,1.9881230592727661,2.0863559246063232,3.650291913710766,0.8666161616161615,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_ERP,0.19564198635935043
5.400848865509033,10,0,1.9242264032363892,1.9471837282180786,3.6970881958185515,0.873888888888889,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,True,OpenBMI_ERP,0.19542185444824445
5.407471179962158,11,0,1.8732119798660278,1.8213386535644531,3.707020002640552,0.8716666666666667,4.861880363643872e-05,0.00029171282181863226,9.723760727287744e-06,2,False,OpenBMI_ERP,0.1889591114583963
5.3910980224609375,12,0,1.8389809131622314,1.7510982751846313,3.8199816251393433,0.8608080808080808,4.812668676147769e-05,0.0002887601205688661,9.625337352295538e-06,2,False,OpenBMI_ERP,0.18501643204818602
5.407958507537842,13,0,1.8437350988388062,1.7193535566329956,3.7549273912210643,0.8696464646464647,4.756321268141976e-05,0.0002853792760885185,9.512642536283953e-06,2,False,OpenBMI_ERP,0.18045928251484167
5.374993801116943,14,0,1.824609398841858,1.69398832321167,3.9020309157993482,0.8682323232323234,4.693021933159471e-05,0.0002815813159895682,9.386043866318943e-06,2,False,OpenBMI_ERP,0.17896197339670258
5.367109298706055,15,0,1.813944935798645,1.7027839422225952,3.847340410244391,0.8663131313131314,4.6229771404740555e-05,0.0002773786284284433,9.245954280948111e-06,2,False,OpenBMI_ERP,0.17260604544965005
5.392894744873047,16,0,1.8086320161819458,1.6650149822235107,4.161725784606815,0.8667171717171716,4.5464153616405e-05,0.00027278492169842996,9.092830723281e-06,2,False,OpenBMI_ERP,0.17249966700162206
5.409982204437256,17,0,1.8069149255752563,1.6535680294036865,4.138806914320644,0.8639393939393939,4.463586325267821e-05,0.00026781517951606924,8.927172650535642e-06,2,False,OpenBMI_ERP,0.1718537117799987
5.408567905426025,18,0,1.8051389455795288,1.6396117210388184,4.11006254068813,0.8643434343434343,4.374760202456461e-05,0.00026248561214738765,8.749520404912924e-06,2,False,OpenBMI_ERP,0.16561463629792195
5.634513854980469,1,1,2.6579134464263916,2.649683952331543,3.492979611076924,0.8281818181818181,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_ERP,0.24398132101719425
5.608981132507324,2,1,2.653902530670166,2.648383617401123,3.501155978256131,0.8246969696969697,2e-05,0.00011999999999999999,4.000000000000001e-06,2,False,OpenBMI_ERP,0.24100931106331927
5.542815685272217,3,1,2.6418240070343018,2.638819932937622,3.584557937539142,0.8248484848484847,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_ERP,0.2384728950928457
5.512866497039795,4,1,2.6211609840393066,2.616511106491089,3.5224712195603742,0.823131313131313,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_ERP,0.23581763635510983
5.518682479858398,5,1,2.5656964778900146,2.5592150688171387,3.6426655145905773,0.8211111111111111,5e-05,0.0003,1e-05,2,False,OpenBMI_ERP,0.23064685980355518
5.504530906677246,6,1,2.4244537353515625,2.3700623512268066,3.690677498882602,0.8216161616161618,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_ERP,0.2295828654991914
5.555177211761475,7,1,2.320100784301758,2.263274908065796,3.6940263460881964,0.8212626262626262,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_ERP,0.22566386688940274
5.530718803405762,8,1,2.2089946269989014,2.150484085083008,3.697999110133011,0.8243939393939393,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_ERP,0.22041787645368843
5.527767658233643,9,1,2.0499374866485596,2.0191023349761963,3.712290408596489,0.8203535353535353,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_ERP,0.2194454172059246
5.47343111038208,10,1,1.9953827857971191,1.9563710689544678,3.8063860999871486,0.8212626262626262,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,False,OpenBMI_ERP,0.21476396611018211
5.654303073883057,1,2,2.6568551063537598,2.6536622047424316,3.0504153744774576,0.7966666666666669,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_ERP,0.1457426361878466
5.655222415924072,2,2,2.6551241874694824,2.6500167846679688,3.133044242229521,0.7962121212121213,2e-05,0.00011999999999999999,4.000000000000001e-06,2,False,OpenBMI_ERP,0.14032933989667004
5.643599510192871,3,2,2.6492702960968018,2.6472158432006836,3.2013911153588976,0.7956565656565657,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_ERP,0.13814159191173056
5.606900215148926,4,2,2.6377811431884766,2.6345765590667725,3.2203499774014728,0.7925757575757576,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_ERP,0.1365543667597245
5.605027675628662,5,2,2.6130523681640625,2.6173324584960938,3.2376546565790356,0.7928282828282828,5e-05,0.0003,1e-05,2,False,OpenBMI_ERP,0.13488206104230807
5.613613605499268,6,2,2.563694477081299,2.578559637069702,3.250962523940187,0.7948484848484848,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_ERP,0.13527553682417973
5.618043422698975,7,2,2.4818344116210938,2.523176670074463,3.2914427930153676,0.7908585858585857,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_ERP,0.12977324906759752
5.572445869445801,8,2,2.310342311859131,2.385880708694458,3.3558045873730817,0.7931818181818183,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_ERP,0.13021586115894296
5.5940704345703125,9,2,2.1572208404541016,2.2463691234588623,3.361618585616165,0.7957575757575759,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_ERP,0.12745796604463772
5.585792064666748,10,2,2.013385534286499,2.1195430755615234,3.4080098944050925,0.7861616161616162,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,False,OpenBMI_ERP,0.12402478751975186
5.629837989807129,1,3,2.6500637531280518,2.6511809825897217,3.201301886428217,0.8436363636363636,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_ERP,0.21748163158664052
5.592184543609619,2,3,2.6470980644226074,2.6513757705688477,3.3061511597277957,0.8421717171717171,2e-05,0.00011999999999999999,4.000000000000001e-06,2,False,OpenBMI_ERP,0.21548599588759937
5.563547134399414,3,3,2.6382060050964355,2.6444809436798096,3.3042689749913188,0.8403535353535353,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_ERP,0.2125657604394122
5.6097235679626465,4,3,2.6168339252471924,2.6256635189056396,3.399327146044429,0.8402020202020202,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_ERP,0.21065214794615042
5.6073102951049805,5,3,2.577157735824585,2.5719306468963623,3.433383622154686,0.8385353535353534,5e-05,0.0003,1e-05,2,False,OpenBMI_ERP,0.20766056090685892
5.58435583114624,6,3,2.469832420349121,2.472836494445801,3.467662173102361,0.8374242424242424,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_ERP,0.204440615626966
5.594935894012451,7,3,2.3362882137298584,2.3414878845214844,3.4931718186562106,0.8365151515151515,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_ERP,0.20065006959419812
5.5845746994018555,8,3,2.1546988487243652,2.208395481109619,3.5572950568998825,0.8395454545454545,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_ERP,0.19896171269764812
5.592580795288086,9,3,2.0093395709991455,2.0637545585632324,3.5800150577696215,0.8345959595959597,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_ERP,0.19745648016701944
5.576127052307129,10,3,1.89996337890625,2.000501871109009,3.6299341804492546,0.8363636363636364,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,False,OpenBMI_ERP,0.18870163987049404
5.624927520751953,1,4,2.654665231704712,2.6483583450317383,3.3144039112588635,0.8253030303030305,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_ERP,0.19967794244796594
5.596447467803955,2,4,2.6502881050109863,2.6453402042388916,3.3696829340472725,0.8267676767676768,2e-05,0.00011999999999999999,4.000000000000001e-06,2,True,OpenBMI_ERP,0.19319573763919914
5.594925403594971,3,4,2.6426565647125244,2.635997772216797,3.4518219772332945,0.8255555555555555,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_ERP,0.19093291276822918
5.541302680969238,4,4,2.625694990158081,2.6122450828552246,3.493230592908326,0.8258585858585858,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_ERP,0.18815129644567183
5.514784336090088,5,4,2.587923765182495,2.575643539428711,3.4701255042360435,0.8244444444444444,5e-05,0.0003,1e-05,2,False,OpenBMI_ERP,0.1856528644282255
5.525249481201172,6,4,2.494746685028076,2.515380382537842,3.5541581612196027,0.8216666666666667,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_ERP,0.18462312203941877
5.520018100738525,7,4,2.375340223312378,2.413325309753418,3.520324959518006,0.8287373737373738,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,True,OpenBMI_ERP,0.1822543071825867
5.520413875579834,8,4,2.2858355045318604,2.294527530670166,3.6532075614662642,0.8267171717171716,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_ERP,0.17890585215287919
5.507686614990234,9,4,2.194855213165283,2.164912223815918,3.6400706502221385,0.8183838383838383,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_ERP,0.17467546850350332
5.499965190887451,10,4,2.099992036819458,2.073817014694214,3.7547994289338957,0.8142929292929292,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,False,OpenBMI_ERP,0.17239886674544086
5.3696088790893555,11,4,2.0684566497802734,2.012737989425659,3.870949937690119,0.8157575757575758,4.861880363643872e-05,0.00029171282181863226,9.723760727287744e-06,2,False,OpenBMI_ERP,0.17048216557465726
5.1707587242126465,12,4,2.0274510383605957,1.9537025690078735,3.9063086061744214,0.8130808080808082,4.812668676147769e-05,0.0002887601205688661,9.625337352295538e-06,2,False,OpenBMI_ERP,0.16614867297249922
5.254061698913574,13,4,2.0034210681915283,1.934078335762024,4.010193097517357,0.8238383838383839,4.756321268141976e-05,0.0002853792760885185,9.512642536283953e-06,2,False,OpenBMI_ERP,0.16188600294477082
5.522207260131836,14,4,1.9657405614852905,1.8919391632080078,4.016561844704314,0.8148484848484848,4.693021933159471e-05,0.0002815813159895682,9.386043866318943e-06,2,False,OpenBMI_ERP,0.15879910387885496
5.301773548126221,15,4,1.9354923963546753,1.8644949197769165,4.086441459344781,0.8157575757575759,4.6229771404740555e-05,0.0002773786284284433,9.245954280948111e-06,2,False,OpenBMI_ERP,0.15493456264321478
5.62305212020874,1,0,4.075713157653809,4.07402229309082,2.904601148196629,0.7266666666666666,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_MI,0.3441656891788755
5.627781391143799,2,0,4.075564861297607,4.074223518371582,2.6109215191432407,0.7233333333333333,2e-05,0.00011999999999999999,4.000000000000001e-06,2,False,OpenBMI_MI,0.3249025217124394
5.623193740844727,3,0,4.075284004211426,4.074490547180176,2.5568033570335027,0.7216666666666667,3e-05,0.00017999999999999998,6e-06,2,False,OpenBMI_MI,0.35069085018975393
5.606258869171143,4,0,4.074837684631348,4.074102401733398,2.763812297866458,0.7116666666666668,4e-05,0.00023999999999999998,8.000000000000001e-06,2,False,OpenBMI_MI,0.3490866820017497
5.591122150421143,5,0,4.074118614196777,4.07356595993042,2.513389133271717,0.7316666666666666,5e-05,0.0003,1e-05,2,True,OpenBMI_MI,0.32140388517152696
5.605797290802002,6,0,4.072527885437012,4.073226451873779,2.679667756670997,0.7266666666666667,4.996126621824572e-05,0.0002997675973094743,9.992253243649145e-06,2,False,OpenBMI_MI,0.3408830783196858
5.600058078765869,7,0,4.072115898132324,4.072693347930908,2.9646222421101163,0.7083333333333334,4.984519121452807e-05,0.0002990711472871684,9.969038242905615e-06,2,False,OpenBMI_MI,0.3418429053965069
5.582146167755127,8,0,4.070926189422607,4.071749687194824,2.7911250704810735,0.7166666666666667,4.965215360138271e-05,0.00029791292160829625,9.930430720276543e-06,2,False,OpenBMI_MI,0.3393751538935162
5.615671634674072,9,0,4.069740295410156,4.070677280426025,2.9618298212687173,0.7166666666666667,4.9382783027380426e-05,0.0002962966981642825,9.876556605476086e-06,2,False,OpenBMI_MI,0.3310674797920954
5.60922908782959,10,0,4.06834077835083,4.0694403648376465,2.937729205404009,0.7183333333333334,4.903795812334432e-05,0.00029422774874006587,9.807591624668865e-06,2,False,OpenBMI_MI,0.33500246774582637
5.602232933044434,11,0,4.067156791687012,4.067906856536865,2.5894958007903326,0.715,4.861880363643872e-05,0.00029171282181863226,9.723760727287744e-06,2,False,OpenBMI_MI,0.32594665246350424
5.602483749389648,12,0,4.066038131713867,4.067037105560303,2.845218238376436,0.7116666666666666,4.812668676147769e-05,0.0002887601205688661,9.625337352295538e-06,2,False,OpenBMI_MI,0.33476073259399053
5.607638359069824,13,0,4.064983367919922,4.066033363342285,2.779439165478661,0.7199999999999999,4.756321268141976e-05,0.0002853792760885185,9.512642536283953e-06,2,False,OpenBMI_MI,0.31282739341259
5.625319480895996,1,1,4.076320648193359,4.072049617767334,2.7213586682365056,0.7733333333333333,1e-05,5.9999999999999995e-05,2.0000000000000003e-06,2,True,OpenBMI_MI,0.27039544142427896
5.620581150054932,2,1,4.0762434005737305,4.07190465927124,2.856150581723168,0.7866666666666666,2e-05,0.00011999999999999999,4.000000000000001e-06,2,True,OpenBMI_MI,0.28798313226018635
