block,rank,local_energy,local_random_mean,local_ratio,local_ratio_CI95_L,local_ratio_CI95_U,local_randomization_p,finite_ratio_mean,finite_ratio_CI95_L,finite_ratio_CI95_U,finite_p_raw,candidate_logit_rms,candidate_margin_displacement,candidate_flip_rate,candidate_total_variation,finite_p_holm
P01_04,4,0.10371509328354472,0.012047030524031964,8.609183240355302,4.4854130746248,29.40686624111037,0.009900990099009901,2.5707468407583276,2.0684507583939196,3.093494035123687,3.0517578125e-05,1.7138768125131034,0.8052141875676806,0.3569868995633188,0.19661606256600098,0.0001220703125
P05_08,4,0.102091627820761,0.012031536184997624,8.485336057756383,4.137564076625247,20.13949090012906,0.009900990099009901,2.6872476614962335,2.4736062435285766,2.8748584880979373,3.0517578125e-05,0.7326751759119005,0.4522836667181227,0.29694323144104806,0.12498088380538823,0.0001220703125
P09_16,8,0.035858203559192184,0.01181356934623022,3.0353403368842753,1.9647505917642034,5.535408746436065,0.009900990099009901,1.7945976711014946,1.61013886147785,1.9661944693476727,3.0517578125e-05,0.38413305458610786,0.22824977088714865,0.1408296943231441,0.06359353142065549,0.0001220703125
P17_32,16,0.007172190717355378,0.012471621093774672,0.5750808706765029,0.39559820567134674,0.8824698671281391,1.0,0.9250441360572663,0.7955677424441054,1.0573392886110848,0.929534912109375,0.15355285081643472,0.0947841529755504,0.04694323144104803,0.024701044042623813,0.929534912109375
