block,rank,mean_specific_advantage,CI95_L,CI95_U,p_raw,p_holm
P01_04,4,1.6364432274225678,0.19614964475524138,2.856880064898534,0.018890380859375,0.0755615234375
P05_08,4,0.40766668841722503,-0.37651780828684994,1.492617193714081,0.274871826171875,0.824615478515625
P09_16,8,-0.09112230411184584,-0.3762362334651616,0.16362664869172852,0.71337890625,1.0
P17_32,16,-0.08805945154101144,-0.15492521722960834,-0.011121698008976763,0.9814453125,1.0
