fold,seed,inner_fold,run,kind,subject,n_trials,n_shifts,rescue_rate,harm_rate,net_rescue,stable_correct_rate,stable_wrong_rate,true_margin_change,correct_probability_change,prediction_flip_rate,ce_change,ba_change,confidence_change,random_rescue_rate,random_harm_rate,random_net_rescue,random_stable_correct_rate,random_stable_wrong_rate,random_true_margin_change,random_correct_probability_change,random_prediction_flip_rate,random_ce_change,random_ba_change,random_confidence_change,specific_rescue_rate,specific_harm_rate,specific_net_rescue,specific_stable_correct_rate,specific_stable_wrong_rate,specific_true_margin_change,specific_correct_probability_change,specific_prediction_flip_rate,specific_ce_change,specific_ba_change,specific_confidence_change
0,0,0,0_0,real_cf,7,200,12,0.005416666666666667,0.0,0.005416666666666667,0.8,0.19458333333333333,-5.139493189441661e-05,4.4405171010147835e-05,0.005416666666666667,-0.00013405508446598166,0.005416666666666643,2.572798236515905e-06,0.008054166666666666,0.00044583333333333335,0.007608333333333333,0.7995541666666667,0.19194583333333334,-2.1784128722113867e-05,-3.333402237748184e-05,0.0085,0.00011004384123655502,0.007608333333333295,4.197465617629159e-05,-0.0026374999999999992,-0.00044583333333333335,-0.0021916666666666664,0.0004458333333333675,0.002637499999999987,-2.9610803172302744e-05,7.773919338762968e-05,-0.0030833333333333338,-0.00024409892570253667,-0.0021916666666666517,-3.9401857939775684e-05
0,0,0,0_0,real_cf,16,200,12,0.0016666666666666668,0.0,0.0016666666666666668,0.905,0.09333333333333334,-0.00023446443180243174,-1.6900581612545317e-05,0.0016666666666666668,2.5574478958376228e-05,0.001666666666666668,-2.220260712518324e-05,0.001425,1.25e-05,0.0014125000000000001,0.9049875000000001,0.093575,-8.720282316983989e-05,-2.47458869172576e-05,0.0014375000000000002,4.965322884673573e-05,0.0014125000000000012,-1.8316960483719718e-05,0.00024166666666666672,-1.25e-05,0.00025416666666666665,1.2499999999970868e-05,-0.0002416666666666678,-0.00014726160863259185,7.845305304712284e-06,0.00022916666666666658,-2.4078749888359503e-05,0.00025416666666666686,-3.885646641463521e-06
0,0,0,0_0,real_cf,24,200,12,0.0016666666666666668,0.00375,-0.002083333333333333,0.70625,0.28833333333333333,-5.748925730586052e-05,-5.560630140598153e-05,0.005416666666666667,0.00025146905933211755,-0.002083333333333335,8.249053008864318e-05,0.005279166666666667,0.0047666666666666664,0.0005125,0.7052333333333334,0.2847208333333333,-1.3329154276289046e-05,3.950299213392413e-08,0.010045833333333334,1.3147586830405414e-06,0.0005125000000000033,3.662342324445952e-05,-0.0036125000000000003,-0.0010166666666666666,-0.002595833333333333,0.0010166666666666657,0.0036125000000000185,-4.416010302957148e-05,-5.564580439811545e-05,-0.004629166666666667,0.000250154300649077,-0.0025958333333333384,4.586710684418366e-05
0,0,0,0_0,real_cf,37,200,12,0.0,0.0,0.0,0.975,0.025,-0.0002392122723783056,-2.2473497487282533e-05,0.0,3.301093030817541e-05,0.0,-2.8421165081398137e-05,0.0,0.00046666666666666666,-0.00046666666666666666,0.9745333333333334,0.025,-5.5047689378261565e-05,-9.400915274661759e-06,0.00046666666666666666,1.8925237074775412e-05,-0.00046666666666666704,-6.488144542214284e-06,0.0,-0.00046666666666666666,0.00046666666666666666,0.00046666666666661527,0.0,-0.00018416458300004403,-1.3072582212620774e-05,-0.00046666666666666666,1.4085693233399997e-05,0.00046666666666666704,-2.1933020539183854e-05
0,0,0,0_0,real_cf,41,200,12,0.007916666666666667,0.005,0.0029166666666666672,0.72,0.26708333333333334,-5.775518133305013e-05,-1.5041913557925837e-05,0.012916666666666667,2.9182834027627417e-05,0.0029166666666666694,1.8853379530271533e-05,0.011270833333333334,0.007166666666666667,0.0041041666666666666,0.7178333333333333,0.2637291666666666,-6.576391352185358e-06,-1.5038172311414078e-05,0.0184375,8.110060651692037e-05,0.00410416666666667,0.00013186795433580274,-0.0033541666666666668,-0.0021666666666666666,-0.0011874999999999993,0.00216666666666665,0.0033541666666667136,-5.117878998086477e-05,-3.741246511758221e-09,-0.0055208333333333325,-5.191777248929295e-05,-0.0011875000000000006,-0.0001130145748055312
0,0,0,0_0,real_cf,42,200,12,0.00125,0.0,0.00125,0.775,0.22375,-7.165081876640519e-05,-3.8283394187332175e-05,0.00125,0.00016091939675039874,0.0012500000000000011,3.855147366085475e-05,0.0015166666666666668,0.00125,0.0002666666666666666,0.77375,0.22348333333333334,-1.268974095582962e-05,-7.327007504537602e-06,0.002766666666666667,1.5780076961398444e-05,0.0002666666666666669,-2.4903495926463824e-05,-0.0002666666666666668,-0.00125,0.0009833333333333335,0.0012499999999999734,0.00026666666666666505,-5.896107781057556e-05,-3.0956386682794576e-05,-0.0015166666666666668,0.0001451393197890003,0.0009833333333333343,6.345496958731857e-05
0,0,0,0_0,real_cf,43,200,12,0.0,0.0033333333333333335,-0.0033333333333333335,0.8466666666666667,0.15,-0.00014306394460921487,6.173397653189677e-06,0.0033333333333333335,-8.330650442402564e-05,-0.0033333333333334103,-3.6623104826319735e-05,0.0,0.005295833333333333,-0.005295833333333333,0.8447041666666667,0.15,-4.336417161781961e-05,-2.7045455410248496e-05,0.005295833333333333,8.515623059621288e-05,-0.005295833333333408,2.935168393377741e-05,0.0,-0.0019624999999999994,0.0019624999999999994,0.001962499999999978,0.0,-9.969977299139525e-05,3.321885306343817e-05,-0.0019624999999999994,-0.00016846273502023852,0.001962499999999998,-6.597478876009714e-05
0,0,1,0_0,real_cf,11,200,12,0.011666666666666667,0.017916666666666668,-0.00625,0.7020833333333333,0.2683333333333333,6.873516210665305e-05,-0.00010427591808152725,0.029583333333333333,0.0006752469865869842,-0.006249999999999987,0.0006206746007586247,0.011104166666666667,0.017120833333333335,-0.006016666666666667,0.7028791666666666,0.26889583333333333,3.56411797615389e-05,-7.888517047325402e-05,0.028224999999999997,0.0005050239480110852,-0.006016666666666642,0.000490355068714545,0.0005625000000000005,0.0007958333333333324,-0.00023333333333333366,-0.000795833333333329,-0.0005625000000000213,3.309398234511415e-05,-2.5390747608273234e-05,0.0013583333333333364,0.00017022303857589904,-0.00023333333333334493,0.00013031953204407974
0,0,1,0_0,real_cf,34,200,12,0.01,0.009166666666666667,0.0008333333333333335,0.6858333333333333,0.295,6.85795582830906e-05,-8.334372144523613e-05,0.019166666666666665,0.0005238964611889205,0.0008333333333332601,0.00037106718299722766,0.009608333333333333,0.008058333333333334,0.00155,0.6869416666666666,0.29539166666666666,1.06223865489786e-06,-6.756538256445247e-05,0.017666666666666667,0.0004496789247465263,0.0015499999999999275,0.0002858703317907231,0.0003916666666666669,0.0011083333333333327,-0.0007166666666666665,-0.0011083333333332668,-0.00039166666666667904,6.751731962819274e-05,-1.577833888078366e-05,0.0014999999999999979,7.421753644239426e-05,-0.0007166666666666674,8.519685120650454e-05
0,0,1,0_0,real_cf,35,200,12,0.0008333333333333334,0.00125,-0.00041666666666666664,0.97375,0.024166666666666666,0.00023830970205987494,-0.00026377727757345606,0.0020833333333333333,0.00039557460743704017,-0.000416666666666667,-0.0002738474574448369,0.0005375000000000001,0.0008,-0.0002625,0.9742000000000001,0.0244625,-8.360126391053199e-05,-0.0001300160619993268,0.0013375000000000001,0.0002347264030064837,-0.00026250000000000025,-0.00010198288734613448,0.0002958333333333333,0.00045,-0.00015416666666666666,-0.00045000000000006146,-0.00029583333333333545,0.0003219109659704069,-0.00013376121557412925,0.0007458333333333332,0.00016084820443055647,-0.00015416666666666676,-0.00017186457009870244
0,0,1,0_0,real_cf,38,200,12,0.012083333333333333,0.010416666666666666,0.001666666666666667,0.7295833333333334,0.24791666666666667,0.00010518224909901619,-3.0744415550304354e-05,0.0225,0.00014583307067321503,0.0016666666666666958,-5.588489136176882e-05,0.0083375,0.009104166666666667,-0.0007666666666666666,0.7308958333333334,0.2516625,-9.74907450533162e-06,-0.00010835288881394319,0.017441666666666668,0.0005265697407310611,-0.0007666666666666488,0.00024186706800855416,0.0037458333333333337,0.0013124999999999994,0.0024333333333333334,-0.0013125000000000497,-0.003745833333333337,0.00011493132360434781,7.760847326363884e-05,0.005058333333333331,-0.000380736670057846,0.0024333333333333446,-0.000297751959370323
0,0,1,0_0,real_cf,39,200,12,0.0008333333333333334,0.007083333333333333,-0.0062499999999999995,0.8729166666666667,0.11916666666666667,0.0003278411327240368,-0.00013647708378402903,0.007916666666666667,0.00043008800001840484,-0.0062500000000000056,0.00014446691584761435,0.0008791666666666667,0.007233333333333334,-0.006354166666666666,0.8727666666666667,0.11912083333333333,4.520216278033331e-05,-7.35332348385221e-05,0.0081125,0.00022617479258479117,-0.006354166666666672,4.082977161283953e-05,-4.583333333333327e-05,-0.00015000000000000083,0.00010416666666666647,0.00014999999999998348,4.583333333334216e-05,0.00028263896994370347,-6.294384894550693e-05,-0.00019583333333333258,0.00020391320743361367,0.00010416666666666647,0.00010363714423477482
0,0,1,0_0,real_cf,44,200,12,0.0025,0.0016666666666666668,0.0008333333333333333,0.9333333333333333,0.0625,0.0005527867757094404,-0.00025517591449338565,0.004166666666666667,0.0005778020041055279,0.0008333333333332971,-0.00010479036258988943,0.0022500000000000003,0.0011333333333333334,0.0011166666666666666,0.9338666666666667,0.06275,0.00014233883672083418,-4.854560814211175e-05,0.0033833333333333332,0.00012829836377834853,0.0011166666666666144,-8.403936673507942e-06,0.0002499999999999998,0.0005333333333333334,-0.00028333333333333335,-0.0005333333333333856,-0.0002500000000000002,0.00041044793898860614,-0.0002066303063512739,0.0007833333333333334,0.0004495036403271793,-0.0002833333333333173,-9.638642591638149e-05
0,0,1,0_0,real_cf,52,200,12,0.00625,0.00625,0.0,0.75875,0.22875,0.00011957764470328887,-0.00013099059412506595,0.0125,0.0006234707362385726,7.401486830834377e-17,0.0002826460519046895,0.005566666666666667,0.006083333333333334,-0.0005166666666666667,0.7589166666666667,0.22943333333333332,-8.103962393943219e-05,-8.913571894131998e-05,0.01165,0.0003828138348073636,-0.0005166666666665959,5.3404702062804355e-05,0.0006833333333333335,0.00016666666666666653,0.0005166666666666667,-0.0001666666666666483,-0.0006833333333333136,0.00020061726864272107,-4.185487518374597e-05,0.0008500000000000001,0.00024065690143120898,0.0005166666666666699,0.00022924134984188513
0,0,2,0_0,real_cf,9,200,12,0.0025,0.0020833333333333333,0.00041666666666666675,0.8629166666666667,0.1325,1.881590113043785e-05,0.00017373913567444218,0.004583333333333333,-0.0007174359799653342,0.000416666666666667,-0.0001805396077857561,0.0033625,0.0033083333333333333,5.4166666666666685e-05,0.8616916666666667,0.1316375,-1.370708701821665e-05,-2.089371582708002e-05,0.006670833333333333,4.0298597545790734e-05,5.41666666666681e-05,2.5876269560421738e-05,-0.0008625,-0.001225,0.0003625000000000001,0.0012249999999999206,0.000862500000000016,3.25229881486545e-05,0.0001946328515015222,-0.0020875,-0.000757734577511125,0.0003624999999999989,-0.00020641587734617783
0,0,2,0_0,real_cf,12,200,12,0.004166666666666667,0.004166666666666667,0.0,0.7958333333333333,0.19583333333333333,-0.0001363608722264568,-0.00010767712332667684,0.008333333333333333,0.0002938962949015242,-3.700743415417188e-17,-4.904895268218852e-05,0.003958333333333333,0.006212499999999999,-0.002254166666666667,0.7937875,0.19604166666666667,-1.9869636356209717e-05,-6.172431298701453e-05,0.010170833333333334,0.00022167075201885177,-0.002254166666666692,5.253644859172806e-05,0.0002083333333333338,-0.0020458333333333327,0.002254166666666667,0.0020458333333333023,-0.00020833333333333814,-0.00011649123587024709,-4.595281033966231e-05,-0.0018375000000000006,7.222554288267242e-05,0.002254166666666655,-0.00010158540127391659
0,0,2,0_0,real_cf,15,200,12,0.002916666666666667,0.005416666666666667,-0.0025,0.9045833333333333,0.08708333333333333,4.870204177374641e-05,-0.00011226028695049219,0.008333333333333333,0.0004521474566687019,-0.002499999999999928,0.00011718112414232392,0.00315,0.008391666666666667,-0.005241666666666667,0.9016083333333333,0.08685000000000001,3.3362408246224123e-06,-8.474393875406458e-05,0.011541666666666667,0.000232777211013268,-0.005241666666666606,9.260288956063175e-05,-0.00023333333333333322,-0.002975,0.002741666666666667,0.00297499999999995,0.0002333333333333215,4.5365800949124e-05,-2.751634819642761e-05,-0.003208333333333334,0.0002193702456554339,0.0027416666666666783,2.4578234581692173e-05
0,0,2,0_0,real_cf,20,200,12,0.00625,0.00125,0.005,0.86375,0.12875,-3.3696771909793216e-05,-0.0002573429417881251,0.0075,0.0005075559377147627,0.0050000000000000044,5.991839415969568e-05,0.006975,0.0023541666666666667,0.0046208333333333336,0.8626458333333333,0.128025,-1.242304335658749e-05,-9.21312939147232e-05,0.009329166666666666,0.0002385505218623146,0.004620833333333337,6.432866419554208e-05,-0.000725,-0.0011041666666666667,0.00037916666666666654,0.0011041666666666838,0.0007250000000000034,-2.1273728553205725e-05,-0.00016521164787340191,-0.0018291666666666664,0.0002690054158524482,0.0003791666666666674,-4.410270035846406e-06
0,0,2,0_0,real_cf,22,200,12,0.00375,0.0033333333333333335,0.0004166666666666663,0.7866666666666666,0.20625,5.405019037425518e-06,0.00021962208234535096,0.007083333333333333,-0.00046785470726674937,0.0004166666666666023,-0.00014013004804711913,0.0044083333333333335,0.002545833333333333,0.0018625,0.7874541666666667,0.20559166666666667,-1.6646243204983573e-05,-1.906894212584926e-05,0.006954166666666667,0.00011680595292554738,0.0018624999999999324,6.470801293406847e-06,-0.0006583333333333337,0.0007875000000000004,-0.0014458333333333337,-0.000787500000000052,0.0006583333333333163,2.2051262242409092e-05,0.0002386910244712002,0.00012916666666666632,-0.0005846606601922967,-0.00144583333333333,-0.00014660084934052598
0,0,2,0_0,real_cf,31,200,12,0.005416666666666667,0.005,0.00041666666666666675,0.85,0.13958333333333334,9.879533511896928e-06,9.588959585612845e-05,0.010416666666666666,-0.0006151639745362181,0.0004166666666667318,-7.610890572951145e-05,0.005029166666666667,0.0067708333333333336,-0.0017416666666666665,0.8482291666666667,0.13997083333333335,2.4861696145186823e-05,-4.060852890835329e-05,0.0118,0.00011735108022761608,-0.0017416666666666084,9.832469391845119e-05,0.0003874999999999998,-0.0017708333333333335,0.0021583333333333333,0.001770833333333277,-0.00038750000000001283,-1.4982162633289895e-05,0.00013649812476448174,-0.0013833333333333336,-0.0007325150547638341,0.0021583333333333402,-0.00017443359964796262
0,0,2,0_0,real_cf,49,200,12,0.006666666666666667,0.0,0.006666666666666667,0.8,0.19333333333333333,1.9754862102369467e-05,0.00039298038369398546,0.006666666666666667,-0.0013312481965884612,0.006666666666666654,-0.0004903247559195015,0.006745833333333333,0.000825,0.005920833333333333,0.7991750000000001,0.19325416666666664,-2.2517859609797597e-05,-1.1344814364478457e-05,0.007570833333333333,3.818180297830236e-05,0.005920833333333289,-3.320817400011077e-05,-7.916666666666575e-05,-0.000825,0.0007458333333333345,0.0008249999999999647,7.91666666666857e-05,4.2272721712167064e-05,0.0004043251980584639,-0.000904166666666666,-0.0013694299995667635,0.0007458333333333648,-0.0004571165819193907
0,0,3,0_0,real_cf,4,200,12,0.00625,0.012916666666666667,-0.006666666666666666,0.7320833333333333,0.24875,-5.4681700033446155e-05,-5.9006492141762954e-05,0.019166666666666665,0.0003696729268652825,-0.006666666666666636,0.00040369070623650277,0.0073875,0.015050000000000001,-0.0076625,0.7299500000000001,0.2476125,1.1772906407713887e-06,-4.158797935589467e-05,0.0224375,0.0002548555582233192,-0.007662499999999981,0.00026224572536202634,-0.0011374999999999996,-0.0021333333333333343,0.0009958333333333338,0.0021333333333332094,0.0011374999999999857,-5.5858990674217546e-05,-1.7418512785868287e-05,-0.003270833333333334,0.00011481736864196328,0.000995833333333345,0.00014144498087447643
0,0,3,0_0,real_cf,5,200,12,0.0,0.006666666666666667,-0.006666666666666667,0.9283333333333333,0.065,-0.0002505418968697389,-0.00021225014239010566,0.006666666666666667,0.00037655133113231155,-0.00666666666666671,-4.566291011133099e-05,0.00042083333333333333,0.007125,-0.0067041666666666664,0.9278749999999999,0.06457916666666667,-1.0246249870397151e-05,-6.307067385751526e-05,0.007545833333333334,0.00014292585507465072,-0.006704166666666723,5.981644822737979e-05,-0.00042083333333333333,-0.00045833333333333316,3.749999999999934e-05,0.0004583333333334494,0.0004208333333333286,-0.00024029564699934176,-0.0001491794685325904,-0.000879166666666667,0.00023362547605766082,3.750000000001322e-05,-0.00010547935833871078
0,0,3,0_0,real_cf,8,200,12,0.0016666666666666668,0.0016666666666666668,0.0,0.8083333333333333,0.18833333333333332,-0.00022243998401487867,-0.00014751792699684992,0.0033333333333333335,6.036311087031762e-05,0.0,-0.00020322685649082063,0.0018166666666666667,0.0018833333333333334,-6.666666666666667e-05,0.8081166666666667,0.1881833333333333,-1.829561978035296e-05,-2.9121538951606828e-05,0.0037,0.00013935137823123698,-6.66666666666682e-05,7.529609939014544e-06,-0.00014999999999999996,-0.00021666666666666666,6.666666666666667e-05,0.0002166666666666428,0.00015000000000001124,-0.00020414436423452572,-0.0001183963880452431,-0.0003666666666666666,-7.898826736091937e-05,6.66666666666682e-05,-0.00021075646642983517
0,0,3,0_0,real_cf,18,200,12,0.004166666666666667,0.0020833333333333333,0.0020833333333333333,0.9079166666666667,0.08583333333333333,-0.00033871774872144063,-0.00045490223100646415,0.00625,0.0009498268041064545,0.0020833333333334183,-8.685782715157344e-05,0.0040125,0.0016125,0.0024,0.9083875,0.08598750000000001,-4.351937572937459e-05,-3.303068651009795e-05,0.005625,9.956237112574489e-05,0.0024000000000000744,2.0105166410016936e-05,0.00015416666666666703,0.0004708333333333333,-0.0003166666666666665,-0.00047083333333330923,-0.00015416666666667744,-0.00029519837299206604,-0.0004218715444963662,0.0006250000000000006,0.0008502644329807095,-0.0003166666666666561,-0.00010696299356159038
0,0,3,0_0,real_cf,25,200,12,0.0,0.0020833333333333333,-0.0020833333333333333,0.8979166666666667,0.1,-0.00025528532608101766,0.00013457005488425337,0.0020833333333333333,-0.00037628156645516344,-0.0020833333333333073,-0.00016513282167447801,3.3333333333333335e-05,0.0035958333333333337,-0.0035625,0.8964041666666667,0.09996666666666668,4.114442916276554e-06,-6.048980200787662e-05,0.003629166666666667,0.00018989443809311858,-0.003562499999999957,-5.476345594325722e-06,-3.3333333333333335e-05,-0.0015125000000000004,0.0014791666666666668,0.0015125000000000277,3.333333333332966e-05,-0.00025939976899729423,0.00019505985689212998,-0.0015458333333333335,-0.000566176004548282,0.00147916666666665,-0.0001596564760801523
