method,fold,seed,subject_id,strategy,trainable_parameter_names,trainable_parameters,parameter_update_l2,adaptation_time_s,adaptation_seed,all_adapt,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2
A9_PCA_PROTECTED,4,0,30,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.8404481000034139,516375361.0,False,0.0,0.10662677144169726,0.0
B2_STRONG_GENERIC,4,0,38,head,"['head.weight', 'head.bias']",130,0.17584341261348996,0.7442373000085354,,,,,
A2_DUAL_CONTROL,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.9208653999958187,3365316477.0,False,0.0,0.1308938241743031,0.0
A6_PUD_ALL_ADAPT,4,0,38,head,"['protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",196,,0.9233537000254728,3365316477.0,True,0.07359208400961038,0.10675911055087983,69.29584214395038
A7_IDENTITY_PROTECTED,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.7895112000405788,3365316477.0,False,0.0,0.11916774446964182,0.0
A8_RANDOM_PROTECTED,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.7681416000123136,3365316477.0,False,0.0,0.12869047805841036,0.0
A10_FULL_PUD_FREEZE,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.6713377000414766,3365316477.0,False,0.0,0.11338585243234359,0.0
A3_P_ONLY,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.8830161999794655,3365316477.0,False,0.0,0.12829777174506632,0.0
A4_P_PLUS_U,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.8598577000084333,3365316477.0,False,0.0,0.11338585243234359,0.0
A5_P_PLUS_D,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.9154740999802016,3365316477.0,False,0.0,0.12060253686565203,0.0
A9_PCA_PROTECTED,4,0,38,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.9127922999905422,3365316477.0,False,0.0,0.11836323388048113,0.0
B2_STRONG_GENERIC,4,0,52,head,"['head.weight', 'head.bias']",130,0.12901980277010616,0.7718015999998897,,,,,
A2_DUAL_CONTROL,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.8904041000059806,688481351.0,False,0.0,0.13368832927392485,0.0
A6_PUD_ALL_ADAPT,4,0,52,head,"['protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",196,,0.936893800040707,688481351.0,True,0.09438428045836438,0.09490598555685646,69.28832153600564
A7_IDENTITY_PROTECTED,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.819826299964916,688481351.0,False,0.0,0.11191757255520486,0.0
A8_RANDOM_PROTECTED,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.872484199993778,688481351.0,False,0.0,0.10946105069024671,0.0
A10_FULL_PUD_FREEZE,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.8572058000136167,688481351.0,False,0.0,0.10903997518482347,0.0
A3_P_ONLY,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.7896317000268027,688481351.0,False,0.0,0.11439361662838543,0.0
A4_P_PLUS_U,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.8232037999550812,688481351.0,False,0.0,0.10903997518482347,0.0
A5_P_PLUS_D,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.8674731999635696,688481351.0,False,0.0,0.10390800993547503,0.0
A9_PCA_PROTECTED,4,0,52,head,"['adaptive_head.weight', 'adaptive_head.bias']",98,,0.890831500000786,688481351.0,False,0.0,0.10999244607257037,0.0
