dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,baseline,baseline_BA,delta_BA,OUTER_TEST_USED
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-32,0.5800000000000001,0.58,0.5784825371336813,0.6769618376708953,0.2399089006327867,0.0813045045360923,current,0.62,-0.039999999999999925,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-33,0.96,0.96,0.95999599959996,0.1376552915938156,0.0356345811284423,0.07926588227041066,current,0.97,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-34,0.5549999999999999,0.555,0.5540970465192014,0.7269093113088547,0.2618010169245719,0.1051523942500353,current,0.575,-0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-35,0.945,0.945,0.9449986249656241,0.16662297102760731,0.048600005628174674,0.05833481296431273,current,0.9299999999999999,0.015000000000000013,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-36,0.985,0.985,0.9849996249906248,0.06539965247420985,0.015698359018746416,0.039626007551560156,current,0.98,0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-37,0.8600000000000001,0.86,0.8596491228070176,0.36714756237013313,0.11570887034097765,0.10706717542372643,current,0.845,0.015000000000000124,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-38,0.485,0.485,0.48498712467811694,0.7094548497379841,0.258337692187859,0.12545591445639728,current,0.515,-0.030000000000000027,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-41,0.845,0.845,0.8448098921178444,0.28545323305938497,0.0922483803957539,0.09159458498237655,current,0.89,-0.04500000000000004,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-42,0.71,0.71,0.71,0.5497960631182784,0.18674945012287325,0.10611392442369832,current,0.69,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-44,0.8300000000000001,0.83,0.8295739348370927,0.3771352598682424,0.12284242949586605,0.0664848087285645,current,0.845,-0.014999999999999902,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-45,0.9550000000000001,0.955,0.9549448073890516,0.18065364677587467,0.049884557020725105,0.05688419217010961,current,0.945,0.01000000000000012,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-47,0.95,0.95,0.9499949994999499,0.2486183140425553,0.0649965121856903,0.13913987680338324,current,0.965,-0.015000000000000013,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-48,0.8200000000000001,0.82,0.81998199819982,0.4314644049607216,0.13890649506373065,0.08782444972544909,current,0.835,-0.014999999999999902,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-49,0.915,0.915,0.9149808706959066,0.2407702420802954,0.06942653979198793,0.0925486170500517,current,0.895,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-5,0.765,0.765,0.7648530331457161,0.409171447766835,0.1402159828738488,0.06911598605802283,current,0.81,-0.04500000000000004,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-50,0.9450000000000001,0.945,0.9449876222149984,0.14066260648489382,0.034512819982197705,0.07538819669745861,current,0.965,-0.019999999999999907,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-6,0.91,0.91,0.9099639855942376,0.21327037422302353,0.06638105323883473,0.06006863305345178,current,0.9199999999999999,-0.009999999999999898,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-7,0.8,0.8,0.7999199679871949,0.4081872720297525,0.13312721634458197,0.08712667411193253,current,0.8049999999999999,-0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,sub-9,0.595,0.595,0.5937711577522005,0.6701154533198264,0.238250015303642,0.13553411356173453,current,0.5900000000000001,0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-1,0.945,0.945,0.9449986249656241,0.2508017388444826,0.06692182447837362,0.14066206957708333,current,0.965,-0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-11,0.73,0.73,0.7295673076923077,0.5038180133434953,0.17289757479510592,0.08894310654490256,current,0.75,-0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-12,0.74,0.74,0.7390606182256123,0.45207021854580737,0.15500766631976237,0.07626010025379563,current,0.7350000000000001,0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-13,0.895,0.895,0.894681411269089,0.2643235885979751,0.08231985758650666,0.054816054815892135,current,0.865,0.030000000000000027,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-14,0.6200000000000001,0.62,0.6186270574066639,0.733535588040792,0.25494941386201836,0.12781162381491987,current,0.6000000000000001,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-16,0.5900000000000001,0.59,0.5729166666666666,0.7461934736229057,0.26432738633072167,0.16539013713326325,current,0.5700000000000001,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-17,0.855,0.855,0.8549963749093727,0.3321501331797474,0.10548672390943398,0.06376167166150286,current,0.845,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-18,0.625,0.625,0.6249156060113525,0.6647825049470407,0.22979943650402512,0.1262099497008603,current,0.6499999999999999,-0.02499999999999991,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-19,0.94,0.94,0.9399459513562206,0.14503089423924903,0.04336831388906967,0.043265603428169576,current,0.9450000000000001,-0.0050000000000001155,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-2,0.725,0.725,0.7248280175109443,0.5169985620842708,0.1724192793379797,0.12067317085064133,current,0.7250000000000001,-1.1102230246251565e-16,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-21,0.8500000000000001,0.85,0.8494580489763148,0.3081321297948018,0.1002682437240323,0.058349956483969026,current,0.8600000000000001,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-22,0.7849999999999999,0.785,0.7847363019699132,0.5212475207947618,0.1709520365176597,0.11276414634164769,current,0.75,0.03499999999999992,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-23,0.985,0.985,0.9849966242404541,0.07377536637166802,0.018236677251986362,0.04820668873189333,current,0.99,-0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-24,0.9539141414141414,0.9538461538461539,0.9538412982299256,0.1361559242152962,0.04013602035012457,0.03420241553768884,current,0.9433396464646464,0.010574494949495028,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-25,0.98,0.98,0.9799979997999799,0.08170305342902502,0.017511639718957573,0.05672310605048743,current,0.98,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-26,0.71,0.71,0.7076318177235609,0.5351250268161084,0.18182110411837527,0.07343510697658125,current,0.73,-0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-27,0.6599999999999999,0.66,0.6596937243519168,0.663425093148897,0.2330664688202421,0.07910390738397838,current,0.6699999999999999,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-28,0.655,0.655,0.6465073388150311,0.5518144232805297,0.19777473747889995,0.18598517750585142,current,0.66,-0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-29,0.915,0.915,0.9149808706959066,0.26442648286150466,0.07318690282767605,0.1033094938636682,current,0.915,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-3,0.88,0.88,0.8796992481203008,0.32475570982679824,0.09585542981565447,0.09234574704196953,current,0.88,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-30,0.835,0.835,0.8323809523809524,0.37980806538596057,0.11420362106178927,0.09139806173255839,current,0.875,-0.040000000000000036,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-31,0.6,0.6,0.5894909688013137,0.7048300171516272,0.245761502605139,0.1482376419284035,current,0.585,0.015000000000000013,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-32,0.645,0.645,0.6447779862414009,0.6519734276696386,0.22717910920106937,0.09434886804671976,current,0.62,0.025000000000000022,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-33,0.97,0.97,0.96999699969997,0.0933817698207604,0.022750433015593475,0.05366288136190483,current,0.97,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-34,0.565,0.565,0.5439175906267202,0.7091091862560367,0.25510267751899085,0.13552959495622252,current,0.575,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-35,0.95,0.95,0.9499949994999499,0.17829038319401763,0.049122240497163044,0.06571983510081297,current,0.9299999999999999,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-36,0.98,0.98,0.9799979997999799,0.05167366322000731,0.01388517551054516,0.03466518535497015,current,0.98,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-37,0.845,0.845,0.843871975019516,0.37512217103354956,0.11847027482782961,0.06261497478852031,current,0.845,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-38,0.495,0.495,0.48698412698412696,0.7162478326679181,0.26091130004901814,0.11670254709049438,current,0.515,-0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-41,0.875,0.875,0.8749968749218731,0.23229839294063845,0.07544760189971575,0.058855552410485346,current,0.89,-0.015000000000000013,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-42,0.71,0.71,0.7099709970997099,0.5489995299781324,0.19079456571533762,0.13759782693656863,current,0.69,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-44,0.85,0.85,0.84998499849985,0.33625565558201537,0.11169159273944407,0.0884547044298961,current,0.845,0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-45,0.955,0.955,0.9549988749718743,0.15962063762677553,0.04385698193027975,0.06755895690585023,current,0.945,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-47,0.965,0.965,0.9649991249781245,0.17354007441518007,0.044781514225367955,0.08913664013165591,current,0.965,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-48,0.845,0.845,0.8449030644152595,0.3665224321017744,0.11817023112353475,0.08362407415469192,current,0.835,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-49,0.9299999999999999,0.93,0.9299719887955182,0.23197453534620216,0.06364309903637123,0.10905299234107368,current,0.895,0.03499999999999992,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-5,0.8,0.8,0.7999799979998,0.36678761958258826,0.12632774737309213,0.09187322459643255,current,0.81,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-50,0.97,0.97,0.97,0.09402693363705096,0.02599928511306766,0.03561666658485821,current,0.965,0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-6,0.925,0.925,0.9249530956848031,0.17752627600585263,0.05608604314368982,0.05466947985340695,current,0.9199999999999999,0.0050000000000001155,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-7,0.81,0.81,0.8087761674718197,0.3705676918572574,0.12229362886455089,0.09493513946349119,current,0.8049999999999999,0.0050000000000001155,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,sub-9,0.5800000000000001,0.58,0.5793269230769231,0.6716395839149831,0.24227608213307128,0.1308586856704829,current,0.5900000000000001,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-1,0.935,0.935,0.9349202773397411,0.24775782820324757,0.06620266505259646,0.14391631221212395,current,0.965,-0.029999999999999916,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-11,0.725,0.725,0.7246627118219819,0.49206829086119286,0.1677925883972027,0.0596410788441106,current,0.75,-0.025000000000000022,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-12,0.74,0.74,0.7378768020969856,0.45434170000254537,0.15604407284223648,0.07128890845572868,current,0.7350000000000001,0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-13,0.885,0.885,0.8845120634681529,0.2978111133762355,0.0929738123700164,0.07672124216765148,current,0.865,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-14,0.5650000000000001,0.565,0.5601506610379433,0.7485804909651779,0.26231080902174414,0.11984168634135842,current,0.6000000000000001,-0.03500000000000003,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-16,0.565,0.565,0.5478052963954365,0.7469514846959321,0.2645304361731142,0.13781064886465724,current,0.5700000000000001,-0.0050000000000001155,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-17,0.835,0.835,0.8349958748968724,0.3397692347254534,0.10927339631408904,0.06394381377399369,current,0.845,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-18,0.6599999999999999,0.66,0.6594551282051282,0.6503666478441099,0.22574699600915543,0.11696721817606255,current,0.6499999999999999,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-19,0.9450000000000001,0.945,0.9449656035021888,0.1375081512706703,0.039491321406753946,0.050408650733156174,current,0.9450000000000001,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-2,0.74,0.74,0.7393483709273183,0.5140637150073836,0.17243198238283994,0.1024755683566283,current,0.7250000000000001,0.014999999999999902,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-21,0.88,0.88,0.8796992481203008,0.29864582032403253,0.09612861139919492,0.06029819313005772,current,0.8600000000000001,0.019999999999999907,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-22,0.78,0.78,0.77997799779978,0.5287562009306712,0.17424743434360324,0.10738001896971838,current,0.75,0.030000000000000027,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-23,0.98,0.98,0.9799979997999799,0.07230121166468674,0.018703212919180406,0.04815349154026171,current,0.99,-0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-24,0.9589646464646464,0.958974358974359,0.9589646464646464,0.13230016107432113,0.03782149909185117,0.03610846344451837,current,0.9433396464646464,0.015625,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-25,0.98,0.98,0.9799979997999799,0.07952029559547834,0.016520761673493863,0.05460258163375293,current,0.98,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-26,0.75,0.75,0.7487689679429204,0.5234654728150762,0.17632478440215174,0.0725133829493381,current,0.73,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-27,0.59,0.59,0.5670995670995671,0.6804673254608715,0.2420685800174299,0.12376969527638983,current,0.6699999999999999,-0.07999999999999996,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-28,0.6499999999999999,0.65,0.6395839769333744,0.5577503401364452,0.20100792375344792,0.20379130080604096,current,0.66,-0.01000000000000012,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-29,0.92,0.92,0.91999199919992,0.26084912369764646,0.07150366315448385,0.09424002422606442,current,0.915,0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-3,0.8899999999999999,0.89,0.8897243107769424,0.3103988604937728,0.09188338516410954,0.10180445644858549,current,0.88,0.009999999999999898,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-30,0.87,0.87,0.8686868686868687,0.35295063866861187,0.10056464398608225,0.09050802722133715,current,0.875,-0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-31,0.605,0.605,0.596516764983784,0.7023087013753916,0.24760655529769815,0.1531501500204135,current,0.585,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-32,0.665,0.665,0.664320248503219,0.6399244632495753,0.22128725660726992,0.07492362332451281,current,0.62,0.04500000000000004,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-33,0.97,0.97,0.97,0.09781603283658347,0.024529417841511986,0.04975602235129763,current,0.97,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-34,0.54,0.54,0.5320923608991964,0.7069884428058693,0.25425670916932025,0.13287438336765528,current,0.575,-0.03499999999999992,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-35,0.95,0.95,0.95,0.18060511042557792,0.05013238756829422,0.061938767252128456,current,0.9299999999999999,0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-36,0.975,0.975,0.9749993749843746,0.0661762946397447,0.017403433420866005,0.03087380675340631,current,0.98,-0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-37,0.845,0.845,0.8443423464135975,0.38049146056359384,0.1196193876466328,0.09772591341044667,current,0.845,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-38,0.475,0.475,0.46525425886786687,0.7314312698697978,0.26798507283619977,0.1504854016170556,current,0.515,-0.040000000000000036,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-41,0.87,0.87,0.87,0.23189730129651678,0.07477312025435755,0.07029875112088393,current,0.89,-0.020000000000000018,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-42,0.685,0.685,0.6849921248031201,0.5579775140457159,0.192975317379518,0.14021213346510647,current,0.69,-0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-44,0.855,0.855,0.8549963749093727,0.3355872619162221,0.10826612459753374,0.06393618707213372,current,0.845,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-45,0.935,0.935,0.934998374959374,0.17196401279468612,0.04802001036485027,0.06496955117107572,current,0.945,-0.009999999999999898,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,sub-47,0.96,0.96,0.96,0.17198020157520208,0.04407405372294166,0.0937767814689091,current,0.965,-0.0050000000000000044,False
