dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,baseline,baseline_BA,delta_BA,OUTER_TEST_USED
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-44,0.8400000000000001,0.84,0.8395989974937343,0.34840057047297096,0.10969746829206013,0.08922307344491656,current,0.845,-0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-45,0.945,0.945,0.9449986249656241,0.18894149153799966,0.04871029286230266,0.0860784241818939,current,0.945,0.0,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-47,0.975,0.975,0.9749993749843746,0.11691849951766667,0.031855609900662524,0.05220883108474054,current,0.965,0.010000000000000009,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-48,0.86,0.86,0.8599439775910365,0.36110465068902714,0.11502095808694221,0.07833158026939828,current,0.835,0.025000000000000022,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-49,0.9199999999999999,0.92,0.9199279351416274,0.22081740641232273,0.06301997221246868,0.06001871714769722,current,0.895,0.02499999999999991,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-5,0.785,0.785,0.7849946248656217,0.37206112594117635,0.1284921742902469,0.08128165663859883,current,0.81,-0.025000000000000022,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-50,0.97,0.97,0.97,0.09152707034751295,0.026083735296266727,0.026928431761839674,current,0.965,0.0050000000000000044,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-6,0.915,0.915,0.9149468417761101,0.16238679611384904,0.05341513053014428,0.06791970691167051,current,0.9199999999999999,-0.004999999999999893,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-7,0.8400000000000001,0.84,0.8395989974937343,0.33900286813747454,0.10979185940121339,0.08126696173171957,current,0.8049999999999999,0.03500000000000014,False
WBCIC_NEMAR_nm000348_authorized_development_S3,M3_LOCAL_SESSION_LOGISTIC,sub-9,0.5800000000000001,0.58,0.5793269230769231,0.6758213074610525,0.24259975963039082,0.10584323712405809,current,0.5900000000000001,-0.010000000000000009,False
