dataset,method_id,outer_fold,subjects,mean_subject_BA,Delta_BA,OUTER_TEST_USED
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,0,11,0.8390909090909091,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,1,11,0.8640909090909091,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,2,10,0.873,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,3,10,0.7955000000000001,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,4,10,0.883,0.0,False
