dataset,method_id,subject_id,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,baseline,baseline_BA,delta_BA,OUTER_TEST_USED
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,36,0.985,0.985,0.9849966242404541,0.05881618213976745,0.015016736074126942,0.036366144499571665,current,0.985,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,37,0.99,0.99,0.99,0.06181494368394988,0.014402067345690392,0.044878188778509055,current,0.99,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,38,0.8,0.8,0.7975503593481121,0.46049338480980806,0.1490381317675819,0.11934239647719062,current,0.8,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,39,0.9,0.9,0.8999599839935974,0.3016901001828006,0.08560322410774887,0.05333545359434995,current,0.9,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,4,0.75,0.75,0.75,0.4649508310524341,0.1542517108112033,0.10050076588655064,current,0.75,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,40,0.795,0.795,0.7949948748718718,0.43759486938955805,0.13960007341428865,0.07064143096399171,current,0.795,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,41,0.76,0.76,0.75997599759976,0.5188593008300983,0.16962418083990735,0.0989341987748744,current,0.76,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,42,0.7649999999999999,0.765,0.7636706473915776,0.5427038882581511,0.16550374287694825,0.11581473034122994,current,0.7649999999999999,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,43,0.87,0.87,0.8698828946051447,0.2991882008895659,0.09054155519483523,0.08115484701287942,current,0.87,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,44,0.9299999999999999,0.93,0.9298245614035088,0.16869194100136992,0.04979713229960023,0.06850552320558309,current,0.9299999999999999,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,45,0.875,0.875,0.8740903024350936,0.3263950824067922,0.09690325319680582,0.11554311005575577,current,0.875,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,46,0.7,0.7,0.6816638370118846,0.638500858386787,0.2010623369827435,0.1705742514039574,current,0.7,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,47,0.94,0.94,0.93999399939994,0.22970150207056628,0.06020234768575161,0.11697405386453479,current,0.94,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,48,0.765,0.765,0.7648530331457161,0.5480573955648919,0.18082163350803518,0.12167580216430993,current,0.765,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,49,0.85,0.85,0.8484848484848485,0.3441186881766263,0.1065292974132333,0.12272381477151598,current,0.85,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,5,0.95,0.95,0.9499949994999499,0.1658267036873214,0.044161323019022515,0.06723828919880083,current,0.95,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,50,0.65,0.65,0.6224786970121885,0.6913887415825103,0.2303347214341734,0.20703663978318773,current,0.65,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,51,0.77,0.77,0.77,0.6572743619089862,0.18380546085691762,0.13735016354552212,current,0.77,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,52,0.8,0.8,0.8,0.4297015008470288,0.14133129114213414,0.07863750439534516,current,0.8,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,53,0.8,0.8,0.8,0.4153554491201348,0.13373718761189576,0.06657241355316953,current,0.8,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,54,0.7250000000000001,0.725,0.7238331952499311,0.5562781356509361,0.18802679276321357,0.1074274574459848,current,0.7250000000000001,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,7,0.855,0.855,0.8547057792028858,0.3863071732910527,0.1205466118395932,0.10365466189474591,current,0.855,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,8,0.8300000000000001,0.83,0.8286117552172598,0.5669620128416895,0.13542807014390873,0.12339490404911191,current,0.8300000000000001,0.0,False
OpenBMI_MI_NEMAR_nm000273_offline,M13_OPENBMI_SAFE_FALLBACK_A1_DYNAMIC_KEEP,9,0.88,0.88,0.8796992481203008,0.27543807972735307,0.08621133852369595,0.04911209241691273,current,0.88,0.0,False
