subject_id,configuration,candidate_order,history_cv_BA,history_cv_worst_session_BA,history_cv_NLL,selected,band_hz,target_prior_sessions_used,target_S3_labels_used_for_fit,OUTER_TEST_USED
sub-14,"{'pairs': 3, 'C': 0.1}",4,0.5275,0.5,0.7979482912078604,False,8-30,True,False,False
sub-14,"{'pairs': 3, 'C': 1.0}",5,0.5225,0.5,1.1464292632365873,False,8-30,True,False,False
sub-14,"{'pairs': 4, 'C': 0.01}",6,0.525,0.49,0.6995949241434407,False,8-30,True,False,False
sub-14,"{'pairs': 4, 'C': 0.1}",7,0.5525,0.5,0.8295564875685892,True,8-30,True,False,False
sub-14,"{'pairs': 4, 'C': 1.0}",8,0.5525,0.495,1.1774765023031464,False,8-30,True,False,False
sub-16,"{'pairs': 2, 'C': 0.01}",0,0.5275000000000001,0.515,0.6947836879177811,False,8-30,True,False,False
sub-16,"{'pairs': 2, 'C': 0.1}",1,0.515,0.495,0.7384688902540573,False,8-30,True,False,False
sub-16,"{'pairs': 2, 'C': 1.0}",2,0.5175000000000001,0.49,0.7736310751241735,False,8-30,True,False,False
sub-16,"{'pairs': 3, 'C': 0.01}",3,0.5275000000000001,0.525,0.7026678259319389,False,8-30,True,False,False
sub-16,"{'pairs': 3, 'C': 0.1}",4,0.5325,0.525,0.7909462426571964,False,8-30,True,False,False
sub-16,"{'pairs': 3, 'C': 1.0}",5,0.54,0.525,0.8424843054650992,True,8-30,True,False,False
sub-16,"{'pairs': 4, 'C': 0.01}",6,0.52,0.52,0.711808531867077,False,8-30,True,False,False
sub-16,"{'pairs': 4, 'C': 0.1}",7,0.525,0.525,0.8191088161324349,False,8-30,True,False,False
sub-16,"{'pairs': 4, 'C': 1.0}",8,0.53,0.52,0.874014838235387,False,8-30,True,False,False
sub-19,"{'pairs': 2, 'C': 0.01}",0,0.4925,0.485,0.6993737181090172,False,8-30,True,False,False
sub-19,"{'pairs': 2, 'C': 0.1}",1,0.4825,0.46499999999999997,0.7500111193140726,False,8-30,True,False,False
sub-19,"{'pairs': 2, 'C': 1.0}",2,0.5025,0.5,0.7897861415258303,False,8-30,True,False,False
sub-19,"{'pairs': 3, 'C': 0.01}",3,0.5475,0.5,0.7414797607194967,True,8-30,True,False,False
sub-19,"{'pairs': 3, 'C': 0.1}",4,0.5375,0.5,1.4209906179424103,False,8-30,True,False,False
sub-19,"{'pairs': 3, 'C': 1.0}",5,0.53,0.5,2.500794055535999,False,8-30,True,False,False
sub-19,"{'pairs': 4, 'C': 0.01}",6,0.505,0.5,0.767929242134612,False,8-30,True,False,False
sub-19,"{'pairs': 4, 'C': 0.1}",7,0.49,0.48,1.4936900474707782,False,8-30,True,False,False
sub-19,"{'pairs': 4, 'C': 1.0}",8,0.49250000000000005,0.48500000000000004,2.3397753013701843,False,8-30,True,False,False
sub-22,"{'pairs': 2, 'C': 0.01}",0,0.49,0.48,0.716651126696499,False,8-30,True,False,False
sub-22,"{'pairs': 2, 'C': 0.1}",1,0.48750000000000004,0.47500000000000003,0.9358753622636843,False,8-30,True,False,False
sub-22,"{'pairs': 2, 'C': 1.0}",2,0.4875,0.475,1.1789547139610632,False,8-30,True,False,False
sub-22,"{'pairs': 3, 'C': 0.01}",3,0.5175,0.5,0.7080674566636121,True,8-30,True,False,False
sub-22,"{'pairs': 3, 'C': 0.1}",4,0.5175,0.5,0.9176260108245141,False,8-30,True,False,False
sub-22,"{'pairs': 3, 'C': 1.0}",5,0.51,0.5,1.211711613140937,False,8-30,True,False,False
sub-22,"{'pairs': 4, 'C': 0.01}",6,0.5,0.5,0.7426199030887397,False,8-30,True,False,False
sub-22,"{'pairs': 4, 'C': 0.1}",7,0.495,0.49,1.1886182114641501,False,8-30,True,False,False
sub-22,"{'pairs': 4, 'C': 1.0}",8,0.4925,0.485,1.8936950750582047,False,8-30,True,False,False
sub-2,"{'pairs': 2, 'C': 0.01}",0,0.455,0.41000000000000003,0.7235601838568912,False,8-30,True,False,False
sub-2,"{'pairs': 2, 'C': 0.1}",1,0.47,0.445,0.8830082713692674,False,8-30,True,False,False
sub-2,"{'pairs': 2, 'C': 1.0}",2,0.48,0.47,1.0206837197131842,False,8-30,True,False,False
sub-2,"{'pairs': 3, 'C': 0.01}",3,0.46499999999999997,0.43999999999999995,0.7278934966872131,False,8-30,True,False,False
sub-2,"{'pairs': 3, 'C': 0.1}",4,0.48,0.46499999999999997,0.9532235998634468,False,8-30,True,False,False
sub-2,"{'pairs': 3, 'C': 1.0}",5,0.4825,0.46499999999999997,1.260392557778345,True,8-30,True,False,False
sub-2,"{'pairs': 4, 'C': 0.01}",6,0.4675,0.435,0.7354891248951463,False,8-30,True,False,False
sub-2,"{'pairs': 4, 'C': 0.1}",7,0.475,0.45499999999999996,1.004154476676735,False,8-30,True,False,False
sub-2,"{'pairs': 4, 'C': 1.0}",8,0.47250000000000003,0.445,1.3493274457434894,False,8-30,True,False,False
sub-21,"{'pairs': 2, 'C': 0.01}",0,0.4925,0.475,0.7281733255969884,False,8-30,True,False,False
sub-21,"{'pairs': 2, 'C': 0.1}",1,0.51,0.505,0.7706758680767907,False,8-30,True,False,False
sub-21,"{'pairs': 2, 'C': 1.0}",2,0.5075000000000001,0.505,0.790872735511859,False,8-30,True,False,False
sub-21,"{'pairs': 3, 'C': 0.01}",3,0.5175000000000001,0.505,0.7022002079585241,False,8-30,True,False,False
sub-21,"{'pairs': 3, 'C': 0.1}",4,0.505,0.5,0.9081536383432315,False,8-30,True,False,False
sub-21,"{'pairs': 3, 'C': 1.0}",5,0.52,0.51,1.3855727090155368,False,8-30,True,False,False
sub-21,"{'pairs': 4, 'C': 0.01}",6,0.515,0.5,0.7007575699353024,False,8-30,True,False,False
sub-21,"{'pairs': 4, 'C': 0.1}",7,0.51,0.495,1.0216219435798164,False,8-30,True,False,False
sub-21,"{'pairs': 4, 'C': 1.0}",8,0.5225,0.505,1.8302954407725074,True,8-30,True,False,False
sub-23,"{'pairs': 2, 'C': 0.01}",0,0.5,0.5,1.1263265949220906,False,8-30,True,False,False
sub-23,"{'pairs': 2, 'C': 0.1}",1,0.5,0.5,3.606953115700151,False,8-30,True,False,False
sub-23,"{'pairs': 2, 'C': 1.0}",2,0.5,0.5,8.027571880184365,False,8-30,True,False,False
sub-23,"{'pairs': 3, 'C': 0.01}",3,0.5,0.5,1.007263451652918,False,8-30,True,False,False
sub-23,"{'pairs': 3, 'C': 0.1}",4,0.5,0.5,3.225929433716721,False,8-30,True,False,False
sub-23,"{'pairs': 3, 'C': 1.0}",5,0.5,0.5,7.147405980798483,False,8-30,True,False,False
sub-23,"{'pairs': 4, 'C': 0.01}",6,0.5,0.5,0.9262711789361198,True,8-30,True,False,False
sub-23,"{'pairs': 4, 'C': 0.1}",7,0.5,0.5,2.460867024263738,False,8-30,True,False,False
sub-23,"{'pairs': 4, 'C': 1.0}",8,0.5,0.5,4.768740020687453,False,8-30,True,False,False
sub-24,"{'pairs': 2, 'C': 0.01}",0,0.5075000000000001,0.5,0.7645921002272422,False,8-30,True,False,False
sub-24,"{'pairs': 2, 'C': 0.1}",1,0.5075000000000001,0.5,1.2004437135943729,False,8-30,True,False,False
sub-24,"{'pairs': 2, 'C': 1.0}",2,0.51,0.5,1.5164668536067905,False,8-30,True,False,False
sub-24,"{'pairs': 3, 'C': 0.01}",3,0.5447222222222222,0.525,0.6841311988595713,False,8-30,True,False,False
sub-24,"{'pairs': 3, 'C': 0.1}",4,0.5372979797979798,0.525,0.8280174111816281,False,8-30,True,False,False
sub-24,"{'pairs': 3, 'C': 1.0}",5,0.525,0.51,1.9778972107651516,False,8-30,True,False,False
sub-24,"{'pairs': 4, 'C': 0.01}",6,0.5572727272727273,0.54,0.7176696202852776,True,8-30,True,False,False
sub-24,"{'pairs': 4, 'C': 0.1}",7,0.52,0.51,1.2220365803069395,False,8-30,True,False,False
sub-24,"{'pairs': 4, 'C': 1.0}",8,0.52,0.5,2.858213598428981,False,8-30,True,False,False
sub-26,"{'pairs': 2, 'C': 0.01}",0,0.5025252525252526,0.5,0.7225532574313857,False,8-30,True,False,False
sub-26,"{'pairs': 2, 'C': 0.1}",1,0.5050252525252525,0.505,0.9550765690068699,False,8-30,True,False,False
sub-26,"{'pairs': 2, 'C': 1.0}",2,0.5050252525252525,0.505,1.3252390632872662,False,8-30,True,False,False
sub-26,"{'pairs': 3, 'C': 0.01}",3,0.5388131313131314,0.5276262626262627,0.7022292472929398,True,8-30,True,False,False
sub-26,"{'pairs': 3, 'C': 0.1}",4,0.5289646464646465,0.5079292929292929,0.8084854690750564,False,8-30,True,False,False
sub-26,"{'pairs': 3, 'C': 1.0}",5,0.5362373737373738,0.5274747474747475,0.980343226148108,False,8-30,True,False,False
sub-26,"{'pairs': 4, 'C': 0.01}",6,0.5195202020202021,0.5190404040404041,0.7010203589525155,False,8-30,True,False,False
sub-26,"{'pairs': 4, 'C': 0.1}",7,0.5146212121212121,0.505,0.9289169252780114,False,8-30,True,False,False
sub-26,"{'pairs': 4, 'C': 1.0}",8,0.5217929292929293,0.5,1.5671999867313149,False,8-30,True,False,False
sub-25,"{'pairs': 2, 'C': 0.01}",0,0.525,0.525,0.8272106125905285,False,8-30,True,False,False
sub-25,"{'pairs': 2, 'C': 0.1}",1,0.53,0.525,1.170141468405881,False,8-30,True,False,False
sub-25,"{'pairs': 2, 'C': 1.0}",2,0.5225,0.515,1.5769807055335796,False,8-30,True,False,False
sub-25,"{'pairs': 3, 'C': 0.01}",3,0.5225,0.505,0.8782981525242406,False,8-30,True,False,False
sub-25,"{'pairs': 3, 'C': 0.1}",4,0.535,0.51,1.302899191535405,False,8-30,True,False,False
sub-25,"{'pairs': 3, 'C': 1.0}",5,0.54,0.51,1.5322548420507647,True,8-30,True,False,False
sub-25,"{'pairs': 4, 'C': 0.01}",6,0.515,0.5,0.98346704316395,False,8-30,True,False,False
sub-25,"{'pairs': 4, 'C': 0.1}",7,0.505,0.5,2.0385146973380457,False,8-30,True,False,False
sub-25,"{'pairs': 4, 'C': 1.0}",8,0.5,0.5,4.831376548883122,False,8-30,True,False,False
sub-27,"{'pairs': 2, 'C': 0.01}",0,0.51,0.505,0.7275533873102498,False,8-30,True,False,False
sub-27,"{'pairs': 2, 'C': 0.1}",1,0.5025,0.495,1.1502688647624917,False,8-30,True,False,False
sub-27,"{'pairs': 2, 'C': 1.0}",2,0.51,0.5,1.5924485878879469,False,8-30,True,False,False
sub-27,"{'pairs': 3, 'C': 0.01}",3,0.5025,0.5,0.8209176733486958,False,8-30,True,False,False
sub-27,"{'pairs': 3, 'C': 0.1}",4,0.4975,0.495,1.449014595744304,False,8-30,True,False,False
sub-27,"{'pairs': 3, 'C': 1.0}",5,0.4975,0.49,1.9044332935964958,False,8-30,True,False,False
sub-27,"{'pairs': 4, 'C': 0.01}",6,0.5275000000000001,0.5,0.7189784811921387,True,8-30,True,False,False
sub-27,"{'pairs': 4, 'C': 0.1}",7,0.4975,0.495,0.858694877257766,False,8-30,True,False,False
sub-27,"{'pairs': 4, 'C': 1.0}",8,0.5025,0.5,1.536505778531256,False,8-30,True,False,False
sub-28,"{'pairs': 2, 'C': 0.01}",0,0.5025,0.5,0.8335293859236669,False,8-30,True,False,False
sub-28,"{'pairs': 2, 'C': 0.1}",1,0.5175000000000001,0.5,1.5144671478726548,False,8-30,True,False,False
sub-28,"{'pairs': 2, 'C': 1.0}",2,0.52,0.5,2.1420564479826947,True,8-30,True,False,False
sub-28,"{'pairs': 3, 'C': 0.01}",3,0.5,0.5,1.130583112206058,False,8-30,True,False,False
sub-28,"{'pairs': 3, 'C': 0.1}",4,0.5,0.5,2.637334805365511,False,8-30,True,False,False
sub-28,"{'pairs': 3, 'C': 1.0}",5,0.5025,0.5,5.1337494146892215,False,8-30,True,False,False
sub-28,"{'pairs': 4, 'C': 0.01}",6,0.5,0.5,1.0301489981416152,False,8-30,True,False,False
sub-28,"{'pairs': 4, 'C': 0.1}",7,0.5025,0.5,2.091802757434157,False,8-30,True,False,False
sub-28,"{'pairs': 4, 'C': 1.0}",8,0.515,0.5,3.860497804544596,False,8-30,True,False,False
sub-29,"{'pairs': 2, 'C': 0.01}",0,0.7050000000000001,0.615,0.5947551146828706,False,8-30,True,False,False
sub-29,"{'pairs': 2, 'C': 0.1}",1,0.7224999999999999,0.62,0.5589993604875689,True,8-30,True,False,False
sub-29,"{'pairs': 2, 'C': 1.0}",2,0.7175,0.62,0.5918556594132656,False,8-30,True,False,False
sub-29,"{'pairs': 3, 'C': 0.01}",3,0.6725,0.52,0.6126665683258143,False,8-30,True,False,False
sub-29,"{'pairs': 3, 'C': 0.1}",4,0.6625000000000001,0.525,0.6417888252927166,False,8-30,True,False,False
sub-29,"{'pairs': 3, 'C': 1.0}",5,0.63,0.555,0.7751713773557956,False,8-30,True,False,False
sub-29,"{'pairs': 4, 'C': 0.01}",6,0.7175,0.5549999999999999,0.5997632463192029,False,8-30,True,False,False
sub-29,"{'pairs': 4, 'C': 0.1}",7,0.7125,0.56,0.598552043970337,False,8-30,True,False,False
sub-29,"{'pairs': 4, 'C': 1.0}",8,0.6725,0.565,0.7549723437823976,False,8-30,True,False,False
sub-3,"{'pairs': 2, 'C': 0.01}",0,0.4975,0.495,0.7085714359439942,False,8-30,True,False,False
sub-3,"{'pairs': 2, 'C': 0.1}",1,0.485,0.45999999999999996,0.7493787431067902,False,8-30,True,False,False
sub-3,"{'pairs': 2, 'C': 1.0}",2,0.4825,0.48,0.7836012851405171,False,8-30,True,False,False
sub-3,"{'pairs': 3, 'C': 0.01}",3,0.47,0.44,0.7223365195788852,False,8-30,True,False,False
sub-3,"{'pairs': 3, 'C': 0.1}",4,0.4875,0.475,0.816582271957936,False,8-30,True,False,False
sub-3,"{'pairs': 3, 'C': 1.0}",5,0.49,0.485,0.9153928428450633,False,8-30,True,False,False
sub-3,"{'pairs': 4, 'C': 0.01}",6,0.48,0.46,0.7201916027175241,False,8-30,True,False,False
sub-3,"{'pairs': 4, 'C': 0.1}",7,0.495,0.49,0.790330968979155,False,8-30,True,False,False
sub-3,"{'pairs': 4, 'C': 1.0}",8,0.5125,0.505,0.8499297001192025,True,8-30,True,False,False
sub-30,"{'pairs': 2, 'C': 0.01}",0,0.53,0.5,0.7420648221415489,False,8-30,True,False,False
sub-30,"{'pairs': 2, 'C': 0.1}",1,0.525,0.5,1.266726517326816,False,8-30,True,False,False
sub-30,"{'pairs': 2, 'C': 1.0}",2,0.53,0.5,2.2381863221072673,False,8-30,True,False,False
sub-30,"{'pairs': 3, 'C': 0.01}",3,0.515,0.5,0.7554748516188917,False,8-30,True,False,False
sub-30,"{'pairs': 3, 'C': 0.1}",4,0.5175000000000001,0.5,1.1413737181329364,False,8-30,True,False,False
sub-30,"{'pairs': 3, 'C': 1.0}",5,0.5475,0.5,1.6394628450749549,True,8-30,True,False,False
sub-30,"{'pairs': 4, 'C': 0.01}",6,0.525,0.5,0.816209011884756,False,8-30,True,False,False
sub-30,"{'pairs': 4, 'C': 0.1}",7,0.515,0.5,1.8842416072399737,False,8-30,True,False,False
sub-30,"{'pairs': 4, 'C': 1.0}",8,0.5075000000000001,0.5,4.037878104027865,False,8-30,True,False,False
sub-31,"{'pairs': 2, 'C': 0.01}",0,0.495,0.48,0.6968187063601603,False,8-30,True,False,False
sub-31,"{'pairs': 2, 'C': 0.1}",1,0.4725,0.44999999999999996,0.7189120720445301,False,8-30,True,False,False
sub-31,"{'pairs': 2, 'C': 1.0}",2,0.475,0.45,0.7479112848438125,False,8-30,True,False,False
sub-31,"{'pairs': 3, 'C': 0.01}",3,0.4975,0.495,0.7370793285915265,False,8-30,True,False,False
sub-31,"{'pairs': 3, 'C': 0.1}",4,0.5025,0.5,0.9329907605061352,False,8-30,True,False,False
sub-31,"{'pairs': 3, 'C': 1.0}",5,0.485,0.46499999999999997,0.933670025274682,False,8-30,True,False,False
sub-31,"{'pairs': 4, 'C': 0.01}",6,0.505,0.5,0.8411605910129336,True,8-30,True,False,False
sub-31,"{'pairs': 4, 'C': 0.1}",7,0.5025,0.5,1.4166139170718868,False,8-30,True,False,False
sub-31,"{'pairs': 4, 'C': 1.0}",8,0.505,0.5,1.7859850765206793,False,8-30,True,False,False
sub-33,"{'pairs': 2, 'C': 0.01}",0,0.7975,0.655,0.4379741224759812,False,8-30,True,False,False
sub-33,"{'pairs': 2, 'C': 0.1}",1,0.865,0.79,0.3103201663228232,False,8-30,True,False,False
sub-33,"{'pairs': 2, 'C': 1.0}",2,0.9450000000000001,0.935,0.17154341007556084,True,8-30,True,False,False
sub-33,"{'pairs': 3, 'C': 0.01}",3,0.7425,0.56,0.49115730626657694,False,8-30,True,False,False
sub-33,"{'pairs': 3, 'C': 0.1}",4,0.825,0.715,0.37733171907746615,False,8-30,True,False,False
sub-33,"{'pairs': 3, 'C': 1.0}",5,0.9375,0.925,0.1948264233385154,False,8-30,True,False,False
sub-33,"{'pairs': 4, 'C': 0.01}",6,0.7625000000000001,0.5700000000000001,0.49722766575968863,False,8-30,True,False,False
sub-33,"{'pairs': 4, 'C': 0.1}",7,0.805,0.665,0.38475865619369565,False,8-30,True,False,False
sub-33,"{'pairs': 4, 'C': 1.0}",8,0.9325,0.89,0.16451794561232527,False,8-30,True,False,False
sub-32,"{'pairs': 2, 'C': 0.01}",0,0.6644949494949495,0.653989898989899,0.6264136417670179,False,8-30,True,False,False
sub-32,"{'pairs': 2, 'C': 0.1}",1,0.6693939393939394,0.6487878787878788,0.6239124683140767,False,8-30,True,False,False
sub-32,"{'pairs': 2, 'C': 1.0}",2,0.6893939393939394,0.6637878787878788,0.6607454003567845,True,8-30,True,False,False
sub-32,"{'pairs': 3, 'C': 0.01}",3,0.631919191919192,0.6038383838383838,0.6441826925868358,False,8-30,True,False,False
sub-32,"{'pairs': 3, 'C': 0.1}",4,0.6569191919191919,0.6038383838383838,0.6922907580900417,False,8-30,True,False,False
sub-32,"{'pairs': 3, 'C': 1.0}",5,0.6545707070707071,0.5991414141414142,0.7820751014132657,False,8-30,True,False,False
sub-32,"{'pairs': 4, 'C': 0.01}",6,0.6318181818181818,0.63,0.6492092366958051,False,8-30,True,False,False
sub-32,"{'pairs': 4, 'C': 0.1}",7,0.6568434343434344,0.6286868686868687,0.6901990557874367,False,8-30,True,False,False
sub-32,"{'pairs': 4, 'C': 1.0}",8,0.6694444444444444,0.6388888888888888,0.7473151890415763,False,8-30,True,False,False
sub-34,"{'pairs': 2, 'C': 0.01}",0,0.48750000000000004,0.48000000000000004,0.6983768875974531,False,8-30,True,False,False
sub-34,"{'pairs': 2, 'C': 0.1}",1,0.4975,0.495,0.7247047771169649,False,8-30,True,False,False
sub-34,"{'pairs': 2, 'C': 1.0}",2,0.4625,0.43000000000000005,0.7556288103097393,False,8-30,True,False,False
sub-34,"{'pairs': 3, 'C': 0.01}",3,0.5,0.5,0.7230779434865882,False,8-30,True,False,False
sub-34,"{'pairs': 3, 'C': 0.1}",4,0.5025,0.5,0.8675011192792808,True,8-30,True,False,False
sub-34,"{'pairs': 3, 'C': 1.0}",5,0.5025,0.5,0.9960228565061904,False,8-30,True,False,False
sub-34,"{'pairs': 4, 'C': 0.01}",6,0.4925,0.485,0.7265253411089925,False,8-30,True,False,False
sub-34,"{'pairs': 4, 'C': 0.1}",7,0.475,0.45,0.8412084395183883,False,8-30,True,False,False
sub-34,"{'pairs': 4, 'C': 1.0}",8,0.47250000000000003,0.445,1.251814652753676,False,8-30,True,False,False
sub-35,"{'pairs': 2, 'C': 0.01}",0,0.4975,0.49,0.7126899016124846,True,8-30,True,False,False
sub-35,"{'pairs': 2, 'C': 0.1}",1,0.4925,0.485,0.8589143732596995,False,8-30,True,False,False
sub-35,"{'pairs': 2, 'C': 1.0}",2,0.49,0.49,1.1533549847538602,False,8-30,True,False,False
sub-35,"{'pairs': 3, 'C': 0.01}",3,0.49,0.485,0.7530031740859672,False,8-30,True,False,False
sub-35,"{'pairs': 3, 'C': 0.1}",4,0.4975,0.49,1.0537935209189442,False,8-30,True,False,False
sub-35,"{'pairs': 3, 'C': 1.0}",5,0.4875,0.475,1.4096515614532596,False,8-30,True,False,False
sub-35,"{'pairs': 4, 'C': 0.01}",6,0.495,0.495,0.7682184810625796,False,8-30,True,False,False
sub-35,"{'pairs': 4, 'C': 0.1}",7,0.49,0.485,1.125176561308821,False,8-30,True,False,False
sub-35,"{'pairs': 4, 'C': 1.0}",8,0.48250000000000004,0.465,1.6707270844965385,False,8-30,True,False,False
sub-37,"{'pairs': 2, 'C': 0.01}",0,0.4975,0.495,0.7119829161895807,False,8-30,True,False,False
sub-37,"{'pairs': 2, 'C': 0.1}",1,0.5025,0.5,0.7993115734812725,False,8-30,True,False,False
sub-37,"{'pairs': 2, 'C': 1.0}",2,0.5025,0.5,0.8610872184601192,False,8-30,True,False,False
sub-37,"{'pairs': 3, 'C': 0.01}",3,0.53,0.5,0.7091490579512677,True,8-30,True,False,False
