benchmark,outer_fold,subject_id,role,base_kind,component_id,family,strength,c_value,group,history_base_ce,history_base_ba,history_margin_mean,history_margin_std,history_entropy_mean,history_prototype_separation,history_gradient_norm,history_session_drift,history_samples,update_rms,update_mean_abs,history_component_ce_gain,history_component_ba_gain,P_persistence,D_decision_dependence,G_task_overlap,R_history_transfer,split_update_disagreement,U_signed_utility_prior,future_ce_gain,future_ba_gain,meta_query_label_used_for_utility_target,evaluation_future_label_used_for_controller_fit,OUTER_TEST_USED,predicted_utility,predicted_sigma,controller_mode
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,1.0679962374555905,0.8474039326302532,0.1632497380491132,0.14,0.16416589952023408,0.14,0.5796540541351446,-0.05662685124621744,2.1170605796557997,0.0,-0.0913410636340326,-0.030000000000000027,False,False,False,-0.01065224230652786,0.07952226151178012,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.4465451850398864,0.3654235076813447,0.016621866334630198,0.050000000000000044,0.7218053009197242,0.05,0.14365792224341237,7.128299262668114e-05,0.3845780729796108,0.0,0.007577231714868737,0.030000000000000027,False,False,False,-0.004484788877127919,0.018260542757919,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.24999999999999994,0.217020696734171,0.02529569294796319,0.030000000000000027,0.4321962337412643,0.03,0.29138364405106404,0.009627605894816538,0.27396455268663417,0.0,0.0005708222157055354,0.0,False,False,False,-0.004859466888513452,0.010546557249352955,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.4999999999999999,0.43404139346834186,0.043033577977366566,0.030000000000000027,0.43219623374126437,0.07,0.291383644051064,0.009950639641320341,0.5479291053732683,0.0,-0.003031381783390852,0.0,False,False,False,-0.0036565288261221677,0.021558841677954018,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.5,0.42906874585790883,0.01688938288981473,0.010000000000000009,0.3958120423336918,0.07,0.15070286859679854,-0.0030138468161000076,0.5683980228287989,0.0,-0.0018422996211093223,-0.010000000000000009,False,False,False,-0.006530605510156448,0.02272904521831563,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.5,0.3890293195524422,0.028224366181103522,0.020000000000000018,0.7464776246995032,0.08,0.23809325018239533,0.019374010502593852,0.35221132027308666,0.0,-0.031588059460385176,-0.010000000000000009,False,False,False,-0.009891917036667891,0.01655288393876325,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.49999999999999994,0.4016823722621216,0.03322062941418075,0.050000000000000044,0.1365855991508095,0.09,0.26029287919564237,-0.017951392561789098,0.757173158790303,0.0,0.002058824479304666,-0.020000000000000018,False,False,False,-0.015855391228257742,0.016629827628838616,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.49999999999999994,0.39153890158368027,0.05615631194936249,0.06000000000000005,0.5046643946881207,0.08,0.373834345658571,0.027206062559934713,0.48930109887210826,0.0,-0.008243853650531374,0.019999999999999907,False,False,False,-0.01463087955635009,0.017066025358691707,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.4999999999999999,0.3832132591164963,0.05770053214559595,0.07000000000000006,0.644155333722688,0.09,0.3923886957546943,0.03116796191364532,0.39249833534793044,0.0,0.009899625097677889,-0.010000000000000009,False,False,False,-0.01279906426591589,0.01658392600798593,META_GENERIC
OpenBMI_MI_S1_to_S2,0,14,outcome_evaluation,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.465458973584906,0.75,1.964633994475007,1.2927340504075278,0.39815078419884664,4.141514865831933,0.2665040009994892,0.0,100.0,0.49999999999999994,0.4071626919139634,0.055032048740027484,0.030000000000000027,0.654827810148035,0.09,0.3763099926167557,0.03476451007900311,0.42843906202375703,0.0,0.009807330413288795,0.019999999999999907,False,False,False,-0.012108042983962368,0.014601525493944771,META_GENERIC
