benchmark,outer_fold,subject_id,component_id,P_persistence,G_task_overlap,R_history_transfer,future_ce_gain,future_ba_gain,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,0,21,META_SGD_PC_GROUP_02,0.5362053240843581,0.39256576425289713,0.008770697889782034,-0.003861929781396607,0.0,False
OpenBMI_MI_S1_to_S2,0,21,META_SGD_PC_GROUP_03,0.584689424473367,0.39052660320085475,0.004666527013186379,-0.0015571013437130979,0.0,False
OpenBMI_MI_S1_to_S2,0,21,META_SGD_PC_GROUP_04,0.49912963682336986,0.18612372709598957,0.0006577891732121519,-7.667206248476721e-05,0.0,False
OpenBMI_MI_S1_to_S2,0,21,META_SGD_PC_GROUP_05,0.38544015946847965,0.3522723597011757,0.006334360198616572,0.0012900258827286612,0.0,False
OpenBMI_MI_S1_to_S2,0,21,META_SGD_PC_GROUP_06,-0.03351046909593453,0.345558624855252,-0.006797741440779138,-0.002142306294279337,0.0,False
OpenBMI_MI_S1_to_S2,0,21,META_SGD_PC_GROUP_07,-0.08738488757000154,0.19537517593310094,-0.012087301435725367,0.00682184524929734,0.0,False
OpenBMI_MI_S1_to_S2,0,25,META_SGD_FULL_S025,0.22420742260477725,0.35317889100279515,0.0012755058187319257,0.0012878844070731595,0.0,False
OpenBMI_MI_S1_to_S2,0,25,META_SGD_FULL_S050,0.22420742260477736,0.35317889100279515,-0.0019478801469002827,0.0018926257047231325,0.0,False
OpenBMI_MI_S1_to_S2,0,25,META_SGD_PC_GROUP_00,0.26883145541094744,0.21062269120575555,-0.008400337554533538,0.002339994740047955,0.0,False
OpenBMI_MI_S1_to_S2,0,25,META_SGD_PC_GROUP_01,0.26481291501936205,0.20613766505624465,-0.008674340751923276,-0.002009968992888342,0.0,False
OpenBMI_MI_S1_to_S2,0,25,META_SGD_PC_GROUP_02,0.5216993223707703,0.4315743482068365,0.022183760715396184,-0.0010108686718245906,0.0,False
OpenBMI_MI_S1_to_S2,0,25,META_SGD_PC_GROUP_03,0.04021160440037438,0.25000714173455,-0.004015642169464095,-0.00512592032461015,0.0,False
OpenBMI_MI_S1_to_S2,0,25,META_SGD_PC_GROUP_04,0.13887781106740937,0.27856793976884586,-0.0030532723938745676,-0.0015072389376253187,0.0,False
