benchmark,outer_fold,subject_id,role,base_kind,component_id,family,strength,c_value,group,history_base_ce,history_base_ba,history_margin_mean,history_margin_std,history_entropy_mean,history_prototype_separation,history_gradient_norm,history_session_drift,history_samples,update_rms,update_mean_abs,history_component_ce_gain,history_component_ba_gain,P_persistence,D_decision_dependence,G_task_overlap,R_history_transfer,split_update_disagreement,U_signed_utility_prior,future_ce_gain,future_ba_gain,meta_query_label_used_for_utility_target,evaluation_future_label_used_for_controller_fit,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.2976939620964824,0.22538775775345277,-0.0011129287645188501,0.010000000000000009,0.6487564065138761,0.03,0.04210018896699249,-0.01420071341253229,0.3131975628972507,0.0,-0.023687469767513347,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.25,0.20123558288045706,0.0316014473358332,0.020000000000000018,0.750541556503511,0.04,0.47550647570530247,0.01968894045376729,0.17415108917773942,0.0,0.017845325066162265,0.030000000000000027,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.5,0.40247116576091413,0.055327520484861226,0.040000000000000036,0.7505415565035111,0.08,0.4755064757053024,0.032705659757811756,0.3483021783554788,0.0,0.027415187777691863,0.030000000000000027,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.49999999999999994,0.41776764293944213,0.03146824176558671,0.030000000000000027,0.8826950745846847,0.11,0.30226677286414544,0.023225140375629977,0.24428635439094318,0.0,0.020333792517880256,0.040000000000000036,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.5,0.3979511360612073,0.0338683005357483,0.05999999999999994,0.6104707506251293,0.06,0.3475835020802461,0.017696539288565433,0.4351815720317454,0.0,0.009174786470191265,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.4999999999999999,0.39409863429694125,0.01809812546863332,0.020000000000000018,-0.13558872762612217,0.06,0.23398692296237425,-0.009555291445472014,0.7405885280890742,0.0,0.011677942667374208,0.030000000000000027,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.5,0.3952484199445372,0.03284731948812408,0.020000000000000018,0.19314186460841481,0.04,0.3224777907246994,0.0015129043750889137,0.5877623069062287,0.0,0.011181790724718421,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.5,0.3812629911436445,0.030950896594420352,0.039999999999999925,-0.5133489639478424,0.08,0.3207532069824029,-0.0449291965402302,0.820644872942703,0.0,0.01685572644647365,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.5,0.3712766372867089,0.02413846682036236,0.020000000000000018,0.07723921785370039,0.08,0.28781489996954296,-0.005222115968398139,0.6299445307020101,0.0,-0.0010256244276802828,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_06,projected_gradient,0.5,0.1,6,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.5,0.3924349780073074,0.014382761327145777,0.030000000000000027,-0.15427151578755355,0.07,0.20993473499811083,-0.014112848480648754,0.7395472394601746,0.0,-0.0077700485856983526,0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,42,meta_train,raw,META_SGD_PC_GROUP_07,projected_gradient,0.5,0.1,7,0.28836553268838133,0.86,2.2349315696954726,1.3667771993966908,0.35572163280221536,5.388380881422404,0.2754345913941954,0.0,100.0,0.5,0.38103599247355363,0.025851154355002792,0.039999999999999925,-0.058471213417332905,0.06,0.27591823541187954,-0.02148101499133473,0.7639818245468277,0.0,0.004600300659163115,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,CALIBRATE_C01_A50,calibration,0.5,0.1,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.10239046712148958,0.09095443042312792,-0.0026147115269043175,-0.009999999999999898,0.985446925978329,0.01,-0.09003694132782382,-0.010557151677702117,0.12475908394517592,0.0,-0.0003875164373413065,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,CALIBRATE_C1_A50,calibration,0.5,1.0,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.3949428083286325,0.34506068295914055,0.007189767095526545,-0.009999999999999898,0.6113324207248153,0.01,0.09252874988200789,0.0007538594159742507,0.4189414914383058,0.0,0.00332632454767795,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,RIDGE_C001_A50,ridge_head,0.5,0.01,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.6374438190036881,0.549430194629045,-0.004128137766882728,0.010000000000000009,0.9901310941127431,0.01,0.032433827184621344,-0.027932524185688964,0.11834313964031692,0.0,-0.008971560221267494,-0.009999999999999898,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,RIDGE_C01_A50,ridge_head,0.5,0.1,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5241352870525661,0.4243323123201017,0.05723549633943764,0.040000000000000036,0.48985379137985435,0.04,0.5184209040065939,0.014451328197960342,0.46508138853257536,0.0,0.006656642815149438,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,RIDGE_C1_A50,ridge_head,0.5,1.0,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,1.6179058260763415,1.3936629815359745,0.12345884212588379,0.08000000000000007,0.6914620204367975,0.08,0.45485971834455136,0.02515570012180994,1.2655198533301628,0.0,-0.021245931909294136,-0.019999999999999796,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,2.7551989312046183,2.4649124360171792,0.11003274638882007,0.06000000000000005,0.7031500567909481,0.06,0.40007865733620124,0.007435632660768715,2.6012726986024517,0.0,-0.05360459874626444,-0.029999999999999805,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.42278035709132566,0.3299665091017918,0.022481777881480258,0.010000000000000009,0.728353525063045,0.01,0.2627024326167441,0.01001265075135259,0.2590909651196248,0.0,0.0018085190435890852,-0.029999999999999916,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.24999999999999994,0.21574941960890812,0.019801297834358966,0.010000000000000009,0.6504370161521962,0.01,0.3299542399970211,0.00942350059921071,0.2153306234775342,0.0,0.002084899554195274,-0.009999999999999898,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5,0.43149883921781623,0.03626554209743277,0.010000000000000009,0.6504370161521958,0.01,0.3299542399970211,0.015098899882890177,0.4306612469550684,0.0,0.0013182129032979772,-0.009999999999999898,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.49999999999999994,0.4322839725146186,0.018439116783460302,0.0,0.7068224276056264,0.0,0.17879948401416734,0.008760763642303021,0.4202121758712539,0.0,-0.003376330466585531,0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5,0.38181794518733114,0.04221667372559426,0.030000000000000027,0.3882164259802437,0.03,0.42085416307969614,0.016016222285755943,0.5417487264167574,0.0,0.00082085525498099,-0.009999999999999898,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5,0.3711430274567285,0.043510832552108525,0.050000000000000044,-0.005047478733498238,0.05,0.4639013606032011,0.004023133279074026,0.6268259989722517,0.0,0.008096644112747908,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5,0.4012923373569629,0.015853598303408795,0.020000000000000018,0.34398714362812016,0.02,0.2044817811111298,-0.00724160011510358,0.6380147632707391,0.0,-0.004548797245998992,0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5,0.39925849503178645,0.01434489034068534,0.010000000000000009,-0.42917492019961984,0.05,0.20642580042210554,-0.027235012165041275,0.8423051565044024,0.0,-0.009324927682175188,-0.009999999999999898,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.49999999999999994,0.396616929190794,0.010897380121144551,-0.009999999999999898,0.06619748170152079,0.03,0.1713752308475498,-0.010545642003816275,0.6237166866940844,0.0,-0.013572445819941714,-0.019999999999999796,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_06,projected_gradient,0.5,0.1,6,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5,0.37216791721446474,0.029470399127786068,0.030000000000000027,0.5284487984494861,0.03,0.31870617468623313,0.0176196151321555,0.48858784138843814,0.0,-0.013318955445725478,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,1,meta_train,raw,META_SGD_PC_GROUP_07,projected_gradient,0.5,0.1,7,0.23101771148818456,0.8999999999999999,2.5804050176590683,1.3705964214046404,0.3012206927819613,7.047666438975788,0.24200850216999273,0.0,100.0,0.5,0.387583213678173,0.02454712378993118,0.020000000000000018,0.4661864474816844,0.02,0.2851171564614202,0.003895430232557437,0.49867993078087347,0.0,0.00605590048607596,0.020000000000000018,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,CALIBRATE_C01_A50,calibration,0.5,0.1,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.27277323122859043,0.24269028558978395,0.01455879707563662,0.010000000000000009,0.9999642291409409,0.01,0.19073885860832693,0.003390811341325628,0.06615722126833762,0.0,-0.005419153593804349,-0.019999999999999907,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,CALIBRATE_C1_A50,calibration,0.5,1.0,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.47016204547481044,0.38797384268131047,0.03642217384502555,0.020000000000000018,0.9124796485093456,0.02,0.3049117201892353,0.031205734529440476,0.16719749854897523,0.0,-0.006204048613841828,-0.039999999999999925,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,RIDGE_C001_A50,ridge_head,0.5,0.01,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.6220642759541809,0.5067862829062156,0.025431170993029717,0.030000000000000027,0.9806460504762259,0.03,0.1827737266419521,-0.008828992189880674,0.1519913924513172,0.0,-0.015702273092834618,-0.019999999999999907,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,RIDGE_C01_A50,ridge_head,0.5,0.1,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.6635862431773022,0.5608445895705204,0.10768181215825973,0.06999999999999995,0.5697203682444504,0.07,0.5974375508352932,0.02522389416415674,0.5641499950049403,0.0,-0.0019547701612671053,-0.039999999999999925,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,RIDGE_C1_A50,ridge_head,0.5,1.0,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,1.6375060404446449,1.3840383604373543,0.20384849838994132,0.1299999999999999,0.5386774329597068,0.13,0.5568945924406213,0.002863574343312081,1.4031630062994975,0.0,-0.06814747198326976,-0.04999999999999993,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,2.8375902320457174,2.4359621727438276,0.22692986935514214,0.1499999999999999,0.7125401658944864,0.15,0.4908902014015462,-0.09313649224082682,2.8747222451327934,0.0,-0.11791931069029504,-0.05999999999999994,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.5423165271053748,0.46245768429214656,0.05299521326919687,0.04999999999999993,0.8867368774153366,0.05,0.38849741505538676,0.030255883394263827,0.26753804413486143,0.0,-0.003967020438244762,-0.029999999999999916,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.25,0.23526350211664934,0.0299799065560592,0.020000000000000018,0.9436188837918611,0.02,0.4002761498334577,0.024358842786227464,0.08484465659891678,0.0,-0.004050602078383869,-0.029999999999999916,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.5,0.4705270042332987,0.051103795283000075,0.030000000000000027,0.9436188837918609,0.05,0.40027614983345766,0.03985188936365536,0.16968931319783356,0.0,-0.017475475651315464,-0.05999999999999994,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.5,0.4729790535453122,0.04678203833996847,0.030000000000000027,0.9704572609646567,0.05,0.3732761854034718,0.04239626921734915,0.12382416796521604,0.0,-0.01857813715170603,-0.05999999999999994,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.49999999999999994,0.3919799819318589,0.036562971496297225,0.0,-0.20362034892380873,0.0,0.2779757538857097,-0.02596916333102206,0.726054291919844,0.0,0.007233262332832946,-0.029999999999999916,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.4999999999999999,0.41167352088005804,0.052472217539114685,0.040000000000000036,0.6383195359916697,0.04,0.4213178568123563,0.02840948633794696,0.3987193603666588,0.0,-0.018130014346193324,-0.029999999999999916,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.5,0.40682032210063673,0.04099332434547159,0.030000000000000027,-0.33791257752170295,0.03,0.3371291738662303,-0.02525505444643414,0.7453494523609416,0.0,-0.04158859253929925,-0.06999999999999995,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.49999999999999994,0.40763185606430896,0.023959092223854284,0.010000000000000009,-0.27871608477081505,0.05,0.23021665115394985,-0.035001534523302874,0.8167860030284757,0.0,-0.02444701880566219,-0.019999999999999907,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_05,projected_gradient,0.5,0.1,5,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.49999999999999994,0.3941184839705231,0.047132527629330956,0.019999999999999907,0.598912103855548,0.04,0.36884944950275383,0.021319463026053725,0.43503157524262487,0.0,0.006633599629141784,-0.020000000000000018,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_06,projected_gradient,0.5,0.1,6,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.5,0.41187046046826586,0.048271217612045836,0.030000000000000027,0.22561200790774347,0.03,0.38278757096209465,-0.0023364030200805075,0.6382729940374169,0.0,-0.02325065995846326,-0.029999999999999916,True,False,False
OpenBMI_MI_S1_to_S2,0,10,meta_train,raw,META_SGD_PC_GROUP_07,projected_gradient,0.5,0.1,7,0.36324301786487107,0.8200000000000001,1.9996403995901346,1.2570853118629068,0.39492299318005936,5.334220106350954,0.6000237214698033,0.0,100.0,0.5,0.3852483393823702,0.03376434232885245,0.030000000000000027,0.5853758809099124,0.07,0.2975106891315185,0.007163674442726559,0.44470022420016164,0.0,0.007092206507709309,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,CALIBRATE_C01_A50,calibration,0.5,0.1,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.11046102667616071,0.09504303790355939,-0.0012243446078923637,0.0,0.9979705831004003,0.0,-0.04034140848782337,-0.009567949827011368,0.10479632553100761,0.0,-0.0029836075351203917,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,CALIBRATE_C1_A50,calibration,0.5,1.0,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.7498706688337688,0.6426321320726893,0.014654454911775222,0.010000000000000009,0.9573663332460537,0.01,0.12459150759276505,0.0077815621895669235,0.8955289720044768,0.0,0.014005286406799794,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,RIDGE_C001_A50,ridge_head,0.5,0.01,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.7776854576749312,0.6881781156058453,-0.012091306285715253,0.020000000000000018,0.997305395669412,0.02,-0.0166584378769949,-0.032271652761475034,0.07896277710551317,0.0,-0.03519357719976035,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,RIDGE_C01_A50,ridge_head,0.5,0.1,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.44074479793693927,0.3582448671088879,0.0429936980995993,0.030000000000000027,0.7769804115310183,0.03,0.5388217163203086,0.014328345404659562,0.2706704189423148,0.0,-0.005265925523568388,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,RIDGE_C1_A50,ridge_head,0.5,1.0,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,1.6552355147696358,1.4384687039034139,0.09547115876641313,0.040000000000000036,0.772351912843016,0.04,0.415312296920212,0.041813916434782314,0.9304244133348698,0.0,0.00469191969977123,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,SHRINKAGE_LDA_A50,shrinkage_lda,0.5,0.1,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,3.57427733726536,3.306263321446934,0.09734256070029848,0.040000000000000036,0.8047390173253968,0.04,0.30879442705222304,0.028677425520682046,2.4265206528541903,0.0,0.001582257839279122,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.5,0.1,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.2799446301280122,0.2362335820602241,0.015995627564118625,0.020000000000000018,0.580545039398083,0.02,0.2981132191510305,0.003927205009088691,0.24907019483907897,0.0,0.0015303022947692202,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,META_SGD_FULL_S025,meta_sgd,0.25,0.1,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.24999999999999997,0.22423162369344174,0.016161592700472405,0.020000000000000018,0.8506925370544827,0.02,0.32574638334128575,0.0107102256757301,0.13031936482812698,0.0,0.002906104148084121,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,META_SGD_FULL_S050,meta_sgd,0.5,0.1,-1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.49999999999999994,0.44846324738688353,0.029288802212249943,0.020000000000000018,0.8506925370544827,0.02,0.32574638334128575,0.019071920399500022,0.26063872965625395,0.0,0.003974768988899119,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,META_SGD_PC_GROUP_00,projected_gradient,0.5,0.1,0,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.49999999999999994,0.4481970994401496,0.0234374217268693,0.020000000000000018,0.8783337565973343,0.02,0.2655608193345991,0.018753216618830504,0.24145401016812504,0.0,0.0014389106744090163,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,META_SGD_PC_GROUP_01,projected_gradient,0.5,0.1,1,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.5,0.40428348535142855,0.030921259154533864,0.010000000000000009,0.17036035123240126,0.03,0.38899875412517254,0.005929188240058211,0.5769639923499008,0.0,0.007940246275457363,-0.010000000000000009,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,META_SGD_PC_GROUP_02,projected_gradient,0.5,0.1,2,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.5,0.3816816635760803,0.012781298328691987,0.010000000000000009,-0.06381887785598345,0.01,0.18192621908386156,-0.00940172813426958,0.7432907292581147,0.0,0.008205208638621037,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,META_SGD_PC_GROUP_03,projected_gradient,0.5,0.1,3,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.5,0.38846088128942813,0.015062866818400161,0.010000000000000009,-0.6337679121604721,0.01,0.24678910498276843,-0.03308955878349219,0.9083195500132443,0.0,-0.02113721232911664,0.0,True,False,False
OpenBMI_MI_S1_to_S2,0,31,meta_train,raw,META_SGD_PC_GROUP_04,projected_gradient,0.5,0.1,4,0.16836270828367386,0.94,3.0855672297626735,1.4939927595568216,0.24329030012342642,7.774937000242747,0.21087717820709778,0.0,100.0,0.5,0.40392829020309634,0.023857729962005164,0.020000000000000018,-0.011459866896121605,0.02,0.30261882048039984,-0.0043954099697854215,0.6520648807392728,0.0,-0.01712654795271673,-0.030000000000000027,True,False,False
