benchmark,outer_fold,architecture,epochs,last_train_loss,history,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,0,fbcvariance,30,0.35220202667768613,"[{""epoch"": 1, ""train_loss"": 0.6995125834886418}, {""epoch"": 2, ""train_loss"": 0.6383606213192607}, {""epoch"": 3, ""train_loss"": 0.6069663448111956}, {""epoch"": 4, ""train_loss"": 0.581093076772468}, {""epoch"": 5, ""train_loss"": 0.556195285320282}, {""epoch"": 6, ""train_loss"": 0.5418880737105082}, {""epoch"": 7, ""train_loss"": 0.5261212476464205}, {""epoch"": 8, ""train_loss"": 0.49988439823305886}, {""epoch"": 9, ""train_loss"": 0.5004065316776897}, {""epoch"": 10, ""train_loss"": 0.4795929673106171}, {""epoch"": 11, ""train_loss"": 0.47257181153740996}, {""epoch"": 12, ""train_loss"": 0.46170041724692945}, {""epoch"": 13, ""train_loss"": 0.45843503475189207}, {""epoch"": 14, ""train_loss"": 0.4435351351527281}, {""epoch"": 15, ""train_loss"": 0.4394841748337413}, {""epoch"": 16, ""train_loss"": 0.4346765784330146}, {""epoch"": 17, ""train_loss"": 0.42520557550496835}, {""epoch"": 18, ""train_loss"": 0.41613308615462724}, {""epoch"": 19, ""train_loss"": 0.40615231946457264}, {""epoch"": 20, ""train_loss"": 0.402693964797397}, {""epoch"": 21, ""train_loss"": 0.39623426853224286}, {""epoch"": 22, ""train_loss"": 0.3998657557853433}, {""epoch"": 23, ""train_loss"": 0.3857296519501265}, {""epoch"": 24, ""train_loss"": 0.3830739849389986}, {""epoch"": 25, ""train_loss"": 0.37874767655550046}, {""epoch"": 26, ""train_loss"": 0.36605545099391495}, {""epoch"": 27, ""train_loss"": 0.36089842968208846}, {""epoch"": 28, ""train_loss"": 0.35898825972579246}, {""epoch"": 29, ""train_loss"": 0.3545709944325824}, {""epoch"": 30, ""train_loss"": 0.35220202667768613}]",False
OpenBMI_MI_S1_to_S2,1,fbcvariance,30,0.35388161146363545,"[{""epoch"": 1, ""train_loss"": 0.7092584412042485}, {""epoch"": 2, ""train_loss"": 0.6621643365815628}, {""epoch"": 3, ""train_loss"": 0.6353715042180793}, {""epoch"": 4, ""train_loss"": 0.6004785898119904}, {""epoch"": 5, ""train_loss"": 0.5801797608996546}, {""epoch"": 6, ""train_loss"": 0.5599568342053614}, {""epoch"": 7, ""train_loss"": 0.5355353260040283}, {""epoch"": 8, ""train_loss"": 0.5245851716884347}, {""epoch"": 9, ""train_loss"": 0.508108467390371}, {""epoch"": 10, ""train_loss"": 0.49738229138906614}, {""epoch"": 11, ""train_loss"": 0.48682996913444165}, {""epoch"": 12, ""train_loss"": 0.477501255578773}, {""epoch"": 13, ""train_loss"": 0.4626364155425582}, {""epoch"": 14, ""train_loss"": 0.4579197365184163}, {""epoch"": 15, ""train_loss"": 0.4453805717756582}, {""epoch"": 16, ""train_loss"": 0.4359399691847868}, {""epoch"": 17, ""train_loss"": 0.43409143129060435}, {""epoch"": 18, ""train_loss"": 0.42615282954171646}, {""epoch"": 19, ""train_loss"": 0.4238464770206185}, {""epoch"": 20, ""train_loss"": 0.4174414498029753}, {""epoch"": 21, ""train_loss"": 0.4053065904073937}, {""epoch"": 22, ""train_loss"": 0.4066630899074466}, {""epoch"": 23, ""train_loss"": 0.4032383011939914}, {""epoch"": 24, ""train_loss"": 0.3922418186276458}, {""epoch"": 25, ""train_loss"": 0.3845170344308365}, {""epoch"": 26, ""train_loss"": 0.3769435786369235}, {""epoch"": 27, ""train_loss"": 0.36755672815234164}, {""epoch"": 28, ""train_loss"": 0.3645258891028027}, {""epoch"": 29, ""train_loss"": 0.3611426414999851}, {""epoch"": 30, ""train_loss"": 0.35388161146363545}]",False
OpenBMI_MI_S1_to_S2,2,fbcvariance,30,0.3481864719058192,"[{""epoch"": 1, ""train_loss"": 0.6949215507507325}, {""epoch"": 2, ""train_loss"": 0.6306001840081326}, {""epoch"": 3, ""train_loss"": 0.5924694565839546}, {""epoch"": 4, ""train_loss"": 0.5625482824236847}, {""epoch"": 5, ""train_loss"": 0.5498135308332222}, {""epoch"": 6, ""train_loss"": 0.5291981338900189}, {""epoch"": 7, ""train_loss"": 0.5207444708291874}, {""epoch"": 8, ""train_loss"": 0.5031276116814725}, {""epoch"": 9, ""train_loss"": 0.489466727777969}, {""epoch"": 10, ""train_loss"": 0.4756443905830383}, {""epoch"": 11, ""train_loss"": 0.46724624719730645}, {""epoch"": 12, ""train_loss"": 0.45391676076622894}, {""epoch"": 13, ""train_loss"": 0.44495294085768766}, {""epoch"": 14, ""train_loss"": 0.43632263324981513}, {""epoch"": 15, ""train_loss"": 0.4318571960371594}, {""epoch"": 16, ""train_loss"": 0.4219938830719438}, {""epoch"": 17, ""train_loss"": 0.4109623378653859}, {""epoch"": 18, ""train_loss"": 0.40429621688155243}, {""epoch"": 19, ""train_loss"": 0.4084287408063578}, {""epoch"": 20, ""train_loss"": 0.3972007614790007}, {""epoch"": 21, ""train_loss"": 0.3924019242164701}, {""epoch"": 22, ""train_loss"": 0.38541882440101266}, {""epoch"": 23, ""train_loss"": 0.3821494088893713}, {""epoch"": 24, ""train_loss"": 0.3770679671542589}, {""epoch"": 25, ""train_loss"": 0.3713096909190333}, {""epoch"": 26, ""train_loss"": 0.36644410560297414}, {""epoch"": 27, ""train_loss"": 0.3545785716245341}, {""epoch"": 28, ""train_loss"": 0.3558892765156058}, {""epoch"": 29, ""train_loss"": 0.34804111910420793}, {""epoch"": 30, ""train_loss"": 0.3481864719058192}]",False
OpenBMI_MI_S1_to_S2,3,fbcvariance,30,0.3334816079361494,"[{""epoch"": 1, ""train_loss"": 0.7055301793785982}, {""epoch"": 2, ""train_loss"": 0.6361082563289376}, {""epoch"": 3, ""train_loss"": 0.607085341908211}, {""epoch"": 4, ""train_loss"": 0.5772567583793817}, {""epoch"": 5, ""train_loss"": 0.5599522481962692}, {""epoch"": 6, ""train_loss"": 0.5327997177700664}, {""epoch"": 7, ""train_loss"": 0.5220904865375785}, {""epoch"": 8, ""train_loss"": 0.49601178357767506}, {""epoch"": 9, ""train_loss"": 0.4897662114265353}, {""epoch"": 10, ""train_loss"": 0.48240047565726346}, {""epoch"": 11, ""train_loss"": 0.4683771686498509}, {""epoch"": 12, ""train_loss"": 0.46103392365366913}, {""epoch"": 13, ""train_loss"": 0.4468794266844905}, {""epoch"": 14, ""train_loss"": 0.4358214396931404}, {""epoch"": 15, ""train_loss"": 0.43285235687743784}, {""epoch"": 16, ""train_loss"": 0.42500935349353525}, {""epoch"": 17, ""train_loss"": 0.41329638905303423}, {""epoch"": 18, ""train_loss"": 0.4026268608902776}, {""epoch"": 19, ""train_loss"": 0.395147687945255}, {""epoch"": 20, ""train_loss"": 0.3838270092842191}, {""epoch"": 21, ""train_loss"": 0.38844572269639305}, {""epoch"": 22, ""train_loss"": 0.3846686303338339}, {""epoch"": 23, ""train_loss"": 0.37536566263021426}, {""epoch"": 24, ""train_loss"": 0.37367926689081415}, {""epoch"": 25, ""train_loss"": 0.3600737037215122}, {""epoch"": 26, ""train_loss"": 0.3546481808673504}, {""epoch"": 27, ""train_loss"": 0.3489593175954597}, {""epoch"": 28, ""train_loss"": 0.3437257299312325}, {""epoch"": 29, ""train_loss"": 0.3432984162208646}, {""epoch"": 30, ""train_loss"": 0.3334816079361494}]",False
OpenBMI_MI_S1_to_S2,4,fbcvariance,30,0.3574004899371754,"[{""epoch"": 1, ""train_loss"": 0.6991873069242998}, {""epoch"": 2, ""train_loss"": 0.6368367255817761}, {""epoch"": 3, ""train_loss"": 0.6111584503000432}, {""epoch"": 4, ""train_loss"": 0.5802075550772927}, {""epoch"": 5, ""train_loss"": 0.565001423142173}, {""epoch"": 6, ""train_loss"": 0.5426695203781128}, {""epoch"": 7, ""train_loss"": 0.5296417414058339}, {""epoch"": 8, ""train_loss"": 0.5141512146863071}, {""epoch"": 9, ""train_loss"": 0.5048679217425259}, {""epoch"": 10, ""train_loss"": 0.49351917852054944}, {""epoch"": 11, ""train_loss"": 0.48147852875969627}, {""epoch"": 12, ""train_loss"": 0.46747211152857}, {""epoch"": 13, ""train_loss"": 0.4676586957411333}, {""epoch"": 14, ""train_loss"": 0.44756455692377956}, {""epoch"": 15, ""train_loss"": 0.44904118397019127}, {""epoch"": 16, ""train_loss"": 0.4364949841932817}, {""epoch"": 17, ""train_loss"": 0.42506617069244385}, {""epoch"": 18, ""train_loss"": 0.4295577398213473}, {""epoch"": 19, ""train_loss"": 0.4236522557518699}, {""epoch"": 20, ""train_loss"": 0.413428614247929}, {""epoch"": 21, ""train_loss"": 0.4103786318952387}, {""epoch"": 22, ""train_loss"": 0.40413503072478557}, {""epoch"": 23, ""train_loss"": 0.39406684268604625}, {""epoch"": 24, ""train_loss"": 0.392565264376727}, {""epoch"": 25, ""train_loss"": 0.38030210895971817}, {""epoch"": 26, ""train_loss"": 0.37964522708546034}, {""epoch"": 27, ""train_loss"": 0.3760711371898651}, {""epoch"": 28, ""train_loss"": 0.36730452754280785}, {""epoch"": 29, ""train_loss"": 0.36060167020017453}, {""epoch"": 30, ""train_loss"": 0.3574004899371754}]",False
