benchmark,outer_fold,subject_id,component_id,family,future_ce_gain,future_ba_gain,P_persistence,U_signed_utility_prior,D_decision_dependence,G_task_overlap,R_history_transfer,history_base_ce,history_base_ba,history_margin_mean,history_margin_std,history_entropy_mean,history_prototype_separation,history_gradient_norm,history_session_drift,history_samples,update_rms,update_mean_abs,history_component_ce_gain,history_component_ba_gain,split_update_disagreement,predicted_utility,predicted_sigma,synthetic_semantic,policy_action
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-003,ADAPTABLE,synthetic,0.019382926086308656,0.025,0.7,0.025,0.35,0.75,0.026187401980867133,1.1225019578626658,0.21744383132418182,0.026061579109783205,-0.1713516021220923,0.6340064857688769,-0.8386187690649687,0.6263525710664731,-1.2189617191671345,-0.664928068968132,-0.6440374022837115,-0.47707120463548386,-1.221275990158936,1.7292846453219266,1.0779656142941716,0.02396193464507205,0.004312033294640652,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-003,HARMFUL,synthetic,-0.02586853463801074,-0.025,0.2,-0.025,0.6,-0.7,-0.025157734602971445,0.2895731843634012,0.7793958970106364,0.15327882150081631,1.0371040477212552,-0.5823869629998082,1.637988039702899,-0.6633281809361621,1.338664352558518,0.1028458785658656,1.0195032762580927,0.9522210048578468,0.1655136277311186,1.0938873025747509,1.1538626988900136,-0.02518736641342675,0.00427713153132916,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-004,PROTECTED,synthetic,-0.005403181687151598,0.0,0.95,0.0,0.8,0.9,-0.0034642125987872706,-0.9129398475840005,0.4213169120081508,-0.26218436870778844,-0.9958263014841898,-0.06776814341259677,-0.1308461100558849,-0.1604699840678664,-0.1070329254189591,-0.2139101015357152,-0.14897515000299721,0.7129509693805324,0.36896927351652586,1.7579366416370823,0.501852564060781,-0.0012142001791082646,0.0045042916910957844,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-004,ADAPTABLE,synthetic,0.025336428048454242,0.025,0.7,0.025,0.35,0.75,0.02638326876443356,-0.8289287071060215,0.16084159672480972,0.31261171088317175,0.5028414234311062,-0.45469907691693984,0.20463480592716277,-0.44149115294948055,-1.2057913792843147,1.0137115438180102,-0.7073939039813602,0.4363789508818399,0.21747859509422598,-0.8769811805442916,-0.31866245830935264,0.02375465692479872,0.004311111146933407,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-004,HARMFUL,synthetic,-0.024766585893878416,-0.025,0.2,-0.025,0.6,-0.7,-0.024150089113880183,0.2315967367771346,-1.164138072436858,-0.42659175982207176,-1.4363494155527028,-0.7000422518724524,-0.1668380579144809,-0.8159964019750422,0.762369459538843,1.8671269850056922,0.023321635934766296,0.7992269294910174,0.5662903872787814,-0.5580442040992426,1.304047862834318,-0.025124086321200733,0.004522441377144027,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-005,PROTECTED,synthetic,-0.003028637305100324,0.0,0.95,0.0,0.8,0.9,0.0027680435759405123,-0.21093115332870865,-0.07508740280983486,-0.2213062739740948,-1.0067858385249857,1.5162225079389113,0.0002337219769908025,-0.22149450765704054,0.7282308878185696,-0.49603361722470873,0.6234963973184701,0.12460183781879848,-0.5089218803984319,-1.2000114536240936,-0.46175438710503897,-0.0001272095684188572,0.0045975013186178495,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-005,ADAPTABLE,synthetic,0.026384630127350293,0.025,0.7,0.025,0.35,0.75,0.026390213866847465,-0.9149429193827765,0.24053228522697315,0.8238837683852539,1.4393714774410682,-0.8359982705109273,1.61154424000557,0.015992011662207744,-0.13997986955287692,-0.037517387090845886,-0.10837100269365073,-1.1228128315400046,-1.5437896530186994,1.2762601224082855,0.3723584725491345,0.0231503235142752,0.004371275834781506,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-005,HARMFUL,synthetic,-0.0289881911313128,-0.025,0.2,-0.025,0.6,-0.7,-0.022648668560130848,-0.22486259839331743,-0.42613234465538113,0.0746850245865354,-0.8398592146099294,-1.7029398649537864,-0.8299435755316329,-0.9493915132406572,-0.1603558801354764,-1.354478638018907,1.6549088053974164,-0.6781695817873418,0.8524079840062103,0.38957002719127604,0.3438003722892035,-0.023744555475058736,0.004560893220965697,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-006,PROTECTED,synthetic,-0.005717725709494345,0.0,0.95,0.0,0.8,0.9,0.0021229049776990668,1.073997387429871,-0.5204875343531145,-0.9885013475506671,-0.004471936243272318,1.4534437222204057,-1.7539153576264108,0.7477548492774097,0.17107544978571448,-1.9109897617138858,-0.9881902807085083,-1.1420369891660513,-0.2216777565928859,0.8891326724912668,-0.07814340577571349,-0.0003156906561186674,0.004315210600145991,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-006,ADAPTABLE,synthetic,0.021639357110318135,0.025,0.7,0.025,0.35,0.75,0.028319239300320494,2.7512442373443085,-1.4833140914317184,-0.9827184470904352,0.40307565297501796,-0.19624166478731542,-0.29623112095327336,-0.9926561515764869,-0.6896319482539625,-0.5588654974997045,-0.11217557819518538,-0.7132801970388146,0.4999300177673725,-0.9568644364150749,0.544881654763514,0.025483329092848676,0.004284385182460806,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-006,HARMFUL,synthetic,-0.027801899680354653,-0.025,0.2,-0.025,0.6,-0.7,-0.01888554415845853,-0.6706396659117696,0.912865923389841,0.6028595137903702,-1.7375598511079076,0.22169706078629903,-0.9153036235419695,1.0896480961129922,0.24962278847965896,1.2479141877029631,1.031516336993754,-2.094954184810161,-0.301590743051338,0.7747705233529124,-1.8937766663956566,-0.026951507959675408,0.00446218114065836,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-007,PROTECTED,synthetic,-0.005291402812048637,0.0,0.95,0.0,0.8,0.9,0.0005544317113891829,-0.8822757025959816,0.24468517732039805,1.7547914162119556,-0.2788984517960188,-0.2982818246238191,-0.2215242721475101,0.3398129831831715,0.1540448920241528,0.7075306208856765,1.2344570806935624,-1.6864291976320602,-0.47777046093168235,-0.08294043905227276,-0.6305862802086949,-0.0010816734196206711,0.004541857614473625,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-007,ADAPTABLE,synthetic,0.02243981552182583,0.025,0.7,0.025,0.35,0.75,0.02732428803328707,0.693966679974209,-0.17900263479946318,-0.6328700727675076,0.31926364630837933,0.8267165890751861,1.5880554930966329,1.3849540912641711,-0.5692042820710348,-1.549089168640053,0.30390466424241724,0.9689034883951387,2.075578535694433,0.6346069615364569,0.6933365980466893,0.025953393490067204,0.0043822235839598616,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-007,HARMFUL,synthetic,-0.02828522009041045,-0.025,0.2,-0.025,0.6,-0.7,-0.02792368633952722,1.3028403327855147,0.06734751482420515,1.1496943098108445,0.20582042715482568,0.1510785676370194,-0.7729885381876689,0.2806032956037824,-0.8302694089622055,-1.6385387518600778,0.06934931756552765,0.36857961695943775,0.2573722509995903,0.24326380526711358,-0.06914478610337567,-0.024310392136271064,0.004603299887063239,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-008,PROTECTED,synthetic,-0.006940324140496924,0.0,0.95,0.0,0.8,0.9,1.640717485708364e-05,-1.5324676526414678,-0.2521044402399754,-0.11633805729507327,-0.674535433785279,-0.18614414762338236,-0.04721663811739095,-0.8098855119826049,-1.6754096119885693,0.9225092099267372,0.3929494180323117,-0.41644855947945936,0.893664431525912,-0.48493782994898943,-1.5037378573522209,-0.0017635286001862623,0.00446074780193805,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-008,ADAPTABLE,synthetic,0.018207147580185847,0.025,0.7,0.025,0.35,0.75,0.02574414276940293,0.9763060987216865,0.777034160032203,0.4327774276638397,-1.5594305997663187,0.2792916105334888,0.973533282243358,-1.2761751939587285,0.5347048346533705,-0.5075539565916306,-2.162098711058907,1.20588233580065,-0.21263274727331546,-1.758203271332053,0.09501746839598911,0.025336887678251225,0.004312033294640652,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-008,HARMFUL,synthetic,-0.03327974838372205,-0.025,0.2,-0.025,0.6,-0.7,-0.021815710807136846,-2.9532470235469988,0.6253435301691485,2.363243572664538,1.69766174988771,-0.39496336127217097,-0.651488995431317,0.9653586459364676,0.42769362502815333,-1.1987901438665913,-0.5063480788406232,1.2859448859252038,-0.6333455001732563,1.2046486361459758,-0.3638743655931813,-0.024386004290867336,0.00427713153132916,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-009,PROTECTED,synthetic,0.0008768148483553548,0.0,0.95,0.0,0.8,0.9,0.0006602228790030584,0.8859662327363755,-0.5130527039552341,-0.12491267341227615,-0.16456369341814014,-0.6603621382551572,-0.16409061441188802,0.9382263708950541,0.3235603684512346,-0.2699843750233665,-0.3984009538891605,-1.2264308717832422,0.33586689149906346,-2.355153003227288,-0.9931037883145003,-0.00014104101836519202,0.0045042916910957844,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-009,ADAPTABLE,synthetic,0.02145995118792193,0.025,0.7,0.025,0.35,0.75,0.025553354638350213,0.3541040506605081,-0.2878300892562736,-0.8729486376925906,0.12496177197650332,1.011007128980688,1.1369459598097096,-1.400918710660985,-0.7333593759985023,1.3792245506121403,-0.9975688623483918,-0.975563986299302,-0.40668502619714103,0.01175578742154965,0.0008346525879874762,0.022957648541444043,0.004311111146933407,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-009,HARMFUL,synthetic,-0.028316702105741956,-0.025,0.2,-0.025,0.6,-0.7,-0.023753783895407374,0.6071643158862514,-0.8955603749117564,0.2481568239627628,-0.1736231368788444,0.27507191902083983,-0.42634655271235905,0.5405624162108877,0.040120344010277954,0.3461344711906071,2.006955855965606,-0.38956161287000357,-0.3597130163561586,0.30626317491611255,1.1114154532837872,-0.025193356975578906,0.004522441377144027,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-010,PROTECTED,synthetic,-0.002403342780114846,0.0,0.95,0.0,0.8,0.9,0.005996162148410876,-0.27732704015524073,-0.3013849754675295,0.553237513798369,-0.1505887864665573,-0.6612221041899503,0.3714795580314031,-0.029433916003324602,0.22346580450772016,-0.026078061340868895,-0.2372876142446131,-1.023436060985624,-1.0775302985485875,1.0271514783547109,0.18766437506730807,-0.0010484501279944634,0.0045975013186178495,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-010,ADAPTABLE,synthetic,0.01890016911783011,0.025,0.7,0.025,0.35,0.75,0.023873819462596806,0.859814609540096,-1.2225384030499873,0.1620142364119995,1.0555084935798231,-1.5158687520118694,-1.4343291612123066,0.05870263222151439,2.2323672804736745,0.49620274847074,-0.44161363458705016,-0.5206596848871787,-0.033345981959391896,-0.8295539169406518,0.5319055129988781,0.025864159288544138,0.004371275834781506,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-010,HARMFUL,synthetic,-0.030503160903695346,-0.025,0.2,-0.025,0.6,-0.7,-0.023097662152281956,0.41526205571145575,-0.917039708804149,0.06218828811852392,0.5821497507236593,0.8232061010013965,0.4935938450065331,-1.1885710055001324,1.2413090827063167,0.3105231112357037,1.7630118727630013,-0.6517331476123166,-0.8133426108506975,-1.6357306613244473,0.8130867195530521,-0.024229251920211945,0.004560893220965697,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-011,PROTECTED,synthetic,-0.006614741155818086,0.0,0.95,0.0,0.8,0.9,-2.0786940201616205e-05,0.02493009601305025,-0.3380265487175965,0.48590890280190446,0.14370283043535223,-1.0150562922056288,1.3063934345490191,0.9998103609540773,-0.9762464483708672,0.013980529916014442,0.13086608956385182,2.0197607769165056,-0.5197271439300084,1.128259277316396,0.6546029600752706,-3.836717975083041e-05,0.004315210600145991,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-011,ADAPTABLE,synthetic,0.019356693350952636,0.025,0.7,0.025,0.35,0.75,0.026849905992862612,-0.4970680130036196,0.38486700972122173,0.7207760931295053,0.9267061632128123,0.1975895269456073,1.6431771310801402,0.8421232301841175,1.0681075415119745,1.5886041125113701,0.013772363900302455,-0.9677352057408992,1.81920091139776,-0.08691103986229656,-1.3725988611324116,0.023419155786937807,0.004284385182460806,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-011,HARMFUL,synthetic,-0.03082109958944268,-0.025,0.2,-0.025,0.6,-0.7,-0.027227249984801465,0.552437768512644,0.37030213413551377,-0.6554268536908814,2.1483752264803715,-0.05561934698178533,0.7711034333854527,-0.3091940336202047,-0.23408283973176516,2.080154202149271,0.0381264930996946,-1.7885134236589026,-0.5530572074550218,-0.0774846337162265,-1.842212577854878,-0.028081326119503824,0.00446218114065836,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-012,PROTECTED,synthetic,0.00038657560902550267,0.0,0.95,0.0,0.8,0.9,-0.005903082389751652,-0.7267042878171281,-0.8041075906281698,0.18511327910255257,0.5032515744526964,0.5338073249780929,0.7029142105037903,2.213676233559893,0.9885050592770089,-0.8058237445621657,-0.31547745338016814,0.3516704286286316,-1.3468792812727426,-0.1921643829279832,0.5255051035185416,0.0005093702236766951,0.004541857614473625,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-012,ADAPTABLE,synthetic,0.02628971712173411,0.025,0.7,0.025,0.35,0.75,0.02184288381990638,-0.49198653521889596,0.6244972548607459,0.8437579981040371,-0.5687366448723534,0.6946724580365041,0.31206194525485037,-0.4340720596769051,2.327983556469952,0.21617730668151736,0.9964480569006721,0.73614381038028,0.43217149491151585,-1.0980150935389206,-0.10477643644258378,0.024969272019862373,0.0043822235839598616,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-012,HARMFUL,synthetic,-0.022923877800676184,-0.025,0.2,-0.025,0.6,-0.7,-0.02984495600142735,0.25613068475018164,1.3846293309088202,-2.058641497242081,0.28707849778456523,0.004580088762117392,-1.2020708015446921,-0.001056877538611042,0.8605981318539974,1.397100403172336,-1.0138617637934095,-0.26900204895248125,1.0509110314340757,0.07358782479195831,-0.7136435416738786,-0.027812877363318913,0.004603299887063239,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-013,PROTECTED,synthetic,0.0018682485682274146,0.0,0.95,0.0,0.8,0.9,0.002006602214190488,-1.1231697528692899,-0.2683045339643432,-2.760081878918356,0.5607204474322356,-0.42702119681079154,0.19363313902739163,-1.33407156386667,-1.5026213416240324,-0.03698511755898703,-0.6662042209076425,-0.7351735734577942,2.9973208530221287,-2.2601933398626177,0.5143359941606752,-0.0024248873651137436,0.00446074780193805,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-013,ADAPTABLE,synthetic,0.026977988766258926,0.025,0.7,0.025,0.35,0.75,0.025546410708898654,-0.30420845654504447,-0.3429326972479065,-0.5918916306297487,-0.8692822845443993,1.9036002073329923,-1.3805314557156603,-0.5027586394310088,0.5243773418166783,0.8485290904999663,1.1535531079687324,1.0223167274955793,0.36772637388645657,0.6018196714048187,-1.1834488121109237,0.024162933695444793,0.004312033294640652,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,3,synthetic-013,HARMFUL,synthetic,-0.026441404865382278,-0.025,0.2,-0.025,0.6,-0.7,-0.023950149949449964,-2.0271570658987694,-1.3313605382250826,-0.6446143071715289,0.14446518869911207,1.1496959279990702,0.529875506483768,1.0449661892638447,-0.07256969796728528,-0.025729459950739754,0.28169094528071836,-0.597459243308796,-0.12616796332022956,-0.6965765733528407,0.41991449412767473,-0.026083586058615656,0.00427713153132916,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-014,PROTECTED,synthetic,0.0012035260115767022,0.0,0.95,0.0,0.8,0.9,-0.0021953747263565846,-0.7537394022633679,-0.2559089557552203,2.3483084469553988,0.3799506318276964,-0.11557531867471686,-0.032676746684677106,0.5008531746628022,-0.09835192367987206,0.6772858792102555,-0.8074230316422596,0.06371079482590143,-0.7690899376503313,-1.1435660006251978,-0.4062008571622006,-3.6062457819488925e-05,0.0045042916910957844,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-014,ADAPTABLE,synthetic,0.028335504932215726,0.025,0.7,0.025,0.35,0.75,0.02619879844040556,-1.3138198301979278,0.026114695947982058,1.611212897676305,1.5427288309087928,0.8206018678316466,-1.0934985043788046,-0.30947058798536686,-1.2883393574414512,-0.37478731058671916,-0.18793057157669874,-0.31643678899012645,1.5341321429317487,2.634722174959081,0.7647675178590884,0.023546389231266,0.004311111146933407,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,4,synthetic-014,HARMFUL,synthetic,-0.024793782364525146,-0.025,0.2,-0.025,0.6,-0.7,-0.025196124690093316,1.8804499504144643,-0.16770871424532977,-0.6840052444823951,-0.8810919758517542,0.774556932573208,0.05656078140355684,0.09822727293262846,1.1128601658033603,-0.6979412234261507,0.2914003046584947,-0.45670532941167075,0.5500977373466842,1.7734264252931915,-0.14591018422783672,-0.025352260516789796,0.004522441377144027,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-015,PROTECTED,synthetic,-0.002305820903715672,0.0,0.95,0.0,0.8,0.9,0.003818669433424635,-0.19763480559138807,-0.33008410503640384,-0.2506276533743222,0.5092671134067844,1.2189859688631155,-0.7035752568579575,1.7109988704907815,-0.7957275675122455,-1.1085729886299238,0.13990791940881397,-0.060723300065415806,0.17847215612562775,-0.7034601910649615,0.0818284660961751,-0.0005398286291978882,0.0045975013186178495,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-015,ADAPTABLE,synthetic,0.02426689863123294,0.025,0.7,0.025,0.35,0.75,0.027615631888935076,0.9932452299605986,-1.3611039856766962,-0.01516614500565157,-0.08645510864876522,1.2166140109381245,-0.20679912421081725,-0.6444915678490447,0.083343514925893,-0.3008506028245761,0.469977990068174,1.9559101413231093,0.2115085829959083,0.41830083725639267,1.4219646367291081,0.026171060912013815,0.004371275834781506,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,0,synthetic-015,HARMFUL,synthetic,-0.026256813032172144,-0.025,0.2,-0.025,0.6,-0.7,-0.024854907804485928,-0.6864472129788012,-0.9080258333588012,-0.7128148884426506,-0.7221042614245282,-0.20680698017456545,-1.3217382373665345,2.641043407557462,0.23166824851290124,-0.731780360977378,-0.9507891219743287,-0.24501024818526632,-1.2851330380234067,-1.0684302102450913,-0.16072982002065406,-0.025214718829380874,0.004560893220965697,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-016,PROTECTED,synthetic,-0.0011139543195917364,0.0,0.95,0.0,0.8,0.9,-0.0001593774116609087,-0.619134484807723,-0.19153588807312538,-0.3320683416208184,0.7619946156205772,-0.11136252362553123,-0.009141754819535029,0.5370258796815797,0.11301465955896127,0.3491901566966308,0.35709880072297717,0.13567439276139542,-0.492039822241766,-1.272287283054945,-0.6653990943030328,-0.0007739616115976808,0.004315210600145991,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-016,ADAPTABLE,synthetic,0.022519074801106036,0.025,0.7,0.025,0.35,0.75,0.025154222121553868,-0.25633570749266615,-0.5974922858034201,-0.5051210068089667,0.5514485560181779,-1.1997123299511958,0.8871560314435426,0.4083191481441795,2.269514692910285,0.8636551124083306,2.0925482336739756,-0.2960010616812163,-0.060158124030344845,1.0112522248877,-0.1068560203018313,0.024281099672960625,0.004284385182460806,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,1,synthetic-016,HARMFUL,synthetic,-0.027561396483906767,-0.025,0.2,-0.025,0.6,-0.7,-0.025510288804924244,-1.0873232356430134,-2.0745504193408775,-1.0773280538773395,-0.550836049662885,-0.6077027137849369,1.9448531453327216,-1.5578646774930647,-0.6698715472391874,-0.526517685455367,1.1807795368666887,0.6588134551438647,0.42720913076005146,-0.5680587970684319,-1.8132580341958964,-0.024910532995874597,0.00446218114065836,HARMFUL,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-017,PROTECTED,synthetic,0.0024977592435792466,0.0,0.95,0.0,0.8,0.9,0.00040926437343031976,2.0141731673917693,1.4709996863023311,1.59613259368626,0.28231643752622093,-1.4806231894687722,0.9868051029425867,1.1962690816239205,1.124476215443647,0.3252350670815335,-1.7030169134978752,-0.28542367381237077,-2.004290161420526,-1.515342126453299,0.8401518728128848,0.0006882488151108155,0.004541857614473625,PROTECTED,PRESERVE
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-017,ADAPTABLE,synthetic,0.02891750590819143,0.025,0.7,0.025,0.35,0.75,0.02390786251650904,-0.9976272912456093,0.13715839729705528,0.4874941932910363,0.9301926421336763,0.09057294441485104,-1.5142515802423868,-0.6748953303182889,1.6221229053278274,-0.9343140175782276,-0.6687168015392758,0.41800653045852615,-0.3805441588535529,2.878075174434381,-1.096450233641332,0.02320719426692896,0.0043822235839598616,ADAPTABLE,ADAPT
SYNTHETIC_POSITIVE_CONTROL,2,synthetic-017,HARMFUL,synthetic,-0.02598109610481743,-0.025,0.2,-0.025,0.6,-0.7,-0.023520227454727316,-0.49566672144941026,-0.26288216875746856,0.11503563898900704,-0.22751872911092996,-0.8114491051001362,0.2662102580509884,-0.7690778240343389,0.23075306144383068,-0.3779576369848749,0.8400516821690489,0.47957553428580524,-0.06938807307420777,-1.3704003663800342,-0.7426538613143577,-0.02512995535692036,0.004603299887063239,HARMFUL,PRESERVE
