benchmark,outer_fold,variant,epochs,last_train_loss,history,population_fit_subjects,outcome_future_labels_used_for_fit,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,0,identity,30,0.4307639470488526,"[{""epoch"": 1, ""train_loss"": 0.7077772415515988}, {""epoch"": 2, ""train_loss"": 0.6388760304450989}, {""epoch"": 3, ""train_loss"": 0.6159858735772067}, {""epoch"": 4, ""train_loss"": 0.5962387168684671}, {""epoch"": 5, ""train_loss"": 0.5896687912940979}, {""epoch"": 6, ""train_loss"": 0.5834060739916425}, {""epoch"": 7, ""train_loss"": 0.5806171799260517}, {""epoch"": 8, ""train_loss"": 0.5665355155634325}, {""epoch"": 9, ""train_loss"": 0.560223814054977}, {""epoch"": 10, ""train_loss"": 0.5493742619558822}, {""epoch"": 11, ""train_loss"": 0.5528123297802238}, {""epoch"": 12, ""train_loss"": 0.537992610487827}, {""epoch"": 13, ""train_loss"": 0.5310841837594675}, {""epoch"": 14, ""train_loss"": 0.518040316437566}, {""epoch"": 15, ""train_loss"": 0.5030842355240223}, {""epoch"": 16, ""train_loss"": 0.5031105642817741}, {""epoch"": 17, ""train_loss"": 0.4860535094904345}, {""epoch"": 18, ""train_loss"": 0.47772771028585215}, {""epoch"": 19, ""train_loss"": 0.47167902009431706}, {""epoch"": 20, ""train_loss"": 0.4646297158196915}, {""epoch"": 21, ""train_loss"": 0.45794748708259225}, {""epoch"": 22, ""train_loss"": 0.4594796544174815}, {""epoch"": 23, ""train_loss"": 0.4450561166918555}, {""epoch"": 24, ""train_loss"": 0.4477018130380054}, {""epoch"": 25, ""train_loss"": 0.44630075787389}, {""epoch"": 26, ""train_loss"": 0.4394324505329132}, {""epoch"": 27, ""train_loss"": 0.4377664472335993}, {""epoch"": 28, ""train_loss"": 0.429675307661988}, {""epoch"": 29, ""train_loss"": 0.42557810209518254}, {""epoch"": 30, ""train_loss"": 0.4307639470488526}]",43,False,False
OpenBMI_MI_S1_to_S2,1,identity,30,0.44744337869244954,"[{""epoch"": 1, ""train_loss"": 0.7177402510753897}, {""epoch"": 2, ""train_loss"": 0.6640464311422304}, {""epoch"": 3, ""train_loss"": 0.6434265996134558}, {""epoch"": 4, ""train_loss"": 0.6290821583880934}, {""epoch"": 5, ""train_loss"": 0.6102731811168582}, {""epoch"": 6, ""train_loss"": 0.5979062374802523}, {""epoch"": 7, ""train_loss"": 0.5912991968975511}, {""epoch"": 8, ""train_loss"": 0.5880391397587089}, {""epoch"": 9, ""train_loss"": 0.574615902956142}, {""epoch"": 10, ""train_loss"": 0.5705315180157506}, {""epoch"": 11, ""train_loss"": 0.5619868494743525}, {""epoch"": 12, ""train_loss"": 0.5542137955510339}, {""epoch"": 13, ""train_loss"": 0.5506437639857448}, {""epoch"": 14, ""train_loss"": 0.5378288386034411}, {""epoch"": 15, ""train_loss"": 0.5272301682206088}, {""epoch"": 16, ""train_loss"": 0.5205662072259326}, {""epoch"": 17, ""train_loss"": 0.5156467030769171}, {""epoch"": 18, ""train_loss"": 0.5048546923593034}, {""epoch"": 19, ""train_loss"": 0.4984407228647276}, {""epoch"": 20, ""train_loss"": 0.48779728407083556}, {""epoch"": 21, ""train_loss"": 0.49316650459932726}, {""epoch"": 22, ""train_loss"": 0.48746755242347717}, {""epoch"": 23, ""train_loss"": 0.47388185049212256}, {""epoch"": 24, ""train_loss"": 0.476707734895307}, {""epoch"": 25, ""train_loss"": 0.46824011583660924}, {""epoch"": 26, ""train_loss"": 0.46838005578795144}, {""epoch"": 27, ""train_loss"": 0.45938391424888786}, {""epoch"": 28, ""train_loss"": 0.4630058391426885}, {""epoch"": 29, ""train_loss"": 0.4563646188170411}, {""epoch"": 30, ""train_loss"": 0.44744337869244954}]",43,False,False
OpenBMI_MI_S1_to_S2,2,identity,30,0.45175471760505853,"[{""epoch"": 1, ""train_loss"": 0.6698383141672889}, {""epoch"": 2, ""train_loss"": 0.611468280027079}, {""epoch"": 3, ""train_loss"": 0.5920954371053119}, {""epoch"": 4, ""train_loss"": 0.5781800461369891}, {""epoch"": 5, ""train_loss"": 0.5679267505712288}, {""epoch"": 6, ""train_loss"": 0.5596403596013091}, {""epoch"": 7, ""train_loss"": 0.5510399117026218}, {""epoch"": 8, ""train_loss"": 0.5444334807506828}, {""epoch"": 9, ""train_loss"": 0.5428963883533034}, {""epoch"": 10, ""train_loss"": 0.5398936701375384}, {""epoch"": 11, ""train_loss"": 0.5334169886833013}, {""epoch"": 12, ""train_loss"": 0.5262185308545135}, {""epoch"": 13, ""train_loss"": 0.5236522161683371}, {""epoch"": 14, ""train_loss"": 0.517654959545579}, {""epoch"": 15, ""train_loss"": 0.5117379972269369}, {""epoch"": 16, ""train_loss"": 0.5105631712425587}, {""epoch"": 17, ""train_loss"": 0.5063723400027252}, {""epoch"": 18, ""train_loss"": 0.49940868150356205}, {""epoch"": 19, ""train_loss"": 0.49950494785641514}, {""epoch"": 20, ""train_loss"": 0.4959040858579236}, {""epoch"": 21, ""train_loss"": 0.49007723073626674}, {""epoch"": 22, ""train_loss"": 0.4920186884181444}, {""epoch"": 23, ""train_loss"": 0.48686110438302505}, {""epoch"": 24, ""train_loss"": 0.4805499822039937}, {""epoch"": 25, ""train_loss"": 0.4841942652713421}, {""epoch"": 26, ""train_loss"": 0.47219767725744916}, {""epoch"": 27, ""train_loss"": 0.4679566004109937}, {""epoch"": 28, ""train_loss"": 0.4689575830448505}, {""epoch"": 29, ""train_loss"": 0.4611007193631904}, {""epoch"": 30, ""train_loss"": 0.45175471760505853}]",43,False,False
OpenBMI_MI_S1_to_S2,3,identity,30,0.42968551929606946,"[{""epoch"": 1, ""train_loss"": 0.6872285779686861}, {""epoch"": 2, ""train_loss"": 0.6342214457933293}, {""epoch"": 3, ""train_loss"": 0.612230850430422}, {""epoch"": 4, ""train_loss"": 0.5993015313702961}, {""epoch"": 5, ""train_loss"": 0.5822356886641924}, {""epoch"": 6, ""train_loss"": 0.5766789489014205}, {""epoch"": 7, ""train_loss"": 0.5747602596393852}, {""epoch"": 8, ""train_loss"": 0.564064244614091}, {""epoch"": 9, ""train_loss"": 0.5555605994268905}, {""epoch"": 10, ""train_loss"": 0.5513342704883841}, {""epoch"": 11, ""train_loss"": 0.5456838927712552}, {""epoch"": 12, ""train_loss"": 0.5411793561314427}, {""epoch"": 13, ""train_loss"": 0.5349096401624901}, {""epoch"": 14, ""train_loss"": 0.5271794792663219}, {""epoch"": 15, ""train_loss"": 0.5234286429715711}, {""epoch"": 16, ""train_loss"": 0.5126342344838519}, {""epoch"": 17, ""train_loss"": 0.5125759543374527}, {""epoch"": 18, ""train_loss"": 0.5052702155224112}, {""epoch"": 19, ""train_loss"": 0.48923615954643074}, {""epoch"": 20, ""train_loss"": 0.4805537456412648}, {""epoch"": 21, ""train_loss"": 0.46987717689469805}, {""epoch"": 22, ""train_loss"": 0.467251536873884}, {""epoch"": 23, ""train_loss"": 0.4657455304888792}, {""epoch"": 24, ""train_loss"": 0.4513647815238598}, {""epoch"": 25, ""train_loss"": 0.4445647055603737}, {""epoch"": 26, ""train_loss"": 0.43923224923222565}, {""epoch"": 27, ""train_loss"": 0.43950900762580164}, {""epoch"": 28, ""train_loss"": 0.4292560384162637}, {""epoch"": 29, ""train_loss"": 0.42673466164012286}, {""epoch"": 30, ""train_loss"": 0.42968551929606946}]",43,False,False
OpenBMI_MI_S1_to_S2,4,identity,30,0.4332544500177557,"[{""epoch"": 1, ""train_loss"": 0.6995230102539063}, {""epoch"": 2, ""train_loss"": 0.6335500957749106}, {""epoch"": 3, ""train_loss"": 0.6113990230993791}, {""epoch"": 4, ""train_loss"": 0.6003114180131393}, {""epoch"": 5, ""train_loss"": 0.5911296913840554}, {""epoch"": 6, ""train_loss"": 0.5816259763457559}, {""epoch"": 7, ""train_loss"": 0.5723970311338251}, {""epoch"": 8, ""train_loss"": 0.5667807425152172}, {""epoch"": 9, ""train_loss"": 0.5663470041751861}, {""epoch"": 10, ""train_loss"": 0.5585210485891863}, {""epoch"": 11, ""train_loss"": 0.5560239065777172}, {""epoch"": 12, ""train_loss"": 0.5464634564789859}, {""epoch"": 13, ""train_loss"": 0.5394261860847473}, {""epoch"": 14, ""train_loss"": 0.534737021706321}, {""epoch"": 15, ""train_loss"": 0.5204965071244674}, {""epoch"": 16, ""train_loss"": 0.5058398019183766}, {""epoch"": 17, ""train_loss"": 0.49538281527432526}, {""epoch"": 18, ""train_loss"": 0.49395614645697855}, {""epoch"": 19, ""train_loss"": 0.4868397521972656}, {""epoch"": 20, ""train_loss"": 0.46895751931450586}, {""epoch"": 21, ""train_loss"": 0.4697853088378906}, {""epoch"": 22, ""train_loss"": 0.46701432661576703}, {""epoch"": 23, ""train_loss"": 0.4572280331091447}, {""epoch"": 24, ""train_loss"": 0.45554939941926437}, {""epoch"": 25, ""train_loss"": 0.4537048338760029}, {""epoch"": 26, ""train_loss"": 0.4389730074188926}, {""epoch"": 27, ""train_loss"": 0.4479132980650122}, {""epoch"": 28, ""train_loss"": 0.4331140899658203}, {""epoch"": 29, ""train_loss"": 0.44523983359336855}, {""epoch"": 30, ""train_loss"": 0.4332544500177557}]",44,False,False
