benchmark,method_id,subject_id,outer_fold,BA,NLL
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-26,2,0.73,0.5870537613535726
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-27,1,0.605,0.6296794425694029
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-28,0,0.695,0.503279229257496
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-29,2,0.935,0.2562566194730901
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-3,0,0.88,0.28580253024529434
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-30,3,0.8999999999999999,0.2930942161493739
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-31,3,0.5800000000000001,0.6842746094683261
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-32,4,0.635,0.6133736798088826
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-33,0,0.97,0.09322662631358995
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-34,2,0.53,0.7042144315125576
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-35,2,0.9450000000000001,0.1622081860155346
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-36,1,0.985,0.04203278469038944
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-37,0,0.87,0.372186566270132
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-38,3,0.505,0.7328157733611808
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-41,3,0.91,0.2153098027805576
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-42,3,0.715,0.52442522494965
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-44,1,0.89,0.3156730000162198
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-45,1,0.955,0.1317744389987698
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-47,4,0.95,0.1793878373080085
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-48,4,0.815,0.38535843520532076
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-49,2,0.8999999999999999,0.22796809137221818
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-5,0,0.81,0.33748875629478353
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-50,4,0.9550000000000001,0.1198885983308386
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-6,3,0.9299999999999999,0.1599673310384448
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-7,4,0.8300000000000001,0.35393261735736514
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-9,2,0.59,0.6463926547706558
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-1,0,0.95,0.19582906155594387
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-11,1,0.755,0.47880204828316564
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-12,4,0.77,0.5011838578226415
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-13,1,0.885,0.2780492539189236
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-14,4,0.525,0.7140906301736816
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-16,0,0.595,0.6911444751551514
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-17,4,0.8200000000000001,0.3313875127135191
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-18,1,0.65,0.59992338458213
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-19,0,0.95,0.1365906101494053
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-2,1,0.74,0.44736164358417846
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-21,0,0.855,0.2814131889085241
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-22,2,0.815,0.42568985377423374
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-23,3,0.99,0.04624486329948016
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-24,3,0.9488636363636365,0.1283494592872929
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-25,2,0.985,0.0720718421304187
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-26,2,0.71,0.5753608459149534
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-27,1,0.61,0.6372773361975258
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-28,0,0.7,0.4861539153803953
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-29,2,0.94,0.23521582366679145
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-3,0,0.89,0.26028530216595586
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-30,3,0.92,0.2665287742376987
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-31,3,0.5800000000000001,0.674519555012009
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-32,4,0.665,0.6076694536903432
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-33,0,0.97,0.08927219228464285
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-34,2,0.53,0.7011023472791461
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-35,2,0.955,0.15316121497363266
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-36,1,0.985,0.042437579309704036
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-37,0,0.87,0.3539372051332636
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-38,3,0.51,0.7430814636238648
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-41,3,0.905,0.20994077261172722
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-42,3,0.715,0.5269414769560687
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-44,1,0.895,0.3125410802773451
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-45,1,0.955,0.12850835081108145
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-47,4,0.965,0.1431452123382109
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-48,4,0.835,0.3759053775966396
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-49,2,0.9199999999999999,0.2109121578880017
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-5,0,0.815,0.33268462466013643
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-50,4,0.96,0.11042268429706796
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-6,3,0.9299999999999999,0.15847258880765666
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-7,4,0.845,0.34418199541390093
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,sub-9,2,0.61,0.6436505177485862
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-1,0,0.94,0.24391513953402313
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-11,1,0.755,0.4746042022770179
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-12,4,0.725,0.5285870972250696
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-13,1,0.885,0.27592384478457155
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-14,4,0.485,0.7558848726968235
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-16,0,0.5800000000000001,0.7044928462094514
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-17,4,0.82,0.382471393473104
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-18,1,0.655,0.601062470812322
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-19,0,0.955,0.13562096575828275
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-2,1,0.75,0.4678542773323278
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-21,0,0.87,0.2894616751056048
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-22,2,0.755,0.491830869730055
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-23,3,0.975,0.06757788395872072
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-24,3,0.9488636363636365,0.13628350132643766
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-25,2,0.98,0.10348265112366156
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-26,2,0.675,0.5899444070919431
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-27,1,0.6,0.6479498426300292
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-28,0,0.6799999999999999,0.5318545591356265
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-29,2,0.92,0.2607853564181771
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-3,0,0.895,0.29506811789337184
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-30,3,0.905,0.2959695692023224
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-31,3,0.5700000000000001,0.7166838825676111
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-32,4,0.56,0.6503463509920796
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-33,0,0.97,0.11284980283936644
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-34,2,0.51,0.7809210695486712
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-35,2,0.905,0.20181453484727668
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-36,1,0.985,0.043629497520405354
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-37,0,0.8400000000000001,0.40164279951182735
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-38,3,0.495,0.7480263572795791
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-41,3,0.91,0.21389942545714632
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-42,3,0.715,0.5271686832237612
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-44,1,0.8700000000000001,0.31348241779262204
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-45,1,0.955,0.13301096890754452
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-47,4,0.9450000000000001,0.214314724078335
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-48,4,0.8,0.4171966521349841
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-49,2,0.9099999999999999,0.24190460369811528
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-5,0,0.8,0.34944104950462374
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-50,4,0.95,0.14879920910337718
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-6,3,0.93,0.157483842351674
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-7,4,0.815,0.39607160844660055
WBCIC_S1S2_to_S3_authorized_development,ANCHOR_BLEND__CONFORMER_CCALIGN_FROZEN,sub-9,2,0.595,0.6983270785811757
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-1,0,0.8049999999999999,0.38088602152810536
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-11,1,0.735,0.5907644181969692
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-12,4,0.505,0.6863960932918879
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-13,1,0.915,0.3098999354773812
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-14,4,0.5,0.7443580778468902
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-16,0,0.61,0.690915852346391
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-17,4,0.685,0.5575314358740175
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-18,1,0.62,0.6217446626796382
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-19,0,0.925,0.18378608979006258
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-2,1,0.74,0.48137725399903347
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-21,0,0.87,0.33475643558350254
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-22,2,0.53,0.710145750966726
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-23,3,0.98,0.056868925655122096
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-24,3,0.959280303030303,0.1776238381629071
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-25,2,0.905,0.2612961178707205
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-26,2,0.605,0.7656704201509125
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-27,1,0.585,0.6497947786602504
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-28,0,0.615,0.586509795856366
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-29,2,0.8300000000000001,0.4094358943085703
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-3,0,0.81,0.41094124027742013
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-30,3,0.8500000000000001,0.3294054662536782
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-31,3,0.5549999999999999,0.7598466523448983
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-32,4,0.495,0.7221446209820406
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-33,0,0.96,0.1460861093869184
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-34,2,0.505,0.7794112452134123
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-35,2,0.85,0.32800826202506167
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-36,1,0.985,0.055978065772470866
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-37,0,0.7849999999999999,0.44047810806754667
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-38,3,0.48500000000000004,0.7798383121135278
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-41,3,0.86,0.26345169993867695
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-42,3,0.715,0.5748339633244494
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-44,1,0.835,0.3398120002556116
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-45,1,0.9199999999999999,0.15593846017021687
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-47,4,0.78,0.47645952037801864
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-48,4,0.6799999999999999,0.5885140431640867
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-49,2,0.8049999999999999,0.4369476792459606
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-5,0,0.8,0.3583454964625949
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-50,4,0.89,0.30068481872235897
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-6,3,0.9299999999999999,0.1921190824840734
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-7,4,0.755,0.5063257957321191
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_CALIBRATION,sub-9,2,0.5349999999999999,0.764314497879673
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-1,0,0.86,0.3032173023690351
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-11,1,0.71,0.6059244740258865
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-12,4,0.535,0.6685067377813192
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-13,1,0.8999999999999999,0.30545300253795565
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-14,4,0.485,0.743059110973453
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-16,0,0.57,0.6817058543848536
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-17,4,0.78,0.4289503612283322
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-18,1,0.62,0.6307633990941711
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-19,0,0.9450000000000001,0.17278090466049673
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-2,1,0.745,0.47004241744679726
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-21,0,0.865,0.31212172516800296
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-22,2,0.59,0.6495523210483968
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-23,3,0.975,0.04675857942748387
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-24,3,0.954229797979798,0.1672959206493147
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-25,2,0.9450000000000001,0.16504131866469238
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-26,2,0.605,0.7435338958254392
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-27,1,0.575,0.665636380481524
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-28,0,0.675,0.5297378567889425
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-29,2,0.8600000000000001,0.35357159171177566
WBCIC_S1S2_to_S3_authorized_development,CONFORMER_CCALIGN_FIXED_HEAD,sub-3,0,0.85,0.333909765476792
