benchmark,method_id,subject_id,outer_fold,BA,NLL
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,13,0,0.77,0.4958055609535335
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,14,0,0.8,0.450175280543207
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,19,0,0.74,0.5206111752864822
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,2,0,0.83,0.420029029043743
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,32,0,0.8600000000000001,0.3801314671063621
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,33,0,0.96,0.2390872574753618
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,36,0,0.98,0.13650339127193517
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,40,0,0.8200000000000001,0.40840682398579836
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,47,0,0.96,0.28286115210460666
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,50,0,0.63,0.6922251379209372
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_CALIBRATION,53,0,0.8400000000000001,0.37440530307664743
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,13,0,0.75,0.5026751175468873
OpenBMI_MI_S1_to_S2,ANCHOR_BLEND__CONFORMER_CCALIGN_FIXED_HEAD,14,0,0.8,0.4454149088165251
