scope,task,dataset,fold,seed,subject_id,model,BA,macro_F1,accuracy,trials,checkpoint_path,checkpoint_sha256,normalizer_sha256
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,36,B0,1.0,1.0,1.0,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,36,LiteBN-G,1.0,1.0,1.0,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,675a76578fa66991777502c6d6212fdd3e516bd37cc853e8c1361ee9a7d7478c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,37,B0,1.0,1.0,1.0,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,37,LiteBN-G,1.0,1.0,1.0,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,675a76578fa66991777502c6d6212fdd3e516bd37cc853e8c1361ee9a7d7478c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,39,B0,1.0,1.0,1.0,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,39,LiteBN-G,1.0,1.0,1.0,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,675a76578fa66991777502c6d6212fdd3e516bd37cc853e8c1361ee9a7d7478c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,4,B0,1.0,1.0,1.0,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,4,LiteBN-G,1.0,1.0,1.0,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,675a76578fa66991777502c6d6212fdd3e516bd37cc853e8c1361ee9a7d7478c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,42,B0,0.54,0.5415829010348757,0.54,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,42,LiteBN-G,0.54,0.5415829010348757,0.54,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,675a76578fa66991777502c6d6212fdd3e516bd37cc853e8c1361ee9a7d7478c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,51,B0,0.7,0.6818831699346405,0.7,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,51,LiteBN-G,0.7,0.6818831699346405,0.7,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,675a76578fa66991777502c6d6212fdd3e516bd37cc853e8c1361ee9a7d7478c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,54,B0,0.8799999999999999,0.8807979671559145,0.88,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,1,0,54,LiteBN-G,0.8799999999999999,0.8807979671559145,0.88,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold1_seed0/selected_best.pt,675a76578fa66991777502c6d6212fdd3e516bd37cc853e8c1361ee9a7d7478c,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,2,0,12,B0,0.99,0.9899959983993598,0.99,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed0_litebn/selected_best.pt,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,2,0,12,LiteBN-G,0.99,0.9899959983993598,0.99,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold2_seed0/selected_best.pt,ac68f6b15cc97178331d51ca49ff0a672ae43ad170a53fa06481fd7922b7ede9,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,2,0,13,B0,0.81,0.8079768314305483,0.81,100,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed0_litebn/selected_best.pt,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
EXPOSED_DEVELOPMENT_BENCHMARK,OpenBMI_SSVEP,OpenBMI,2,0,13,LiteBN-G,0.8200000000000001,0.8216367894056847,0.82,100,/root/rivermind-data/CRCICLR_G_WORK/experiments/persist_eeg_litebn_g_global_temporal_v1/runtime/checkpoints/openbmi_ssvep/fold2_seed0/selected_best.pt,ac68f6b15cc97178331d51ca49ff0a672ae43ad170a53fa06481fd7922b7ede9,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
