fold,seed,run,audit_fold,block,rank,assignment,n_fit_subjects,n_decision_subjects,n_outcome_subjects,persistence_strength,geometry_strength,jacobian_energy,jacobian_random_mean,jacobian_ratio,decision_logit_rms,decision_random_logit_mean,decision_logit_ratio,decision_margin_displacement,decision_flip_rate,decision_total_variation,outcome_ce_effect,outcome_ba_change,signed_u_abs,signed_u_spec,outer_test_used,control_type,fit_subject_count,protected_assignment,identity_metric,identity_full_skill,identity_erased_skill,identity_evidence,identity_full_ce,identity_erased_ce,identity_full_top1_ba,identity_erased_top1_ba,identity_null_mean,identity_null_q95,identity_null_sd,identity_measurement_competent,identity_coordinates,outer_membership_enumerated
0,0,0_0,1,3,4,uncertain,20,7,7,0.2043258994817733,0.4164119068358303,0.0,4.453685634188512e-06,0.0,0.2876765118629075,0.5934120796612605,0.4847837139195462,0.33473234315028,0.0614285714285714,0.0483762524007626,0.014894175815027,-0.0107142857142857,0.0043702330594775,-0.0247567512239908,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18305350843223778,0.1320135606625108,0.05103994776972698,2.812678765121753,2.86371871289148,0.42874999999999996,0.32125000000000004,-0.006332376486741973,0.015048499917567782,0.013662551122325424,True,"[4, 5, 6, 7]",False
0,0,0_0,1,4,4,uncertain,20,7,7,0.1120615750551223,0.4869343987285026,0.0,4.206480100317885e-06,0.0,0.387945293370264,0.5028085761843887,0.7715566355574606,0.4400144153515969,0.0714285714285714,0.0618509317490165,0.0174060640050059,-0.0071428571428571,0.0062099285192802,-0.0239840792677623,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18305350843223778,0.1705928115249331,0.01246069690730467,2.812678765121753,2.8251394620290577,0.42874999999999996,0.40624999999999994,-0.006332376486741973,0.015048499917567782,0.013662551122325424,True,"[8, 9, 10, 11]",False
0,0,0_0,1,5,4,protected,20,7,7,0.0489112585783004,0.9308055763949228,2.1103296284966912e-05,4.020071373770865e-06,5.249482987455473,1.3235483958939516,0.6785138482878231,1.9506578962740744,1.5714955393211738,0.3364285714285714,0.2521229557363004,0.235237291633476,-0.2064285714285714,0.12091179647656,0.1184497866696674,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.18305350843223778,0.17030156343487723,0.012751944997360543,2.812678765121753,2.8254307101191136,0.42874999999999996,0.40425,-0.006332376486741973,0.015048499917567782,0.013662551122325424,True,"[12, 13, 14, 15]",False
0,0,0_0,1,6,4,neutral,20,7,7,0.0172462798655033,0.5229312427316383,0.0,4.01205654818663e-06,0.0,0.2487003561941233,0.3188529389498695,0.7799845189233909,0.2800458803229016,0.0478571428571428,0.03668491128556,0.0119968472535914,-0.0071428571428571,0.0008882963125938,-0.0278818212043758,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18305350843223778,0.17009259629339968,0.012960912138838099,2.812678765121753,2.8256396772605914,0.42874999999999996,0.40825,-0.006332376486741973,0.015048499917567782,0.013662551122325424,True,"[16, 17, 18, 19]",False
0,0,0_0,2,0,1,neutral,20,7,7,0.7331262826919556,0.35,0.0,3.407883691809179e-05,0.0,0.071655968664842,0.6602306290467277,0.1085317243889492,0.0908733323192696,0.0292857142857142,0.0150839911445406,0.0002829663878432,-0.0035714285714285,0.0003929237547889,-0.0046038484318043,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.19624034637684806,0.1699149114949272,0.02632543488192085,2.799491927177143,2.8258173620590634,0.4595,0.4185,-0.007072211227304232,0.018128334168607724,0.014676128863312932,True,[0],False
0,0,0_0,2,1,1,neutral,20,7,7,0.4862278699874878,0.5,0.0,2.704470692903996e-05,0.0,0.0832145702774121,0.4235590522632866,0.1964650969746847,0.1068661280231427,0.025,0.016802834019069,-0.0020298923225884,-0.0007142857142856,-3.199281615476975e-05,-0.0063682234675123,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.19624034637684806,0.18501157319474437,0.01122877318210369,2.799491927177143,2.8107207003592465,0.4595,0.4415,-0.007072211227304232,0.018128334168607724,0.014676128863312932,True,[1],False
0,0,0_0,2,2,2,neutral,20,7,7,0.3538266718387604,0.3134193267585117,0.0,3.834009512590095e-05,0.0,0.0924656901163757,0.5192518184481186,0.1780748508358175,0.1181963828951418,0.0242857142857142,0.0184946162004421,-0.0006832395751108,-0.0042857142857142,8.297019074378096e-05,-0.0128719989185812,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.19624034637684806,0.15547533001304803,0.04076501636380003,2.799491927177143,2.840256943540943,0.4595,0.384,-0.007072211227304232,0.018128334168607724,0.014676128863312932,True,"[2, 3]",False
0,0,0_0,2,3,4,uncertain,20,7,7,0.2043258994817733,0.308348817945845,0.0,3.089351739810088e-05,0.0,0.2459909079945488,0.5777740045503156,0.4257562750439158,0.2868057878095106,0.0728571428571428,0.0469288025500358,0.0252558404178453,-0.0307142857142857,0.0043702330594775,-0.0247567512239908,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.19624034637684806,0.13626004863990482,0.059980297736943244,2.799491927177143,2.859472224914086,0.4595,0.37675000000000003,-0.007072211227304232,0.018128334168607724,0.014676128863312932,True,"[4, 5, 6, 7]",False
0,0,0_0,2,4,4,uncertain,20,7,7,0.1120615750551223,0.5628913274949097,0.0,3.424017248405284e-05,0.0,0.3199763858471564,0.5271129486085053,0.607035715384802,0.3661173411714298,0.0842857142857142,0.0548080890630778,0.0259715578716297,-0.0314285714285714,0.0062099285192802,-0.0239840792677623,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.19624034637684806,0.1737307724853474,0.022509573891500656,2.799491927177143,2.8220015010686437,0.4595,0.4215,-0.007072211227304232,0.018128334168607724,0.014676128863312932,True,"[8, 9, 10, 11]",False
0,0,0_0,2,5,4,protected,20,7,7,0.0489112585783004,0.9397208529642314,0.0001652483873968,3.2906413475637185e-05,5.021768401445645,1.1356855308968736,0.6080330733683149,1.8678022308976177,1.3001323266810725,0.345,0.2124501138378065,0.2421889683800244,-0.2178571428571428,0.12091179647656,0.1184497866696674,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.19624034637684806,0.18547943870210992,0.01076090767473814,2.799491927177143,2.810252834851881,0.4595,0.4395,-0.007072211227304232,0.018128334168607724,0.014676128863312932,True,"[12, 13, 14, 15]",False
0,0,0_0,2,6,4,neutral,20,7,7,0.0172462798655033,0.5404679497166864,0.0,3.176955980264369e-05,0.0,0.2541247598013033,0.3266322877123404,0.7780148177669035,0.289535652881042,0.0678571428571428,0.0427051238453671,0.0078223346917617,-0.0135714285714285,0.0008882963125938,-0.0278818212043758,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.19624034637684806,0.1870688032853458,0.009171543091502254,2.799491927177143,2.808663470268645,0.4595,0.45099999999999996,-0.007072211227304232,0.018128334168607724,0.014676128863312932,True,"[16, 17, 18, 19]",False
0,0,0_0,3,0,1,neutral,21,7,6,0.7331262826919556,0.238095238095238,0.0,7.007619033189386e-06,0.0,0.0954829625354161,0.8241578455876443,0.1158551884770744,0.1238496845042507,0.0285714285714285,0.0190059435072383,0.0011403638611916,0.0,0.0003929237547889,-0.0046038484318043,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22114155619159925,0.1961073159016118,0.025034240289987464,2.8233808815318238,2.8484151218218114,0.556904761904762,0.5071428571428571,-0.006767296296491482,0.018156891833689164,0.014343450784521775,True,[0],False
0,0,0_0,3,1,1,neutral,21,7,6,0.4862278699874878,0.3809523809523809,0.0,6.150955017261412e-06,0.0,0.0568122643776667,0.3334380823955476,0.1703832506758243,0.068346131413881,0.0121428571428571,0.0097576530622945,0.002078478378273,1.8503717077085938e-17,-3.199281615476975e-05,-0.0063682234675123,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22114155619159925,0.20295188323440216,0.01818967295719709,2.8233808815318238,2.841570554489021,0.556904761904762,0.5380952380952382,-0.006767296296491482,0.018156891833689164,0.014343450784521775,True,[1],False
0,0,0_0,3,2,2,neutral,21,7,6,0.3538266718387604,0.2582709837991017,0.0,7.861755092789417e-06,0.0,0.0888057759375503,0.5100565427094041,0.1741096692257231,0.1119149182850667,0.0221428571428571,0.0169850995954094,0.0028464548151299,-0.005,8.297019074378096e-05,-0.0128719989185812,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22114155619159925,0.18340396977999007,0.03773758641160918,2.8233808815318238,2.8611184679434327,0.556904761904762,0.48714285714285716,-0.006767296296491482,0.018156891833689164,0.014343450784521775,True,"[2, 3]",False
0,0,0_0,3,3,4,uncertain,21,7,6,0.2043258994817733,0.3136497113058766,0.0,7.296924334286388e-06,0.0,0.29351554373598,0.5419275513470141,0.5416139906642842,0.3397134906611257,0.0692857142857142,0.048879631446926,-0.0003521194957189,-0.0008333333333333,0.0043702330594775,-0.0247567512239908,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22114155619159925,0.16322633801913833,0.057915218172460925,2.8233808815318238,2.8812960997042847,0.556904761904762,0.469047619047619,-0.006767296296491482,0.018156891833689164,0.014343450784521775,True,"[4, 5, 6, 7]",False
0,0,0_0,3,4,4,uncertain,21,7,6,0.1120615750551223,0.5676572483235238,0.0,7.666223909978702e-06,0.0,0.3912144033681078,0.5460653833813237,0.7164241046477732,0.4511119826048348,0.0992857142857142,0.0648447728365139,0.0167674544421716,-0.0191666666666666,0.0062099285192802,-0.0239840792677623,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22114155619159925,0.18652424092327058,0.034617315268328674,2.8233808815318238,2.8579981968001524,0.556904761904762,0.49690476190476185,-0.006767296296491482,0.018156891833689164,0.014343450784521775,True,"[8, 9, 10, 11]",False
0,0,0_0,3,5,4,protected,21,7,6,0.0489112585783004,0.9216574385874896,3.617532170350688e-05,7.172255033735208e-06,5.043786303380694,1.453061971703762,0.7494213422600983,1.938911917455714,1.713915530112876,0.3564285714285714,0.2546818469233478,0.3586978904865126,-0.215,0.12091179647656,0.1184497866696674,False,protected,21,True,symmetric_cross_session_subject_id_identity_skill_raw,0.22114155619159925,0.20081773467767694,0.020323821513922313,2.8233808815318238,2.843704703045746,0.556904761904762,0.5185714285714287,-0.006767296296491482,0.018156891833689164,0.014343450784521775,True,"[12, 13, 14, 15]",False
0,0,0_0,3,6,4,neutral,21,7,6,0.0172462798655033,0.5905736260759307,0.0,7.362498186927352e-06,0.0,0.230099151316232,0.3375970275388875,0.681579316600254,0.2649829021933224,0.0557142857142857,0.0357976896619675,0.0058435996117249,-0.0058333333333333,0.0008882963125938,-0.0278818212043758,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.22114155619159925,0.20367895017089954,0.01746260602069971,2.8233808815318238,2.8408434875525232,0.556904761904762,0.5214285714285715,-0.006767296296491482,0.018156891833689164,0.014343450784521775,True,"[16, 17, 18, 19]",False
0,0,0_0,4,0,1,neutral,21,6,7,0.7331262826919556,0.2857142857142857,0.0,5.746064414303523e-06,0.0,0.0604325708437358,0.5681929317321298,0.1063592443142646,0.0749919990417577,0.015,0.0092766757819707,0.0036567071722811,0.0014285714285714,0.0003929237547889,-0.0046038484318043,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.21840432912064411,0.1879692171032432,0.0304351120174009,2.826118108602779,2.85655322062018,0.5361904761904763,0.48809523809523814,-0.007962598075134237,0.016968845236587735,0.014607983362756921,True,[0],False
0,0,0_0,4,1,1,neutral,21,6,7,0.4862278699874878,0.4285714285714285,0.0,7.328660715712055e-06,0.0,0.083208618197549,0.4334579657620447,0.1919646765546537,0.1021931151445421,0.0116666666666666,0.0120675590122906,-0.000598792690928,-0.0021428571428571,-3.199281615476975e-05,-0.0063682234675123,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.21840432912064411,0.19673663959955023,0.02166768952109388,2.826118108602779,2.847785798123873,0.5361904761904763,0.5185714285714285,-0.007962598075134237,0.016968845236587735,0.014607983362756921,True,[1],False
0,0,0_0,4,2,2,neutral,21,6,7,0.3538266718387604,0.0594754575853106,0.0,5.914009275397632e-06,0.0,0.0885114969636905,0.4757099028785763,0.1860619180473164,0.1096290117890998,0.0158333333333333,0.0111812318398069,-0.0023707570878687,-0.0021428571428571,8.297019074378096e-05,-0.0128719989185812,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.21840432912064411,0.1748832741474755,0.043521054973168605,2.826118108602779,2.8696391635759477,0.5361904761904763,0.4547619047619047,-0.007962598075134237,0.016968845236587735,0.014607983362756921,True,"[2, 3]",False
0,0,0_0,4,3,4,uncertain,21,6,7,0.2043258994817733,0.3850790525175044,0.0,5.90419272144708e-06,0.0,0.2510991503362232,0.5659265102433685,0.4436956844948678,0.2828422243241127,0.035,0.0291322313405725,0.009938786161186,-0.0092857142857142,0.0043702330594775,-0.0247567512239908,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.21840432912064411,0.16392684045843198,0.05447748866221214,2.826118108602779,2.880595597264991,0.5361904761904763,0.4630952380952381,-0.007962598075134237,0.016968845236587735,0.014607983362756921,True,"[4, 5, 6, 7]",False
0,0,0_0,4,4,4,uncertain,21,6,7,0.1120615750551223,0.4382761915587342,0.0,6.3054889803408014e-06,0.0,0.3682301231821537,0.534268885619973,0.6892224741009471,0.4284760547089892,0.0491666666666666,0.043052543057536,0.0291056656765292,-0.0228571428571428,0.0062099285192802,-0.0239840792677623,False,uncertain,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.21840432912064411,0.18238340674296194,0.036020922377682174,2.826118108602779,2.862139030980461,0.5361904761904763,0.4638095238095238,-0.007962598075134237,0.016968845236587735,0.014607983362756921,True,"[8, 9, 10, 11]",False
0,0,0_0,4,5,4,protected,21,6,7,0.0489112585783004,0.9233730908279728,3.107513019656621e-05,6.109484244708872e-06,5.086375371780175,1.9977117702223,1.0814388792528462,1.8472720081993876,2.448875084261797,0.3,0.2918430101200385,0.1824323039892445,-0.2071428571428571,0.12091179647656,0.1184497866696674,False,protected,21,True,symmetric_cross_session_subject_id_identity_skill_raw,0.21840432912064411,0.2030301728451922,0.015374156275451911,2.826118108602779,2.841492264878231,0.5361904761904763,0.5185714285714286,-0.007962598075134237,0.016968845236587735,0.014607983362756921,True,"[12, 13, 14, 15]",False
0,0,0_0,4,6,4,neutral,21,6,7,0.0172462798655033,0.6661622235078264,0.0,6.69690528947954e-06,0.0,0.2427341733024,0.3471305954182619,0.6992589431937761,0.2813185323599713,0.0199999999999999,0.0255851357784754,0.0082438602460914,-0.0064285714285714,0.0008882963125938,-0.0278818212043758,False,neutral,21,False,symmetric_cross_session_subject_id_identity_skill_raw,0.21840432912064411,0.20380793529366392,0.014596393826980192,2.826118108602779,2.8407145024297593,0.5361904761904763,0.49428571428571433,-0.007962598075134237,0.016968845236587735,0.014607983362756921,True,"[16, 17, 18, 19]",False
0,1,0_1,0,0,1,neutral,20,7,7,0.7346823215484619,-0.4,0.0,8.36934321534063e-06,0.0,0.0209989270743316,0.6381166019154443,0.0329076645417135,0.0263980877383376,0.0028571428571428,0.0029035160563778,-0.0003710450954934,-0.0007142857142857,0.0002427036871483,-0.005708358892845,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2052925983656131,0.17732911092076975,0.027963487444843338,2.7904396751883778,2.818403162633221,0.50025,0.44850000000000007,-0.007302231682808969,0.014708676632662518,0.013777915897957424,True,[0],False
0,1,0_1,0,1,1,neutral,20,7,7,0.5277566909790039,0.4,0.0,7.302629436511731e-06,0.0,0.0528805340314393,0.3323165354896467,0.1591270020720555,0.0629762194784973,0.0064285714285714,0.0067101550209764,0.0012610239389725,-0.0021428571428571,-0.0001555864460791,-0.0052454708113239,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2052925983656131,0.18913216774118702,0.01616043062442607,2.7904396751883778,2.806600105812804,0.50025,0.47924999999999995,-0.007302231682808969,0.014708676632662518,0.013777915897957424,True,[1],False
0,1,0_1,0,2,3,neutral,20,7,7,0.3647518455982208,0.2246125148013852,0.0,7.598410659029982e-06,0.0,0.1235599676430899,0.5377439383803715,0.2297747288704726,0.1427881198255915,0.0185714285714285,0.0154484420123178,-0.000768715386751,-0.0007142857142856,0.0002692312650248,-0.0185777817966453,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2052925983656131,0.15848008446769724,0.04681251389791585,2.7904396751883778,2.8372521890862936,0.50025,0.391,-0.007302231682808969,0.014708676632662518,0.013777915897957424,True,"[2, 3, 4]",False
0,1,0_1,0,3,4,uncertain,20,7,7,0.1728274226188659,0.4205635132860024,0.0,6.795046678431182e-06,0.0,0.5446741934126557,0.6584728147447061,0.827177950579219,0.6503427990632423,0.0457142857142857,0.0523763712089675,0.0412416586769745,-0.0214285714285714,0.009588236675898,-0.0166964965195769,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2052925983656131,0.1649422337983948,0.0403503645672183,2.7904396751883778,2.830790039755596,0.50025,0.41700000000000004,-0.007302231682808969,0.014708676632662518,0.013777915897957424,True,"[5, 6, 7, 8]",False
0,1,0_1,0,4,4,uncertain,20,7,7,0.0957852005958557,0.535908746163191,0.0,8.268371944335641e-06,0.0,0.4415364738562787,0.5408406865488422,0.8163891601309926,0.5040600745084346,0.0428571428571428,0.0442051844849374,0.0257980767696567,-0.0157142857142857,0.0101625081363779,-0.0154678426870905,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.2052925983656131,0.18365215142367353,0.021640446941939562,2.7904396751883778,2.8120801221303173,0.50025,0.45399999999999996,-0.007302231682808969,0.014708676632662518,0.013777915897957424,True,"[9, 10, 11, 12]",False
0,1,0_1,0,5,4,protected,20,7,7,0.0507485494017601,0.8471588144705089,3.190341771362957e-05,7.759227756605872e-06,4.111674346260602,1.1344785429245277,0.6963146588855796,1.6292613238104303,1.343347845416162,0.1414285714285714,0.1341564702005246,0.1310455668923493,-0.0642857142857142,0.0534102817218596,0.0370664101421188,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.2052925983656131,0.1961755217940706,0.009117076571542482,2.7904396751883778,2.79955675175992,0.50025,0.48050000000000004,-0.007302231682808969,0.014708676632662518,0.013777915897957424,True,"[13, 14, 15, 16]",False
0,1,0_1,0,6,3,protected,20,7,7,0.0199712663888931,0.926725050151504,7.004052463317099e-06,7.544950046498848e-06,0.9283099848443996,0.9638311887488769,0.5279037937612442,1.8257705289096489,1.1356966389399088,0.0992857142857142,0.1054489980209165,0.1383700462811976,-0.1021428571428571,0.0546913236641818,0.0426277036888903,False,protected,20,True,symmetric_cross_session_subject_id_identity_skill_raw,0.2052925983656131,0.19759419498418507,0.007698403381428021,2.7904396751883778,2.7981380785698056,0.50025,0.482,-0.007302231682808969,0.014708676632662518,0.013777915897957424,True,"[17, 18, 19]",False
0,1,0_1,1,0,1,neutral,20,7,7,0.7346823215484619,0.4,0.0,6.605797330053817e-06,0.0,0.0132523999073462,0.7328337008278524,0.0180837752035359,0.0168991975650475,0.0014285714285714,0.0024632908306395,0.0011368270550351,-0.0021428571428571,0.0002427036871483,-0.005708358892845,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18755917487071394,0.1600005551327215,0.02755861973799245,2.8081730986832767,2.835731718421269,0.44700000000000006,0.41300000000000003,-0.006472276700133666,0.01675499097801479,0.013523497828190994,True,[0],False
0,1,0_1,1,1,1,neutral,20,7,7,0.5277566909790039,0.5,0.0,5.124663603283581e-06,0.0,0.1000009289447407,0.3998350358158724,0.2501054684732333,0.1257426759895601,0.0257142857142857,0.0191889458163724,-0.007309747456292,0.0035714285714285,-0.0001555864460791,-0.0052454708113239,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18755917487071394,0.17177297070920727,0.015786204161506667,2.8081730986832767,2.8239593028447834,0.44700000000000006,0.43374999999999997,-0.006472276700133666,0.01675499097801479,0.013523497828190994,True,[1],False
0,1,0_1,1,2,3,neutral,20,7,7,0.3647518455982208,0.2967913916407571,0.0,5.894886143656448e-06,0.0,0.1405385743016204,0.5519575258187852,0.2546184583553646,0.1650628761836809,0.0242857142857142,0.0217897413511626,-0.002151293469949,0.005,0.0002692312650248,-0.0185777817966453,False,neutral,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18755917487071394,0.14230764779379057,0.04525152707692337,2.8081730986832767,2.8534246257602005,0.44700000000000006,0.3675,-0.006472276700133666,0.01675499097801479,0.013523497828190994,True,"[2, 3, 4]",False
0,1,0_1,1,3,4,uncertain,20,7,7,0.1728274226188659,0.6988016541524944,0.0,5.6042758879680224e-06,0.0,0.4222389597355974,0.5816035353194443,0.7259910473269109,0.4942065895468984,0.0864285714285714,0.067357427856595,0.0015018904061223,0.0021428571428571,0.009588236675898,-0.0166964965195769,False,uncertain,20,False,symmetric_cross_session_subject_id_identity_skill_raw,0.18755917487071394,0.15551959245699187,0.03203958241372207,2.8081730986832767,2.840212681096999,0.44700000000000006,0.38575,-0.006472276700133666,0.01675499097801479,0.013523497828190994,True,"[5, 6, 7, 8]",False
