task,seed,effect,sign_convention,RESCUE_PP_effect,HARM_PP_effect,NET_PP_effect
OpenBMI_ERP,0,C,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.14242424242424168,-0.6897727272727279,0.8321969696969695
OpenBMI_ERP,0,S,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.007196969696969369,0.20189393939393874,-0.1946969696969696
OpenBMI_ERP,0,M,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.20378787878787818,-4.776136363636365,4.979924242424242
OpenBMI_ERP,0,CxS,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.04015151515151505,0.023106060606060908,-0.06325757575757573
OpenBMI_ERP,0,CxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.03068181818181781,0.27234848484848584,-0.24166666666666625
OpenBMI_ERP,0,SxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.045454545454545414,-0.0018939393939390037,-0.043560606060605744
OpenBMI_ERP,0,CxSxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.022348484848484507,0.0026515151515145163,-0.025000000000000133
OpenBMI_ERP,1,C,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.12310606060606055,-0.5431818181818171,0.6662878787878785
OpenBMI_ERP,1,S,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.04659090909090935,-0.05227272727272636,0.0988636363636366
OpenBMI_ERP,1,M,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.4518939393939394,-4.818181818181818,5.270075757575758
OpenBMI_ERP,1,CxS,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.029166666666666785,-0.017045454545454586,-0.012121212121211755
OpenBMI_ERP,1,CxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.027651515151515094,0.28219696969696884,-0.3098484848484846
OpenBMI_ERP,1,SxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.0018939393939396698,0.001136363636363269,-0.003030303030303383
OpenBMI_ERP,1,CxSxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.012499999999999956,-0.007575757575757569,0.02007575757575708
OpenBMI_ERP,2,C,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.012500000000000178,-1.1106060606060604,1.0981060606060606
OpenBMI_ERP,2,S,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.027651515151515316,0.029166666666665897,-0.0015151515151516914
OpenBMI_ERP,2,M,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.3390151515151514,-4.803409090909089,5.142424242424243
OpenBMI_ERP,2,CxS,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.021212121212121904,-0.014393939393939625,0.03560606060606086
OpenBMI_ERP,2,CxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.031060606060606233,0.5378787878787881,-0.5689393939393939
OpenBMI_ERP,2,SxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.010606060606060286,-0.043560606060605744,0.05416666666666692
OpenBMI_ERP,2,CxSxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.019318181818181568,0.010606060606060508,-0.02992424242424252
OpenBMI_MI,0,C,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.2062500000000007,-0.2624999999999993,0.46875
OpenBMI_MI,0,S,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.13125000000000053,-0.21249999999999858,0.34375
OpenBMI_MI,0,M,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.5687500000000005,-2.1125000000000003,1.54375
OpenBMI_MI,0,CxS,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.006250000000000533,0.0625,-0.05625000000000005
OpenBMI_MI,0,CxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.006250000000000533,0.11250000000000027,-0.10624999999999996
OpenBMI_MI,0,SxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.10625000000000018,0.06250000000000044,0.043749999999999956
OpenBMI_MI,0,CxSxM,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.04375000000000018,0.012500000000000622,-0.05625000000000002
OpenBMI_MI,1,C,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.18125000000000036,-0.27500000000000036,0.4562499999999998
OpenBMI_MI,1,S,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,0.03125000000000089,-0.0625,0.09375000000000044
OpenBMI_MI,1,M,mean(product_sign=+1)-mean(product_sign=-1); ON is +1,-0.7437500000000004,-2.2375000000000007,1.49375
