method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
A8_RANDOM_PROTECTED,0,1,19,0.6499999999999999,0.6491228070175439,100,0.7,-0.050000000000000044,True,1.2087380000157282,26146,False,False,False
A10_FULL_PUD_FREEZE,0,1,19,0.68,0.68,100,0.64,0.040000000000000036,False,1.302092799975071,26146,False,False,False
B0_VANILLA_EEGNET,0,1,32,0.64,0.6398559423769508,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,1,32,0.6699999999999999,0.6691729323308271,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,1,32,0.6699999999999999,0.6673051718923279,100,0.6699999999999999,0.0,False,1.178173299995251,68514,False,False,False
A2_DUAL_CONTROL,0,1,32,0.67,0.66996699669967,100,0.69,-0.019999999999999907,True,1.2832678999984637,26146,False,False,False
A6_PUD_ALL_ADAPT,0,1,32,0.65,0.64996499649965,100,0.55,0.09999999999999998,False,2.1690496999653988,52292,False,False,False
A7_IDENTITY_PROTECTED,0,1,32,0.6699999999999999,0.6673051718923279,100,0.6399999999999999,0.030000000000000027,False,1.360000199987553,26146,False,False,False
A8_RANDOM_PROTECTED,0,1,32,0.6499999999999999,0.6491228070175439,100,0.63,0.019999999999999907,False,1.3117385000223294,26146,False,False,False
A10_FULL_PUD_FREEZE,0,1,32,0.62,0.614448051948052,100,0.55,0.06999999999999995,False,1.0883434999850579,26146,False,False,False
B0_VANILLA_EEGNET,0,1,33,0.73,0.721964782205746,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,1,33,0.77,0.7660461804495982,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,1,33,0.72,0.7083333333333334,100,0.77,-0.050000000000000044,True,1.1053288000402972,68514,False,False,False
A2_DUAL_CONTROL,0,1,33,0.85,0.8487750781328763,100,0.86,-0.010000000000000009,True,1.2049075000104494,26146,False,False,False
A6_PUD_ALL_ADAPT,0,1,33,0.78,0.7756017951856384,100,0.76,0.020000000000000018,False,2.1037630999926478,52292,False,False,False
A7_IDENTITY_PROTECTED,0,1,33,0.8300000000000001,0.8286117552172598,100,0.8,0.030000000000000027,False,1.1860598000348546,26146,False,False,False
A8_RANDOM_PROTECTED,0,1,33,0.8200000000000001,0.818840579710145,100,0.8200000000000001,0.0,False,1.1969714000006206,26146,False,False,False
A10_FULL_PUD_FREEZE,0,1,33,0.79,0.7863899908452854,100,0.76,0.030000000000000027,False,1.0832432999741286,26146,False,False,False
B0_VANILLA_EEGNET,0,1,41,0.77,0.7699769976997699,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,1,41,0.76,0.7584541062801933,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,1,41,0.79,0.7894736842105263,100,0.76,0.030000000000000027,False,1.0365421999595128,68514,False,False,False
A2_DUAL_CONTROL,0,1,41,0.78,0.779205138498595,100,0.77,0.010000000000000009,False,1.326602500048466,26146,False,False,False
A6_PUD_ALL_ADAPT,0,1,41,0.75,0.7487689679429204,100,0.71,0.040000000000000036,False,2.115853999974206,52292,False,False,False
A7_IDENTITY_PROTECTED,0,1,41,0.77,0.769792813532179,100,0.75,0.020000000000000018,False,1.0777249000384472,26146,False,False,False
A8_RANDOM_PROTECTED,0,1,41,0.78,0.7796474358974359,100,0.78,0.0,False,1.2597941000130959,26146,False,False,False
A10_FULL_PUD_FREEZE,0,1,41,0.72,0.7189883580891208,100,0.71,0.010000000000000009,False,1.302689099975396,26146,False,False,False
B0_VANILLA_EEGNET,0,1,46,0.6000000000000001,0.5985547972701726,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,1,46,0.6599999999999999,0.6594551282051282,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,1,46,0.6599999999999999,0.6594551282051282,100,0.6599999999999999,0.0,False,1.2117991000413895,68514,False,False,False
A2_DUAL_CONTROL,0,1,46,0.65,0.6439833180754755,100,0.64,0.010000000000000009,False,1.2260347999981605,26146,False,False,False
A6_PUD_ALL_ADAPT,0,1,46,0.63,0.6254681647940075,100,0.61,0.020000000000000018,False,2.038961400045082,52292,False,False,False
A7_IDENTITY_PROTECTED,0,1,46,0.63,0.6290726817042607,100,0.62,0.010000000000000009,False,1.4548490999732167,26146,False,False,False
A8_RANDOM_PROTECTED,0,1,46,0.6699999999999999,0.6683750376846548,100,0.6499999999999999,0.020000000000000018,False,1.3915141999605112,26146,False,False,False
A10_FULL_PUD_FREEZE,0,1,46,0.63,0.6236395076797885,100,0.61,0.020000000000000018,False,1.3979426000150852,26146,False,False,False
B0_VANILLA_EEGNET,0,1,47,0.89,0.8899889988998899,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,1,47,0.9299999999999999,0.9299929992999301,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,1,47,0.9199999999999999,0.9198717948717949,100,0.9299999999999999,-0.010000000000000009,True,1.3614714000141248,68514,False,False,False
A2_DUAL_CONTROL,0,1,47,0.9,0.898989898989899,100,0.94,-0.039999999999999925,True,1.4325768999988213,26146,False,False,False
A6_PUD_ALL_ADAPT,0,1,47,0.8999999999999999,0.8996386993175431,100,0.9199999999999999,-0.020000000000000018,True,2.1681169999646954,52292,False,False,False
A7_IDENTITY_PROTECTED,0,1,47,0.88,0.8799519807923168,100,0.9099999999999999,-0.029999999999999916,True,1.3323720999760553,26146,False,False,False
A8_RANDOM_PROTECTED,0,1,47,0.9099999999999999,0.9095568284594513,100,0.8999999999999999,0.010000000000000009,False,1.298300400027074,26146,False,False,False
A10_FULL_PUD_FREEZE,0,1,47,0.9099999999999999,0.9099189270343309,100,0.9199999999999999,-0.010000000000000009,True,1.1281403999892063,26146,False,False,False
B0_VANILLA_EEGNET,0,1,49,0.87,0.8696741854636592,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,1,49,0.8999999999999999,0.8998397435897436,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,1,49,0.9099999999999999,0.9097744360902256,100,0.8999999999999999,0.010000000000000009,False,1.377427000028547,68514,False,False,False
A2_DUAL_CONTROL,0,1,49,0.8899999999999999,0.8894583458948849,100,0.8899999999999999,0.0,False,1.397453100013081,26146,False,False,False
A6_PUD_ALL_ADAPT,0,1,49,0.8300000000000001,0.8298468621759583,100,0.85,-0.019999999999999907,True,2.271234599989839,52292,False,False,False
A7_IDENTITY_PROTECTED,0,1,49,0.8600000000000001,0.8594941790445605,100,0.8600000000000001,0.0,False,1.1597325999755412,26146,False,False,False
A8_RANDOM_PROTECTED,0,1,49,0.8600000000000001,0.8594941790445605,100,0.85,0.01000000000000012,False,1.1836502000223845,26146,False,False,False
A10_FULL_PUD_FREEZE,0,1,49,0.84,0.8399359743897559,100,0.85,-0.010000000000000009,True,1.1581044999766164,26146,False,False,False
