model,task,fold,epoch,trajectory_provenance,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_to_C_rep,C_to_P_norm,C_to_P_rep,C_to_P_true_margin,C_total_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_to_C_norm,P_to_C_rep,P_to_C_true_margin,P_to_P_rep,P_total_norm,interaction_main_ratio,interaction_norm,pair_count,session,subject
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.2882098962242403,0.0,0.5208333333333334,9.583695501089096,0.614169024862349,2.3124829654892287,0.06620458854983251,2.2882098567982516,0.5625,1.8021424437562625,0.020833333333333332,0.5,0.7652514847771575,2.161611644240717,-0.22072181462620696,3.6608597890784345,1.8021424040198326,0.09215332405195416,0.39175285899546,96,1,20
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.67497030319646,0.041666666666666664,0.5729166666666666,9.605534161130587,0.638526119136562,2.501342677821716,0.1894615717077007,1.6749702976085246,0.46875,1.280770262548079,0.0,0.5625,0.5438393808435649,1.6017045273135107,-0.0008840725058689713,2.918036491920551,1.2807702403515577,0.06648170097226587,0.20302642189199105,96,2,20
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.9751121625304222,0.010416666666666666,0.5625,9.865863487124443,0.664713870578756,2.6720465073982873,-0.036979887809138745,1.9751121802255511,0.6145833333333334,1.490298548868547,0.020833333333333332,0.4895833333333333,0.5830053058064854,1.7835747667898734,-0.09278172499034554,3.1710488318155208,1.49029852465416,0.07581923527565475,0.2646698782918975,96,1,21
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.405101598550876,0.10416666666666667,0.4791666666666667,9.22267952064673,0.6348370624085268,2.2674847909559808,-0.1970948895905167,2.4051016086402037,0.6458333333333334,2.5090474101404348,0.0,0.6458333333333334,0.6859957283983628,2.4126166061808667,-0.2753937190864235,4.696160968393087,2.5090474324921765,0.10432164988014847,0.5274592365603894,96,2,21
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.6347955511882901,0.03125,0.4479166666666667,9.859994719425837,0.7045490729312102,2.8377395073572793,0.05121192475780845,1.634795566399892,0.4479166666666667,1.3229411338300754,0.03125,0.625,0.5488138572933773,1.7971862982958555,-0.05269387500205388,3.2473070323467255,1.3229411478775244,0.07763962884200737,0.2291157000581734,96,1,22
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.740007957443595,0.020833333333333332,0.4895833333333333,9.372248341639837,0.6748190807799498,2.5994630505641303,0.06545367348007858,1.7400079974904656,0.59375,1.4791678506880999,0.0,0.4791666666666667,0.5780022591352463,1.7970408629626036,-0.02386158654311051,3.265830658376217,1.4791678624848525,0.07368550976874151,0.23283120174892247,96,2,22
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.5608238745480776,0.010416666666666666,0.5833333333333334,9.899556457996368,0.6077678454263756,2.481848499427239,-0.016691611148416996,2.5608239384988942,0.5625,1.5411303465565045,0.0,0.4791666666666667,0.5782529972105598,1.8232704792171717,-0.11289951750465359,3.462598161151012,1.5411303432968755,0.08930970353685552,0.37859971750488813,96,1,26
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.0794007098302245,0.041666666666666664,0.5520833333333334,9.626073017716408,0.6326286458255103,2.341106766834855,0.044507445457081,2.079400731716305,0.5104166666666666,1.5243947148943942,0.010416666666666666,0.5208333333333334,0.6040848669363186,1.8616620035221179,-0.08101720700506121,3.3553221387167773,1.524394704028964,0.09745990993299831,0.3457584944553673,96,2,26
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.65553368977271,0.052083333333333336,0.5104166666666666,9.139261921246847,0.6132006280434629,2.336071371411284,-0.09564717354563375,2.655533665403103,0.5416666666666666,2.396190719678998,0.010416666666666666,0.5520833333333334,0.8885502987153208,2.5256487522274256,-0.2695879674671839,4.404728081077337,2.39619061909616,0.16026208260639882,0.8798256400817385,96,1,27
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.0417308441052833,0.0625,0.3333333333333333,8.980402866999308,0.6247852041075627,2.317930063853661,0.197466744032378,2.0417308754598102,0.5416666666666666,2.187526650726795,0.0,0.6041666666666666,0.7937178571398059,2.400229070956508,-0.33318407759846497,4.402599977950255,2.18752663427343,0.13878830636773878,0.6111196741306534,96,2,27
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.1408102695519724,0.010416666666666666,0.625,9.756849889953932,0.6314083083222309,2.4364271834492683,0.03368478345995148,2.14081022515893,0.5416666666666666,1.800122112967074,0.041666666666666664,0.5,0.6848882312575976,2.020808753247062,-0.061531169805675745,3.6497891967495284,1.8001221319039662,0.08932315244843873,0.3584200988601272,96,1,28
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.8848409410566092,0.052083333333333336,0.5416666666666666,9.673167929053307,0.5289424788982918,2.3214364095280566,0.03618498317276438,1.884840904424588,0.4791666666666667,1.8713598713899653,0.052083333333333336,0.5416666666666666,0.7259374522448828,2.143614220743378,-0.23949110391549766,3.8359629524250827,1.8713599128338199,0.09878841156993683,0.3439553794839109,96,2,28
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.1960932770743966,0.010416666666666666,0.5208333333333334,9.215232635537783,0.590811701801916,2.4533314096430936,-0.11723127642956872,2.196093276143074,0.4583333333333333,2.0270028365775943,0.010416666666666666,0.5833333333333334,0.7920007043285295,2.380677208304405,-0.32133136472354334,4.002044243117173,2.0270028609472015,0.10910695529310033,0.49644082703161985,96,1,3
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.066762859467417,0.052083333333333336,0.3958333333333333,8.900656794508299,0.5958729463551814,2.4241790237526097,-0.022494638765541215,2.0667628617957234,0.4895833333333333,2.306425179975728,0.020833333333333332,0.6354166666666666,0.8200604948215187,2.673282869781057,-0.48667685912611586,4.565896076460679,2.3064252321297922,0.12000291040506757,0.508875914834789,96,2,3
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.7975546400994062,0.13541666666666666,0.2604166666666667,8.371754720807076,0.5801571696065366,2.3006556841234365,-0.030958283770208556,1.7975546683495243,0.625,3.164422584697604,0.0,0.8020833333333334,1.3073463231946032,3.3974755915502706,-0.6316803122560183,5.626638357837995,3.164422595873475,0.11050367443628299,0.5544069246777023,96,1,31
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.5722933746874332,0.10416666666666667,0.13541666666666666,7.705937718351682,0.5112074627541006,2.006278141091267,0.04493726952932775,1.5722933591653903,0.7083333333333334,3.6068918568392596,0.0,0.8229166666666666,1.4010695337007444,3.617212262004614,-0.6489903616408507,6.2688061247269316,3.606891871740421,0.12794981006300077,0.6290755791900059,96,2,31
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.225267719322195,0.041666666666666664,0.5,9.43822067975998,0.6043024614142875,2.60039084777236,0.01609356134819488,2.2252676780335605,0.5104166666666666,1.6913618200148146,0.010416666666666666,0.4895833333333333,0.668175667601948,2.0020935678233704,-0.16710720226789513,3.6354077868163586,1.691361832122008,0.0973635557165835,0.3829849240913366,96,1,32
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.8932560939186562,0.041666666666666664,0.4895833333333333,9.363592604796091,0.6163888363322864,2.4507144981374345,0.28323185540890944,1.893256091279909,0.4791666666666667,1.4483897945222755,0.0625,0.5104166666666666,0.5943553207907826,1.910210254912575,-0.0831063964093725,3.43945254633824,1.4483897768271465,0.09340447319846135,0.2976725705957506,96,2,32
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.1877591979379454,0.052083333333333336,0.5729166666666666,9.18110483388106,0.5772794270111868,2.4008384880920253,-0.08465778668566297,2.18775916689386,0.5833333333333334,1.8935604741175969,0.020833333333333332,0.5104166666666666,0.7445860643250247,2.1878077226380506,-0.23360327573027462,3.846129870042205,1.8935604467988014,0.09187112540045443,0.3749673377218035,96,1,33
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.7352749090641737,0.03125,0.4270833333333333,9.33361230790615,0.5874099017431339,2.349713354061047,-0.03559054996973524,1.7352748590831955,0.5104166666666666,1.5821373942308128,0.0,0.5416666666666666,0.6151267950578282,1.9478048216551542,-0.04588833618133018,3.5005253652731576,1.5821373622554045,0.0684535890565409,0.22856072536281621,96,2,33
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.8140704445540905,0.041666666666666664,0.71875,9.699238335092863,0.5564679744032522,2.4027840134998164,-0.04237489386772116,1.8140704529359937,0.4791666666666667,1.2795719244362165,0.052083333333333336,0.53125,0.5357576975754151,1.7352408512185018,-0.0556071640846009,3.145402948061625,1.2795719449253131,0.07549727277364582,0.22693415253888816,96,1,34
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.6495164244746168,0.11458333333333333,0.46875,9.87843956053257,0.6583843892052149,2.4929231740534306,0.23662897649531564,1.6495164438771706,0.6354166666666666,1.4826641590334475,0.020833333333333332,0.6041666666666666,0.5969870236391822,1.8808004955450695,0.011384883429855108,3.3764596159259477,1.4826641604304314,0.08233047507625695,0.26709806150756776,96,2,34
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.9021948364873726,0.052083333333333336,0.3854166666666667,9.43672439455986,0.6037092000090828,2.552138643960158,-0.0471706457901746,1.9021948669105768,0.5,2.0471956056232252,0.020833333333333332,0.6145833333333334,0.8472853849331538,2.4604864921420813,-0.257028872690474,4.264460587253173,2.047195595999559,0.10727061669846687,0.4265038995751335,96,1,38
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.9450779780745506,0.052083333333333336,0.53125,9.512374048431715,0.5893742286910614,2.250645335763693,0.058731597770626344,1.9450779979427655,0.4479166666666667,1.920959667302668,0.0,0.7083333333333334,0.789904474047944,2.306802195807298,-0.2729343108367175,3.934509962797165,1.9209596486762166,0.08975911366481644,0.3405370986244331,96,2,38
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.5100787645205855,0.125,0.4791666666666667,9.626019979516665,0.7143616147028903,2.578691084558765,-0.09470816965525349,1.5100787691771984,0.5208333333333334,1.6844263103945802,0.010416666666666666,0.625,0.727503978802512,2.0409008550147214,-0.32673004230794805,3.43990703796347,1.6844263438445826,0.06742983429770295,0.2215326157747768,96,1,40
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.7078504948876798,0.07291666666666667,0.40625,9.03483315805594,0.5938872072535256,2.6295823268592358,-0.06957259091238181,1.7078504768821101,0.4791666666666667,2.069193580498298,0.0,0.65625,0.9649374117143452,2.45772664497296,-0.41859968022132915,3.863505396991968,2.069193564976255,0.10094462630998653,0.3838712798121075,96,2,40
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.891846462463339,0.08333333333333333,0.3541666666666667,9.087131137649218,0.6097591040888801,2.331088265404105,-0.019301053835079074,1.891846436696748,0.5520833333333334,2.454012478236109,0.010416666666666666,0.65625,0.910014307902505,2.57722305941085,-0.3833374912695338,4.508457573130727,2.4540124346191683,0.1040861669074123,0.46934524981770664,96,1,41
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.9766871416941285,0.09375,0.53125,9.356916437546412,0.566453106662569,2.336382241298755,0.054270052118226886,1.9766871454194188,0.6458333333333334,2.066635634750128,0.0,0.5729166666666666,0.6979356814020624,2.152090774849057,-0.3305040909908712,4.244262563685576,2.066635669519504,0.09377963014412671,0.36775450233835727,96,2,41
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.043462097334365,0.020833333333333332,0.3958333333333333,8.492862393458685,0.682147277208666,2.4616594028969607,-0.053060132234046854,2.0434621176682413,0.4166666666666667,2.623033414284388,0.0,0.6458333333333334,1.0696872440166771,3.1347168199718,-0.5685692304590096,4.8706389144063,2.6230334263915815,0.14858472464159908,0.7220421467015209,96,1,43
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.1266107012828193,0.08333333333333333,0.20833333333333334,7.879948382576306,0.5811491361043105,2.225047496457895,-0.0530035822885111,2.126610700196276,0.6979166666666666,3.537658754736185,0.0,0.8645833333333334,1.3751857476308942,3.8207553749283156,-0.7859838240159055,6.205576385060946,3.5376587187250457,0.188237736185935,1.0226162483450025,96,2,43
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.1476763505488634,0.09375,0.2916666666666667,8.62178431948026,0.6192944594658911,2.4199017162124314,-0.09653052889431517,2.147676382213831,0.59375,2.95849272236228,0.0,0.65625,1.0250395513139665,3.08834016819795,-0.5401198454201221,5.520570546388626,2.958492695043484,0.16024193990354738,0.7949573073225716,96,1,44
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.1941668232902884,0.03125,0.3229166666666667,9.245152895649275,0.6243529198691249,2.3533028376599154,-0.0007829835327963034,2.194166812347248,0.6041666666666666,2.4725705987463393,0.0,0.65625,0.868271523155272,2.616445458183686,-0.36352720313395065,4.610157509644826,2.472570647175113,0.11757105675254327,0.5614908840119218,96,2,44
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.2851107778648536,0.041666666666666664,0.5,9.87375827630361,0.6226555902976543,2.4436989625295005,0.0460885805853953,1.2851107789513965,0.4791666666666667,0.9675786470373472,0.03125,0.4583333333333333,0.4078798731788993,1.3903377422442038,0.05913086577008168,2.500045487036308,0.967578650607417,0.06886468013787332,0.14529409170305976,96,1,47
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.7512243535990517,0.03125,0.5520833333333334,9.497863670190176,0.5279946414132913,2.5133870852490268,0.06816750613506883,1.751224370052417,0.6041666666666666,1.654830412318309,0.0,0.4895833333333333,0.7113275271064291,2.0845412351191044,-0.18051098682917655,3.634765031437079,1.6548304078169167,0.09541921130342719,0.3342115762255465,96,2,47
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.4189400213460126,0.0625,0.4583333333333333,9.444461559255918,0.5496807044837624,2.13811545788,0.0427249982021749,2.418939989991486,0.5833333333333334,2.409565865372618,0.0,0.6458333333333334,0.8707723372305433,2.5364026439686618,-0.28771065070759505,4.497320571293433,2.409565864751736,0.11785048116386558,0.5903952482622117,96,1,49
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.085972411558032,0.03125,0.5625,9.67008762061596,0.6540689305402339,2.4831561595201492,0.044482109447320305,2.0859724522257843,0.5416666666666666,1.6346640242263675,0.0,0.5625,0.5670782625675201,1.8516024549802144,-0.060903198357361056,3.582391848166784,1.6346640279516578,0.0865780172268084,0.3150453237079394,96,2,49
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.265336500480771,0.041666666666666664,0.4375,9.168606206774712,0.5649450212561836,2.405794035643339,-0.04282712424173951,2.2653364970659218,0.6770833333333334,1.8659573709592223,0.010416666666666666,0.5729166666666666,0.6690308438652816,2.032254387935003,-0.27313372151305276,3.7297799357523522,1.865957400451104,0.08810478636102441,0.37161455004631233,96,1,53
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.2885561157017946,0.07291666666666667,0.5104166666666666,9.408353904883066,0.5581762087531388,2.2467094032714763,0.09232689766213298,2.288556090556085,0.5729166666666666,1.889680815860629,0.010416666666666666,0.625,0.5885798615248253,1.9956900272518396,-0.16656984544048706,3.8216477210323014,1.8896807814016938,0.10600583389168605,0.48664840528120595,96,2,53
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.346254361793399,0.052083333333333336,0.4166666666666667,9.148644412557283,0.559437244043996,2.404753496249517,0.08588582246253888,2.3462544131713607,0.3958333333333333,2.1592210200615227,0.0,0.5208333333333334,0.8942457590407381,2.5274383494009576,-0.2645448212279007,4.414600233236949,2.159221083081017,0.16470335146489865,0.7536556362950554,96,1,7
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,2.176680059016993,0.0625,0.4479166666666667,9.591392194231352,0.5587964247291287,2.4540537570913634,-0.03892105910927057,2.176680078264326,0.4583333333333333,1.904631425626576,0.010416666666666666,0.5729166666666666,0.7996244568688174,2.214868124574423,-0.19975085587551197,4.067648470401764,1.9046314597750704,0.08699938538484275,0.3820330365560949,96,2,7
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.7221751001973946,0.020833333333333332,0.4583333333333333,9.54875904818376,0.6420371953087548,2.4759249264995256,-0.017733481479808688,1.7221751532827814,0.4895833333333333,1.9640175141394138,0.010416666666666666,0.6979166666666666,0.798061096885552,2.186159080515305,-0.2519043308372299,3.9011700215439,1.9640175284196932,0.06936142151729048,0.2457737165192763,96,1,9
EEGNet,OpenBMI_SSVEP,2,6,RETRAINED_REPLICA_TRAJECTORY,1.7208319980030258,0.09375,0.46875,9.409478684266409,0.5900573761512836,2.3659882228821516,-0.08371312206145376,1.7208320318410795,0.46875,1.9078701368222635,0.010416666666666666,0.5833333333333334,0.6441111789317802,2.0572878792881966,-0.15458691915652403,3.9177564630905786,1.9078701601053278,0.07884243465377949,0.3049387542511492,96,2,9
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,5.733898989856243,0.0,0.8229166666666666,10.186358163754145,1.5678418435466785,3.8620940378556647,-0.8611788195557892,5.733898977438609,0.71875,2.61771742037187,0.010416666666666666,0.22916666666666666,1.220033300574869,2.6307223786910376,-0.7397182295098901,3.3803407500187554,2.617717377220591,0.1819240547483787,1.47398668473276,96,1,10
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,5.5419329678018885,0.0,0.8229166666666666,9.979793970783552,1.4882578693019848,3.736618890737494,-0.854193577542901,5.541932970285416,0.6041666666666666,2.823284479478995,0.010416666666666666,0.23958333333333334,1.3078339059526722,2.8463671964903674,-0.7091263566787044,3.6985393427312374,2.8232844695448875,0.2277857935987413,1.8128561380629737,96,2,10
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,6.139812551438808,0.0,0.8333333333333334,9.815799136956533,1.5005561982397921,3.5779628983388343,-0.9399712841647366,6.1398125141859055,0.71875,2.977287186154475,0.010416666666666666,0.15625,1.2219755988723289,2.8510776894787946,-0.6159210219047964,3.85974699507157,2.9772872206134102,0.20600741356611252,1.7958325076227386,96,1,15
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,4.6059033796191216,0.0,0.7604166666666666,9.967653120557467,1.200785737329473,2.9864639652272067,-0.6533990104217082,4.605903388311465,0.6145833333333334,2.231189226731658,0.020833333333333332,0.16666666666666666,0.985835931263864,2.21787847019732,-0.3565761748080452,2.916181887810429,2.231189225179454,0.12506673276463212,0.825821757937471,96,2,15
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,5.862002323071162,0.0,0.8645833333333334,9.610031480590502,1.7713627920796473,4.141820470492045,-1.0859562147719164,5.862002305686474,0.7916666666666666,2.879025375470519,0.0,0.13541666666666666,1.270567470851044,2.890585540483395,-0.5291640741440157,3.703664220869541,2.8790253351132074,0.20593492900176594,1.7824560295169551,96,1,16
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,6.758951880037785,0.010416666666666666,0.8854166666666666,10.012180944283804,1.8800987334301074,4.489031219234069,-1.2373296751951177,6.758951984345913,0.8854166666666666,2.700097090254227,0.0,0.10416666666666667,1.1338273100554943,2.6538071564088264,-0.19708815962076187,3.5207729265093803,2.700097101430098,0.21146145191354057,1.943419302503268,96,2,16
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,5.079459857195616,0.0,0.7395833333333334,9.804615899920464,1.273282094548146,3.106231295814117,-0.610732362450411,5.079459846640627,0.65625,2.852989041556915,0.0,0.1875,1.3325250656343997,2.82741084570686,-0.5691618329534928,3.6921250062684217,2.852989047765732,0.18211584778813025,1.3707676739431918,96,1,19
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,4.42494701469938,0.0,0.625,9.541475509603819,1.0286901869500678,2.82324624620378,-0.5969055152187744,4.424947001660864,0.4375,3.1436224871625504,0.010416666666666666,0.4375,1.5304088705064107,3.188215743750334,-0.8653239738196135,4.078717724730571,3.1436224716405072,0.20858147193212062,1.506278189830482,96,2,19
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,5.639599713186423,0.0,0.71875,9.221712107459703,1.558328567693631,3.7099041007459164,-0.8815136947669089,5.639599713186423,0.65625,3.093231264191369,0.0,0.14583333333333334,1.322376478696242,3.047447537382444,-0.534390480723232,4.006211951375008,3.093231280799955,0.296373808872886,2.369764014457663,96,1,2
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,4.539726077268521,0.03125,0.7395833333333334,9.623643840352694,1.3553889159423609,3.3609596646080413,-0.6480271971474091,4.5397260549167795,0.53125,2.7866503403832517,0.020833333333333332,0.3125,1.2803611205890775,2.8100681006908417,-0.5195380318909883,3.572228708614906,2.786650332932671,0.22187625911707679,1.5745091183731954,96,2,2
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,5.10155684997638,0.010416666666666666,0.6875,9.821918080250422,1.262667387413482,3.047181992481152,-0.611643633649995,5.101556859910488,0.4583333333333333,3.0939172313859067,0.010416666666666666,0.3125,1.380180789468189,2.9567591889450946,-0.5987088900680343,3.9024011430641017,3.0939172841608524,0.19388463208451867,1.5225064077725012,96,1,20
EEGNet,OpenBMI_SSVEP,2,15,RETRAINED_REPLICA_TRAJECTORY,4.351913607368867,0.010416666666666666,0.6979166666666666,9.966797346870104,1.205676448221008,3.175057979300618,-0.40579067861350876,4.351913591225942,0.3958333333333333,2.780665234041711,0.010416666666666666,0.5104166666666666,1.368351395552357,2.8734992630779743,-0.6959355377281705,3.6127411077419915,2.780665227522453,0.16134036120881015,1.1825945907039568,96,2,20
