candidate,scope,kappa,epoch,OpenBMI_BA,WBCIC_BA,OpenBMI_anchor_delta_BA,WBCIC_anchor_delta_BA,OpenBMI_anchor_delta_pp,WBCIC_anchor_delta_pp,OpenBMI_task_control_delta_BA,WBCIC_task_control_delta_BA,OpenBMI_task_control_delta_pp,WBCIC_task_control_delta_pp,min_anchor_delta_BA,min_task_effect_BA,mean_anchor_delta_BA,OpenBMI_macro_F1,WBCIC_macro_F1,OpenBMI_NLL,WBCIC_NLL,OpenBMI_guard_effect_BA,WBCIC_guard_effect_BA
P1_ALL_CAP05,ALL,0.05,1,0.8181481481481482,0.7895911862527717,-0.0009259259259258856,0.0032926829268292712,-0.09259259259258856,0.3292682926829271,-0.00037037037037035425,0.0,-0.037037037037035425,0.0,-0.0009259259259258856,-0.00037037037037035425,0.0011833785004516928,0.8133250946177645,0.7885556551614056,0.41710962557838793,0.4153630716352306,-0.00037037037037035425,0.0
P1_ALL_CAP05,ALL,0.05,2,0.8196296296296297,0.7899519586104953,0.0005555555555556424,0.0036534552845528534,0.05555555555556424,0.36534552845528534,0.0,-0.00012195121951208421,0.0,-0.01219512195120842,0.0005555555555556424,-0.00012195121951208421,0.002104505420054248,0.8149433957394095,0.7886107556001117,0.41490940106585367,0.4140346988549588,0.0,-0.00012195121951208421
P1_ALL_CAP05,ALL,0.05,3,0.8175925925925925,0.7900688285291944,-0.001481481481481528,0.003770325203251934,-0.1481481481481528,0.3770325203251934,0.00037037037037035425,-0.00012195121951219523,0.037037037037035425,-0.012195121951219523,-0.001481481481481528,-0.00012195121951219523,0.001144421860885203,0.8126639661258722,0.7886031749707588,0.4174516464838383,0.41338226466220296,0.00037037037037035425,-0.00012195121951219523
P1_ALL_CAP05,ALL,0.05,4,0.8162962962962963,0.7912871088938161,-0.002777777777777768,0.004988605567873727,-0.2777777777777768,0.49886055678737273,0.00018518518518517713,0.00012195121951230625,0.018518518518517713,0.012195121951230625,-0.002777777777777768,0.00012195121951230625,0.0011054138950479797,0.8112645037511228,0.7899921109968537,0.4182980741426949,0.41354663656891133,0.00018518518518517713,0.00012195121951230625
P1_ALL_CAP05,ALL,0.05,5,0.8168518518518518,0.7912934220251294,-0.0022222222222222365,0.004994918699187001,-0.22222222222222365,0.4994918699187001,0.0005555555555555314,0.0003658536585365857,0.05555555555555314,0.03658536585365857,-0.0022222222222222365,0.0003658536585365857,0.0013863482384823822,0.8117251036563865,0.7903832751980876,0.4200397181367061,0.4124436330339484,0.0005555555555555314,0.0003658536585365857
P2_ALL_CAP10,ALL,0.1,1,0.8183333333333335,0.7895911862527717,-0.0007407407407405975,0.0032926829268292712,-0.07407407407405975,0.3292682926829271,-0.0001851851851850661,0.0,-0.01851851851850661,0.0,-0.0007407407407405975,-0.0001851851851850661,0.0012759710930443369,0.8135119736386214,0.7885556551614056,0.41707967043077415,0.4153549201515081,-0.0001851851851850661,0.0
P2_ALL_CAP10,ALL,0.1,2,0.8196296296296297,0.7899519586104953,0.0005555555555556424,0.0036534552845528534,0.05555555555556424,0.36534552845528534,0.0,-0.00012195121951208421,0.0,-0.01219512195120842,0.0005555555555556424,-0.00012195121951208421,0.002104505420054248,0.8149433957394095,0.7886107556001117,0.4149181286712139,0.4140225389498276,0.0,-0.00012195121951208421
P2_ALL_CAP10,ALL,0.1,3,0.818148148148148,0.7901907797487066,-0.0009259259259261077,0.0038922764227641293,-0.09259259259261077,0.38922764227641293,0.0009259259259257746,0.0,0.09259259259257746,0.0,-0.0009259259259261077,0.0,0.0014831752484190108,0.8132327186013611,0.7887195025489226,0.41735484992739513,0.4133583325657717,0.0009259259259257746,0.0
P2_ALL_CAP10,ALL,0.1,4,0.8162962962962963,0.7911651576743038,-0.002777777777777768,0.004866654348361421,-0.2777777777777768,0.4866654348361421,0.00018518518518517713,0.0,0.018518518518517713,0.0,-0.002777777777777768,0.0,0.0010444382852918266,0.8112645037511228,0.7898742162158471,0.4182539044979762,0.4135266949213974,0.00018518518518517713,0.0
P2_ALL_CAP10,ALL,0.1,5,0.8166666666666667,0.7910495195861049,-0.0024074074074074137,0.0047510162601624994,-0.24074074074074137,0.47510162601624994,0.00037037037037035425,0.00012195121951208421,0.037037037037035425,0.01219512195120842,-0.0024074074074074137,0.00012195121951208421,0.001171804426377543,0.8115289024614337,0.7901406364428589,0.4199689257894861,0.4124461200221435,0.00037037037037035425,0.00012195121951208421
P3_ALL_CAP20,ALL,0.2,1,0.8187037037037037,0.7895911862527717,-0.00037037037037035425,0.0032926829268292712,-0.037037037037035425,0.3292682926829271,0.00018518518518517713,0.0,0.018518518518517713,0.0,-0.00037037037037035425,0.0,0.0014611562782294585,0.8139015578484049,0.7885556551614056,0.41706894927869,0.41535564381665496,0.00018518518518517713,0.0
P3_ALL_CAP20,ALL,0.2,2,0.8196296296296297,0.7899519586104953,0.0005555555555556424,0.0036534552845528534,0.05555555555556424,0.36534552845528534,0.0,-0.00012195121951208421,0.0,-0.01219512195120842,0.0005555555555556424,-0.00012195121951208421,0.002104505420054248,0.8149433957394095,0.7886107556001117,0.41491847570976953,0.41402090333466224,0.0,-0.00012195121951208421
P3_ALL_CAP20,ALL,0.2,3,0.818148148148148,0.7901907797487066,-0.0009259259259261077,0.0038922764227641293,-0.09259259259261077,0.38922764227641293,0.0009259259259257746,0.0,0.09259259259257746,0.0,-0.0009259259259261077,0.0,0.0014831752484190108,0.8132327186013611,0.7887195025489226,0.4173408906625987,0.41335114518656013,0.0009259259259257746,0.0
P3_ALL_CAP20,ALL,0.2,4,0.8166666666666665,0.7912871088938164,-0.0024074074074075247,0.004988605567873949,-0.24074074074075247,0.49886055678739494,0.0005555555555554204,0.0001219512195125283,0.055555555555542036,0.01219512195125283,-0.0024074074074075247,0.0001219512195125283,0.0012905990802332123,0.8116658976980019,0.7899910358743328,0.41824338001476385,0.41352221946498613,0.0005555555555554204,0.0001219512195125283
P3_ALL_CAP20,ALL,0.2,5,0.8166666666666667,0.7912934220251294,-0.0024074074074074137,0.004994918699187001,-0.24074074074074137,0.4994918699187001,0.00037037037037035425,0.0003658536585365857,0.037037037037035425,0.03658536585365857,-0.0024074074074074137,0.0003658536585365857,0.0012937556458897936,0.8115289024614337,0.7903735880318555,0.41996153347962556,0.4124417664882509,0.00037037037037035425,0.0003658536585365857
P4_LATE_CAP05,LATE,0.05,1,0.8185185185185185,0.7897131374722838,-0.0005555555555555314,0.0034146341463413554,-0.05555555555555314,0.34146341463413554,0.0,0.00012195121951208421,0.0,0.01219512195120842,-0.0005555555555555314,0.0,0.001429539295392912,0.8136669539540488,0.7886771640203359,0.41722100974109394,0.4153741690602579,0.0,0.00012195121951208421
P4_LATE_CAP05,LATE,0.05,2,0.8196296296296297,0.7899519586104953,0.0005555555555556424,0.0036534552845528534,0.05555555555556424,0.36534552845528534,0.0,-0.00012195121951208421,0.0,-0.01219512195120842,0.0005555555555556424,-0.00012195121951208421,0.002104505420054248,0.8149433957394095,0.7886100993102554,0.41489526338790206,0.41408302208650827,0.0,-0.00012195121951208421
P4_LATE_CAP05,LATE,0.05,3,0.8172222222222222,0.7899468773096823,-0.0018518518518518823,0.00364837398373985,-0.18518518518518823,0.364837398373985,0.0,-0.00024390243902427944,0.0,-0.024390243902427944,-0.0018518518518518823,-0.00024390243902427944,0.0008982610659439838,0.8122555269674878,0.7884789306900695,0.4176995046347287,0.4134421795980447,0.0,-0.00024390243902427944
P4_LATE_CAP05,LATE,0.05,4,0.8161111111111111,0.7914090601133285,-0.002962962962962945,0.005110556787386034,-0.2962962962962945,0.5110556787386034,0.0,0.0002439024390246125,0.0,0.02439024390246125,-0.002962962962962945,0.0,0.0010737969122115443,0.8110338391195518,0.7901340089622118,0.41853722528481696,0.41361040980828784,0.0,0.0002439024390246125
P4_LATE_CAP05,LATE,0.05,5,0.816111111111111,0.7909275683665926,-0.002962962962963056,0.004629065040650193,-0.2962962962963056,0.4629065040650193,-0.00018518518518528815,-2.220446049250313e-16,-0.018518518518528815,-2.220446049250313e-14,-0.002962962962963056,-0.00018518518518528815,0.0008330510388435686,0.8108207268559182,0.790008346270089,0.4202873402139579,0.4124546307013152,-0.00018518518518528815,-2.220446049250313e-16
P5_LATE_CAP10,LATE,0.1,1,0.8183333333333332,0.7897131374722838,-0.0007407407407408195,0.0034146341463413554,-0.07407407407408195,0.34146341463413554,-0.00018518518518528815,0.00012195121951208421,-0.018518518518528815,0.01219512195120842,-0.0007407407407408195,-0.00018518518518528815,0.001336946702800268,0.8134517133883095,0.7886771640203359,0.41724039228114357,0.41537270116378633,-0.00018518518518528815,0.00012195121951208421
P5_LATE_CAP10,LATE,0.1,2,0.8196296296296297,0.7900739098300074,0.0005555555555556424,0.0037754065040649376,0.05555555555556424,0.37754065040649376,0.0,0.0,0.0,0.0,0.0005555555555556424,0.0,0.00216548102981029,0.8149433957394095,0.7887322359789161,0.4149296912870457,0.41408198790434314,0.0,0.0
P5_LATE_CAP10,LATE,0.1,3,0.8172222222222222,0.7900688285291944,-0.0018518518518518823,0.003770325203251934,-0.18518518518518823,0.3770325203251934,0.0,-0.00012195121951219523,0.0,-0.012195121951219523,-0.0018518518518518823,-0.00012195121951219523,0.0009592366757000259,0.8122555269674878,0.7886124550254805,0.417739148482562,0.41343700644614256,0.0,-0.00012195121951219523
P5_LATE_CAP10,LATE,0.1,4,0.8161111111111111,0.7910432064547918,-0.002962962962962945,0.004744703128849337,-0.2962962962962945,0.4744703128849337,0.0,-0.00012195121951208421,0.0,-0.01219512195120842,-0.002962962962962945,-0.00012195121951208421,0.0008908700829431959,0.8110338391195518,0.7897738308709773,0.4185793030156336,0.41361572317415707,0.0,-0.00012195121951208421
P5_LATE_CAP10,LATE,0.1,5,0.8164814814814814,0.7908056171470805,-0.002592592592592702,0.004507113821138109,-0.2592592592592702,0.4507113821138109,0.0001851851851850661,-0.00012195121951230625,0.01851851851850661,-0.012195121951230625,-0.002592592592592702,-0.00012195121951230625,0.0009572606142727036,0.811197754799205,0.7898892640834378,0.42034632464153926,0.41246756577845106,0.0001851851851850661,-0.00012195121951230625
P6_LATE_CAP20,LATE,0.2,1,0.8185185185185185,0.789835088691796,-0.0005555555555555314,0.0035365853658535507,-0.05555555555555314,0.35365853658535507,0.0,0.00024390243902427944,0.0,0.024390243902427944,-0.0005555555555555314,0.0,0.0014905149051490096,0.813641871642234,0.7887990085188864,0.41726307592072504,0.41536911297761164,0.0,0.00024390243902427944
P6_LATE_CAP20,LATE,0.2,2,0.8196296296296297,0.7903178122690316,0.0005555555555556424,0.004019308943089217,0.05555555555556424,0.4019308943089217,0.0,0.00024390243902427944,0.0,0.024390243902427944,0.0005555555555556424,0.0,0.0022874322493224297,0.8149433957394095,0.7890012654755527,0.41497638715476337,0.4140805566484624,0.0,0.00024390243902427944
P6_LATE_CAP20,LATE,0.2,3,0.8172222222222222,0.7901907797487066,-0.0018518518518518823,0.0038922764227641293,-0.18518518518518823,0.38922764227641293,0.0,0.0,0.0,0.0,-0.0018518518518518823,0.0,0.0010202122854561235,0.8122737781014238,0.7887346899478914,0.41777961544015346,0.41342975586257946,0.0,0.0
P6_LATE_CAP20,LATE,0.2,4,0.8164814814814816,0.7911651576743038,-0.0025925925925924798,0.004866654348361421,-0.259259259259248,0.4866654348361421,0.0003703703703704653,0.0,0.03703703703704653,0.0,-0.0025925925925924798,0.0,0.0011370308778844707,0.8114590839660905,0.7898952728801932,0.41861809137494316,0.41361453685382243,0.0003703703703704653,0.0
P6_LATE_CAP20,LATE,0.2,5,0.8166666666666665,0.7905617147080561,-0.0024074074074075247,0.0042632113821137185,-0.24074074074075247,0.42632113821137185,0.00037037037037024323,-0.0003658536585366967,0.03703703703702432,-0.03658536585366967,-0.0024074074074075247,-0.0003658536585366967,0.0009279019873530969,0.8113764603462001,0.7896439411944617,0.42041611653340744,0.41247509661376486,0.00037037037037024323,-0.0003658536585366967
TASK_ONLY_MATCHED,ALL,0.0,1,0.8185185185185185,0.7895911862527717,-0.0005555555555555314,0.0032926829268292712,-0.05555555555555314,0.3292682926829271,0.0,0.0,0.0,0.0,-0.0005555555555555314,0.0,0.00136856368563687,0.8136669539540488,0.7885556551614056,0.41719879641457686,0.41538591345163495,0.0,0.0
TASK_ONLY_MATCHED,ALL,0.0,2,0.8196296296296297,0.7900739098300074,0.0005555555555556424,0.0037754065040649376,0.05555555555556424,0.37754065040649376,0.0,0.0,0.0,0.0,0.0005555555555556424,0.0,0.00216548102981029,0.8149433957394095,0.7887268431137185,0.4148592762583384,0.41408731309784624,0.0,0.0
TASK_ONLY_MATCHED,ALL,0.0,3,0.8172222222222222,0.7901907797487066,-0.0018518518518518823,0.0038922764227641293,-0.18518518518518823,0.38922764227641293,0.0,0.0,0.0,0.0,-0.0018518518518518823,0.0,0.0010202122854561235,0.8122555269674878,0.7887157510802341,0.4176482092019376,0.41344484409646165,0.0,0.0
TASK_ONLY_MATCHED,ALL,0.0,4,0.8161111111111111,0.7911651576743038,-0.002962962962962945,0.004866654348361421,-0.2962962962962945,0.4866654348361421,0.0,0.0,0.0,0.0,-0.002962962962962945,0.0,0.000951845692699238,0.8110338391195518,0.7898776553972077,0.41848375357476586,0.4135990127594905,0.0,0.0
TASK_ONLY_MATCHED,ALL,0.0,5,0.8162962962962963,0.7909275683665928,-0.002777777777777768,0.004629065040650415,-0.2777777777777768,0.4629065040650415,0.0,0.0,0.0,0.0,-0.002777777777777768,0.0,0.0009256436314363237,0.8110026944172717,0.7900226457079172,0.42021268517095833,0.4124352341768762,0.0,0.0
