model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,draw,suppression_BA_gain,two_d_BA_gain,control,mean_subject_BA,reliability_mean_subject_BA,reliability_subject_rows,selected_delta,subject_rows,train_nested_subject_BA
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,80,0.07125,0.08374999999999996,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,81,0.06749999999999999,0.08249999999999999,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,82,0.07249999999999998,0.07624999999999997,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,83,0.07875000000000001,0.09999999999999998,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,84,0.06999999999999999,0.10874999999999997,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,85,0.09624999999999996,0.059999999999999984,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,86,0.08,0.06124999999999997,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,87,0.08749999999999995,0.09124999999999996,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,88,0.09749999999999999,0.08624999999999998,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,89,0.07500000000000001,0.07625,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,90,0.07124999999999998,0.10124999999999995,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,91,0.06374999999999999,0.11124999999999997,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,92,0.07625,0.10499999999999997,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,93,0.09124999999999998,0.061249999999999985,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,94,0.09499999999999999,0.08875,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,95,0.07499999999999997,0.08124999999999998,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,96,0.1025,0.07624999999999998,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,97,0.09625,0.07499999999999998,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,98,0.09874999999999999,0.07499999999999997,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,99,0.07499999999999998,0.06749999999999998,,,,,,,
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0,,,equal_rank_random_learned_alpha,0.7775,0.774,"[{'BA': 0.89, 'CE': 0.281395822763443, 'MacroF1': 0.8899889988998899, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '3', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.73, 'CE': 0.5963010191917419, 'MacroF1': 0.7286704853783539, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '5', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.88, 'CE': 0.22056394815444946, 'MacroF1': 0.8787878787878788, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '6', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.81, 'CE': 0.47925567626953125, 'MacroF1': 0.8099809980998101, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '15', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.65, 'CE': 0.9546356201171875, 'MacroF1': 0.64996499649965, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '32', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.73, 'CE': 0.6051801443099976, 'MacroF1': 0.7237851662404092, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '33', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.74, 'CE': 0.5921257734298706, 'MacroF1': 0.7331691297208538, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '38', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.85, 'CE': 0.402878999710083, 'MacroF1': 0.8498648783905515, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '47', 'train_lso_BA': 0.8014583333333334}]",0.02,"[{'BA': 0.87, 'CE': 0.30106353759765625, 'MacroF1': 0.8699869986998701, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '3', 'train_nested_subject_BA': 0.8019791666666667}, {'BA': 0.72, 'CE': 0.6124836206436157, 'MacroF1': 0.7171717171717171, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '5', 'train_nested_subject_BA': 0.8019791666666667}, {'BA': 0.87, 'CE': 0.22619633376598358, 'MacroF1': 0.8684077335762729, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '6', 'train_nested_subject_BA': 0.8019791666666667}, {'BA': 0.81, 'CE': 0.49426159262657166, 'MacroF1': 0.8099809980998101, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '15', 'train_nested_subject_BA': 0.8019791666666667}, {'BA': 0.67, 'CE': 0.9245474934577942, 'MacroF1': 0.66996699669967, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '32', 'train_nested_subject_BA': 0.8019791666666667}, {'BA': 0.73, 'CE': 0.6038061380386353, 'MacroF1': 0.7237851662404092, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '33', 'train_nested_subject_BA': 0.8019791666666667}, {'BA': 0.72, 'CE': 0.5746622085571289, 'MacroF1': 0.7126436781609196, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '38', 'train_nested_subject_BA': 0.8019791666666667}, {'BA': 0.83, 'CE': 0.40888187289237976, 'MacroF1': 0.8299829982998299, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.6336104273796082, 0.22875568270683289, 0.09368728846311569, 0.026002587750554085], 'selected_delta': 0.02, 'subject_id': '47', 'train_nested_subject_BA': 0.8019791666666667}]",0.8019791666666667
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1,,,equal_rank_random_learned_alpha,0.78125,0.774,"[{'BA': 0.89, 'CE': 0.28605902194976807, 'MacroF1': 0.8899889988998899, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '3', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.73, 'CE': 0.6021006107330322, 'MacroF1': 0.7286704853783539, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '5', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.88, 'CE': 0.2210625261068344, 'MacroF1': 0.8787878787878788, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '6', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.81, 'CE': 0.488180935382843, 'MacroF1': 0.8099809980998101, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '15', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.65, 'CE': 0.9541844725608826, 'MacroF1': 0.64996499649965, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '32', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.73, 'CE': 0.5977582335472107, 'MacroF1': 0.7237851662404092, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '33', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.74, 'CE': 0.5626210570335388, 'MacroF1': 0.7331691297208538, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '38', 'train_lso_BA': 0.8014583333333334}, {'BA': 0.85, 'CE': 0.39022940397262573, 'MacroF1': 0.8498648783905515, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '47', 'train_lso_BA': 0.8014583333333334}]",0.05,"[{'BA': 0.88, 'CE': 0.2863008677959442, 'MacroF1': 0.88, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '3', 'train_nested_subject_BA': 0.8027083333333334}, {'BA': 0.73, 'CE': 0.6050616502761841, 'MacroF1': 0.7286704853783539, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '5', 'train_nested_subject_BA': 0.8027083333333334}, {'BA': 0.87, 'CE': 0.22306625545024872, 'MacroF1': 0.8684077335762729, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '6', 'train_nested_subject_BA': 0.8027083333333334}, {'BA': 0.81, 'CE': 0.4807893633842468, 'MacroF1': 0.8098288459613652, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '15', 'train_nested_subject_BA': 0.8027083333333334}, {'BA': 0.66, 'CE': 0.9460932016372681, 'MacroF1': 0.6598639455782312, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '32', 'train_nested_subject_BA': 0.8027083333333334}, {'BA': 0.73, 'CE': 0.6048484444618225, 'MacroF1': 0.7237851662404092, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '33', 'train_nested_subject_BA': 0.8027083333333334}, {'BA': 0.73, 'CE': 0.556293785572052, 'MacroF1': 0.7237851662404092, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '38', 'train_nested_subject_BA': 0.8027083333333334}, {'BA': 0.8400000000000001, 'CE': 0.39590397477149963, 'MacroF1': 0.8397435897435898, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.33950158953666687, 0.1893729269504547, 0.08369489014148712, 0.020897984504699707], 'selected_delta': 0.05, 'subject_id': '47', 'train_nested_subject_BA': 0.8027083333333334}]",0.8027083333333334
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,2,,,equal_rank_random_learned_alpha,0.77875,0.774,"[{'BA': 0.89, 'CE': 0.28957897424697876, 'MacroF1': 0.8899889988998899, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '3', 'train_lso_BA': 0.804375}, {'BA': 0.73, 'CE': 0.607944130897522, 'MacroF1': 0.7286704853783539, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '5', 'train_lso_BA': 0.804375}, {'BA': 0.88, 'CE': 0.2145419865846634, 'MacroF1': 0.8787878787878788, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '6', 'train_lso_BA': 0.804375}, {'BA': 0.81, 'CE': 0.4650622606277466, 'MacroF1': 0.8099809980998101, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '15', 'train_lso_BA': 0.804375}, {'BA': 0.65, 'CE': 0.9684385061264038, 'MacroF1': 0.64996499649965, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '32', 'train_lso_BA': 0.804375}, {'BA': 0.73, 'CE': 0.6067917346954346, 'MacroF1': 0.7237851662404092, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '33', 'train_lso_BA': 0.804375}, {'BA': 0.74, 'CE': 0.5647338032722473, 'MacroF1': 0.7331691297208538, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '38', 'train_lso_BA': 0.804375}, {'BA': 0.85, 'CE': 0.38858091831207275, 'MacroF1': 0.8498648783905515, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'ReliabilityArbitration', 'selected_alpha': 0.25, 'selected_tau': 0.25, 'subject_id': '47', 'train_lso_BA': 0.804375}]",0.01,"[{'BA': 0.87, 'CE': 0.3078063130378723, 'MacroF1': 0.8699869986998701, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '3', 'train_nested_subject_BA': 0.8098958333333334}, {'BA': 0.73, 'CE': 0.5628641843795776, 'MacroF1': 0.7286704853783539, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '5', 'train_nested_subject_BA': 0.8098958333333334}, {'BA': 0.88, 'CE': 0.21726106107234955, 'MacroF1': 0.8787878787878788, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '6', 'train_nested_subject_BA': 0.8098958333333334}, {'BA': 0.8, 'CE': 0.47410523891448975, 'MacroF1': 0.8, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '15', 'train_nested_subject_BA': 0.8098958333333334}, {'BA': 0.66, 'CE': 0.928281307220459, 'MacroF1': 0.6598639455782312, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '32', 'train_nested_subject_BA': 0.8098958333333334}, {'BA': 0.73, 'CE': 0.5834257006645203, 'MacroF1': 0.7237851662404092, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '33', 'train_nested_subject_BA': 0.8098958333333334}, {'BA': 0.74, 'CE': 0.528871476650238, 'MacroF1': 0.7348021215830274, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '38', 'train_nested_subject_BA': 0.8098958333333334}, {'BA': 0.82, 'CE': 0.40465596318244934, 'MacroF1': 0.82, 'feature_family': 'randomA', 'n_trials': 100, 'policy': 'random_one_d_gain', 'ridge_lambdas': [10.0, 10.0, 10.0, 10.0], 'ridge_lso_mse': [0.4174242615699768, 0.23388420045375824, 0.10385585576295853, 0.02600187249481678], 'selected_delta': 0.01, 'subject_id': '47', 'train_nested_subject_BA': 0.8098958333333334}]",0.8098958333333334
