model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,BA,CE,MacroF1,feature_family,n_trials,policy,ridge_lambdas,ridge_lso_mse,selected_delta,subject_id,train_nested_subject_BA
EEGNet,OpenBMI_MI,3,0,COMPLETE,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,7b12b4ec68c01cc1ea3577ee4955d925ee19f29a94857743ee9af6011c924683,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8200000000000001,0.4298785328865051,0.8199279711884754,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09875165671110153, 0.09225742518901825, 0.10961104184389114, 0.15097305178642273, 0.21651619672775269, 0.04569555073976517, 0.024673938751220703, 0.027274278923869133, 0.05358610674738884, 0.103861503303051, 0.04716955125331879, 0.01175252441316843, 0.011775835417211056, 0.047282133251428604, 0.10329034924507141, 0.053322240710258484, 0.027243992313742638, 0.024713853374123573, 0.04572955146431923, 0.2144467830657959, 0.14972621202468872, 0.1091563031077385, 0.09231317788362503, 0.0989992618560791]",0.0,49,0.7964583333333334
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.6249579787254333,0.72997299729973,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,7,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6000000000000001,0.8730918765068054,0.5985547972701726,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,9,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.36042797565460205,0.84998499849985,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,20,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8200000000000001,0.43362149596214294,0.818840579710145,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,21,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.6263955235481262,0.64996499649965,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,41,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6599999999999999,0.7743616700172424,0.6594551282051282,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,44,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.7407864332199097,0.6471418489767113,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,46,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.76,0.5162537693977356,0.7599039615846338,A,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09136496484279633, 0.07694954425096512, 0.09647046029567719, 0.15030886232852936, 0.23848678171634674, 0.05495280772447586, 0.022851616144180298, 0.024058977141976357, 0.059379901736974716, 0.12933875620365143, 0.06590000540018082, 0.016498202458024025, 0.01686619222164154, 0.06817631423473358, 0.12431550025939941, 0.057503871619701385, 0.02390665002167225, 0.022913597524166107, 0.05547904223203659, 0.23052644729614258, 0.145891010761261, 0.09531573206186295, 0.07732300460338593, 0.09181560575962067]",0.1,53,0.8146875
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.74,0.6049653887748718,0.74,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,7,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6000000000000001,0.8730918765068054,0.5985547972701726,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,9,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.36159172654151917,0.84998499849985,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,20,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.43433573842048645,0.8090644156366193,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,21,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.6291642189025879,0.64996499649965,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,41,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6599999999999999,0.7744342088699341,0.6594551282051282,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,44,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.7420194149017334,0.6471418489767113,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,46,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.76,0.5170978903770447,0.7599039615846338,C,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.09114427864551544, 0.07713159173727036, 0.09769967198371887, 0.15328049659729004, 0.24393774569034576, 0.055112324655056, 0.022788403555750847, 0.024363825097680092, 0.060690365731716156, 0.13235510885715485, 0.06698552519083023, 0.01677471585571766, 0.017159536480903625, 0.0693921372294426, 0.12683655321598053, 0.058653414249420166, 0.024181481450796127, 0.022817471995949745, 0.05557158961892128, 0.23495012521743774, 0.1483655571937561, 0.09634734690189362, 0.0773739367723465, 0.09137307852506638]",0.1,53,0.8123958333333332
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.74,0.6205592155456543,0.74,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0913793221116066, 0.07736722379922867, 0.09796185791492462, 0.15359662473201752, 0.24432910978794098, 0.05518798157572746, 0.022845976054668427, 0.02442588470876217, 0.060787223279476166, 0.13251420855522156, 0.06702962517738342, 0.01678870990872383, 0.0171772763133049, 0.0694623738527298, 0.1269700825214386, 0.05874565988779068, 0.024238765239715576, 0.022870514541864395, 0.05566404014825821, 0.2352946549654007, 0.14865559339523315, 0.09657441824674606, 0.0775633379817009, 0.09157688170671463]",0.1,7,0.8130208333333334
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.6000000000000001,0.8737866282463074,0.5985547972701726,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0913793221116066, 0.07736722379922867, 0.09796185791492462, 0.15359662473201752, 0.24432910978794098, 0.05518798157572746, 0.022845976054668427, 0.02442588470876217, 0.060787223279476166, 0.13251420855522156, 0.06702962517738342, 0.01678870990872383, 0.0171772763133049, 0.0694623738527298, 0.1269700825214386, 0.05874565988779068, 0.024238765239715576, 0.022870514541864395, 0.05566404014825821, 0.2352946549654007, 0.14865559339523315, 0.09657441824674606, 0.0775633379817009, 0.09157688170671463]",0.1,9,0.8130208333333334
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.85,0.360741525888443,0.84998499849985,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0913793221116066, 0.07736722379922867, 0.09796185791492462, 0.15359662473201752, 0.24432910978794098, 0.05518798157572746, 0.022845976054668427, 0.02442588470876217, 0.060787223279476166, 0.13251420855522156, 0.06702962517738342, 0.01678870990872383, 0.0171772763133049, 0.0694623738527298, 0.1269700825214386, 0.05874565988779068, 0.024238765239715576, 0.022870514541864395, 0.05566404014825821, 0.2352946549654007, 0.14865559339523315, 0.09657441824674606, 0.0775633379817009, 0.09157688170671463]",0.1,20,0.8130208333333334
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8200000000000001,0.4320315420627594,0.818840579710145,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0913793221116066, 0.07736722379922867, 0.09796185791492462, 0.15359662473201752, 0.24432910978794098, 0.05518798157572746, 0.022845976054668427, 0.02442588470876217, 0.060787223279476166, 0.13251420855522156, 0.06702962517738342, 0.01678870990872383, 0.0171772763133049, 0.0694623738527298, 0.1269700825214386, 0.05874565988779068, 0.024238765239715576, 0.022870514541864395, 0.05566404014825821, 0.2352946549654007, 0.14865559339523315, 0.09657441824674606, 0.0775633379817009, 0.09157688170671463]",0.1,21,0.8130208333333334
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.6304630041122437,0.64996499649965,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0913793221116066, 0.07736722379922867, 0.09796185791492462, 0.15359662473201752, 0.24432910978794098, 0.05518798157572746, 0.022845976054668427, 0.02442588470876217, 0.060787223279476166, 0.13251420855522156, 0.06702962517738342, 0.01678870990872383, 0.0171772763133049, 0.0694623738527298, 0.1269700825214386, 0.05874565988779068, 0.024238765239715576, 0.022870514541864395, 0.05566404014825821, 0.2352946549654007, 0.14865559339523315, 0.09657441824674606, 0.0775633379817009, 0.09157688170671463]",0.1,41,0.8130208333333334
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.7759485840797424,0.6496847162446202,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0913793221116066, 0.07736722379922867, 0.09796185791492462, 0.15359662473201752, 0.24432910978794098, 0.05518798157572746, 0.022845976054668427, 0.02442588470876217, 0.060787223279476166, 0.13251420855522156, 0.06702962517738342, 0.01678870990872383, 0.0171772763133049, 0.0694623738527298, 0.1269700825214386, 0.05874565988779068, 0.024238765239715576, 0.022870514541864395, 0.05566404014825821, 0.2352946549654007, 0.14865559339523315, 0.09657441824674606, 0.0775633379817009, 0.09157688170671463]",0.1,44,0.8130208333333334
EEGNet,OpenBMI_MI,4,0,COMPLETE,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,7e0fc10f2744a762d23a150a96ad7eded63bdbe97189126dccdac1d7d91368f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.65,0.7420194149017334,0.6471418489767113,D,100,two_d_gain,"[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0913793221116066, 0.07736722379922867, 0.09796185791492462, 0.15359662473201752, 0.24432910978794098, 0.05518798157572746, 0.022845976054668427, 0.02442588470876217, 0.060787223279476166, 0.13251420855522156, 0.06702962517738342, 0.01678870990872383, 0.0171772763133049, 0.0694623738527298, 0.1269700825214386, 0.05874565988779068, 0.024238765239715576, 0.022870514541864395, 0.05566404014825821, 0.2352946549654007, 0.14865559339523315, 0.09657441824674606, 0.0775633379817009, 0.09157688170671463]",0.1,46,0.8130208333333334
