epoch,loss,macro_f1,balanced_accuracy
1,1.2638394149277499,0.4309415537358211,0.49206765406844966
2,1.153430721001645,0.3113060432118721,0.4340051689925987
3,1.134039571345102,0.42555697597332875,0.48028680138682767
4,1.105196535088527,0.42593660753995977,0.4743453757048286
