epoch,loss,macro_f1,balanced_accuracy
1,1.386376418565449,0.10181701979119713,0.24675324675324675
2,1.3861391450229443,0.1565895623459453,0.256640551477508
3,1.3858813800309833,0.15371282986368956,0.2640516186711839
4,1.385719164421684,0.15141917173196862,0.24774727084509693
5,1.3856785297393799,0.11073714072125142,0.25155867683041594
