method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
B0_VANILLA_EEGNET,0,0,15,0.88,0.8798076923076923,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,15,0.88,0.88,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,15,0.8500000000000001,0.8492613807657522,100,0.88,-0.029999999999999916,True,1.0552340000285767,68514,False,False,False
A2_DUAL_CONTROL,0,0,15,0.81,0.8056265984654731,100,0.89,-0.07999999999999996,True,1.1461343999835663,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,15,0.8300000000000001,0.8291628982011858,100,0.77,0.06000000000000005,False,1.953809300030116,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,15,0.87,0.8696741854636592,100,0.8400000000000001,0.029999999999999916,False,1.2085093000205234,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,15,0.8799999999999999,0.8795664391810518,100,0.8500000000000001,0.029999999999999805,False,1.2320732999942265,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,15,0.83,0.8299829982998299,100,0.77,0.05999999999999994,False,1.1519180000177585,26146,False,False,False
A3_P_ONLY,0,0,15,0.8200000000000001,0.8199279711884754,100,0.79,0.030000000000000027,False,1.128950199985411,26146,False,False,False
A4_P_PLUS_U,0,0,15,0.83,0.8299829982998299,100,0.77,0.05999999999999994,False,1.1730851999600418,26146,False,False,False
A5_P_PLUS_D,0,0,15,0.82,0.82,100,0.79,0.029999999999999916,False,1.1571192999836057,26146,False,False,False
A9_PCA_PROTECTED,0,0,15,0.89,0.8899889988998899,100,0.8300000000000001,0.05999999999999994,False,1.2650161000201479,26146,False,False,False
B0_VANILLA_EEGNET,0,0,19,0.78,0.779205138498595,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,19,0.71,0.7033248081841432,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,19,0.79,0.78997899789979,100,0.71,0.08000000000000007,False,1.1825657000299543,68514,False,False,False
A2_DUAL_CONTROL,0,0,19,0.73,0.72997299729973,100,0.73,0.0,False,1.1828957999823615,26146,False,False,False
A6_PUD_ALL_ADAPT,0,0,19,0.7,0.6940024479804161,100,0.7,0.0,False,1.8401172999874689,52292,False,False,False
A7_IDENTITY_PROTECTED,0,0,19,0.7,0.6989160979526294,100,0.7,0.0,False,1.2574749999912456,26146,False,False,False
A8_RANDOM_PROTECTED,0,0,19,0.7,0.6980676328502415,100,0.7,0.0,False,1.0936026999843307,26146,False,False,False
A10_FULL_PUD_FREEZE,0,0,19,0.6799999999999999,0.6794871794871795,100,0.7,-0.020000000000000018,True,1.1326049999915995,26146,False,False,False
A3_P_ONLY,0,0,19,0.6599999999999999,0.6594551282051282,100,0.65,0.009999999999999898,False,1.2696846999460831,26146,False,False,False
A4_P_PLUS_U,0,0,19,0.6799999999999999,0.6794871794871795,100,0.7,-0.020000000000000018,True,1.2101644999929704,26146,False,False,False
A5_P_PLUS_D,0,0,19,0.66,0.6598639455782312,100,0.6599999999999999,1.1102230246251565e-16,False,1.1425448000081815,26146,False,False,False
A9_PCA_PROTECTED,0,0,19,0.7,0.6998799519807923,100,0.6799999999999999,0.020000000000000018,False,1.1141278999857605,26146,False,False,False
B0_VANILLA_EEGNET,0,0,32,0.7,0.7,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,0,0,32,0.6499999999999999,0.6482765551200884,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,0,0,32,0.66,0.6565656565656566,100,0.6499999999999999,0.01000000000000012,False,1.138199999986682,68514,False,False,False
