epoch,loss,macro_f1,balanced_accuracy
1,1.386477608429758,0.10457002119270166,0.25015460729746447
2,1.3861431950017025,0.19150291768942465,0.26481205130273455
3,1.3861045460951955,0.1734962622172294,0.26528679653679654
4,1.3860790792264437,0.1611243277088135,0.2545020972816004
5,1.3859684216348749,0.16488094248226964,0.23409897555860287
