analysis,analysis_role,training_weight_mode,subject_aggregation_mode,dataset,subject_cluster,backbone,fold,seed,method,lambda,direction_id,subject_trial_count,persistence,geometry_strength,rank_feature,identity_score,D_finite,subject_CE_effect,prediction_M0,prediction_MI,prediction_MD,prediction_MID,squared_error_M0,squared_error_MI,squared_error_MD,squared_error_MID
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,0,100,0.8907471315096087,2.7991199157456186,1.0,0.0244389826466473,0.21299388368675864,0.011131254497654624,0.0018171350641738495,-0.0015147519001230073,-0.009502343155945904,-0.009473064142268776,8.675282082114423e-05,0.0001599214778126328,0.0004257453521306692,0.000424537946615495
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,1,100,0.8091386021776064,1.6083239500250408,1.0,0.0260156302106706,0.07571878716508214,0.0048375617938392025,-0.002631962888578654,-0.012525981886016582,-0.007664959244693218,-0.007927162197637361,5.579379898124958e-05,0.0003014926491222598,0.00015631303231894577,0.00016293817857857736
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,2,100,0.7940415934916208,2.6221221531098404,1.0,0.0197083169019525,0.02565361847943914,0.0012781327039485374,0.005223845653656304,0.0033336741780753015,-0.014121019987211311,-0.013946532984962687,1.556865068149156e-05,4.22525075185523e-06,0.00023713390360565563,0.0002317904453391107
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,3,100,0.7070026303414266,2.8862243144693767,1.0,0.0202831899072146,1.0644623010119394,-0.021475895405463397,0.011267687080406402,0.0037764341384533273,0.021545593148328136,0.02117495358337945,0.0010721421940089592,0.0006376801473945695,0.0018508484773840162,0.0018190949194690769
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,4,100,0.6990874667438352,2.900617026261063,1.0,0.0089510881178012,0.9388896041524273,-0.038435192027037324,0.011749619249145324,0.019890060495559945,0.017206505368653178,0.017406160669220985,0.0025185152828260692,0.0034018350818247386,0.0030959984890735906,0.0031182566709479155
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,5,100,0.6806608629607386,1.783685592625811,1.0,0.0108965440086326,0.331936993963015,-0.010484845735533117,0.00478097633018585,0.009280990345947152,0.0017351017708276176,0.0019195318239867425,0.0002330453233421921,0.00039068827599994727,0.00014932711705821193,0.00015386858263911985
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,6,100,0.651842551106951,0.7818589346398886,1.0,0.0147023942029909,0.01715049764063649,-0.000918054163850984,-0.0008783451482690471,-0.003237040154985468,-0.004050795794797112,-0.0040892057831104665,1.5768059184865042e-09,5.377696027077987e-06,9.814070126263008e-06,1.005620259233204e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,ERM,0.0,7,100,0.6302977635578169,0.8217314105503551,1.0,0.0105275218084825,0.05595872429721882,-9.418791791008146e-05,0.000438351659378378,0.002816646707036947,-0.0026690022713739196,-0.0025532343356169194,2.8359840137857115e-07,8.47295821379051e-06,6.629668954803402e-06,6.046909284436832e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,0,100,0.7623119422541954,1.4470194955224704,1.0,0.0189209545811273,0.17943637462974346,0.027354238109299708,-0.0015140259736737308,-0.0038907298078699796,-0.002796485518644242,-0.0028585735979058855,0.0008333766711642942,0.0009762480201449629,0.0009090661352886577,0.0009128139912550593
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,1,100,0.7383432933200851,2.296976154210766,1.0,0.0214414504661344,0.06092802088427872,0.005012955446591424,0.00561626756373367,-0.0017385685719339553,-0.010742816994055377,-0.010783584981629265,3.639855106906596e-07,4.558307657272508e-05,0.00024824436520144526,0.0002495306895004107
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,2,100,0.729875072328603,1.1675367988085612,1.0,0.0168255633635054,0.0759463072096365,-0.011111241569085148,-0.001919329914984637,-0.003066772353651476,-0.004695534096813123,-0.004699158019761635,8.449123985678878e-05,6.471348495806005e-05,4.11613023697671e-05,4.1114815443505214e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,3,100,0.7278998919879308,2.550892395664465,1.0,0.0167109346896838,0.7141155946583954,-0.05846033726534672,0.00790428310263409,0.006656971164156903,0.010791780210884023,0.010715698857721263,0.004404262836586213,0.004240263857103104,0.004795855774941663,0.004785323973700006
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,4,100,0.6639970618549409,2.9290094663114017,1.0,0.0051973537882956,0.9202817911515775,-0.07575296315283421,0.013637115968845842,0.025178516175714878,0.01679642096237311,0.017135408674075953,0.00799058624538022,0.010187163519449333,0.00856538850010419,0.008628249620654317
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,5,100,0.6436697466639386,0.8060864155401922,1.0,0.0131905428559733,0.03010266986827655,-0.007345476410421325,-0.00031485648618288325,-0.0009794945611704133,-0.003631786260795099,-0.0036130092495790045,4.942961651909854e-05,4.0525724904992054e-05,1.3791494527430857e-05,1.393131110676633e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,6,100,0.6327548929129685,0.5860022494461846,1.0,0.0089588366161705,0.043845960997176775,-0.008580059179626318,-0.0013376271123733867,0.0034252359739832053,-0.0019802351990436066,-0.00181656520671379,5.245282224877357e-05,0.0001441271117252803,4.355767657467463e-05,4.5744850721624095e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.01,7,100,0.6159747100689766,0.3439087979778319,1.0,0.0079187407363714,0.008092368075456057,0.00021965163218547727,-0.0022330624120263176,0.0031143849089817033,-0.001876677575417013,-0.0017060867117531795,6.015806182673778e-06,8.379480743791417e-06,4.394596146647285e-06,3.7084681693156004e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,0,100,0.6779852518920176,0.917463994929148,1.0,0.0158136258898358,0.007677906622051893,-6.152782431875396e-05,-0.001182132253020084,-0.0037027231091261246,-0.005308931790809473,-0.0053409795631862225,1.2557542856250345e-06,1.325830310210343e-05,2.7535248387542525e-05,2.7872610663030732e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,1,100,0.6396800079495376,0.3233539092454816,1.0,0.0087207298530256,0.010694327063366912,-0.0008552951417043531,-0.0035178250688808477,0.001990381400884083,-0.0019386422628662706,-0.0017777302892278495,7.08906561311047e-06,8.097874985038075e-06,1.1736409849298142e-06,8.508866013866947e-07
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,2,100,0.602785391655561,0.8453279379487512,1.0,0.0108518092857667,0.020607475673266703,-0.00413715992674703,0.001927622553730862,0.0023400108968585232,-0.0037167795551109554,-0.003634333670031029,3.678158653551157e-05,4.195374187816704e-05,1.7671965685688448e-07,2.5283424444302614e-07
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,3,100,0.5699867090914597,2.8089042891487592,1.0,0.0092810743673881,0.982506636363212,-0.027421989012966823,0.0173142937460243,0.017941930515873748,0.02052784202834491,0.020509117451153764,0.0020013349950924065,0.002057885195019123,0.002299186296890342,0.0022973909668748626
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,4,100,0.5636902028562532,0.5084348907762458,1.0,0.009456061039704,0.013887314763666954,-0.0013519934032946317,0.0014388341003535232,0.0017311190214861296,-0.001913881785841879,-0.0018633613469395609,7.788718155118992e-06,9.505582223837508e-06,3.1571855444156174e-07,2.614971737876434e-07
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,5,100,0.557083387837984,0.5549266411053762,1.0,0.009200186406423,0.006724238198294692,-0.0010934999442827776,0.0020835758311738917,0.002372376295495567,-0.002316040544368249,-0.0022528447267076103,1.0093810482993595e-05,1.2012298109460075e-05,1.4946055188573445e-06,1.3440803245356827e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,6,100,0.5384080882491674,1.9701366350164315,1.0,0.013772657147407,0.4382052007949825,-0.034313909305926586,0.012934472478376306,0.005562164824113558,0.006028882650382386,0.005872055223636028,0.0022324095812352456,0.0015901012880244567,0.001627540862830028,0.0016149117451712644
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,0.1,7,100,0.5134434745360267,2.23630333596416,1.0,0.0122419549237045,0.30282464545546084,-0.04461317963171405,0.016007100812663964,0.009410911340854766,0.0003183789988467434,0.00029424111227048,0.00367481840115504,0.0029186024054123913,0.002018844960971522,0.002016676437877252
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,0,100,0.85436525753994,2.400005914562916,1.0,0.0247331607688989,0.0627271006983102,-0.008217524005845932,0.0007602620348682225,-0.004932360850204425,-0.012405486900856659,-0.012430885814296522,8.060064219284192e-05,1.079229695918446e-05,1.753903320998663e-05,1.7752417728910025e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,1,100,0.8293297354536314,2.0707155754726045,1.0,0.0163217632532273,0.1840499970235362,-0.02881497388135617,-0.0003513194971029567,0.004549743962544992,-0.006348826274133251,-0.006115217298314136,0.0008101796209062172,0.0011132043968031364,0.000504727788309528,0.0005152789489293601
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,2,100,0.7381360995968759,1.2277110620924103,1.0,0.0201493808172952,0.037461048622432803,0.005714314945980376,-0.0018934970039641119,-0.007308475814433884,-0.006407012495765683,-0.006529027440012371,5.7878802665718156e-05,0.00016959307918953102,0.00014692657895002607,0.00014989943278064657
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,3,100,0.7039889519823607,3.373879141562949,1.0,0.0218411171747145,0.7313011027141966,0.009164466936138656,0.014842131850265384,0.004923022435548653,0.0076792233151179775,0.007442219414509643,3.223587887710567e-05,1.798985145158518e-05,2.205948613782616e-06,2.966136525757278e-06
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,4,100,0.6900187002723251,0.8029724425824241,1.0,0.0179240229614749,0.05886073427313232,-0.008990213987696546,-0.002566107674848395,-0.007408274300453576,-0.003110741645884405,-0.0032625022500940605,4.126914191877547e-05,2.502533174074386e-06,3.4568195018133944e-05,3.280668174906929e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,5,100,0.6728197635895122,1.5952917101570565,1.0,0.0147164760540527,0.1919012718901188,-0.010893691524922054,0.003833225882302206,0.0025101346020143913,-0.002130037001464912,-0.002100472927292258,0.00021688209631920492,0.00017966255484114406,7.680164060651082e-05,7.732069330570252e-05
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,6,100,0.6492043981527424,0.9735810411386004,1.0,0.0069759585113138,0.05768504262772591,-0.017905229819106153,0.0005968560286040471,0.009026581073268616,-0.003540410325005542,-0.0032140847667322166,0.000342327180716038,0.0007253224379426362,0.00020634803909809292,0.00021582974294989118
OPENBMI_EQUAL_FAMILY_PRIMARY,PRIMARY_OPENBMI,EQUAL_METHOD_FAMILY,EQUAL_METHOD_FAMILY,OPENBMI_STRESS,OB-S012,eegconformer,0,0,DANN,1.0,7,100,0.647166711508479,0.6487311234907118,1.0,0.0109241074848931,0.0052549912744878245,0.0007454392018873247,-0.001589677308486274,0.0011675497544347978,-0.003772834535453179,-0.003655960009200345,5.452769117019371e-06,1.7817731857193307e-07,2.0414797565540922e-05,1.9372315015363167e-05
