fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
3,1,0,0.6458689160280529,0.9098627945505585,0.18575899588844866,True,0.00016454085540957533,0.021262564357615355,-0.02109802350220578,-0.027496868097235443,-0.015414529620422253,False,0.013156799046773887,0.34975803579574105,0.03761685994387694,False,False,False,False
3,1,1,0.2666371208311901,0.7852065471505003,0.09700313718955601,True,0.0008747331257146179,0.019058717774135345,-0.018183984648420727,-0.023424925334108365,-0.013883757262517163,False,0.06853824128908166,0.3226682415614765,0.21241086807120244,False,False,False,False
3,1,2,0.16838264928625854,0.8396909717891592,0.04078255126628112,True,0.00047636905857094283,0.01172706582071779,-0.011250696762146848,-0.012996516216640636,-0.009627462327163298,False,0.05593796633042303,0.25760780285960666,0.2171439129928397,False,False,False,False
3,1,3,0.127867466415215,0.714619810195219,0.046717644793735115,True,0.015698096728706208,0.009352252049902261,0.006345844678803947,0.0012317888063865987,0.011353389834520373,True,0.2931193622891565,0.23373933178876377,1.254043810453159,True,True,False,False
3,1,4,0.11431690771064604,0.7247427885020306,0.04487403146677338,True,-0.0002688510860737053,0.006352224654359039,-0.006621075740432744,-0.007677686465118302,-0.0056411745941777214,False,0.020142195531813994,0.19230186033744762,0.10474259321500508,False,False,False,False
3,1,5,0.08875531218824295,0.9096757003229259,0.025169076229034654,True,0.11908392838051315,0.033780037293137666,0.08530389108737549,0.0704744196952394,0.09914922874131488,True,1.0531867164623845,0.4842671535574516,2.1748051849596246,True,True,False,False
3,1,6,0.0762324745503527,0.7331368521383269,0.022998787505124556,True,0.0056172724847356505,0.007169619149344349,-0.0015523466646086982,-0.005257610933859693,0.0021405655398295735,False,0.24752977027554002,0.20454894752321967,1.2101248785327596,True,False,False,False
3,1,7,0.06461601108374819,0.8868085445868282,0.021191123024868197,True,0.15328329206413993,0.03265161444540236,0.12063167761873758,0.10166366313986538,0.13831535618633187,True,1.103615893503982,0.48103155070983544,2.294269246737409,True,True,False,False
3,1,8,0.05244113138938828,0.6126871940330458,0.01985088047512068,True,0.0004611578397760716,0.0076013732161096526,-0.007140215376333581,-0.009256090663105643,-0.005128280853287006,False,0.12504510294967816,0.2119958593852433,0.5898469116910608,False,False,False,False
3,1,9,0.039218101099982125,0.5880236493536406,0.012859302003711468,True,0.004151769403786102,0.007987683921850496,-0.003835914518064394,-0.006569506995784447,-0.000952172572122235,False,0.19539244074352885,0.21881423598578978,0.8929603682468723,False,False,False,False
3,1,10,0.0336892323873022,0.6026817543417486,0.011995900129922571,True,0.0007119352024312277,0.006324181391714101,-0.005612246189282874,-0.007545529316954236,-0.0037246651076993376,False,0.09220403538743673,0.18980662713039056,0.48577879909375216,False,False,False,False
3,1,11,0.0315927194994202,0.4850975728401701,0.017590968270233702,True,2.0199426420699252e-05,0.007621740120351839,-0.007601540693931139,-0.008298561879951632,-0.006965522130602816,False,0.016122780578303318,0.2107407519504515,0.07650528162722908,False,False,False,False
3,1,12,0.02187082693420009,0.8262345232739821,0.009091487952940682,True,0.06940692528421843,0.020879244174468507,0.048527681109749934,0.0362712818807843,0.06275442038843694,True,0.8014624815735751,0.3671506860405871,2.182925191334047,True,True,False,False
3,1,13,0.019490648039682864,0.5505226417731532,0.008073857189101325,True,0.0030626565432132855,0.007489061447943754,-0.0044264049047304695,-0.005781603237080167,-0.0030471349579252968,False,0.12097680827134467,0.20470057992578117,0.5909939694123366,False,False,False,False
3,1,14,0.015241247839683983,0.6105247577928292,0.009522152085160199,True,0.0316889525126614,0.01114997829382516,0.02053897421883624,0.013982251414917083,0.02794718740815146,True,0.48622024295833954,0.2595319516543649,1.8734504166402979,True,True,False,False
3,1,15,0.011128677698435382,0.542395239689678,0.006829787348623429,True,0.01138542528544206,0.009324895231522305,0.002060530053919758,-0.001858909418131487,0.006025181137550545,False,0.3101749883690649,0.2323372334426862,1.3350205809590134,True,False,False,False
3,1,16,0.008929804089040575,0.3777867407186368,0.006809948580743705,True,0.003168268571665805,0.004151359407720384,-0.0009830908360545791,-0.0023273720373978,0.0003769211421254348,False,0.11045796733710665,0.15549629810207916,0.7103575370301997,False,False,False,False
3,1,17,0.007927918169652597,0.28568336078639567,0.007387636554858229,True,0.0012683838429342305,0.007826194444307459,-0.006557810601373228,-0.007814834948034614,-0.0053385823749356074,False,0.06895954034131181,0.21599372914506731,0.3192664000675533,False,False,False,False
3,1,18,0.00510718339273116,0.7146168684821875,0.003208271090875893,True,0.021155023418761826,0.014866659860651764,0.006288363558110059,0.002001754019464308,0.01053347059103527,True,0.40786341752758987,0.2965002653674602,1.3755920825976817,True,True,False,False
3,1,19,0.004387331453423988,0.22410967993497094,0.004793231119657245,False,0.0011308100945838634,0.005678856551435544,-0.004548046456851681,-0.005461431300821306,-0.0036805718507936036,False,0.059127837949173055,0.17902382445380105,0.3302791577018935,False,False,False,False
3,1,20,0.0033214878773785597,0.3200883740543824,0.005043352046743047,False,0.008087089549816448,0.013502326295694252,-0.005415236745877803,-0.007964301748357945,-0.0029503448400372313,False,0.26056873321498814,0.27997122698660093,0.93069825788726,False,False,False,False
3,1,21,0.0013434741659868557,0.05530607758714379,0.006660910689777823,False,0.0003223090502034947,0.005284001004925945,-0.004961691954722451,-0.0054918932894079085,-0.004469997145137798,False,0.022531281754716824,0.1758920197377044,0.1280972370907797,False,False,False,False
3,1,22,-0.0015349982893954706,-0.022036618212279407,0.005023790989232494,False,0.0008727921777378356,0.0101507146554812,-0.009277922477743365,-0.010584242681808796,-0.008001481242071921,False,0.07603055981020773,0.24370951882236783,0.31197205664184174,False,False,False,False
3,1,23,-0.005884496738387738,0.13458896940923337,0.005919418434506587,False,0.010021578192507334,0.007975060298283949,0.0020465178942233875,-0.0012065812261716023,0.005448492774391656,False,0.2846323850207025,0.2131304366855059,1.3354844547177673,True,False,False,False
3,1,24,-0.0072976722037622335,-0.17690150941769703,0.005155486982057056,False,0.001177188712075573,0.010479911907581334,-0.009302723195505761,-0.010697216178422116,-0.00805958998839968,False,0.062222466626505026,0.2425895117476803,0.25649281445944466,False,False,False,False
3,1,25,-0.009755467879364457,-0.10430036297049129,0.005592859343549941,False,0.005530233801414866,0.009552075254719843,-0.004021841453304977,-0.005697588577571376,-0.0022758137707726404,False,0.19619262130017012,0.2316583054669653,0.8469051904040081,False,False,False,False
