epoch,loss,macro_f1,balanced_accuracy
1,1.315700634733423,0.39947367591733424,0.41367787233470465
2,0.7433163481099265,0.400658369071521,0.40552821919281545
3,0.36838033901793615,0.3681979011253643,0.3749369807211422
4,0.16078609922392803,0.3662448101982275,0.3743807305530908
5,0.07486952449400704,0.3591139008670665,0.3600484660267269
