epoch,loss,clean_ce,branch_ce,consistency,drift
0,0.761068011062187,0.38118013739585876,0.37986839000593153,0.00019409829161432164,6.917753637699077e-06
1,0.7260312678521139,0.36325654492043613,0.3627549030801706,0.00019703968938668831,1.2155570753716267e-05
2,0.7582390026042336,0.37955540993757414,0.37866201683094625,0.00021500204508029448,7.825007239597126e-06
3,0.7177473432139346,0.3594629265237273,0.35826228349878075,0.00022069974409277436,7.469694896587355e-06
