epoch,loss,macro_f1,balanced_accuracy
1,1.3862731268531399,0.13091999386479722,0.22942714635261216
2,1.385980747247997,0.18411144118402648,0.2608620029039283
3,1.3860671143782766,0.17067712820091432,0.24738764082708184
4,1.3859589601817883,0.17655026528695486,0.24757837917775802
5,1.3856458914907355,0.16580006432008537,0.24129745771826516
