version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8035714285714286,0.8028571428571428,0.0007142857142857784,1,1,20.688552141189575
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8714285714285714,0.8707142857142858,0.0007142857142856673,0,0,16.515628814697266
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8171428571428572,0.8171428571428572,0.0,0,0,16.97323775291443
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8578571428571429,0.8571428571428572,0.0007142857142856673,0,0,16.53436827659607
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage1,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8575,0.0008333333333333526,0,1,20.457032442092896
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8042857142857143,0.8028571428571428,0.0014285714285714457,1,1,18.052236318588257
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8721428571428571,0.8707142857142858,0.0014285714285713347,0,0,15.549165964126587
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8164285714285714,0.8171428571428572,-0.0007142857142857784,0,0,13.509483098983765
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8578571428571429,0.8571428571428572,0.0007142857142856673,0,0,13.801047563552856
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage1,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8575,0.0008333333333333526,0,1,15.652488470077515
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8035714285714286,0.8028571428571428,0.0007142857142857784,1,1,15.161744356155396
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8714285714285714,0.8707142857142858,0.0007142857142856673,0,0,12.036317110061646
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8171428571428572,0.8171428571428572,0.0,0,0,12.151549100875854
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8571428571428572,0.8571428571428572,0.0,0,0,12.081686973571777
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8575,0.8575,0.0,0,1,12.167892694473267
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8028571428571429,0.8028571428571428,1.1102230246251565e-16,1,1,11.530020952224731
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8707142857142858,0.8707142857142858,0.0,0,0,9.292274475097656
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8171428571428572,0.8171428571428572,0.0,0,0,9.368582487106323
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8571428571428572,0.8571428571428572,0.0,0,0,9.848268032073975
