model,task,fold,epoch,trajectory_provenance,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_to_C_rep,C_to_P_norm,C_to_P_rep,C_to_P_true_margin,C_total_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_to_C_norm,P_to_C_rep,P_to_C_true_margin,P_to_P_rep,P_total_norm,interaction_main_ratio,interaction_norm,pair_count,session,subject
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.40022202016962183,0.0625,0.25,9.35702496767044,0.2988901468925178,2.5545627400279045,0.011957594193518162,0.40022204917181625,0.5,0.5792553783394396,0.0,0.375,0.14774563087848946,1.4909073635935783,-0.13290761457756162,2.2537082135677338,0.579255395103246,0.07493516459362581,0.06834016033099033,16,2,30
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6901797857135534,0.0,0.3125,8.793408393859863,0.34722905536182225,3.014231964945793,-0.09026346448808908,0.6901798560284078,0.5625,0.40997532359324396,0.0625,0.25,0.09522138972533867,1.5483640022575855,-0.05280152056366205,2.517933204770088,0.40997530752792954,0.0693990486470284,0.08034136801143177,16,1,32
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6952182451495901,0.0625,0.375,9.187013149261475,0.2666614572517574,2.4461687207221985,-0.14604395860806108,0.6952183004468679,0.75,0.44588188895431813,0.0625,0.375,0.10955685918452218,1.347789742052555,0.022617891430854797,2.203058436512947,0.4458818607236026,0.07909660105360672,0.06866909400559962,16,2,32
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.8210848129820079,0.0,0.4375,8.306582629680634,0.3744058773154393,3.282636433839798,-0.3716815132647753,0.8210847813170403,0.4375,0.5060268792512943,0.0,0.125,0.10951818179455586,1.6718278676271439,-0.08922455762512982,2.7109775617718697,0.5060268409142736,0.06306208926253021,0.0856840072083287,16,1,33
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5985544659779407,0.0625,0.5,8.08844381570816,0.15144674919429235,2.4284461475908756,0.014549343846738338,0.5985545099247247,0.5,0.5133043001405895,0.0,0.125,0.12135587149532512,1.5777279641479254,-0.13743200153112411,2.529632929712534,0.5133042752277106,0.051454576721880585,0.055646791675826535,16,2,33
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5573880284209736,0.0625,0.5,9.428512871265411,0.3233572905883193,2.8800568729639053,-0.1734403632581234,0.5573880221927539,0.5,0.47988342854660004,0.0,0.125,0.11023876955732703,1.6071025133132935,-0.06860805815085769,2.4904190599918365,0.47988344833720475,0.07536973565584049,0.07041477803431917,16,1,34
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5352520689484663,0.0625,0.1875,9.22481593489647,0.38705236988607794,2.8005680218338966,-0.12375111784785986,0.53525204223115,0.375,0.8120066816918552,0.0,0.3125,0.15377483773045242,2.086311884224415,-0.06816038489341736,3.098956473171711,0.8120067687705159,0.08514357480453327,0.10241557285189629,16,2,34
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7182879047468305,0.0,0.3125,8.30153876543045,0.31264294940046966,2.253996841609478,0.04454641696065664,0.7182879274478182,0.3125,0.6044238498434424,0.0,0.375,0.11539333940891083,1.5801041275262833,0.01683751866221428,2.501772813498974,0.6044238181784749,0.08128639719507191,0.11382179087377153,16,1,38
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.48808160610497,0.0,0.3125,8.375809580087662,0.30458764056675136,2.194650687277317,-0.2908969819545746,0.48808159586042166,0.625,0.5515685723512433,0.0,0.5625,0.146734383655712,1.754349309951067,-0.15081833489239216,2.887825019657612,0.5515685183927417,0.06018499011406675,0.06036484893411398,16,2,38
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.4783160217339173,0.0,0.4375,8.451228827238083,0.4055771683342755,2.5177277326583862,-0.1847880519926548,0.4783159721409902,0.6875,0.37625597417354584,0.0625,0.375,0.06471669524398749,1.5194148682057858,-0.029598798137158155,2.4611773416399956,0.37625595927238464,0.08038587661576457,0.04950958929111948,16,1,41
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6898488644510508,0.0,0.5,9.30862945318222,0.2104332545422949,2.1701402105391026,0.09408766031265259,0.6898489035665989,0.5625,0.3362973816692829,0.125,0.1875,0.09175473524373956,1.6049126088619232,0.01126309484243393,2.3441760689020157,0.3362973507028073,0.07759189879288897,0.07874004653422162,16,2,41
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5056304535828531,0.0,0.375,7.875649273395538,0.2511308901011944,2.7084763944149017,-0.11180125549435616,0.5056304004974663,0.375,0.4668537762481719,0.0,0.375,0.11070545987968217,1.5484722033143044,-0.0806470550596714,2.4634570702910423,0.4668537962716073,0.045881386402470525,0.04408279881317867,16,1,45
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.4330233649816364,0.0,0.4375,8.18070775270462,0.2649820279912092,2.3782348185777664,0.1217523030936718,0.4330233986256644,0.3125,0.3641279767616652,0.0625,0.25,0.08859081386617618,1.672154277563095,0.015351365320384502,2.722543992102146,0.3641280166339129,0.05780912005138816,0.0409003547829343,16,2,45
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.554488961584866,0.0,0.5,8.196661591529846,0.27600757850450464,2.281396061182022,-0.2029559025540948,0.5544888777658343,0.5,0.27940690895775333,0.0,0.25,0.08725892228540033,1.4480084665119648,0.031551805790513754,2.1798281893134117,0.27940690994728357,0.06890503317845287,0.04740341800788883,16,1,46
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5745691903866827,0.0,0.4375,8.490498483181,0.25162262259982526,2.53967671841383,-0.10439094016328454,0.5745691554620862,0.4375,0.5160020128823817,0.0,0.25,0.12399396610271651,1.674015000462532,-0.06775438087061048,2.5558237209916115,0.516002033604309,0.07471744417853188,0.08400950030045351,16,2,46
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6481878205668181,0.0625,0.25,8.967190861701965,0.4336269651539624,2.6348691284656525,-0.5808197762817144,0.6481878247577697,0.5,0.9838645746931434,0.0,0.5,0.18639229459222406,2.1743077225983143,-0.23932874761521816,3.2217514514923096,0.9838645542040467,0.09292780782561749,0.13031854999280768,16,1,47
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.44716285914182663,0.0,0.6875,8.813171237707138,0.31555418693460524,2.660631537437439,-0.31514509953558445,0.44716290291398764,0.6875,0.46899809036403894,0.0,0.375,0.1023874808306573,1.5597999095916748,-0.13522344920784235,2.2618496268987656,0.4689981306437403,0.07113399647641927,0.062233537319116294,16,2,47
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6787040326744318,0.0,0.4375,8.431503742933273,0.4021786145749502,2.290545091032982,-0.5134371016174555,0.6787040480412543,0.5625,0.7299774009734392,0.0,0.5,0.1221950423787348,1.773636568337679,-0.14393978100270033,2.9044559448957443,0.7299774307757616,0.0425887463206891,0.05106472794432193,16,1,48
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.4835942778736353,0.0,0.4375,8.434315621852875,0.1835155172739178,2.2646167650818825,0.0981594379991293,0.48359438218176365,0.5,0.38366793219029205,0.0625,0.3125,0.11738034413428977,1.3598315678536892,-0.010587729047983885,2.1697985157370567,0.383667952279211,0.08701920637395233,0.07322835088416468,16,2,48
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5410747677087784,0.0625,0.4375,8.70814961194992,0.2804761595616583,2.477669894695282,-0.029466749168932438,0.5410747746936977,0.6875,0.5915611097589135,0.0,0.375,0.1136343591788318,1.634299635887146,-0.06437135208398104,2.560534879565239,0.5915611358359456,0.0717398100241553,0.07756047690054402,16,1,49
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5829978180117905,0.0625,0.4375,8.536215156316757,0.3362973967450671,2.381141521036625,-0.22059325873851776,0.5829977935645729,0.5,0.3769898912287317,0.0625,0.0625,0.0932454044232145,1.5469266176223755,-0.08892946876585484,2.268276173621416,0.3769899316248484,0.14546723047533305,0.07825519293692196,16,2,49
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7668529814109206,0.0,0.3125,8.273361176252365,0.4721641110954806,2.3657267317175865,-0.6418312173336744,0.7668529702350497,0.75,1.2106787143275142,0.0,0.4375,0.25160048858379014,2.5836659409105778,-0.33459625113755465,3.842247448861599,1.2106787292286754,0.05349554470740259,0.10423710732720792,16,1,5
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5261192284524441,0.0,0.25,8.92272025346756,0.3667365445289761,2.639685533940792,-0.06699060276150703,0.5261192484758794,0.5,0.6821966109855566,0.0625,0.5,0.1608111829846166,1.8394663408398628,-0.08609736431390047,2.737060032784939,0.6821965694834944,0.0523775975452736,0.06546418491052464,16,2,5
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6455237215850502,0.0,0.375,8.36174139380455,0.3487074957229197,2.334262803196907,-0.2860161354765296,0.6455236801411957,0.5625,0.45236336332163773,0.0,0.3125,0.09038112113194074,1.695009782910347,-0.0346274278126657,2.7293399423360825,0.45236335147637874,0.04627207271914813,0.05427148017770378,16,1,50
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6014306558063254,0.0625,0.25,8.691421926021576,0.3133679337333888,2.3823356330394745,-0.03730125818401575,0.6014306938741356,0.25,0.39584657130762935,0.0,0.125,0.1002615678589791,1.5242670811712742,0.02835698425769806,2.319778971374035,0.39584661182016134,0.06383504968835041,0.06708808019175194,16,2,50
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6787974145263433,0.0,0.5,8.128558605909348,0.21456137561472133,2.297140747308731,-0.11526059918105602,0.6787974592298269,0.5,0.3617858790385071,0.0625,0.25,0.1081149857636774,1.4807755425572395,-0.052926369942724705,2.347907766699791,0.3617858746438287,0.05345662185573019,0.04665296827442944,16,1,53
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.3074047288391739,0.0625,0.25,7.908341079950333,0.18281394445511978,2.1079064831137657,0.05315098259598017,0.3074047458358109,0.375,0.4582017264328897,0.0,0.375,0.11902690911665559,1.5837435461580753,-0.030353079549968243,2.428522065281868,0.45820175437256694,0.0763658217038028,0.052186834102030843,16,2,53
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,1.0144941792495956,0.0,0.375,8.658664584159851,0.5586646010633558,3.16227126121521,-0.7570524122565985,1.014494209070108,0.375,1.2623848086223006,0.0,0.375,0.2498337138677016,2.8667417839169502,-0.3508326094597578,4.362924322485924,1.2623847974464297,0.05521599214989692,0.10710626031504944,16,1,6
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5676634078845382,0.0,0.1875,8.233577519655228,0.39247074839659035,2.588246874511242,-0.2516462206840515,0.5676633780822158,0.3125,0.930639136582613,0.0,0.25,0.21025721251498908,2.28328188508749,-0.2823153529316187,3.5960244685411453,0.9306390592828393,0.09829452564008534,0.14138207017094828,16,2,6
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.37581654533278197,0.0625,0.4375,8.500391721725464,0.30171024543233216,2.5847036987543106,-0.1798748467117548,0.3758165790932253,0.6875,0.43599285860545933,0.0,0.5,0.13381364406086504,1.381508145481348,-0.09609198523685336,2.1440918371081352,0.43599286465905607,0.05702908732928336,0.036235882609616965,16,1,7
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.35862415889278054,0.0,0.1875,8.221337974071503,0.3583137756213546,2.309926487505436,-0.21659912168979645,0.3586241668090224,0.3125,0.3722867371980101,0.0,0.375,0.07203780298004858,1.5038780979812145,-0.05476854927837849,2.432988256216049,0.3722867260221392,0.08136622266101767,0.038553407135623274,16,2,7
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.542514850065345,0.0,0.4375,8.302263915538788,0.3418943900614977,2.5767529532313347,-0.16912880167365074,0.5425148147623986,0.625,0.5174033092334867,0.0,0.5625,0.1538100881734863,1.7116157487034798,-0.10930435918271542,2.6791549026966095,0.5174032943323255,0.0599841476068832,0.06348985416116193,16,1,9
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5071960159111768,0.0,0.3125,8.770459115505219,0.3022605236619711,2.7270041182637215,-0.003267682157456875,0.5071959476917982,0.5625,0.41398388001834974,0.0,0.375,0.13778128242847743,1.656795248389244,0.09235782641917467,2.6170556992292404,0.41398396519070957,0.06797094099965761,0.06522064579257858,16,2,9
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.5670239253668115,0.0625,0.375,8.706077992916107,0.354947071056813,2.1080370992422104,-0.2964391391724348,0.5670239117462188,0.6875,0.6955122775398195,0.0,0.5625,0.188079569285037,1.4380080588161945,-0.15828107949346304,2.164043217897415,0.6955122016370296,0.0860296871396713,0.07805492495390354,16,1,10
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.6897621695970884,0.0625,0.1875,9.29323160648346,0.5258229081518948,2.3609488531947136,0.2386961691081524,0.6897622659962508,0.5,0.8892851420678198,0.0625,0.4375,0.25037727842573076,1.728717178106308,-0.15606345981359482,2.604983404278755,0.8892851304262877,0.09263153251959011,0.14024257787968963,16,2,10
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.9708975625690073,0.0625,0.5,10.700015008449554,0.5303861880674958,2.8222005516290665,-0.5168533818796277,0.9708975137909874,0.75,0.7165553737431765,0.0,0.375,0.1727612983668223,1.5574214830994606,-0.030325094237923622,2.4107212126255035,0.7165553318336606,0.07454538408637745,0.0934672796556697,16,1,16
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.9429520349949598,0.0,0.3125,9.169739693403244,0.5699090138659813,2.9515440464019775,-0.5870940312743187,0.9429519886616617,0.375,0.9317386215552688,0.0,0.4375,0.2542492159846006,2.1037069261074066,-0.28343196865171194,3.08240769803524,0.931738605722785,0.1387804364785552,0.251436214603018,16,2,16
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.774023519246839,0.0,0.125,8.355096399784088,0.4017926910892129,2.386887773871422,-0.10226436145603657,0.7740235095843673,0.3125,0.5897697826148942,0.0,0.4375,0.15388821030501276,1.4542072378098965,-0.016416666097939014,2.352500095963478,0.5897697607288137,0.06107888258702587,0.0806740178995824,16,1,19
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.6249528934713453,0.0625,0.1875,8.561661779880524,0.2383733680471778,2.075383499264717,0.03348398767411709,0.6249529076740146,0.5625,0.6803910825401545,0.0,0.375,0.18473202094901353,1.6476637870073318,-0.2042507268488407,2.7327720001339912,0.6803910434246063,0.06401975850167219,0.09431075900829455,16,2,19
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.7973351795226336,0.0,0.3125,9.581470727920532,0.3677142311935313,2.5204704478383064,-0.3402132084593177,0.7973351832479239,0.5625,0.9057744694873691,0.0,0.375,0.24489573205937631,1.7058518938720226,-0.21581400418654084,2.428712911903858,0.9057744378224015,0.08078695420408621,0.13395940864575095,16,1,20
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.9292478580027819,0.0,0.3125,8.883064717054367,0.5843654025811702,2.995350569486618,-0.5986819784156978,0.929247853346169,0.625,1.2220675549469888,0.0,0.6875,0.367969939019531,2.2761446349322796,-0.38670912524685264,3.2544476613402367,1.2220675077405758,0.08395768387708813,0.14495172939496115,16,2,20
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.7746090500149876,0.125,0.375,8.835620760917664,0.44769132987130433,2.5824376940727234,-0.5386803485453129,0.7746090537402779,0.25,0.8394153349800035,0.0625,0.5,0.2149530003662221,1.5880463421344757,-0.2843451611697674,2.4044095166027546,0.8394153144909069,0.0689038042910397,0.09416062443051487,16,1,21
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.7453835187479854,0.0625,0.3125,8.931930303573608,0.3876937236491358,2.2752775624394417,-0.2807427938096225,0.7453835094347596,0.5,0.8008260112255812,0.0,0.3125,0.19782086682971567,1.589769471436739,-0.15657908841967583,2.5506823360919952,0.8008260326460004,0.07748718360380735,0.12579889224434737,16,2,21
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.6991397109813988,0.0625,0.4375,9.422093987464905,0.33056789450347424,2.6681820675730705,-0.3701648395508528,0.699139749747701,0.5625,0.6457077348604798,0.0,0.375,0.1747257576789707,1.314434316009283,-0.032490456476807594,1.9667957350611687,0.6457077506929636,0.07833646924700588,0.09357616148190573,16,1,22
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.5317462172824889,0.0625,0.25,9.37509936094284,0.4720126127358526,2.8205104619264603,0.1985391927883029,0.5317461276426911,0.4375,0.9776172855927143,0.0,0.4375,0.2650668313726783,2.0574971064925194,-0.1015785220079124,3.0769415199756622,0.977617242897395,0.18882510164985433,0.12672989210113883,16,2,22
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.5954088243015576,0.1875,0.375,9.297115415334702,0.38182335725286976,2.406905736774206,-0.1973567120730877,0.5954088162689004,0.5,1.0129715437069535,0.0,0.5,0.28535182727500796,1.9090976268053055,-0.22051301645115018,2.9242791831493378,1.0129716200754046,0.10674744293260119,0.17012706005499467,16,1,23
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.5006501078605652,0.0625,0.3125,9.356593668460846,0.4719004118160228,2.455822605639696,-0.25935442093759775,0.5006501332391053,0.5,0.662332923617214,0.0,0.3125,0.19907209160737693,1.5822895541787148,-0.10598037764430046,2.561184301972389,0.6623329585418105,0.06563286136952229,0.08210693870205432,16,2,23
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.9988540371414274,0.0,0.5,9.582158148288727,0.7694689761847258,2.941277824342251,-0.7526280283927917,0.9988540860358626,0.5,1.1187817070167512,0.0,0.375,0.294533213658724,1.930149681866169,-0.41653285920619965,2.893572434782982,1.118781745666638,0.1034364927909337,0.17788266704883426,16,1,27
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.6494580309954472,0.0,0.125,9.220459789037704,0.4360642717219889,2.336920864880085,-0.512423437088728,0.6494581133592874,0.375,1.4644327843561769,0.0,0.5,0.3558190439362079,2.2508810460567474,-0.5032041203230619,3.376713916659355,1.4644328309223056,0.11713915597647429,0.24694292177446187,16,2,27
EEGNet,OpenBMI_MI,1,15,RETRAINED_REPLICA_TRAJECTORY,0.8553342367522418,0.0625,0.25,9.535176187753677,0.5050054253078997,2.6600953489542007,-0.43758102878928185,0.8553342055529356,0.3125,0.7820793343707919,0.0625,0.3125,0.22592554613947868,1.89879360049963,-0.2286183461546898,2.9562539160251617,0.7820793343707919,0.11016819336509798,0.17935620690695941,16,1,3
