stage,c_rank,draw,final_subset,final_subset_sha256,mapping_sha256,outer_error_association_subjects,outer_subject_error_association,p_rank,train_concentration_ratio,train_max_interaction,train_top10,train_top10_mass
depth_point_elu_pool2,16,13,"[12, 15, 18]",e2398fdf6d07cfc2c37760ac37fbd984e7011a274dbb16e9d0b167a12da6af46,f550d22361dd7fb4ee51bfb67b5f1ca82270218bc03fda4efcb940a5bf90dce7,8,0.001121208694530651,3,0.4591763022567937,0.02926502376794815,"[[0, 0], [0, 1], [0, 7], [1, 1], [0, 6], [1, 7], [1, 6], [1, 0], [0, 4], [0, 9]]",0.15084719192236662
depth_point_elu_pool2,16,14,"[0, 11, 12]",51944a95591f4718328fa47aff72e8571346e2cbab5da6d9f502422035dc936c,bf5718386e0ed0dddb60ac51155104fbdf6a50979a004b71e1ba44f8d5cee96f,8,-0.002294204626741703,3,0.6080636759156761,0.049298349767923355,"[[1, 4], [1, 1], [1, 0], [1, 5], [1, 8], [1, 3], [1, 6], [1, 7], [1, 12], [0, 0]]",0.2561953840777278
depth_point_elu_pool2,16,15,"[2, 9, 19]",f10dd91bccb255ebac47c1975da6a76864fa4a1d3421a28773a70251ad267e46,b920a4df6d1d9420ace937aa686e435669df1129b7449f159c041073a7210e73,8,0.0001463674285332672,3,0.45501716872353387,0.024589763954281807,"[[0, 0], [0, 1], [0, 5], [0, 6], [0, 9], [0, 7], [2, 0], [2, 1], [2, 6], [1, 1]]",0.14347456395626068
depth_point_elu_pool2,16,16,"[2, 6, 8]",df5ad6633e2a71ed026d544b965b2b9e28adebe15115339352d61ce01ed6b465,8b5410bf641182aad498a7d19a61fb1f5bb69dc64a6310ba389bb2441e2968e5,8,-0.0004887613962637261,3,0.4757367901235183,0.02547181397676468,"[[0, 0], [1, 6], [0, 6], [0, 1], [1, 4], [1, 1], [1, 0], [1, 9], [0, 5], [1, 5]]",0.17867676727473736
depth_point_elu_pool2,16,17,"[0, 13, 17]",91d31fa7e06100503f8999835a75d7f7775b6c1d8ac790a254515564aa013b40,69707514fc270018afc11fe721ae214385e78b1a86dd609d6f7974c8198e79e8,8,0.00016507463151356206,3,0.522063745921025,0.025186041370034218,"[[2, 1], [2, 6], [2, 0], [0, 1], [0, 6], [2, 3], [2, 9], [0, 0], [2, 2], [1, 1]]",0.1331089874729514
depth_point_elu_pool2,16,18,"[3, 7, 8]",cb64e1dc9a8511295f6a09f2e4494fb456ba928386bdcf4c34032538fa8efa77,e9675eacdd64da98620c31ca0bd5c2b9ad695e63f97d3dc3b2573f1c60bf11ee,8,0.00024324672594957494,3,0.6115694692675995,0.0528683215379715,"[[0, 0], [0, 6], [0, 5], [0, 8], [0, 4], [1, 0], [0, 9], [0, 2], [0, 12], [0, 1]]",0.24644382391124964
depth_point_elu_pool2,16,19,"[5, 11, 15]",3941f97a9cbcebfdd6ffc664f0485df522f9af06cb7305dcacad66daf52adff7,2621c7aac483a2c204a2d753c37ccea42549882a798005ab4db79bf0aca54a9c,8,-0.0007074630506394899,3,0.49996513275784604,0.05146094411611557,"[[0, 4], [0, 1], [1, 4], [0, 0], [1, 0], [0, 7], [1, 1], [2, 0], [0, 6], [1, 7]]",0.22768055275082588
embedding_64d,16,0,"[7, 12, 14]",76bef3289d72c96b6e9c5cf9b19f29645de2e964b153ff1b735dd75f1a822dda,68d5d33eeb10d9c00e6761625588ab439015f5cdd12ca4c222c87458ed39e237,8,-1.4044841258054052e-08,3,0.21991350324852613,4.662922492570942e-08,"[[2, 0], [0, 0], [2, 3], [1, 0], [0, 4], [1, 12], [0, 15], [0, 10], [1, 3], [2, 4]]",4.201585213081671e-07
embedding_64d,16,1,"[2, 7, 13]",cf95b8ca571eb2ac4baa411ccda25b66d3851204cfb5eb4122cd9d334731fcbe,78639e8a71b5744a4aeb1e422cdd7ebbe5fb47255471aec434e5744ba55fc0a9,8,-1.1934296219318073e-08,3,0.21990745070680418,4.498286543253016e-08,"[[1, 0], [0, 0], [2, 0], [1, 1], [0, 8], [1, 13], [0, 13], [2, 3], [0, 15], [0, 9]]",4.192166116467888e-07
embedding_64d,16,2,"[11, 14, 15]",08eabc375979c50914ebf0f4fb6e2ba209f14153cd50e399c5e2476b9b539b67,8a90df186a0e0568b93b9b869abb39c4f3d0fdd5f77a2bcdae2627b90b7bedc6,8,-1.1844491840107274e-08,3,0.22273654144113658,4.8358693049976864e-08,"[[2, 0], [2, 3], [1, 0], [2, 10], [0, 12], [0, 1], [0, 14], [1, 15], [2, 14], [0, 0]]",4.2972954972242405e-07
embedding_64d,16,3,"[1, 4, 14]",2950c5f70ef82a9799b8abb9edfa8906d5dcbfb5ecade9e9eb5446857ffb22f7,040c83901a8f36a8588e2134d46568d64bd4fd84cec38459635fb1568ba3f027,8,-1.3571407758705688e-08,3,0.22237074738673815,4.589549007505411e-08,"[[1, 0], [2, 0], [2, 2], [0, 0], [0, 12], [1, 12], [0, 15], [1, 5], [0, 3], [1, 1]]",4.272806108929217e-07
embedding_64d,16,4,"[8, 11, 17]",c9011befc625700a97a2ecd6178ff6d160fed914abb4f7d86b7bda32b055e5a3,08a88e046998f19be4314b50d90af6daf85bb3e5efc7267d8c6d5909de55c2a9,8,-1.3893627844041578e-08,3,0.22071418763299486,4.582583557066755e-08,"[[2, 0], [1, 0], [0, 0], [2, 5], [1, 12], [0, 10], [2, 13], [2, 11], [1, 10], [1, 3]]",4.2941455902223424e-07
embedding_64d,16,5,"[1, 17, 18]",985fea731d36d4c74cfe43735b9ec09db81cc9eb9417eb84f038012dd672ed64,df7b29c9c6c73e56cc3987239830f06d10cb905d96d9f6af6e76719364f16914,8,-1.5829909120329554e-08,3,0.22268109207438658,4.648200047085993e-08,"[[0, 0], [1, 0], [2, 0], [2, 15], [1, 12], [0, 10], [1, 4], [2, 3], [2, 12], [1, 15]]",4.2811963041344825e-07
embedding_64d,16,6,"[3, 6, 14]",008f1e00be3d2e1faa85127a33e1ad5b2164422cfe7db40599b3bc9ba9f7aa14,61bc813174039b22c7f12e936af5e06fad03e1e13206ed9806295e31024b6f59,8,-1.716664899675813e-08,3,0.219589277750591,4.492983052273303e-08,"[[1, 0], [1, 11], [1, 4], [0, 0], [2, 14], [1, 12], [1, 3], [2, 11], [0, 14], [1, 9]]",4.240923558995746e-07
embedding_64d,16,7,"[0, 3, 15]",04a3a0772a3b03dd471d3ab889112d78bd7661e05aa2073c16017fa43198983c,91db7bc168b43525852fff77cc155feaef2bcd6d5221358f28ce80fbf86bf609,8,-1.512110988505233e-08,3,0.21850157773031295,4.612028092765286e-08,"[[1, 0], [0, 0], [2, 0], [1, 8], [1, 1], [2, 9], [2, 3], [1, 15], [1, 5], [1, 10]]",4.237733968182056e-07
embedding_64d,16,8,"[4, 5, 13]",bac4a052031cfe5281ff63f0fdac93d7c3c38363f30ded1d9413726f074957fc,1bec8249104954601a404d0d2ae3cc5baf7cb69cc8a0ea0336ceea315c5c269a,8,-1.3173193710858122e-08,3,0.2212954762119419,4.41169483167414e-08,"[[0, 0], [2, 0], [1, 0], [0, 11], [1, 6], [2, 1], [0, 2], [1, 1], [1, 4], [0, 10]]",4.1977543574489573e-07
embedding_64d,16,9,"[5, 13, 18]",d29dff1791a42d28fde6a34fd2b08f43488af309471c36c60d9f935306260b65,fe240c655c84faabb103c43eb492a9c5686deaf48ea4d7de13d1f07db24b16d7,8,-1.4388501223816519e-08,3,0.2208637142709767,4.581475110398969e-08,"[[2, 0], [1, 0], [0, 0], [0, 14], [1, 9], [1, 5], [2, 1], [2, 2], [1, 8], [2, 12]]",4.2674632538819424e-07
embedding_64d,16,10,"[3, 15, 19]",8080c9cb967b6b071ec39bed37aa27484fe8f14288d07654dba791ee67becc92,e8e7af127235d7a3350d2abfb648291b9de109478bc7fc64bb351a1280123aab,8,-1.418949927972646e-08,3,0.22056103898038737,4.40496634723786e-08,"[[1, 0], [0, 0], [2, 3], [1, 5], [1, 1], [2, 0], [1, 11], [0, 15], [1, 3], [1, 8]]",4.220304425928134e-07
embedding_64d,16,11,"[8, 9, 13]",0350f3a48334002f8f5bf27697791a5f818847b752db2cc24774f045e48293e1,6a699e2d83661810fc1514bc198d01815a4c9674c919e31da9801a0b209f8466,8,-1.3112708398266282e-08,3,0.22130676761297674,4.556146393497329e-08,"[[0, 0], [1, 0], [2, 0], [1, 15], [0, 13], [0, 12], [1, 6], [1, 4], [1, 5], [1, 2]]",4.2051784632235467e-07
embedding_64d,16,12,"[4, 10, 14]",8cf5d411974abbaf9feb1db266d95f9d6181936c1575c4325546b887a7fdb382,b81a891c9a9bbf100afd32697a0b83bfe0f5eb7c579549958c82900de0f5c02a,8,-1.1636650067148313e-08,3,0.22179860340657878,4.62295055569939e-08,"[[1, 0], [0, 0], [2, 0], [0, 9], [0, 1], [1, 2], [0, 2], [1, 12], [2, 13], [2, 3]]",4.28288995379944e-07
embedding_64d,16,13,"[12, 15, 18]",e2398fdf6d07cfc2c37760ac37fbd984e7011a274dbb16e9d0b167a12da6af46,be21ba601e36327748109804517333773e62563e677a28ebccb9e26d7099774f,8,-1.2806168333059919e-08,3,0.2223206470357831,4.734554792662493e-08,"[[1, 0], [0, 0], [2, 0], [1, 5], [1, 10], [0, 4], [2, 1], [1, 1], [0, 13], [1, 4]]",4.308883561066068e-07
embedding_64d,16,14,"[0, 11, 12]",51944a95591f4718328fa47aff72e8571346e2cbab5da6d9f502422035dc936c,b4f5075a2e9c9640cc7ceabd57efc249e0b54f4f82d91848e0e03dbbc47c6aa9,8,-1.188726144879526e-08,3,0.22325319607009547,4.516886775718376e-08,"[[0, 0], [2, 0], [1, 0], [2, 14], [2, 11], [0, 1], [1, 12], [2, 4], [2, 3], [2, 1]]",4.263711623764266e-07
embedding_64d,16,15,"[2, 9, 19]",f10dd91bccb255ebac47c1975da6a76864fa4a1d3421a28773a70251ad267e46,f83039994ec9bef3e24ae6b76771cce53ca3089aa19817b95639d6490a5c23bf,8,-1.1059810131608394e-08,3,0.22339654675930745,4.72331542766824e-08,"[[2, 0], [1, 0], [2, 7], [0, 0], [0, 4], [0, 8], [2, 4], [0, 15], [0, 5], [0, 6]]",4.3452222442397215e-07
embedding_64d,16,16,"[2, 6, 8]",df5ad6633e2a71ed026d544b965b2b9e28adebe15115339352d61ce01ed6b465,e17251b9dd46fe83321d7bdf6f39f719af8de7cae662221a6ed6c9fc39aa4a31,8,-1.5026876858115212e-08,3,0.2197337124535247,4.583928969736917e-08,"[[0, 0], [1, 0], [2, 0], [0, 13], [1, 9], [1, 13], [1, 6], [1, 2], [0, 6], [1, 1]]",4.2157217450267126e-07
embedding_64d,16,17,"[0, 13, 17]",91d31fa7e06100503f8999835a75d7f7775b6c1d8ac790a254515564aa013b40,d9d8725d7d5cfe0e88a0e5d85321fbba8d9db3fd05feef90c90d89d98c8c2b57,8,-1.5595836448667466e-08,3,0.2224033961632078,4.451824509033031e-08,"[[1, 0], [2, 2], [0, 0], [2, 0], [0, 7], [2, 4], [2, 15], [1, 4], [0, 9], [2, 1]]",4.2688722956540914e-07
embedding_64d,16,18,"[3, 7, 8]",cb64e1dc9a8511295f6a09f2e4494fb456ba928386bdcf4c34032538fa8efa77,6414defc24e8cda72ca6ac074e001c592b6def35c685c4ae445c76872cac5666,8,-1.2758572173754424e-08,3,0.21955856867248766,4.4731159221100825e-08,"[[1, 0], [1, 1], [0, 0], [1, 15], [1, 6], [0, 11], [2, 13], [1, 4], [1, 13], [2, 0]]",4.2587012671901903e-07
embedding_64d,16,19,"[5, 11, 15]",3941f97a9cbcebfdd6ffc664f0485df522f9af06cb7305dcacad66daf52adff7,79d56e2de4c471bb75b1c890478042907e8c5b9d27d4e1b89bf37bd2fc0ff367,8,-1.527601126496969e-08,3,0.22087849615986987,4.6159058797456964e-08,"[[2, 0], [1, 0], [2, 12], [1, 4], [0, 0], [2, 13], [2, 9], [2, 3], [1, 3], [2, 8]]",4.3323203868794735e-07
spatial_elu_pool1,16,0,"[7, 12, 14]",76bef3289d72c96b6e9c5cf9b19f29645de2e964b153ff1b735dd75f1a822dda,745fc356ce6afb040cc6ec48f00986c1abca7ade8e7ef6dd84ebb0f5b59b91a4,8,-0.005145345473283669,3,0.6350134334829686,0.06606095284223557,"[[0, 0], [0, 8], [0, 10], [0, 7], [0, 3], [0, 4], [0, 2], [0, 13], [1, 0], [0, 5]]",0.31216349080204964
spatial_elu_pool1,16,1,"[2, 7, 13]",cf95b8ca571eb2ac4baa411ccda25b66d3851204cfb5eb4122cd9d334731fcbe,b0660876f45541170ef26bf294f4acde56fb4aa47065a98b5ab51ce4a1b84aae,8,-0.0044571566215381615,3,0.541019334916477,0.05493159964680672,"[[1, 0], [0, 0], [1, 8], [1, 7], [1, 4], [1, 10], [1, 3], [0, 4], [0, 2], [1, 13]]",0.2970575150102377
spatial_elu_pool1,16,2,"[11, 14, 15]",08eabc375979c50914ebf0f4fb6e2ba209f14153cd50e399c5e2476b9b539b67,90fc15b1ef0a26176ccaab2b2840b60dee55b859afde7e446f72e2f62c20d5fb,8,-0.0057557321983040316,3,0.5977123790057703,0.06911725550889969,"[[0, 0], [0, 8], [0, 7], [0, 4], [0, 14], [0, 2], [0, 3], [0, 10], [2, 0], [0, 12]]",0.315490635111928
